id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,interception_outcome_id,interception_outcome_name,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,out,pass_cross,counterpress,pass_aerial_won,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,clearance_aerial_won,shot_first_time,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,dribble_nutmeg,dribble_overrun,pass_goal_assist,pass_cut_back,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_one_on_one,shot_open_goal,shot_aerial_won,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
777e8b2c-3428-42d1-9c87-4886a4f3f804,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,442.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 21}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8212585452565486
b16b395b-c1f9-4f75-be31-c872468ade81,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,442.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5766861738039176
97da4539-2176-402b-86e9-e1e6ed07f35b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,['6a50b34d-0b36-4d79-bd44-0b3bb393671a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3016532701334754
6a50b34d-0b36-4d79-bd44-0b3bb393671a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['97da4539-2176-402b-86e9-e1e6ed07f35b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2259681416912116
b25aa321-f91c-4967-b2a3-4b1b295a85e8,5,1,00:00:00.888,0,0,2,0.511891,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['9cf777eb-2abb-47f0-a229-16335cf8bb79'],True,"[61.0, 40.1]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,7781.0,Felipe Salvador Caicedo Corozo,2.4839485,-2.4416997,1.0,Ground Pass,"[59.1, 38.5]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888,0.888,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9582039988391218
9cf777eb-2abb-47f0-a229-16335cf8bb79,6,1,00:00:01.400,0,1,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['b25aa321-f91c-4967-b2a3-4b1b295a85e8'],,"[59.1, 38.5]",7781.0,Felipe Salvador Caicedo Corozo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.5119999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6543460736222863
f6ebf37d-d77d-41a9-8041-75018bb41241,7,1,00:00:01.480,0,1,2,2.424696,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f75c67a3-9f6d-49cc-ad0e-af4ab34872a6'],True,"[59.4, 38.1]",7781.0,Felipe Salvador Caicedo Corozo,24.0,Left Center Forward,6762.0,Álvaro González Soberón,26.320524,2.55359,1.0,Ground Pass,"[37.5, 52.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4392800621707629
f75c67a3-9f6d-49cc-ad0e-af4ab34872a6,8,1,00:00:03.904,0,3,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f6ebf37d-d77d-41a9-8041-75018bb41241'],,"[37.5, 52.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.904,2.424,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9688856259795734
dcf6b3aa-75fa-44ff-b7dd-7e57b074857b,9,1,00:00:06.037,0,6,2,3.215142,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ec9e2861-a0e3-46b9-b574-80245b94d4cb'],,"[37.9, 52.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,67.236,0.032726407,3.0,High Pass,"[105.1, 55.1]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.037,2.133,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3496191609650593
ec9e2861-a0e3-46b9-b574-80245b94d4cb,10,1,00:00:09.252,0,9,2,2.788409,30,Pass,214,Espanyol,9,From Kick Off,219,RC Deportivo La Coruña,,,"['09077576-ed5f-4eef-8891-ed8f3709755f', '2bc06500-ddfe-4203-bc0f-f80e035785c2', 'dcf6b3aa-75fa-44ff-b7dd-7e57b074857b']",,"[15.0, 25.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,7782.0,Luis Alberto Romero Alconchel,26.020952,-0.85883534,3.0,High Pass,"[32.0, 5.3]",37.0,Head,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.252,3.2150000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.057320867212512394
09077576-ed5f-4eef-8891-ed8f3709755f,11,1,00:00:12.040,0,12,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,219,RC Deportivo La Coruña,,,['ec9e2861-a0e3-46b9-b574-80245b94d4cb'],,"[30.1, 8.8]",7782.0,Luis Alberto Romero Alconchel,12.0,Right Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,2.7879999999999985,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8846848764526524
2bc06500-ddfe-4203-bc0f-f80e035785c2,12,1,00:00:12.040,0,12,2,0.0,2,Ball Recovery,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ec9e2861-a0e3-46b9-b574-80245b94d4cb'],,"[88.1, 74.8]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6089265996115479
7ada3004-abb1-41da-9e82-a07b666c8b2b,13,1,00:00:12.040,0,12,2,1.132647,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2bc06500-ddfe-4203-bc0f-f80e035785c2', 'ee0c3bbe-9f80-42cd-af7a-cc2e7a87f664']",,"[88.1, 74.8]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,,,,,,,,,,,,,,,,"[83.2, 78.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6887332625459704
ee0c3bbe-9f80-42cd-af7a-cc2e7a87f664,14,1,00:00:13.173,0,13,2,1.057474,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ac929db9-b1bf-4515-9608-fc7f940fa862'],,"[83.2, 78.2]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,23974.0,Roberto Antonio Correa Silva,8.316851,-2.8236444,1.0,Ground Pass,"[75.3, 75.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.173,1.133000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3812252487647435
ac929db9-b1bf-4515-9608-fc7f940fa862,15,1,00:00:14.231,0,14,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ee0c3bbe-9f80-42cd-af7a-cc2e7a87f664'],,"[75.3, 75.6]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.231,1.0579999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8854829415556643
5d1d8029-b263-4f07-8a1a-8f9298fd3a48,16,1,00:00:14.231,0,14,2,0.81273,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['0fa4501a-adf3-4c95-a28c-7b98e5dfbe8a', 'ac929db9-b1bf-4515-9608-fc7f940fa862']",,"[75.3, 75.6]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,,,,,,,,,,,,,,"[75.3, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.231,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36619305222245924
0fa4501a-adf3-4c95-a28c-7b98e5dfbe8a,17,1,00:00:15.043,0,15,2,2.283194,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['2ac6e3fa-2fff-4cac-87f8-6ba2936b069c'],,"[75.3, 75.6]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,6762.0,Álvaro González Soberón,26.732939,-2.8494194,1.0,Ground Pass,"[49.7, 67.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.043,0.8119999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5365487516655374
2ac6e3fa-2fff-4cac-87f8-6ba2936b069c,18,1,00:00:17.326,0,17,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['0fa4501a-adf3-4c95-a28c-7b98e5dfbe8a'],,"[49.7, 67.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.326,2.2830000000000013,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5936241248089689
8e8f6f42-6163-4333-ba18-1ca019c4abff,19,1,00:00:17.326,0,17,2,1.832769,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2ac6e3fa-2fff-4cac-87f8-6ba2936b069c', '8d0609fe-fad7-445e-adfe-d120efa69ac9']",,"[49.7, 67.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,"[50.8, 66.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.326,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3481127394073573
8d0609fe-fad7-445e-adfe-d120efa69ac9,20,1,00:00:19.159,0,19,2,2.684034,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['79ca2198-dbb8-4569-8b1f-5b7b8eb20605', 'fd477913-6e48-4645-a9a9-3c05020753a7']",,"[50.8, 66.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,47.201694,0.008474373,3.0,High Pass,"[98.0, 66.7]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.159,1.8329999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7095933385569224
79ca2198-dbb8-4569-8b1f-5b7b8eb20605,21,1,00:00:21.843,0,21,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8d0609fe-fad7-445e-adfe-d120efa69ac9'],,"[99.9, 64.8]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.843,2.684000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4844746039521767
fd477913-6e48-4645-a9a9-3c05020753a7,22,1,00:00:21.843,0,21,2,0.0,10,Interception,214,Espanyol,9,From Kick Off,219,RC Deportivo La Coruña,,,['8d0609fe-fad7-445e-adfe-d120efa69ac9'],,"[22.1, 13.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.843,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.06426353847522437
68e25ad3-9162-4a05-b11e-b9189cbd1dfe,23,1,00:00:23.689,0,23,2,0.0,2,Ball Recovery,214,Espanyol,9,From Kick Off,214,Espanyol,,,,,"[88.7, 74.8]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.689,1.846,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.403425863675703
82d12aab-e7ad-4500-8d6b-df4eef635db6,24,1,00:00:23.689,0,23,2,1.036237,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['25aa4b66-d5f9-42b2-9729-f64f384799e7', '68e25ad3-9162-4a05-b11e-b9189cbd1dfe']",,"[88.7, 74.8]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,,,,,,,,,,,,,,,,"[86.8, 74.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.689,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9853120135740222
25aa4b66-d5f9-42b2-9729-f64f384799e7,25,1,00:00:24.726,0,24,2,1.025839,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['0683f3de-0b40-4a71-b758-4250b7dfe49b'],,"[86.8, 74.8]",5719.0,Marco Asensio Willemsen,12.0,Right Midfield,6758.0,Víctor Sánchez Mata,9.985991,-2.1421337,1.0,Ground Pass,"[81.4, 66.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.726,1.036999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.38748260546615576
0683f3de-0b40-4a71-b758-4250b7dfe49b,26,1,00:00:25.752,0,25,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['25aa4b66-d5f9-42b2-9729-f64f384799e7'],,"[81.4, 66.4]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.752,1.0259999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35033126727290764
6a3dfa39-8f01-413a-a01e-7dbe187c229f,27,1,00:00:25.752,0,25,2,0.0,38,Miscontrol,214,Espanyol,9,From Kick Off,214,Espanyol,,,,,"[81.4, 66.4]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.752,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9465136181837621
a0f1fec1-5653-4f73-bd4d-8d5272dc353c,28,1,00:00:27.749,0,27,3,0.885425,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['1da61bfc-534d-42e7-a0be-92f65fae7870'],,"[37.3, 28.9]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,6732.0,Lucas Pérez Martínez,17.899721,-0.69044644,1.0,Ground Pass,"[51.1, 17.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.749,1.9969999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8167148176892064
1da61bfc-534d-42e7-a0be-92f65fae7870,29,1,00:00:28.634,0,28,3,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a0f1fec1-5653-4f73-bd4d-8d5272dc353c'],,"[51.1, 17.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.634,0.8850000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5680999523636676
7d841939-80b9-432f-9bcc-2b2ea6de7ec9,30,1,00:00:28.634,0,28,3,1.451758,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1995a9b7-f44f-4799-8e32-6b99d26120a8', '1da61bfc-534d-42e7-a0be-92f65fae7870']",,"[51.1, 17.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,"[56.9, 22.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.634,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09894611875259995
1995a9b7-f44f-4799-8e32-6b99d26120a8,31,1,00:00:30.086,0,30,3,2.218469,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ca4914de-304f-4d0e-8e62-32d9e98670e3'],,"[56.9, 22.9]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,27243.0,Oriol Riera Magem,42.01928,0.98873425,1.0,Ground Pass,"[80.0, 58.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.086,1.4519999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9216198639632852
