id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_no_touch,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_aerial_won,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_end_location,out,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_inswinging,shot_aerial_won,foul_won_defensive,pass_goal_assist,dribble_overrun,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,dribble_nutmeg,shot_one_on_one,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
29658c20-943e-4e92-b886-6960020739de,2579,2,00:19:25.160,64,25,147,0.971612,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['523a3750-750e-4a4c-82c7-08da84fc1eff', '6a553195-f69b-4d8e-b93d-1348d78dad84']","[66.1, 62.0]",3063.0,Danilo Luiz da Silva,2.0,Right Back,4926.0,Francisco Román Alarcón Suárez,17.117243,-0.52639234,1.0,Ground Pass,"[80.9, 53.4]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.16,0.9120000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5351428931355001
6a553195-f69b-4d8e-b93d-1348d78dad84,2580,2,00:19:26.132,64,26,147,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['29658c20-943e-4e92-b886-6960020739de'],"[81.1, 51.9]",4926.0,Francisco Román Alarcón Suárez,21.0,Left Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.132,0.97199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9463896839019685
523a3750-750e-4a4c-82c7-08da84fc1eff,2581,2,00:19:26.132,64,26,147,0.0,10,Interception,220,Real Madrid,1,Regular Play,221,Levante UD,,,['29658c20-943e-4e92-b886-6960020739de'],"[39.2, 26.7]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.132,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.33468413042638623
e047141e-1658-4b5b-9a6e-2965081ed660,2582,2,00:19:27.656,64,27,147,0.272383,17,Pressure,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,"[83.2, 42.1]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.656,1.5239999999998872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9341207624634014
2f5e7ca3-d382-4c06-96ab-4fc4aa17f612,2583,2,00:19:28.092,64,28,148,1.431825,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['7f284d23-8c83-4a5f-93ac-d7044b042137'],"[37.9, 35.7]",5678.0,Jefferson Andrés Lerma Solís,10.0,Center Defensive Midfield,27122.0,Simão Mate,8.544589,2.5308666,1.0,Ground Pass,"[30.9, 40.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.092,0.43600000000014916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.10999644579694656
7f284d23-8c83-4a5f-93ac-d7044b042137,2584,2,00:19:29.524,64,29,148,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['2f5e7ca3-d382-4c06-96ab-4fc4aa17f612'],"[30.9, 40.6]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.524,1.431999999999789,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48002508735082194
bd46566d-faf6-4e29-af8c-2bfeb204faee,2585,2,00:19:29.524,64,29,148,0.798443,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['7f284d23-8c83-4a5f-93ac-d7044b042137', '8643e9ef-7b1e-4686-afe5-b7c11198194d']","[30.9, 40.6]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,"[30.9, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.524,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2485140224825767
8643e9ef-7b1e-4686-afe5-b7c11198194d,2586,2,00:19:30.323,64,30,148,1.301797,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['e5398e7e-a6cc-41e5-830a-e017d465bccf'],"[30.9, 42.1]",27122.0,Simão Mate,3.0,Right Center Back,6668.0,José Luis Morales Nogales,19.808079,1.3674603,1.0,Ground Pass,"[34.9, 61.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.323,0.7990000000002055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.023222836808376
e5398e7e-a6cc-41e5-830a-e017d465bccf,2587,2,00:19:31.625,64,31,148,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['8643e9ef-7b1e-4686-afe5-b7c11198194d'],"[34.9, 61.5]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.625,1.3019999999999072,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5093177565238809
3db3c44e-05ff-46a4-a8ec-9689bfa92a5a,2588,2,00:19:31.625,64,31,148,1.922436,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['e5398e7e-a6cc-41e5-830a-e017d465bccf', 'fac47d14-8583-4953-873f-89200b67828a']","[34.9, 61.5]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[39.0, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.625,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3919901951904038
fac47d14-8583-4953-873f-89200b67828a,2589,2,00:19:33.547,64,33,148,1.052919,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['38ea871e-e8ea-4de6-a2f1-11d2f623f94c'],"[39.0, 65.2]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,23791.0,Víctor Casadesús Castaño,17.539099,-0.22423474,1.0,Ground Pass,"[56.1, 61.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.547,1.9220000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34049837776712133
38ea871e-e8ea-4de6-a2f1-11d2f623f94c,2590,2,00:19:34.600,64,34,148,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['fac47d14-8583-4953-873f-89200b67828a'],"[56.1, 61.3]",23791.0,Víctor Casadesús Castaño,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.6,1.0529999999998836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5899610538711927
b8b7db67-fe22-4e3a-9fef-a07411bc33d7,2591,2,00:19:34.600,64,34,148,2.157071,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['38ea871e-e8ea-4de6-a2f1-11d2f623f94c', '49928519-e4a9-4a54-bf50-15f509ccaa2d']","[56.1, 61.3]",23791.0,Víctor Casadesús Castaño,13.0,Right Center Midfield,,,,,,,,,,,,"[56.3, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.6,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7997955439282244
