id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cut_back,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,clearance_left_foot,shot_one_on_one,shot_aerial_won,injury_stoppage_in_chain,pass_goal_assist,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e43806f2-0baa-456e-9373-069c81ad56fb,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10418066119233771
f5ac720e-4089-427a-9e65-821f4e7e6431,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.848068362159767
5c8735f7-e47b-47f9-bf4f-0d9dab956dd3,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,216,Getafe,,,['e6232228-d46d-4900-a151-4a0cd12ca8ae'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5290371263601101
e6232228-d46d-4900-a151-4a0cd12ca8ae,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['5c8735f7-e47b-47f9-bf4f-0d9dab956dd3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6666136622963845
270a2c2c-7f3f-43fb-8f1d-b469cb783899,5,1,00:00:00.296,0,0,2,0.454497,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['e66cf2e2-0302-47ff-bbe3-48fd50c99676'],True,"[60.0, 40.0]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,23416.0,Stefan Šćepović,1.603122,1.6332152,1.0,Ground Pass,"[59.9, 41.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9193551550871316
e66cf2e2-0302-47ff-bbe3-48fd50c99676,6,1,00:00:00.751,0,0,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['270a2c2c-7f3f-43fb-8f1d-b469cb783899'],,"[59.9, 41.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751,0.455,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2099155601939623
4c64ae5b-77ba-4dd7-8a85-9dcfb28cc03b,7,1,00:00:00.791,0,0,2,2.152924,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['883e606e-5022-4d52-bad4-e0a300e844d2'],True,"[59.9, 42.0]",23416.0,Stefan Šćepović,23.0,Center Forward,6614.0,Alexis Ruano Delgado,31.684065,-2.6412385,1.0,Ground Pass,"[32.1, 26.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8623728590102078
883e606e-5022-4d52-bad4-e0a300e844d2,8,1,00:00:02.944,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['4c64ae5b-77ba-4dd7-8a85-9dcfb28cc03b'],,"[32.1, 26.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.944,2.153,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7594013555925527
554b256a-5965-4c38-88c7-c67491c50bbf,9,1,00:00:04.723,0,4,2,2.019429,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['e304f5aa-a166-4383-a43e-61f63fd74a4a'],,"[31.9, 27.9]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,6907.0,Pedro León Sánchez Gil,53.06006,0.64500886,3.0,High Pass,"[74.3, 59.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.723,1.779,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4765556282633313
e304f5aa-a166-4383-a43e-61f63fd74a4a,10,1,00:00:06.743,0,6,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['554b256a-5965-4c38-88c7-c67491c50bbf'],,"[74.3, 59.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.743,2.0200000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8131507142658205
3a562bce-62e6-4798-a97f-b07e25bfb634,11,1,00:00:06.783,0,6,2,3.741462,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['10d35993-b7c4-4146-ac9e-0e0da0cc322f', 'a31f2968-725a-4803-aa1e-1f008a627c53']",,"[74.3, 59.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,23416.0,Stefan Šćepović,21.467184,-0.9776258,3.0,High Pass,"[86.3, 42.0]",37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.783,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2340487431928311
a31f2968-725a-4803-aa1e-1f008a627c53,12,1,00:00:10.524,0,10,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['3a562bce-62e6-4798-a97f-b07e25bfb634'],,"[89.3, 48.8]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.524,3.7409999999999988,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7222475283049694
10d35993-b7c4-4146-ac9e-0e0da0cc322f,13,1,00:00:10.524,0,10,2,0.962222,30,Pass,216,Getafe,9,From Kick Off,213,Sevilla,,,"['3a562bce-62e6-4798-a97f-b07e25bfb634', 'bd747247-f1ed-4826-b4bc-a9115ea8358e']",,"[33.8, 38.1]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,13.3124,0.8385396,1.0,Ground Pass,"[42.7, 48.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.524,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4265903798143197
bd747247-f1ed-4826-b4bc-a9115ea8358e,14,1,00:00:11.486,0,11,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,213,Sevilla,,,['10d35993-b7c4-4146-ac9e-0e0da0cc322f'],,"[42.7, 48.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.486,0.9620000000000015,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6306066798245343
8d6e0f97-1cb5-4e57-9818-900b38ce138a,15,1,00:00:11.486,0,11,2,1.059125,43,Carry,216,Getafe,9,From Kick Off,213,Sevilla,,,"['4d41ba2b-4dfc-40d0-83a6-d8cb1a0d3f20', 'bd747247-f1ed-4826-b4bc-a9115ea8358e']",,"[42.7, 48.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,"[39.7, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.486,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.58874817526391
4d41ba2b-4dfc-40d0-83a6-d8cb1a0d3f20,16,1,00:00:12.545,0,12,2,2.099179,30,Pass,216,Getafe,9,From Kick Off,213,Sevilla,,,"['8c808905-1e91-4999-8c73-f9456a7cddb5', 'f3df72b5-ae45-4e40-9c63-c8b0b6173337']",,"[39.7, 49.1]",6841.0,Víctor Machín Pérez,17.0,Right Wing,21210.0,Mariano Ferreira Filho,16.888458,1.8775667,1.0,Ground Pass,"[34.6, 65.2]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.545,1.0589999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05585655330623729
8c808905-1e91-4999-8c73-f9456a7cddb5,17,1,00:00:14.645,0,14,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,213,Sevilla,,,['4d41ba2b-4dfc-40d0-83a6-d8cb1a0d3f20'],,"[39.5, 68.4]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.645,2.0999999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15314395029348438
f3df72b5-ae45-4e40-9c63-c8b0b6173337,18,1,00:00:14.645,0,14,2,0.0,2,Ball Recovery,216,Getafe,9,From Kick Off,216,Getafe,,,['4d41ba2b-4dfc-40d0-83a6-d8cb1a0d3f20'],,"[85.5, 14.9]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.645,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7433133309744838
aca202b3-5df8-4253-808f-05e8e205daf2,19,1,00:00:14.645,0,14,2,2.638792,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['35033bd3-019a-4f72-932b-1ae7845a4cf5', 'cd18b7df-1dd8-452d-996c-00b3c13d01f9', 'f3df72b5-ae45-4e40-9c63-c8b0b6173337']",,"[85.5, 14.9]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,"[108.8, 19.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.645,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29476844202226193
cd18b7df-1dd8-452d-996c-00b3c13d01f9,20,1,00:00:15.864,0,15,2,1.366321,17,Pressure,216,Getafe,9,From Kick Off,213,Sevilla,,,['aca202b3-5df8-4253-808f-05e8e205daf2'],,"[25.5, 63.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.864,1.2190000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8745458970482181
35033bd3-019a-4f72-932b-1ae7845a4cf5,21,1,00:00:17.283,0,17,2,1.053008,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['2e072801-0385-4133-a056-880f6902efe1', '8e0e6af2-1b38-4b4a-bcf0-e5e2a5166f93']",,"[108.8, 19.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,23416.0,Stefan Šćepović,20.886599,1.119996,1.0,Ground Pass,"[117.9, 37.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.283,1.4190000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.618804263816089
2e072801-0385-4133-a056-880f6902efe1,22,1,00:00:18.336,0,18,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['35033bd3-019a-4f72-932b-1ae7845a4cf5'],,"[115.7, 45.4]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.336,1.0529999999999973,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4099917133623331
8e0e6af2-1b38-4b4a-bcf0-e5e2a5166f93,23,1,00:00:18.336,0,18,3,0.0,23,Goal Keeper,213,Sevilla,8,From Keeper,213,Sevilla,,,['35033bd3-019a-4f72-932b-1ae7845a4cf5'],,"[2.2, 42.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.336,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34326759007221996
e0b5e364-1113-470e-bce1-bbb078ffed08,24,1,00:00:18.336,0,18,3,7.524233,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['8e0e6af2-1b38-4b4a-bcf0-e5e2a5166f93', 'adc96567-fb2a-4709-99c9-cd44c301f17b']",,"[2.2, 42.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,"[6.2, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.336,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9156202919483273
adc96567-fb2a-4709-99c9-cd44c301f17b,25,1,00:00:25.861,0,25,3,2.979842,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['2885446f-9c91-4d40-b5ad-2eb20bc27a93'],,"[6.2, 39.5]",6823.0,Sergio Rico González,1.0,Goalkeeper,10476.0,Timothée Kolodziejczak,21.78302,-1.1996673,1.0,Ground Pass,"[14.1, 19.2]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.861,7.525000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9427222542511204
2885446f-9c91-4d40-b5ad-2eb20bc27a93,26,1,00:00:28.840,0,28,3,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['adc96567-fb2a-4709-99c9-cd44c301f17b'],,"[14.1, 19.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.84,2.978999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9335199200397197
89bbee91-0999-4023-bb9f-66728226fb97,27,1,00:00:28.840,0,28,3,2.198002,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['2885446f-9c91-4d40-b5ad-2eb20bc27a93', '3fdc9755-59b7-4f9a-b592-2e5a237d4d34']",,"[14.1, 19.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,"[16.4, 22.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.84,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1736731172492213
3fdc9755-59b7-4f9a-b592-2e5a237d4d34,28,1,00:00:31.038,0,31,3,2.032853,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['8600fbb5-1073-40db-a8dc-251bc1146a41'],,"[16.4, 22.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3637.0,Grzegorz Krychowiak,24.328585,1.1108252,1.0,Ground Pass,"[27.2, 44.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.038,2.1980000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10882932302837145
8600fbb5-1073-40db-a8dc-251bc1146a41,29,1,00:00:33.071,0,33,3,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['3fdc9755-59b7-4f9a-b592-2e5a237d4d34'],,"[27.2, 44.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.071,2.0329999999999977,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7750400243006258
cc612611-06cb-408b-8287-ea7e13c73271,30,1,00:00:33.071,0,33,3,1.199998,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['085daed9-3dfd-470f-a881-582cd79921ae', '8600fbb5-1073-40db-a8dc-251bc1146a41']",,"[27.2, 44.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,"[27.6, 49.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.071,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7396010620470683
085daed9-3dfd-470f-a881-582cd79921ae,31,1,00:00:34.271,0,34,3,1.381829,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['5581b682-a923-406c-85ce-bbccd4de5e12'],,"[27.6, 49.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,5504.0,Éver Maximiliano David Banega,21.371477,0.82511234,1.0,Ground Pass,"[42.1, 65.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.271,1.2000000000000028,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.825324642016281
5581b682-a923-406c-85ce-bbccd4de5e12,32,1,00:00:35.653,0,35,3,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['085daed9-3dfd-470f-a881-582cd79921ae'],,"[42.1, 65.4]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.653,1.381999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5282677098885554
1edb6171-b19a-4836-aa6d-cda3b4562813,33,1,00:00:35.653,0,35,3,0.768872,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['07d5790f-3063-46ce-8029-742f8e3d789c', '5581b682-a923-406c-85ce-bbccd4de5e12']",,"[42.1, 65.4]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,"[40.5, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.653,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9279026192221758
