id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,under_pressure,carry_end_location,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_head,pass_cross,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_shot_assist,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,pass_deflected,pass_through_ball,shot_one_on_one,clearance_left_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b5f7e6da-803c-4ed1-949a-15f3a950a680,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,451.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 12}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4257943189495077
e0ae3ddd-250a-47c4-be8d-982d5fd338af,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 32}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27402, 'name': 'Álvaro Daniel Pereira Barragán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 30}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9415411456850241
1fc69b70-ea25-4496-8121-81631adaebfa,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['eed26f0f-7579-4181-b907-2f5515fd84fe'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20428104263892788
eed26f0f-7579-4181-b907-2f5515fd84fe,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,216,Getafe,,,['1fc69b70-ea25-4496-8121-81631adaebfa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033270747732565775
f0350d73-8260-4539-81a0-af0fe0fb2a57,5,1,00:00:00.760,0,0,2,0.473523,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['04b88f50-de3b-418d-b576-b9d510743087'],True,"[61.0, 40.1]",23416.0,Stefan Šćepović,23.0,Center Forward,6720.0,Pablo Sarabia García,3.1257,1.6991196,1.0,Ground Pass,"[60.6, 43.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.76,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44267299430916307
04b88f50-de3b-418d-b576-b9d510743087,6,1,00:00:01.234,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f0350d73-8260-4539-81a0-af0fe0fb2a57'],,"[60.6, 43.2]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234,0.474,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32983239823384614
bcb60519-f997-416d-8ebc-1849e198a634,7,1,00:00:01.234,0,1,2,1.091928,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['45a7dac9-5c68-4679-9719-e3690bfeb4a5'],True,"[58.8, 42.8]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,6745.0,Mehdi Lacen,3.517101,-2.8828218,1.0,Ground Pass,"[55.4, 41.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.884620126836278
45a7dac9-5c68-4679-9719-e3690bfeb4a5,8,1,00:00:02.326,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['bcb60519-f997-416d-8ebc-1849e198a634'],,"[55.4, 41.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.326,1.092,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9873671874898422
cbf33a45-4644-4a9b-a013-a3959b5d2d52,9,1,00:00:02.326,0,2,2,1.792077,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['de1871ab-d7c6-40dd-ab96-4891e5912b7b'],,"[55.4, 41.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,38.59145,0.6678612,3.0,High Pass,"[85.7, 65.8]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.326,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21499046583050418
de1871ab-d7c6-40dd-ab96-4891e5912b7b,10,1,00:00:04.118,0,4,3,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['cbf33a45-4644-4a9b-a013-a3959b5d2d52'],,"[34.4, 14.3]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118,1.7920000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9649599567176338
ffa4954b-d2f2-4399-819a-16dd4d5cd45a,11,1,00:00:04.118,0,4,3,2.199849,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['014652a4-c6d2-404b-aa62-906d096d98a2', 'de1871ab-d7c6-40dd-ab96-4891e5912b7b', 'e64117aa-6925-4d25-b600-f322435e9b85']",,"[34.4, 14.3]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,True,"[34.1, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9497708778590641
014652a4-c6d2-404b-aa62-906d096d98a2,12,1,00:00:06.026,0,6,3,0.315902,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,"['e64117aa-6925-4d25-b600-f322435e9b85', 'ffa4954b-d2f2-4399-819a-16dd4d5cd45a']",,"[83.9, 72.0]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.026,1.9079999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8115336383969395
e64117aa-6925-4d25-b600-f322435e9b85,13,1,00:00:06.318,0,6,3,0.959533,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['014652a4-c6d2-404b-aa62-906d096d98a2', 'b5a7096e-34ec-4c6c-adef-6718da33aee4']",,"[34.1, 12.5]",26448.0,Javier Garrido Behovide,6.0,Left Back,3610.0,Roque Mesa Quevedo,8.514693,0.8685394,1.0,Ground Pass,"[39.6, 19.0]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.318,0.2919999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21857434035391776
b5a7096e-34ec-4c6c-adef-6718da33aee4,14,1,00:00:07.277,0,7,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e64117aa-6925-4d25-b600-f322435e9b85'],,"[39.6, 19.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.277,0.9590000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24872009727279043
ebe9fff9-82ad-41d5-8396-6099fd54b4db,15,1,00:00:07.277,0,7,3,0.966042,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4ae63dba-455e-44bc-930b-f2eea90fc02d', '86ce8903-e07d-4af3-8d85-bceb14e0ff22', 'b5a7096e-34ec-4c6c-adef-6718da33aee4']",,"[39.6, 19.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,"[34.8, 21.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.277,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5483479182703287
4ae63dba-455e-44bc-930b-f2eea90fc02d,16,1,00:00:07.730,0,7,3,0.467821,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['ebe9fff9-82ad-41d5-8396-6099fd54b4db'],,"[80.9, 65.9]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,0.4530000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33324371693028576
86ce8903-e07d-4af3-8d85-bceb14e0ff22,17,1,00:00:08.243,0,8,3,0.951934,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['cd7600ec-492d-41a6-bc4b-e60b50dc8df7'],,"[34.8, 21.5]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,6928.0,Pedro Taunausú Domínguez Placeres,11.569356,1.3174322,1.0,Ground Pass,"[37.7, 32.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.243,0.5129999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13559310704991423
cd7600ec-492d-41a6-bc4b-e60b50dc8df7,18,1,00:00:09.195,0,9,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['86ce8903-e07d-4af3-8d85-bceb14e0ff22'],,"[37.7, 32.7]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.195,0.952,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09490736876152239
7cd9e44c-3843-4ecd-8ac2-36aa38b589ea,19,1,00:00:09.195,0,9,3,0.734911,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['15b254b9-271d-46b1-8312-c8cadce36fd8', 'cd7600ec-492d-41a6-bc4b-e60b50dc8df7']",,"[37.7, 32.7]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[36.2, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.195,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07180982406428427
15b254b9-271d-46b1-8312-c8cadce36fd8,20,1,00:00:09.930,0,9,3,1.746251,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['657a437d-ccd3-416a-8794-39494504f3c6'],,"[36.2, 35.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,8440.0,Aythami Artiles Oliva,23.934076,2.3029902,1.0,Ground Pass,"[20.2, 53.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,0.7349999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2563320102482046
657a437d-ccd3-416a-8794-39494504f3c6,21,1,00:00:11.676,0,11,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['15b254b9-271d-46b1-8312-c8cadce36fd8'],,"[20.2, 53.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.676,1.7460000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7244480159744957
1e312b74-db9c-4312-8c74-421edff0a70d,22,1,00:00:11.676,0,11,3,0.132435,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['19cd2ea5-e334-4f94-94d3-cd0cdc3b56d1', '657a437d-ccd3-416a-8794-39494504f3c6']",,"[20.2, 53.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,"[20.1, 56.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.676,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5436502736893482
19cd2ea5-e334-4f94-94d3-cd0cdc3b56d1,23,1,00:00:11.809,0,11,3,1.240227,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['cc2424fd-bde0-4d6f-9c21-a2ef7d497d1b'],,"[20.1, 56.2]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6927.0,David García Santana,19.338045,1.3835424,1.0,Ground Pass,"[23.7, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.809,0.13299999999999912,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8184586610536482
cc2424fd-bde0-4d6f-9c21-a2ef7d497d1b,24,1,00:00:13.049,0,13,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['19cd2ea5-e334-4f94-94d3-cd0cdc3b56d1'],,"[23.7, 75.2]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.049,1.2400000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8636031162526077
645f9635-92da-450f-9e29-6a8003caed7d,25,1,00:00:13.049,0,13,3,1.057403,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6f7f27fc-6418-44b7-9ff4-eeceb685e4e5', 'cc2424fd-bde0-4d6f-9c21-a2ef7d497d1b', 'f65efc1d-04ea-4d22-8124-9946d721b4a5']",,"[23.7, 75.2]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,True,"[25.1, 76.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04242615896038171
6f7f27fc-6418-44b7-9ff4-eeceb685e4e5,26,1,00:00:13.424,0,13,3,0.648697,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['645f9635-92da-450f-9e29-6a8003caed7d'],,"[90.2, 5.2]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.424,0.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4691599738581791
f65efc1d-04ea-4d22-8124-9946d721b4a5,27,1,00:00:14.106,0,14,3,1.019163,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['70c44d03-b37b-4246-a710-ab827e7a3f57', 'ee8a6579-d353-4d31-90ff-007f1cc9533e']",,"[25.1, 76.3]",6927.0,David García Santana,2.0,Right Back,6934.0,Jerónimo Figueroa Cabrera,21.3,0.0,1.0,Ground Pass,"[46.4, 76.3]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.106,0.6820000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5156110568186608
ee8a6579-d353-4d31-90ff-007f1cc9533e,28,1,00:00:15.126,0,15,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f65efc1d-04ea-4d22-8124-9946d721b4a5'],,"[45.4, 74.9]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.126,1.0199999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48107173401594305
70c44d03-b37b-4246-a710-ab827e7a3f57,29,1,00:00:15.126,0,15,3,0.0,10,Interception,208,Las Palmas,1,Regular Play,216,Getafe,,,['f65efc1d-04ea-4d22-8124-9946d721b4a5'],,"[73.7, 3.8]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.126,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25106657767432994
885f9a72-5248-4399-a63a-19ee79ed5720,30,1,00:00:16.891,0,16,3,0.550945,17,Pressure,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3af77f04-4063-42f6-b6ca-7e6665f20d5d'],,"[56.8, 59.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.891,1.7649999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.270988615197982
3af77f04-4063-42f6-b6ca-7e6665f20d5d,31,1,00:00:17.395,0,17,3,1.004463,30,Pass,208,Las Palmas,1,Regular Play,216,Getafe,,,['885f9a72-5248-4399-a63a-19ee79ed5720'],,"[67.6, 20.3]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,32.940098,-0.64107245,3.0,High Pass,"[94.0, 0.6]",38.0,Left Foot,66.0,Recovery,75.0,Out,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.395,0.5040000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7566611896496993
26b954b0-4243-4157-b7fc-b42bb47fc66c,32,1,00:00:34.730,0,34,4,3.134124,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['690233b8-3066-4e9b-99b4-5c53d751590d'],,"[44.8, 80.0]",6927.0,David García Santana,2.0,Right Back,,,27.288277,-0.48823282,3.0,High Pass,"[68.9, 67.2]",,,67.0,Throw-in,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.73,17.334999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4857698123484443
