id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_key_pass_id,out,pass_outswinging,pass_cross,dribble_outcome_id,dribble_outcome_name,shot_aerial_won,miscontrol_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,clearance_head,pass_through_ball,pass_cut_back,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_goal_assist,clearance_other,shot_one_on_one,dribble_overrun,clearance_left_foot,block_offensive,shot_deflected,block_deflection,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_penalty,foul_won_penalty,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
41113dbe-3158-48c1-b18f-372de51eaf0b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3594774454497779
903806b1-80df-479b-9ab7-9914d848b63b,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 24086, 'name': 'Antonio José Raillo Arenas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.405046199048953
0afa976e-99d0-4640-8669-4014649307ce,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,214,Espanyol,,,['00ef8a2d-05ad-41b9-8bb0-2295a4b445f9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5857491962231616
00ef8a2d-05ad-41b9-8bb0-2295a4b445f9,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['0afa976e-99d0-4640-8669-4014649307ce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.822729343337876
6142645a-1b4d-43b1-8257-9aad85563483,5,1,00:00:00.570,0,0,2,0.456637,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['c393e376-5dd9-4085-a579-a0d42e10c0b7'],"[61.0, 40.1]",6566.0,Borja González Tomás,24.0,Left Center Forward,6700.0,Sergio Enrich Ametller,2.531798,1.7294515,1.0,Ground Pass,"[60.6, 42.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.57,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8274411476153345
c393e376-5dd9-4085-a579-a0d42e10c0b7,6,1,00:00:01.027,0,1,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['6142645a-1b4d-43b1-8257-9aad85563483'],"[60.6, 42.6]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027,0.45699999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3446594810550774
965c552b-2c7a-4455-8c1d-b57420ba5915,7,1,00:00:01.027,0,1,2,0.048849,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['bc7945dd-f3a9-49f3-b178-13c6457aeaa6', 'c393e376-5dd9-4085-a579-a0d42e10c0b7']","[60.6, 42.6]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,"[60.9, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5176446735226096
bc7945dd-f3a9-49f3-b178-13c6457aeaa6,8,1,00:00:01.076,0,1,2,1.244922,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['7ce334b2-0d64-4305-8108-990d083494b8'],"[60.9, 43.2]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,6775.0,Daniel García Carrillo,17.69548,-2.5614269,1.0,Ground Pass,"[46.1, 33.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.076,0.049000000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4855511964415321
7ce334b2-0d64-4305-8108-990d083494b8,9,1,00:00:02.321,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['bc7945dd-f3a9-49f3-b178-13c6457aeaa6'],"[46.1, 33.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.321,1.245,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31864845272130304
22d890a0-2fff-4924-aceb-da052bd2afe2,10,1,00:00:02.321,0,2,2,0.99245,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['7ce334b2-0d64-4305-8108-990d083494b8', 'db44a4b8-82e5-42c3-a396-1ea81c0a2827']","[46.1, 33.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.1, 33.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.321,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9175079400645031
db44a4b8-82e5-42c3-a396-1ea81c0a2827,11,1,00:00:03.313,0,3,2,1.421379,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['02eafaa5-a62c-4445-bb0e-b98b3f5aa35d'],"[46.1, 33.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,5687.0,Takashi Inui,28.014282,-0.7551044,1.0,Ground Pass,"[66.5, 14.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.313,0.992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7963872707735844
02eafaa5-a62c-4445-bb0e-b98b3f5aa35d,12,1,00:00:04.735,0,4,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['db44a4b8-82e5-42c3-a396-1ea81c0a2827'],"[66.5, 14.3]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.735,1.4220000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21958028913695682
e9f6ce71-b5f9-4aeb-8d2b-a73becc789af,13,1,00:00:04.735,0,4,2,1.690715,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['02eafaa5-a62c-4445-bb0e-b98b3f5aa35d', '2c0bb981-7dd7-4a26-8680-01719ebff417', '6a26b850-e20a-4ac5-b82c-bb9b7c240982']","[66.5, 14.3]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,"[76.9, 8.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.735,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4508974849667233
6a26b850-e20a-4ac5-b82c-bb9b7c240982,14,1,00:00:04.945,0,4,2,1.193352,17,Pressure,322,Eibar,9,From Kick Off,214,Espanyol,,,['e9f6ce71-b5f9-4aeb-8d2b-a73becc789af'],"[53.1, 63.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.945,0.20999999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1734196281319631
2c0bb981-7dd7-4a26-8680-01719ebff417,15,1,00:00:06.425,0,6,2,0.0,3,Dispossessed,322,Eibar,9,From Kick Off,322,Eibar,,,['cf9fa4d9-cd9c-4da4-891d-643d6c37989f'],"[76.9, 8.4]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.425,1.4799999999999995,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.500576384633929
cf9fa4d9-cd9c-4da4-891d-643d6c37989f,16,1,00:00:06.425,0,6,2,0.0,4,Duel,322,Eibar,9,From Kick Off,214,Espanyol,,,['2c0bb981-7dd7-4a26-8680-01719ebff417'],"[43.2, 71.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,True,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.425,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.764769569575718
343c80ce-e837-4cac-a95e-eef8e5329bf6,17,1,00:00:18.664,0,18,3,1.240023,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['8516e7ab-9f8e-440e-bc3f-17678ba68326'],"[81.2, 0.1]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,6566.0,Borja González Tomás,17.207266,0.7319512,3.0,High Pass,"[94.0, 11.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.664,12.239,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6122430457528416
4897277e-31ef-4d4f-b1b8-125f9e53db41,18,1,00:00:19.400,0,19,3,1.02536,17,Pressure,322,Eibar,4,From Throw In,214,Espanyol,,,"['8516e7ab-9f8e-440e-bc3f-17678ba68326', 'a208d84a-f7ab-49b2-ba69-d524509f15fa', 'f1ecb430-a6f1-4607-bc8c-eb1a15e464b4']","[26.5, 64.5]",24086.0,Antonio José Raillo Arenas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,0.7359999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5354469659850356
8516e7ab-9f8e-440e-bc3f-17678ba68326,19,1,00:00:19.904,0,19,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['343c80ce-e837-4cac-a95e-eef8e5329bf6', '4897277e-31ef-4d4f-b1b8-125f9e53db41']","[94.0, 11.6]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.904,0.5040000000000013,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2386925099408309
a208d84a-f7ab-49b2-ba69-d524509f15fa,20,1,00:00:19.904,0,19,3,0.113237,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['4897277e-31ef-4d4f-b1b8-125f9e53db41', '8516e7ab-9f8e-440e-bc3f-17678ba68326', 'f1ecb430-a6f1-4607-bc8c-eb1a15e464b4']","[94.0, 11.6]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[95.9, 13.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.904,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09195539712726819
f1ecb430-a6f1-4607-bc8c-eb1a15e464b4,21,1,00:00:20.017,0,20,3,1.149811,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['4897277e-31ef-4d4f-b1b8-125f9e53db41', 'd7403efc-00b3-4927-aaa4-a142f7f8a609']","[95.9, 13.8]",6566.0,Borja González Tomás,24.0,Left Center Forward,5687.0,Takashi Inui,9.493682,2.7297854,1.0,Ground Pass,"[87.2, 17.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.017,0.11299999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.17129807579093526
d7403efc-00b3-4927-aaa4-a142f7f8a609,22,1,00:00:21.167,0,21,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['f1ecb430-a6f1-4607-bc8c-eb1a15e464b4'],"[87.2, 17.6]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167,1.1500000000000021,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16019800551991747
226425ad-2474-4303-b508-4b885090a57f,23,1,00:00:21.167,0,21,3,0.172088,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['407fb40c-df18-4c88-a8b7-c82e4a26f013', 'd7403efc-00b3-4927-aaa4-a142f7f8a609']","[87.2, 17.6]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,"[87.2, 17.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25489714802395325
407fb40c-df18-4c88-a8b7-c82e4a26f013,24,1,00:00:21.339,0,21,3,0.706288,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['c4645bfc-fa06-44db-b083-55b307097558'],"[87.2, 17.6]",5687.0,Takashi Inui,16.0,Left Midfield,,,10.6737995,0.26543036,1.0,Ground Pass,"[97.5, 20.4]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.339,0.17199999999999704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15467036794191935
c4645bfc-fa06-44db-b083-55b307097558,25,1,00:00:22.045,0,22,3,0.639896,30,Pass,322,Eibar,4,From Throw In,214,Espanyol,,,"['407fb40c-df18-4c88-a8b7-c82e4a26f013', '6fefe7a6-9337-4905-b5f6-3a7b213cb78e', '91ea14c5-59a7-444a-b416-1f462a703abf']","[22.6, 59.7]",24086.0,Antonio José Raillo Arenas,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,11.601724,0.017239671,2.0,Low Pass,"[34.2, 59.9]",38.0,Left Foot,64.0,Interception,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.045,0.7060000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4746743917455175
6fefe7a6-9337-4905-b5f6-3a7b213cb78e,26,1,00:00:22.685,0,22,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,214,Espanyol,,,['c4645bfc-fa06-44db-b083-55b307097558'],"[38.9, 59.9]",6766.0,Gerard Moreno Balaguero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.685,0.639999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8793613006192508
91ea14c5-59a7-444a-b416-1f462a703abf,27,1,00:00:22.685,0,22,3,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,322,Eibar,,,['c4645bfc-fa06-44db-b083-55b307097558'],"[85.9, 20.2]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.685,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5034392259851843
a5455dab-83ed-44c3-91e1-1d1e21dae060,28,1,00:00:22.685,0,22,3,0.821537,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['56b14e2c-7a76-41e3-8685-eef521c5184c', '91ea14c5-59a7-444a-b416-1f462a703abf']","[85.9, 20.2]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,"[88.7, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.685,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8464604043086842
56b14e2c-7a76-41e3-8685-eef521c5184c,29,1,00:00:23.507,0,23,3,2.392148,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['58623e50-b61c-4741-bc2c-e409928f0e1c'],"[88.7, 27.3]",5687.0,Takashi Inui,16.0,Left Midfield,6699.0,Ander Capa Rodríguez,43.800114,1.881717,1.0,Ground Pass,"[75.3, 69.0]",40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.507,0.8220000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.738327152716821
58623e50-b61c-4741-bc2c-e409928f0e1c,30,1,00:00:25.899,0,25,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['56b14e2c-7a76-41e3-8685-eef521c5184c'],"[75.3, 69.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.899,2.3919999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3523004575957396
71ca2186-d91d-46eb-b054-aaa0910effe0,31,1,00:00:25.899,0,25,3,2.301227,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['58623e50-b61c-4741-bc2c-e409928f0e1c', '9272e33f-3e44-46ef-8f16-8b631701a0b6']","[75.3, 69.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[91.9, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.899,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6453145738209739
9272e33f-3e44-46ef-8f16-8b631701a0b6,32,1,00:00:28.200,0,28,3,0.753483,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['12462833-01cb-4902-a4b6-57c5ac695363', 'b6b5b186-1bf5-4924-8dd0-d148bbe510cc']","[91.9, 63.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6675.0,Antonio Manuel Luna Rodríguez,16.807438,-1.2057583,1.0,Ground Pass,"[97.9, 48.1]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,2.3009999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.49852683947721066
