id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,pass_technique_id,pass_technique_name,pass_straight,foul_won_defensive,counterpress,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_overrun,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_shot_assist,dribble_nutmeg,shot_first_time,clearance_left_foot,ball_recovery_recovery_failure,clearance_right_foot,shot_aerial_won,clearance_aerial_won,pass_aerial_won,block_offensive,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_deflected,dribble_no_touch,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_no_touch,pass_cut_back,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9dba4ea8-f4b3-48b8-9030-af23722b602b,1175,1,00:23:46.012,23,46,53,5.418157,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['deb85ab7-ea9b-40da-8506-7192375e687f', 'e60cfde0-b10b-4088-b331-f312db27a095']",,"[81.4, 2.8]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,,,,,,,,,,,,"[99.2, 11.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.012,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46792305790198885
e60cfde0-b10b-4088-b331-f312db27a095,1176,1,00:23:51.430,23,51,53,1.325707,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['a53462c2-5ef5-4bc2-abe1-0dfa4330bc95', 'd27d3849-144a-4b7c-b403-693f46e58a90']",,"[99.2, 11.6]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,5207.0,Cristiano Ronaldo dos Santos Aveiro,10.336827,0.2144717,1.0,Ground Pass,"[109.3, 13.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.43,5.41800000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6183148876868303
a53462c2-5ef5-4bc2-abe1-0dfa4330bc95,1177,1,00:23:52.756,23,52,53,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e60cfde0-b10b-4088-b331-f312db27a095'],,"[107.9, 12.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.756,1.3260000000000218,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25168172915064424
d27d3849-144a-4b7c-b403-693f46e58a90,1178,1,00:23:52.756,23,52,53,0.0,10,Interception,220,Real Madrid,1,Regular Play,208,Las Palmas,,,['e60cfde0-b10b-4088-b331-f312db27a095'],,"[10.8, 66.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.756,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39811255645072186
deb9a95a-202f-4b33-a37a-f50a2faf0a69,1179,1,00:23:52.756,23,52,53,1.940048,43,Carry,220,Real Madrid,1,Regular Play,208,Las Palmas,,,"['3c902c1a-e043-4e10-8260-ffc5e62f3d08', '540ae41f-b0fc-4004-a9db-3aef23140276', 'd27d3849-144a-4b7c-b403-693f46e58a90']",,"[10.8, 66.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[5.1, 76.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.756,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5926576941251095
3c902c1a-e043-4e10-8260-ffc5e62f3d08,1180,1,00:23:53.627,23,53,53,0.805226,17,Pressure,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['deb9a95a-202f-4b33-a37a-f50a2faf0a69'],,"[114.7, 3.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.627,0.8709999999998672,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7424460452419234
540ae41f-b0fc-4004-a9db-3aef23140276,1181,1,00:23:54.696,23,54,53,0.0,38,Miscontrol,220,Real Madrid,1,Regular Play,208,Las Palmas,,,,,"[5.1, 76.3]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.696,1.06899999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6871832312255008
092c8999-41e4-4aa3-896f-8f9414e79394,1182,1,00:23:55.365,23,55,53,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,,"[117.6, 6.3]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.365,0.6690000000000964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11959460389595788
e83dc03c-47e2-4765-944e-bf8abfb37970,1183,1,00:23:55.365,23,55,53,6.173328,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['092c8999-41e4-4aa3-896f-8f9414e79394', 'fe0bd06d-fba4-43d8-88dd-89a4dcf7649c']",,"[117.6, 6.3]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,"[107.9, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.365,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32963409456759507
fe0bd06d-fba4-43d8-88dd-89a4dcf7649c,1184,1,00:24:01.538,24,1,53,1.339968,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2cec1758-1838-4b30-968b-4d2f6db6c771'],,"[107.9, 4.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,5574.0,Toni Kroos,23.93533,2.649915,1.0,Ground Pass,"[86.8, 15.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.538,6.173000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4026123912642282
2cec1758-1838-4b30-968b-4d2f6db6c771,1185,1,00:24:02.878,24,2,53,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['fe0bd06d-fba4-43d8-88dd-89a4dcf7649c'],,"[86.8, 15.5]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.878,1.3399999999999181,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7111725058962414
143914dd-89f4-47d2-8ee2-d2fb10e91488,1186,1,00:24:02.878,24,2,53,1.057462,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2cec1758-1838-4b30-968b-4d2f6db6c771', '80b2c21a-03aa-42ce-b31f-3a3f8f076186']",,"[86.8, 15.5]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,"[86.8, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.878,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11247211356709674
80b2c21a-03aa-42ce-b31f-3a3f8f076186,1187,1,00:24:03.936,24,3,53,0.939958,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b6e7e261-4061-4052-adbb-85715b2935c3'],,"[86.8, 17.7]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,35.19233,1.0371994,2.0,Low Pass,"[104.7, 48.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.936,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.027238205644701696
b6e7e261-4061-4052-adbb-85715b2935c3,1188,1,00:24:04.875,24,4,53,0.0,9,Clearance,220,Real Madrid,1,Regular Play,208,Las Palmas,,,['80b2c21a-03aa-42ce-b31f-3a3f8f076186'],,"[15.4, 32.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.875,0.9390000000000782,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27142758976127146
a5905442-1b42-4756-ba1b-221f26be88b6,1189,1,00:24:08.730,24,8,53,0.73019,17,Pressure,220,Real Madrid,1,Regular Play,208,Las Palmas,,,"['99b1bbff-8aa2-41f5-9cd9-fe547794f046', 'c1f31ebd-8648-416e-a19f-2dc3244e403b']",,"[57.5, 13.2]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.73,3.855000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4920266275284655
99b1bbff-8aa2-41f5-9cd9-fe547794f046,1190,1,00:24:09.405,24,9,53,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a5905442-1b42-4756-ba1b-221f26be88b6'],,"[62.0, 69.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.405,0.6749999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.804926447473419
c1f31ebd-8648-416e-a19f-2dc3244e403b,1191,1,00:24:09.405,24,9,53,2.771855,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['81339183-a0e6-4e4d-a2b7-30ab44a2dd41', '99b1bbff-8aa2-41f5-9cd9-fe547794f046', 'a5905442-1b42-4756-ba1b-221f26be88b6', 'aa59a6e9-bbfc-4ed2-9008-60ee4eae505c']",,"[62.0, 69.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[73.7, 66.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.405,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31482942712732465
81339183-a0e6-4e4d-a2b7-30ab44a2dd41,1192,1,00:24:11.572,24,11,53,0.733659,17,Pressure,220,Real Madrid,1,Regular Play,208,Las Palmas,,,"['aa59a6e9-bbfc-4ed2-9008-60ee4eae505c', 'c1f31ebd-8648-416e-a19f-2dc3244e403b']",,"[49.8, 12.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.572,2.1669999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03788845071745239
aa59a6e9-bbfc-4ed2-9008-60ee4eae505c,1193,1,00:24:12.177,24,12,53,1.181271,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['81339183-a0e6-4e4d-a2b7-30ab44a2dd41', 'ac653049-57d8-454a-8155-d79214f24a85']",,"[73.7, 66.4]",5485.0,Raphaël Varane,3.0,Right Center Back,5539.0,Carlos Henrique Casimiro,16.43472,-2.2959228,2.0,Low Pass,"[62.8, 54.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.177,0.6050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6812238090140749
ac653049-57d8-454a-8155-d79214f24a85,1194,1,00:24:13.358,24,13,53,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['aa59a6e9-bbfc-4ed2-9008-60ee4eae505c'],,"[62.8, 54.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.358,1.18100000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19625664391129838
efbfa061-821b-454f-9627-65323d8add6f,1195,1,00:24:13.358,24,13,53,1.769031,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['7d7cee07-f7d2-4b82-91b0-5155c31383b0', 'ac653049-57d8-454a-8155-d79214f24a85']",,"[62.8, 54.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[65.3, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.358,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.674489407636788
7d7cee07-f7d2-4b82-91b0-5155c31383b0,1196,1,00:24:15.127,24,15,53,5.162039,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c9cd7e8c-2e07-4349-b43b-4f6a5239a051'],,"[65.3, 52.8]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5552.0,Marcelo Vieira da Silva Júnior,70.8137,-0.83934575,3.0,High Pass,"[112.6, 0.1]",40.0,Right Foot,,,,,75.0,Out,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.127,1.7690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8084495174019186
c9cd7e8c-2e07-4349-b43b-4f6a5239a051,1197,1,00:24:20.289,24,20,53,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7d7cee07-f7d2-4b82-91b0-5155c31383b0'],,"[91.5, 5.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.289,5.162000000000035,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5937608705908511
f5b2d8ef-da2d-4811-8a66-7163be6855b5,1198,1,00:24:39.369,24,39,54,2.139363,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5b36d1fd-1b59-43f6-8274-1c8a688cd714'],,"[11.1, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,26.271088,-0.16827758,3.0,High Pass,"[37.0, 75.6]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.369,19.079999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4575807870807431
5b36d1fd-1b59-43f6-8274-1c8a688cd714,1199,1,00:24:41.508,24,41,55,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f5b2d8ef-da2d-4811-8a66-7163be6855b5'],,"[83.1, 4.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.508,2.1390000000001237,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3032939531226564
b3db0a4a-0437-42f6-a7d5-e3457e175860,1200,1,00:24:41.508,24,41,55,1.012419,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0a0d98ae-ea92-42f0-9d64-98b99c909390', '5652759a-d93c-4a00-a07d-3355754e8b35', '5b36d1fd-1b59-43f6-8274-1c8a688cd714']",,"[83.1, 4.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[85.9, 1.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.508,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3591468352156767
0a0d98ae-ea92-42f0-9d64-98b99c909390,1201,1,00:24:41.732,24,41,55,0.833042,17,Pressure,220,Real Madrid,1,Regular Play,208,Las Palmas,,,"['5652759a-d93c-4a00-a07d-3355754e8b35', 'b3db0a4a-0437-42f6-a7d5-e3457e175860']",,"[32.5, 75.1]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.732,0.2239999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7898411226653714
5652759a-d93c-4a00-a07d-3355754e8b35,1202,1,00:24:42.521,24,42,55,1.650681,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0a0d98ae-ea92-42f0-9d64-98b99c909390', 'a351c51e-d299-417f-98bd-018811cbf3da']",,"[85.9, 1.3]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5485.0,Raphaël Varane,25.869867,2.2878082,3.0,High Pass,"[68.9, 20.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.521,0.7889999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9377762002725135
a351c51e-d299-417f-98bd-018811cbf3da,1203,1,00:24:44.172,24,44,55,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['5652759a-d93c-4a00-a07d-3355754e8b35'],,"[68.9, 20.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.172,1.6510000000000673,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7417296813351503
d7a11bc9-e999-4e15-988b-1b2362d8e775,1204,1,00:24:44.172,24,44,55,0.956603,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['73e6dd2f-c410-42e3-95d9-684d21db61b6', 'a351c51e-d299-417f-98bd-018811cbf3da']",,"[68.9, 20.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[70.6, 22.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.172,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4121360536929768
73e6dd2f-c410-42e3-95d9-684d21db61b6,1205,1,00:24:45.128,24,45,55,0.859621,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c1c44434-5086-463b-820a-e4b2ee2cdc0a'],,"[70.6, 22.2]",5485.0,Raphaël Varane,3.0,Right Center Back,4926.0,Francisco Román Alarcón Suárez,22.321514,0.915647,1.0,Ground Pass,"[84.2, 39.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.128,0.9559999999999036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.47215816907380836
182cafcb-9c43-4acb-b65c-a0ac6756e1b4,1206,1,00:24:45.871,24,45,55,0.282186,17,Pressure,220,Real Madrid,1,Regular Play,208,Las Palmas,,,"['32c7d225-5b37-4492-8497-4a8cdd10e37e', 'a1a4df5a-e79b-4448-9669-8af1544f63e5', 'c1c44434-5086-463b-820a-e4b2ee2cdc0a']",,"[33.7, 40.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.871,0.7430000000001655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3270677759566225
c1c44434-5086-463b-820a-e4b2ee2cdc0a,1207,1,00:24:45.988,24,45,55,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['182cafcb-9c43-4acb-b65c-a0ac6756e1b4', '73e6dd2f-c410-42e3-95d9-684d21db61b6']",,"[84.2, 39.9]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.988,0.1169999999999618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09271364802013937
a1a4df5a-e79b-4448-9669-8af1544f63e5,1208,1,00:24:45.988,24,45,55,0.068416,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['182cafcb-9c43-4acb-b65c-a0ac6756e1b4', '32c7d225-5b37-4492-8497-4a8cdd10e37e', 'c1c44434-5086-463b-820a-e4b2ee2cdc0a']",,"[84.2, 39.9]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[85.3, 39.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.988,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06572625292095757
32c7d225-5b37-4492-8497-4a8cdd10e37e,1209,1,00:24:46.056,24,46,55,0.990269,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['182cafcb-9c43-4acb-b65c-a0ac6756e1b4', 'a40473bc-da47-427c-b20a-bf67b16cec7a']",,"[85.3, 39.5]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,5463.0,Luka Modrić,9.202173,-1.592532,2.0,Low Pass,"[85.1, 30.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.056,0.06799999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.424457322084858
