id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,out,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,block_deflection,shot_aerial_won,shot_deflected,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,pass_through_ball,pass_no_touch,50_50_outcome_id,50_50_outcome_name,clearance_aerial_won,pass_miscommunication,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,miscontrol_aerial_won,pass_cut_back,dribble_no_touch,pass_goal_assist,shot_one_on_one,shot_open_goal,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
13ebc07e-1765-44b6-acf9-01f53639b3cf,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,4231.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6451120568540037
6b635085-8f9b-4f36-8349-544ef185e157,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 4418, 'name': 'Matheus Dória Macedo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0309474146386568
98ed3d27-4b19-4107-8e7d-0c9078b6b47a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,1049,Granada,,,['c80e6fb0-1f25-4951-b78b-576c23eddaa7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9363165098200544
c80e6fb0-1f25-4951-b78b-576c23eddaa7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['98ed3d27-4b19-4107-8e7d-0c9078b6b47a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0925172468452673
50611f77-e43b-4bbc-bd9d-0c112f6c0234,5,1,00:00:00.509,0,0,2,0.655512,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bf5ecae7-35cf-4a42-a1c7-ab4f4ea96c75'],True,"[60.0, 40.0]",19677.0,Karim Benzema,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,2.408319,-2.4149504,1.0,Ground Pass,"[58.2, 38.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509,0.509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5966948776572604
bf5ecae7-35cf-4a42-a1c7-ab4f4ea96c75,6,1,00:00:01.164,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['50611f77-e43b-4bbc-bd9d-0c112f6c0234'],,"[58.2, 38.4]",4926.0,Francisco Román Alarcón Suárez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164,0.6549999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6394583483907232
84f3d57d-d4c6-4e0b-832f-bf716e165677,7,1,00:00:01.393,0,1,2,2.06387,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['97458cc3-cb66-4b25-b986-3616fb36f0ee'],,"[58.0, 37.4]",4926.0,Francisco Román Alarcón Suárez,19.0,Center Attacking Midfield,20016.0,Kléper Laveran Lima Ferreira,19.293781,3.0429554,1.0,Ground Pass,"[38.8, 39.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.393,0.2290000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7879477361123203
97458cc3-cb66-4b25-b986-3616fb36f0ee,8,1,00:00:03.457,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['84f3d57d-d4c6-4e0b-832f-bf716e165677'],,"[38.8, 39.3]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.457,2.064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03647385641513501
bf343f20-1b96-48aa-b52b-11e51dd5a620,9,1,00:00:03.457,0,3,2,0.693845,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['2a901dba-7e52-4f48-a5df-193bda8119fb', '97458cc3-cb66-4b25-b986-3616fb36f0ee']",,"[38.8, 39.3]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[38.8, 39.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.457,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3105597171660158
2a901dba-7e52-4f48-a5df-193bda8119fb,10,1,00:00:04.151,0,4,2,1.655174,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['80e4d320-e031-43fa-902e-b0b2e77e538e'],,"[38.8, 39.3]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5485.0,Raphaël Varane,18.506485,-1.8052905,1.0,Ground Pass,"[34.5, 21.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.151,0.694,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5432393996122157
80e4d320-e031-43fa-902e-b0b2e77e538e,11,1,00:00:05.806,0,5,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2a901dba-7e52-4f48-a5df-193bda8119fb'],,"[34.5, 21.3]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.806,1.6550000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.807134241634465
5a97215a-e12d-4430-87bb-c0dd853fb4cc,12,1,00:00:05.806,0,5,2,1.955895,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['2a11b458-90c3-4738-b2af-784213d666f0', '80e4d320-e031-43fa-902e-b0b2e77e538e']",,"[34.5, 21.3]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,"[33.4, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.806,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.049229307500650576
2a11b458-90c3-4738-b2af-784213d666f0,13,1,00:00:07.762,0,7,2,1.552296,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['fbc31fdd-7df2-4dea-bf9c-084b3958079c'],,"[33.4, 20.7]",5485.0,Raphaël Varane,5.0,Left Center Back,20016.0,Kléper Laveran Lima Ferreira,23.960384,1.4997863,1.0,Ground Pass,"[35.1, 44.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762,1.9559999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23907538233757397
fbc31fdd-7df2-4dea-bf9c-084b3958079c,14,1,00:00:09.314,0,9,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2a11b458-90c3-4738-b2af-784213d666f0'],,"[35.1, 44.6]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.314,1.5520000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.894125053451359
070786d8-3291-4a14-967f-3cc819083db7,15,1,00:00:09.314,0,9,2,1.302256,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1b7b0649-1231-4674-9c11-88502a405eb4', 'fbc31fdd-7df2-4dea-bf9c-084b3958079c']",,"[35.1, 44.6]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[33.6, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.314,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44458756231337315
1b7b0649-1231-4674-9c11-88502a405eb4,16,1,00:00:10.616,0,10,2,1.040034,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2fcd7fce-180f-40b7-9df5-912f421d2a34'],,"[33.6, 47.2]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5463.0,Luka Modrić,15.81455,0.12043345,1.0,Ground Pass,"[49.3, 49.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.616,1.3019999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8601154399989878
2fcd7fce-180f-40b7-9df5-912f421d2a34,17,1,00:00:11.656,0,11,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['1b7b0649-1231-4674-9c11-88502a405eb4'],,"[49.3, 49.1]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.656,1.040000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5110066551502306
74c8fa3d-b371-473d-bf54-e12fca29932f,18,1,00:00:11.656,0,11,2,1.345033,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b4912c91-6d7c-4a4a-9c5f-2e9b90d3c345'],,"[49.3, 49.1]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,5721.0,Daniel Carvajal Ramos,23.612286,1.8496777,1.0,Ground Pass,"[42.8, 71.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.656,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.47500911885880037
b4912c91-6d7c-4a4a-9c5f-2e9b90d3c345,19,1,00:00:13.001,0,13,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['74c8fa3d-b371-473d-bf54-e12fca29932f'],,"[42.8, 71.8]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.001,1.3449999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37355328005667343
f23b949b-b7fd-402b-9283-bcfa4f9a2e0e,20,1,00:00:13.001,0,13,2,0.704855,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['405526ed-e9f9-4543-aa6c-a9a84870737a', 'b4912c91-6d7c-4a4a-9c5f-2e9b90d3c345']",,"[42.8, 71.8]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[42.8, 71.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.001,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9288425961799729
405526ed-e9f9-4543-aa6c-a9a84870737a,21,1,00:00:13.706,0,13,2,1.005134,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['47a5a54c-2d2c-466b-b122-cac80e94dac0'],,"[42.8, 71.8]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,20016.0,Kléper Laveran Lima Ferreira,11.412712,-2.0736396,1.0,Ground Pass,"[37.3, 61.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.706,0.7050000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2540918126504249
47a5a54c-2d2c-466b-b122-cac80e94dac0,22,1,00:00:14.711,0,14,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['405526ed-e9f9-4543-aa6c-a9a84870737a'],,"[37.3, 61.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.711,1.0050000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33269138165365286
acac1207-e8f4-4b81-8a13-9538223417ce,23,1,00:00:14.711,0,14,2,1.898254,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['47a5a54c-2d2c-466b-b122-cac80e94dac0', '71ba6ec6-172d-4559-ae85-8560e47458dd', '7d476920-d6cf-4f35-b461-a03838467caa']",,"[37.3, 61.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[40.5, 61.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.711,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8556222876133894
71ba6ec6-172d-4559-ae85-8560e47458dd,24,1,00:00:15.796,0,15,2,0.832655,17,Pressure,220,Real Madrid,9,From Kick Off,1049,Granada,,,"['7d476920-d6cf-4f35-b461-a03838467caa', 'acac1207-e8f4-4b81-8a13-9538223417ce']",,"[79.6, 21.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.796,1.084999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9396767361002321
7d476920-d6cf-4f35-b461-a03838467caa,25,1,00:00:16.609,0,16,2,1.878762,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['14397fca-463b-4ee6-9ad7-1bb6f2a42ff2', '71ba6ec6-172d-4559-ae85-8560e47458dd']",,"[40.5, 61.5]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,19677.0,Karim Benzema,41.024994,-0.72158164,3.0,High Pass,"[71.3, 34.4]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.609,0.8130000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8441761089403719
14397fca-463b-4ee6-9ad7-1bb6f2a42ff2,26,1,00:00:18.488,0,18,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['7d476920-d6cf-4f35-b461-a03838467caa'],,"[71.3, 34.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.488,1.8789999999999978,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09282213074390266
47a1d985-3aec-48c5-b40b-71b658561a81,27,1,00:00:18.488,0,18,2,4.671163,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['9cdbb8a1-9029-41f3-a960-5e2323a373ef', 'b6e33f40-2cf6-4bf6-bcfe-40b1d7fb63ba']",,"[71.3, 34.4]",19677.0,Karim Benzema,23.0,Center Forward,5207.0,Cristiano Ronaldo dos Santos Aveiro,35.845364,-0.9099978,2.0,Low Pass,"[93.3, 6.1]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.488,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9701705821240487
b6e33f40-2cf6-4bf6-bcfe-40b1d7fb63ba,28,1,00:00:23.159,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['47a1d985-3aec-48c5-b40b-71b658561a81'],,"[90.3, 9.3]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.159,4.670999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9728116637085825
9cdbb8a1-9029-41f3-a960-5e2323a373ef,29,1,00:00:23.159,0,23,2,1.525805,30,Pass,220,Real Madrid,9,From Kick Off,1049,Granada,,,"['47a1d985-3aec-48c5-b40b-71b658561a81', 'acf15284-9acb-4b7b-92f4-d6691988069b']",,"[26.8, 74.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,6680.0,Rubén Rochina Naixes,30.528675,-0.09184612,2.0,Low Pass,"[57.2, 71.2]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.159,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19702204786445998
acf15284-9acb-4b7b-92f4-d6691988069b,30,1,00:00:24.685,0,24,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,1049,Granada,,,['9cdbb8a1-9029-41f3-a960-5e2323a373ef'],,"[57.2, 71.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.685,1.5259999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7422515826789144
64e4baec-ba71-4725-9b61-47f2a13f9a83,31,1,00:00:24.685,0,24,2,0.0,38,Miscontrol,220,Real Madrid,9,From Kick Off,1049,Granada,,,,,"[57.2, 71.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.685,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8463208377286183
321c538a-6c96-4f7f-b9bd-12c68ac510ea,32,1,00:00:25.320,0,25,2,0.0,2,Ball Recovery,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,,,"[54.8, 5.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32,0.6350000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5215004163274022
