id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,pass_switch,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_overrun,clearance_left_foot,shot_first_time,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,shot_one_on_one,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,pass_cross,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_goal_assist,shot_open_goal,foul_committed_type_id,foul_committed_type_name,block_offensive,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_aerial_won,dribble_nutmeg,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,goalkeeper_punched_out,injury_stoppage_in_chain,pass_cut_back,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a95db090-7d1f-4c6f-a239-06dfbe55db77,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 3508, 'name': 'Sandro Ramírez Castillo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7875313880165541
6f132fbf-012a-4b37-af3e-971602ce4595,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3014810706927179
4ba70b26-064f-4ee5-8df2-80a2b09ca62e,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['b4bff912-22a6-4a8f-b68a-8efa4f2a3818'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8760198581356966
b4bff912-22a6-4a8f-b68a-8efa4f2a3818,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['4ba70b26-064f-4ee5-8df2-80a2b09ca62e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0958409794235846
9f62bcd0-57cf-40be-bc4d-32a59ac51cf8,5,1,00:00:00.328,0,0,2,0.328112,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['862fcd23-0a16-4788-b1dd-ed41259ce7b4'],"[61.0, 40.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,9246.0,Patrick Ebert,3.9,-1.9655875,3.0,High Pass,"[59.5, 36.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,0.328,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.703352928566433
862fcd23-0a16-4788-b1dd-ed41259ce7b4,6,1,00:00:00.656,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9f62bcd0-57cf-40be-bc4d-32a59ac51cf8'],"[59.5, 36.5]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656,0.328,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1842034233611517
5fff8e24-eec9-4b03-b5b0-179f695d6227,7,1,00:00:00.656,0,0,2,0.035547,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['5baba234-a916-4276-a982-270977aabc4e', '862fcd23-0a16-4788-b1dd-ed41259ce7b4']","[59.5, 36.5]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.5, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8275002334037312
5baba234-a916-4276-a982-270977aabc4e,8,1,00:00:00.692,0,0,2,1.341581,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['1b2863d1-cfb0-43b5-a49a-04ecbdc394f4'],"[59.5, 37.8]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,26848.0,Roberto Trashorras Gayoso,18.384777,2.6049044,1.0,Ground Pass,"[43.7, 47.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692,0.03599999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.046559333315582374
1b2863d1-cfb0-43b5-a49a-04ecbdc394f4,9,1,00:00:02.033,0,2,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5baba234-a916-4276-a982-270977aabc4e'],"[43.7, 47.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.033,1.341,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8393419623268591
e7c34ec4-af00-4d52-822a-90b246af6ee7,10,1,00:00:02.033,0,2,2,1.051249,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1b2863d1-cfb0-43b5-a49a-04ecbdc394f4', 'bbcb12be-53c9-409e-bde1-da8969914fba']","[43.7, 47.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.5, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.033,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4009723885918205
bbcb12be-53c9-409e-bde1-da8969914fba,11,1,00:00:03.084,0,3,2,1.635285,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['ba6e0699-d433-47c2-8592-7b059d3beb25'],"[43.5, 49.6]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11298.0,José Ignacio Martínez García,24.45915,1.6403561,1.0,Ground Pass,"[41.8, 74.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.084,1.0510000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5379209275852916
ba6e0699-d433-47c2-8592-7b059d3beb25,12,1,00:00:04.720,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bbcb12be-53c9-409e-bde1-da8969914fba'],"[41.8, 74.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,1.6359999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5933212140104508
4ed78f96-dfed-4d5b-a217-5115ba154606,13,1,00:00:04.720,0,4,2,0.724907,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1b31451d-97ee-4e8b-976e-a897de48d439', 'ba6e0699-d433-47c2-8592-7b059d3beb25']","[41.8, 74.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,"[42.4, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9223081157458514
1b31451d-97ee-4e8b-976e-a897de48d439,14,1,00:00:05.445,0,5,2,1.630448,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['57d9319e-b35f-4854-a397-ae9755481871'],"[42.4, 74.6]",11298.0,José Ignacio Martínez García,2.0,Right Back,6713.0,Diego Javier Llorente Ríos,18.776848,-2.2921314,1.0,Ground Pass,"[30.0, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.445,0.7250000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7217641940057006
57d9319e-b35f-4854-a397-ae9755481871,15,1,00:00:07.075,0,7,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['1b31451d-97ee-4e8b-976e-a897de48d439'],"[30.0, 60.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.075,1.63,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6506646837450325
adfe3c15-81f6-469f-8b90-c960f4420b1a,16,1,00:00:07.075,0,7,2,0.973784,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['57d9319e-b35f-4854-a397-ae9755481871', 'bd3a107a-1708-42ed-a53e-e6aad9c0c0fd']","[30.0, 60.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,"[28.7, 57.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.075,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6655857634695648
bd3a107a-1708-42ed-a53e-e6aad9c0c0fd,17,1,00:00:08.049,0,8,2,1.939769,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4d1278f1-de38-44de-9900-431ccbe9f1d1'],"[28.7, 57.7]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26222.0,José Eduardo Rosa Vale de Castro,26.152056,-1.893756,1.0,Ground Pass,"[20.4, 32.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.049,0.9739999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6351121562219668
4d1278f1-de38-44de-9900-431ccbe9f1d1,18,1,00:00:09.989,0,9,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bd3a107a-1708-42ed-a53e-e6aad9c0c0fd'],"[20.4, 32.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.989,1.9400000000000013,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.665016683296229
afb52b8c-ea2a-4ea0-9d78-f69b0cb9b3ca,19,1,00:00:09.989,0,9,2,1.477616,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4d1278f1-de38-44de-9900-431ccbe9f1d1', '7f7bb1b1-913c-484c-a76f-5e64a1b19015']","[20.4, 32.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,"[20.4, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.989,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0410420646584444
7f7bb1b1-913c-484c-a76f-5e64a1b19015,20,1,00:00:11.466,0,11,2,1.478738,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['be7a936f-e779-43cb-a182-e7186788429c'],"[20.4, 37.8]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,21.219803,1.3715523,1.0,Ground Pass,"[24.6, 58.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.466,1.4769999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7583299092094636
be7a936f-e779-43cb-a182-e7186788429c,21,1,00:00:12.945,0,12,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7f7bb1b1-913c-484c-a76f-5e64a1b19015'],"[24.6, 58.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.945,1.479000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009761516854668084
fdc603f1-64de-43fb-be4a-07ee5584f5c2,22,1,00:00:12.945,0,12,2,1.736249,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['63c79cda-b548-4e55-b7cd-f4406686b4bc', 'be7a936f-e779-43cb-a182-e7186788429c']","[24.6, 58.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,"[25.1, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.945,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4134275988158024
63c79cda-b548-4e55-b7cd-f4406686b4bc,23,1,00:00:14.681,0,14,2,1.086021,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['b1f2a6b5-f86b-449b-bed2-bb00a33fc08d'],"[25.1, 64.3]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,11298.0,José Ignacio Martínez García,18.553976,0.88847977,1.0,Ground Pass,"[36.8, 78.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.681,1.7359999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9481297552552007
21b63ee8-b91b-4900-a629-678a0e518bb9,24,1,00:00:15.676,0,15,2,0.948231,17,Pressure,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,,,"['94e83463-4f8e-4fbb-b62c-32c5aa3de39f', 'b1f2a6b5-f86b-449b-bed2-bb00a33fc08d', 'e73b5489-5f33-4550-9cc0-a2403a2d248f']","[80.9, 2.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.676,0.995000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18819651358512002
b1f2a6b5-f86b-449b-bed2-bb00a33fc08d,25,1,00:00:15.767,0,15,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['21b63ee8-b91b-4900-a629-678a0e518bb9', '63c79cda-b548-4e55-b7cd-f4406686b4bc']","[36.8, 78.7]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.767,0.0909999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1781682267077429
e73b5489-5f33-4550-9cc0-a2403a2d248f,26,1,00:00:15.767,0,15,2,0.698601,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['21b63ee8-b91b-4900-a629-678a0e518bb9', '94e83463-4f8e-4fbb-b62c-32c5aa3de39f', 'b1f2a6b5-f86b-449b-bed2-bb00a33fc08d']","[36.8, 78.7]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,"[34.5, 77.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.767,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9378424123573949
94e83463-4f8e-4fbb-b62c-32c5aa3de39f,27,1,00:00:16.466,0,16,2,1.357601,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['21b63ee8-b91b-4900-a629-678a0e518bb9', 'd35b46cf-e13d-42db-8fd2-576cbe57fb6e']","[34.5, 77.6]",11298.0,José Ignacio Martínez García,2.0,Right Back,6713.0,Diego Javier Llorente Ríos,18.249657,-2.5551097,1.0,Ground Pass,"[19.3, 67.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.466,0.6990000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8272420306864685
d35b46cf-e13d-42db-8fd2-576cbe57fb6e,28,1,00:00:17.823,0,17,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['94e83463-4f8e-4fbb-b62c-32c5aa3de39f'],"[19.3, 67.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.823,1.3569999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10877918834727551
1510d83d-c26f-4be4-aa39-92ecd675ed51,29,1,00:00:17.823,0,17,2,1.063721,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['6a2a088e-a77f-4d6c-bd67-4318cb167d9f', 'b88e90b5-e5a3-4442-bbee-2730a7eb7c37', 'd35b46cf-e13d-42db-8fd2-576cbe57fb6e']","[19.3, 67.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,"[16.5, 65.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.823,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3275527532121014
b88e90b5-e5a3-4442-bbee-2730a7eb7c37,30,1,00:00:18.242,0,18,2,0.808607,17,Pressure,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,,,"['1510d83d-c26f-4be4-aa39-92ecd675ed51', '6a2a088e-a77f-4d6c-bd67-4318cb167d9f']","[97.8, 12.6]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.242,0.4190000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.622961452893795
6a2a088e-a77f-4d6c-bd67-4318cb167d9f,31,1,00:00:18.887,0,18,2,2.585888,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['218a8ee9-ec48-4082-a2a5-a9469f21d573', 'ad8518dc-382c-4729-8ab8-8678522380cb', 'b88e90b5-e5a3-4442-bbee-2730a7eb7c37']","[16.5, 65.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,11542.0,Javier Guerra Rodríguez,48.59177,-0.5891442,3.0,High Pass,"[56.9, 38.0]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.887,0.6449999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6435173345373757
