id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,block_deflection,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,out,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_deflected,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_goal_assist,pass_outswinging,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
14d1d880-61c0-4bf9-8079-7af8985fdc36,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.22799995957703634
f9566849-9c76-4a6f-bec9-c3b3e411fa17,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,433.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4800039138683334
45b1211e-1434-4c90-9740-3733901b879e,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['1d8e2012-482f-4088-b399-6d57d4e40556'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6817451681572111
1d8e2012-482f-4088-b399-6d57d4e40556,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['45b1211e-1434-4c90-9740-3733901b879e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5187346053639904
68a76f53-6c66-46a0-bd77-beef3590340f,5,1,00:00:01.448,0,1,2,0.4,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['70b28e00-b2f4-4ed2-be87-afd001589178'],"[61.0, 40.1]",27243.0,Oriol Riera Magem,23.0,Center Forward,7782.0,Luis Alberto Romero Alconchel,1.0440307,-2.8501358,1.0,Ground Pass,"[60.0, 39.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.448,1.448,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9358083826377178
70b28e00-b2f4-4ed2-be87-afd001589178,6,1,00:00:01.848,0,1,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['68a76f53-6c66-46a0-bd77-beef3590340f'],"[60.0, 39.8]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.848,0.40000000000000013,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2708137898793398
8fffd41d-3cc1-4231-9d09-5f8545ebce7e,7,1,00:00:01.848,0,1,2,2.323928,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['70b28e00-b2f4-4ed2-be87-afd001589178', 'a06da136-9982-4980-a5f8-abfdc8400695', 'a3936770-d8b9-4a98-a557-769c10c0ab81']","[60.0, 39.8]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,True,"[62.6, 46.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.848,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.276806118452096
a06da136-9982-4980-a5f8-abfdc8400695,8,1,00:00:03.530,0,3,2,0.793475,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,"['8fffd41d-3cc1-4231-9d09-5f8545ebce7e', 'a3936770-d8b9-4a98-a557-769c10c0ab81']","[56.6, 36.9]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1.6819999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05575235732066797
a3936770-d8b9-4a98-a557-769c10c0ab81,9,1,00:00:04.172,0,4,2,2.958239,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['440203e0-38d6-4951-8f92-3eedc4e8e89e', 'a06da136-9982-4980-a5f8-abfdc8400695']","[62.6, 46.6]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,5724.0,Fayçal Fajr,41.64865,0.78709596,3.0,High Pass,"[92.0, 76.1]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.172,0.6419999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.012786945915884695
440203e0-38d6-4951-8f92-3eedc4e8e89e,10,1,00:00:07.130,0,7,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['a3936770-d8b9-4a98-a557-769c10c0ab81'],"[92.0, 76.1]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,2.958,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.930472079613428
ac6dbcf5-ed80-45e6-b2f9-53df7f9845d6,11,1,00:00:07.130,0,7,2,1.255129,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['440203e0-38d6-4951-8f92-3eedc4e8e89e', '8dc595b8-a776-4944-a141-adeccde9c4f6']","[92.0, 76.1]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,"[102.5, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6065595202390021
8dc595b8-a776-4944-a141-adeccde9c4f6,12,1,00:00:08.385,0,8,2,2.159322,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['33b5182a-e7b6-497b-8ab0-f0970200d961', '80fc4046-7f83-4670-8485-2d659a7ef599']","[102.5, 76.1]",5724.0,Fayçal Fajr,17.0,Right Wing,5582.0,Celso Borges Mora,39.6869,-1.3986055,3.0,High Pass,"[109.3, 37.0]",40.0,Right Foot,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.385,1.255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7159867767292014
80fc4046-7f83-4670-8485-2d659a7ef599,13,1,00:00:10.545,0,10,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['8dc595b8-a776-4944-a141-adeccde9c4f6'],"[107.4, 35.1]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.545,2.16,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15035499557011078
33b5182a-e7b6-497b-8ab0-f0970200d961,14,1,00:00:10.545,0,10,2,0.0,9,Clearance,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,['8dc595b8-a776-4944-a141-adeccde9c4f6'],"[10.8, 43.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,True,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.545,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3878448575073884
c79cccc7-5fd8-48eb-a024-391b6c6177f3,15,1,00:00:12.000,0,12,2,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,,"[27.7, 35.4]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.455,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2904733856910944
9a1b7094-a1f0-477b-94e3-e88446ffdcdf,16,1,00:00:12.000,0,12,2,2.761301,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,"['7bc0ebb2-9bf4-40a6-92d5-05c5dd1159d6', 'c79cccc7-5fd8-48eb-a024-391b6c6177f3']","[27.7, 35.4]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[24.7, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.301457300225615
7bc0ebb2-9bf4-40a6-92d5-05c5dd1159d6,17,1,00:00:14.761,0,14,2,0.120246,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,['dbae5c11-43c6-4807-8f2e-340a7255bd01'],"[24.7, 49.9]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,2.0248456,0.3529904,2.0,Low Pass,"[26.6, 50.6]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.761,2.7609999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6371103516598362
dbae5c11-43c6-4807-8f2e-340a7255bd01,18,1,00:00:14.882,0,14,2,0.0,6,Block,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['7bc0ebb2-9bf4-40a6-92d5-05c5dd1159d6'],"[93.5, 29.5]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.882,0.12100000000000044,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3987532065938386
00d67b01-395d-4d96-b683-2e501a78b5ba,19,1,00:00:16.906,0,16,2,0.446705,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,"['3c35de28-9bdc-4812-a8d4-07a9954895c6', '5bad2cd6-c382-4a03-bf38-576a4959695f', 'eaa310c2-9354-455c-8a85-21f9a9c5c71f']","[29.6, 53.6]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.906,2.023999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4460127584480733
5bad2cd6-c382-4a03-bf38-576a4959695f,20,1,00:00:17.298,0,17,2,0.674739,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['00d67b01-395d-4d96-b683-2e501a78b5ba', '3c35de28-9bdc-4812-a8d4-07a9954895c6']","[88.5, 25.8]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,5582.0,Celso Borges Mora,5.4451814,-0.7724119,2.0,Low Pass,"[92.4, 22.0]",38.0,Left Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.298,0.39199999999999946,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5795033671083605
3c35de28-9bdc-4812-a8d4-07a9954895c6,21,1,00:00:17.352,0,17,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['00d67b01-395d-4d96-b683-2e501a78b5ba', '5bad2cd6-c382-4a03-bf38-576a4959695f']","[92.4, 22.0]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.352,0.054000000000002046,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18868535986792112
eaa310c2-9354-455c-8a85-21f9a9c5c71f,22,1,00:00:17.352,0,17,2,0.620411,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['00d67b01-395d-4d96-b683-2e501a78b5ba', '3c35de28-9bdc-4812-a8d4-07a9954895c6', '8da15a73-c2b2-47b1-ace5-0938a86f3882', 'b5480efa-07ed-4866-b057-507e0c8e8f46']","[92.4, 22.0]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,True,"[92.5, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.352,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6546191234267488
b5480efa-07ed-4866-b057-507e0c8e8f46,23,1,00:00:17.352,0,17,2,0.0,6,Block,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,['eaa310c2-9354-455c-8a85-21f9a9c5c71f'],"[30.8, 54.6]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.352,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6714329015660248
655d41c6-a011-4173-9541-0bb9b59b5d97,24,1,00:00:17.652,0,17,2,0.395102,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,['8da15a73-c2b2-47b1-ace5-0938a86f3882'],"[25.3, 57.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.652,0.3000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6401266581592814
8da15a73-c2b2-47b1-ace5-0938a86f3882,25,1,00:00:17.973,0,17,2,0.585188,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['05ea51aa-1a29-49a8-91f9-552eb72b2fc5', '655d41c6-a011-4173-9541-0bb9b59b5d97']","[92.5, 20.1]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,7782.0,Luis Alberto Romero Alconchel,7.4148498,-1.747031,2.0,Low Pass,"[91.2, 12.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.973,0.32099999999999795,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5211087797898942
05ea51aa-1a29-49a8-91f9-552eb72b2fc5,26,1,00:00:18.558,0,18,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['8da15a73-c2b2-47b1-ace5-0938a86f3882'],"[91.2, 12.8]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.558,0.5850000000000009,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5256862576586117
6436a097-a510-4689-b611-e7b29e7df707,27,1,00:00:18.558,0,18,2,0.504663,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['05ea51aa-1a29-49a8-91f9-552eb72b2fc5', '2bb28526-7e03-40d0-a684-494253c51927', '489b3113-5853-43d3-b277-63f4f967c7a0']","[91.2, 12.8]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,True,"[92.4, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.558,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30441156920898205
489b3113-5853-43d3-b277-63f4f967c7a0,28,1,00:00:18.586,0,18,2,0.721674,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,214,Espanyol,,,"['2bb28526-7e03-40d0-a684-494253c51927', '6436a097-a510-4689-b611-e7b29e7df707']","[26.8, 67.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.586,0.027999999999998693,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30282450616800893
2bb28526-7e03-40d0-a684-494253c51927,29,1,00:00:19.063,0,19,2,1.676628,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['489b3113-5853-43d3-b277-63f4f967c7a0', 'e00c8e69-6c8b-4ad5-a573-fd0df7f32cf1']","[92.4, 8.4]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,6913.0,Fernando Navarro i Corbacho,7.156815,0.268703,2.0,Low Pass,"[99.3, 10.3]",40.0,Right Foot,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.063,0.4770000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6556675962583365
e00c8e69-6c8b-4ad5-a573-fd0df7f32cf1,30,1,00:00:20.739,0,20,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['2bb28526-7e03-40d0-a684-494253c51927'],"[99.3, 10.3]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.739,1.676000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7500048192496047
