id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_end_location,pass_aerial_won,out,clearance_left_foot,clearance_aerial_won,shot_first_time,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_shot_assist,shot_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_nutmeg,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b3583cb6-1b75-4a73-8466-f7c4795631b6,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.502050923865373
ea50be7e-728e-4dae-8b8d-8307fc5641f1,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,1041,Sporting Gijón,442.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 23838, 'name': 'Pablo Pérez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 6602, 'name': 'Miguel Ángel Guerrero Martín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5497094945935346
e6b95a12-de40-41fc-863d-104e579215b5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ee01c846-d101-4434-9de2-717e3aeb34e7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2036097506335074
ee01c846-d101-4434-9de2-717e3aeb34e7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,1041,Sporting Gijón,,,['e6b95a12-de40-41fc-863d-104e579215b5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.062366743548241343
a8065491-8aeb-428c-807b-abc519960e04,5,1,00:00:00.175,0,0,2,0.335828,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d7e31fa7-4c1c-4ccd-a8bd-f7ec53e1a152'],"[61.0, 40.1]",6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,6880.0,Arnaldo Antonio Sanabria Ayala,2.8,1.5707964,1.0,Ground Pass,"[61.0, 42.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.175,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7782402337540955
d7e31fa7-4c1c-4ccd-a8bd-f7ec53e1a152,6,1,00:00:00.511,0,0,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['a8065491-8aeb-428c-807b-abc519960e04'],"[61.0, 42.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511,0.336,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9254086996431087
0cb81440-8e19-423f-8682-374b0bb081eb,7,1,00:00:00.511,0,0,2,1.1574,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['a59160fb-7095-43fd-97d0-7763c51016fd'],"[45.6, 35.5]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,18398.0,Omar Mascarell González,15.834456,0.44387618,1.0,Ground Pass,"[59.9, 42.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23835294108313754
a59160fb-7095-43fd-97d0-7763c51016fd,8,1,00:00:01.668,0,1,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['0cb81440-8e19-423f-8682-374b0bb081eb'],"[59.9, 42.3]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668,1.157,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30247345411953386
31c47874-0df6-4b27-b212-3e24207d66ee,9,1,00:00:01.668,0,1,2,1.366845,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['a59160fb-7095-43fd-97d0-7763c51016fd', 'b7a5d8c9-65f9-4cd1-be76-9e2d42fde762']","[59.9, 42.3]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.7, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7138966713505898
b7a5d8c9-65f9-4cd1-be76-9e2d42fde762,10,1,00:00:03.035,0,3,2,0.547154,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['0712da99-dbe8-462d-8ea8-7b7742908887'],"[43.7, 39.7]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,11.428036,0.57344055,3.0,High Pass,"[53.3, 45.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.035,1.3670000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6279239269146776
0712da99-dbe8-462d-8ea8-7b7742908887,11,1,00:00:03.582,0,3,2,0.0,6,Block,1041,Sporting Gijón,9,From Kick Off,208,Las Palmas,,,['b7a5d8c9-65f9-4cd1-be76-9e2d42fde762'],"[66.8, 34.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.582,0.5469999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3155863250717609
f7b938a2-f994-4d93-81d5-338a1f3fcb96,12,1,00:00:05.109,0,5,2,1.960774,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c461e758-74b3-44a9-b944-57d729b43899'],"[71.5, 26.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,24263.0,Ismael López Blanco,25.75034,-2.7928216,1.0,Ground Pass,"[47.3, 17.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.109,1.5270000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8940517917935903
c461e758-74b3-44a9-b944-57d729b43899,13,1,00:00:07.070,0,7,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['f7b938a2-f994-4d93-81d5-338a1f3fcb96'],"[47.3, 17.7]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,1.9610000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9015717198343947
376c919e-e1f5-4ee6-9583-bdb6e1c22c52,14,1,00:00:07.070,0,7,2,1.773833,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['2307e745-82de-4a0d-9aae-71e6b1b9e2eb', 'c461e758-74b3-44a9-b944-57d729b43899']","[47.3, 17.7]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[48.6, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06300305606654999
2307e745-82de-4a0d-9aae-71e6b1b9e2eb,15,1,00:00:08.844,0,8,2,0.829697,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['ebd4fbed-19ae-4a08-b7a8-2522a5ee83a2'],"[48.6, 16.6]",24263.0,Ismael López Blanco,6.0,Left Back,8818.0,Jorge Meré Pérez,17.181967,2.1991646,1.0,Ground Pass,"[38.5, 30.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.844,1.7739999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9124849707208808
ebd4fbed-19ae-4a08-b7a8-2522a5ee83a2,16,1,00:00:09.674,0,9,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['2307e745-82de-4a0d-9aae-71e6b1b9e2eb'],"[38.5, 30.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.674,0.8300000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8226595646919395
2af809c0-1583-430b-a079-038b9541ee07,17,1,00:00:09.674,0,9,2,1.289638,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['12f712ed-26fe-4ceb-aea7-37539afe60df', 'ebd4fbed-19ae-4a08-b7a8-2522a5ee83a2']","[38.5, 30.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[34.5, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.674,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08600315650630452
12f712ed-26fe-4ceb-aea7-37539afe60df,18,1,00:00:10.963,0,10,2,1.120588,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['1a333d65-2ae9-4b22-9811-db10ae431730'],"[34.5, 36.7]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,12.347064,1.4162997,1.0,Ground Pass,"[36.4, 48.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.963,1.2889999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8737554071841637
1a333d65-2ae9-4b22-9811-db10ae431730,19,1,00:00:12.084,0,12,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['12f712ed-26fe-4ceb-aea7-37539afe60df'],"[36.4, 48.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.084,1.1210000000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8404072972760168
61bd5aff-f021-4f22-89f8-078ef5cabb20,20,1,00:00:12.084,0,12,2,1.38948,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['1a333d65-2ae9-4b22-9811-db10ae431730', '82691cbf-dc8e-4c3b-838e-be6043b13e47']","[36.4, 48.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[37.7, 51.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.084,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6964914722575019
82691cbf-dc8e-4c3b-838e-be6043b13e47,21,1,00:00:13.473,0,13,2,1.012214,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['b091b00e-4303-458f-a20e-ad4a65ba7965'],"[37.7, 51.7]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,13107.0,Sergio Álvarez Díaz,12.824976,-0.06241881,1.0,Ground Pass,"[50.5, 50.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.473,1.3890000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21416320786911647
b091b00e-4303-458f-a20e-ad4a65ba7965,22,1,00:00:14.486,0,14,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['82691cbf-dc8e-4c3b-838e-be6043b13e47'],"[50.5, 50.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.486,1.013,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14532480431162798
7bcc8f42-ba28-4555-8b13-d178f71b81ab,23,1,00:00:14.486,0,14,2,1.005677,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['13a3ee24-96b8-4dc9-9a98-03400fdefde2', '9fa40d67-52bf-4ee0-9539-e3a2ac4cd91d', 'b091b00e-4303-458f-a20e-ad4a65ba7965']","[50.5, 50.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.4, 42.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.486,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6569234583890463
9fa40d67-52bf-4ee0-9539-e3a2ac4cd91d,24,1,00:00:14.992,0,14,2,0.572891,17,Pressure,1041,Sporting Gijón,9,From Kick Off,208,Las Palmas,,,"['13a3ee24-96b8-4dc9-9a98-03400fdefde2', '7bcc8f42-ba28-4555-8b13-d178f71b81ab']","[68.9, 33.1]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.992,0.5060000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8606050635405574
13a3ee24-96b8-4dc9-9a98-03400fdefde2,25,1,00:00:15.491,0,15,2,1.519139,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['9fa40d67-52bf-4ee0-9539-e3a2ac4cd91d', 'b6b57cb4-06d9-42c2-8bb1-f9b97da1d9c9']","[48.4, 42.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,8818.0,Jorge Meré Pérez,14.242542,-2.4207811,1.0,Ground Pass,"[37.7, 33.5]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.491,0.4989999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3121421265627903
b6b57cb4-06d9-42c2-8bb1-f9b97da1d9c9,26,1,00:00:17.010,0,17,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['13a3ee24-96b8-4dc9-9a98-03400fdefde2'],"[37.7, 33.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,1.519000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1689402515688977
9218c947-f9b9-4428-b56e-dc339a29dea8,27,1,00:00:17.010,0,17,2,1.786512,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['af70bd6b-e00d-4af1-b142-2cf5ee4da65a', 'b6b57cb4-06d9-42c2-8bb1-f9b97da1d9c9']","[37.7, 33.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[34.3, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2492239990941394
af70bd6b-e00d-4af1-b142-2cf5ee4da65a,28,1,00:00:18.797,0,18,2,1.242274,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['dc47d531-5edf-459b-8a36-8bba67bad955'],"[34.3, 26.3]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,24263.0,Ismael López Blanco,13.461798,-0.9436385,1.0,Ground Pass,"[42.2, 15.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.797,1.786999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7453119461226406
dc47d531-5edf-459b-8a36-8bba67bad955,29,1,00:00:20.039,0,20,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['af70bd6b-e00d-4af1-b142-2cf5ee4da65a'],"[42.2, 15.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.039,1.2420000000000009,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2438337436092215
c62518ee-6c31-4ab0-8c5e-6ceb517c1725,30,1,00:00:20.039,0,20,2,2.397089,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['08a2c3a6-51be-410b-8644-30414b313ffb', 'dc47d531-5edf-459b-8a36-8bba67bad955']","[42.2, 15.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[43.0, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.039,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6296859405774023
08a2c3a6-51be-410b-8644-30414b313ffb,31,1,00:00:22.436,0,22,2,1.64954,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['139fe1ea-8143-4b27-9e20-313e3e804893'],"[43.0, 9.8]",24263.0,Ismael López Blanco,6.0,Left Back,8818.0,Jorge Meré Pérez,20.05293,2.25021,1.0,Ground Pass,"[30.4, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.436,2.3969999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1164482462823333
139fe1ea-8143-4b27-9e20-313e3e804893,32,1,00:00:24.086,0,24,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['08a2c3a6-51be-410b-8644-30414b313ffb'],"[30.4, 25.4]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.086,1.6499999999999986,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6161196207191431
