id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,foul_committed_offensive,foul_won_defensive,off_camera,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,ball_recovery_recovery_failure,pass_cross,clearance_aerial_won,pass_outswinging,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,shot_redirect,pass_inswinging,pass_goal_assist,shot_aerial_won,block_deflection,pass_deflected,pass_miscommunication,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
aa442c8f-59f2-4081-be40-f75ba64f98b9,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07193519936386772
46520499-bd35-49fc-acbf-e8aafea2981d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6218816996712244
989f6293-d4c9-41e2-ae92-f4433a1caba6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,220,Real Madrid,,,['0b921647-1431-4394-ba02-815c80f5bff2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9319260345226188
0b921647-1431-4394-ba02-815c80f5bff2,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['989f6293-d4c9-41e2-ae92-f4433a1caba6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2517291234287524
00ac4828-a5ff-468f-bb4d-a52d00c66b8b,5,1,00:00:00.296,0,0,2,0.2279,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b93c3bed-f3b4-4abd-bfcc-c59622140fe8'],"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,5503.0,Lionel Andrés Messi Cuccittini,2.408319,1.6539376,1.0,Ground Pass,"[59.8, 42.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2554818578916149
b93c3bed-f3b4-4abd-bfcc-c59622140fe8,6,1,00:00:00.524,0,0,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['00ac4828-a5ff-468f-bb4d-a52d00c66b8b'],"[59.8, 42.4]",5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,0.22800000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04412592938924298
c0f89945-ff2c-4667-b540-a79d4ddbd30e,7,1,00:00:00.524,0,0,2,0.413249,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['b93c3bed-f3b4-4abd-bfcc-c59622140fe8', 'faa20878-d360-4a5e-8609-1a63760b0f14']","[59.8, 42.4]",5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,,,,,,,,,,,,"[59.8, 42.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8600936712259717
faa20878-d360-4a5e-8609-1a63760b0f14,8,1,00:00:00.937,0,0,2,1.363343,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['20aca2bd-cac3-4c57-bd4f-3e2b0fd6fcc0'],"[59.8, 42.4]",5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,5203.0,Sergio Busquets i Burgos,11.526057,-2.9935608,1.0,Ground Pass,"[48.4, 40.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937,0.41300000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.26839191253593386
20aca2bd-cac3-4c57-bd4f-3e2b0fd6fcc0,9,1,00:00:02.300,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['faa20878-d360-4a5e-8609-1a63760b0f14'],"[48.4, 40.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.3629999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6984077023483268
b4c4dc5c-fe62-4040-94e7-b62c4ac03f36,10,1,00:00:02.300,0,2,2,1.600008,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['20aca2bd-cac3-4c57-bd4f-3e2b0fd6fcc0', 'cd262c4e-f14e-43ce-92f2-5300315d501c']","[48.4, 40.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[48.0, 33.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05163991232736043
cd262c4e-f14e-43ce-92f2-5300315d501c,11,1,00:00:03.900,0,3,2,1.397122,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bcfeb78c-ca24-41d9-937a-022b9d231c71'],"[48.0, 33.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5506.0,Javier Alejandro Mascherano,13.288341,-2.6476512,1.0,Ground Pass,"[36.3, 27.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7820313305528533
bcfeb78c-ca24-41d9-937a-022b9d231c71,12,1,00:00:05.297,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cd262c4e-f14e-43ce-92f2-5300315d501c'],"[36.3, 27.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.297,1.3969999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.060419439164117184
0bb09c9e-48d4-4569-99d3-da32affa526e,13,1,00:00:05.297,0,5,2,0.465478,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['682d1d32-813e-496b-82c4-c5379d0056f9', 'bcfeb78c-ca24-41d9-937a-022b9d231c71']","[36.3, 27.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[35.8, 27.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.297,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48895002656453657
682d1d32-813e-496b-82c4-c5379d0056f9,14,1,00:00:05.763,0,5,2,1.2164,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5484fca1-b209-444b-9620-000477f83a50'],"[35.8, 27.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,19.109423,1.6021996,1.0,Ground Pass,"[35.2, 46.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763,0.4660000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08553260161115672
5484fca1-b209-444b-9620-000477f83a50,15,1,00:00:06.979,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['682d1d32-813e-496b-82c4-c5379d0056f9'],"[35.2, 46.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.979,1.2160000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2195767558127324
ab25ae61-e4fb-41e1-80c0-215d40cdb701,16,1,00:00:06.979,0,6,2,5.24,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['5484fca1-b209-444b-9620-000477f83a50', 'b6b27152-5e72-4157-a67b-aa2acd51c852']","[35.2, 46.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[49.1, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.979,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15834584763786375
b6b27152-5e72-4157-a67b-aa2acd51c852,17,1,00:00:12.219,0,12,2,1.3125,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['58d15305-7c18-4f54-b9e2-6da5aecdec6f'],"[49.1, 52.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5470.0,Ivan Rakitić,10.2,0.48995733,1.0,Ground Pass,"[58.1, 57.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.219,5.239999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46803251686120473
58d15305-7c18-4f54-b9e2-6da5aecdec6f,18,1,00:00:13.532,0,13,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b6b27152-5e72-4157-a67b-aa2acd51c852'],"[58.1, 57.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.532,1.3130000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.939487125469405
0a4803d2-da78-4687-ad37-9514e1beb9b3,19,1,00:00:13.532,0,13,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['21ca590a-4626-49a2-b015-81507028366b', '58d15305-7c18-4f54-b9e2-6da5aecdec6f']","[58.1, 57.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[58.3, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.532,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9667965973104471
21ca590a-4626-49a2-b015-81507028366b,20,1,00:00:13.572,0,13,2,0.8,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c4988461-ab37-4684-9206-5034e8cdd6ec'],"[58.3, 59.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5213.0,Gerard Piqué Bernabéu,15.404221,-2.7972586,1.0,Ground Pass,"[43.8, 54.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.572,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.18468235975234493
c4988461-ab37-4684-9206-5034e8cdd6ec,21,1,00:00:14.372,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['21ca590a-4626-49a2-b015-81507028366b'],"[43.8, 54.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.372,0.8000000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1447601340629745
7d4fa405-ee73-49b9-a820-2001f4322ac9,22,1,00:00:14.372,0,14,2,4.4963,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['c4988461-ab37-4684-9206-5034e8cdd6ec', 'f6e65ca2-ded4-4c1e-9330-e9b60ee94f73']","[43.8, 54.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[55.2, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.372,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31805535633490745
f6e65ca2-ded4-4c1e-9330-e9b60ee94f73,23,1,00:00:18.868,0,18,2,0.698082,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f124dc15-3beb-411c-89ef-4975dbef302a'],"[55.2, 54.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5246.0,Luis Alberto Suárez Díaz,30.634947,-0.45634848,3.0,High Pass,"[82.7, 41.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.868,4.495999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5111672405038099
f124dc15-3beb-411c-89ef-4975dbef302a,24,1,00:00:19.566,0,19,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f6e65ca2-ded4-4c1e-9330-e9b60ee94f73'],"[82.7, 41.3]",5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.566,0.6980000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24921720519972534
2e133c7e-8295-423a-85a2-dea082127d55,25,1,00:00:19.566,0,19,2,1.226246,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['68a1e5e2-904a-4d15-90bc-6bcc70d7b896', 'f124dc15-3beb-411c-89ef-4975dbef302a', 'f1d2ea3d-f73a-4469-853a-1d6e2fadb389']","[82.7, 41.3]",5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,,,,,,,,,,,,"[82.1, 43.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.566,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8392980910272332
68a1e5e2-904a-4d15-90bc-6bcc70d7b896,26,1,00:00:20.282,0,20,2,0.625396,17,Pressure,217,Barcelona,9,From Kick Off,220,Real Madrid,,,"['2e133c7e-8295-423a-85a2-dea082127d55', 'f1d2ea3d-f73a-4469-853a-1d6e2fadb389']","[43.7, 34.6]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.282,0.7160000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6057127715673719
f1d2ea3d-f73a-4469-853a-1d6e2fadb389,27,1,00:00:20.792,0,20,2,1.012092,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['15c2394f-ab56-4148-863b-dd87381dda13', '68a1e5e2-904a-4d15-90bc-6bcc70d7b896']","[82.1, 43.2]",5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,5470.0,Ivan Rakitić,13.640015,2.0344439,2.0,Low Pass,"[76.0, 55.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.792,0.5100000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8918043336838781
15c2394f-ab56-4148-863b-dd87381dda13,28,1,00:00:21.804,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f1d2ea3d-f73a-4469-853a-1d6e2fadb389'],"[76.0, 55.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.804,1.011999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34576732555148815
69fcde1f-fb6e-41a3-a3d8-074d1f39c926,29,1,00:00:21.804,0,21,2,2.28388,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0c7cc241-8f1f-465e-bed4-389fb30d60c2', '15c2394f-ab56-4148-863b-dd87381dda13']","[76.0, 55.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[70.9, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.804,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021422880505903796
0c7cc241-8f1f-465e-bed4-389fb30d60c2,30,1,00:00:24.088,0,24,2,1.2162,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['27b43849-74b3-457b-8a74-6f3b05c8c209'],"[70.9, 54.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5506.0,Javier Alejandro Mascherano,21.774527,-2.5688756,1.0,Ground Pass,"[52.6, 42.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.088,2.2840000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8345544875273901
27b43849-74b3-457b-8a74-6f3b05c8c209,31,1,00:00:25.304,0,25,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0c7cc241-8f1f-465e-bed4-389fb30d60c2'],"[52.6, 42.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.304,1.2159999999999975,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6849430049709039
84c7acd5-ef2d-4221-a41f-eac16588b13d,32,1,00:00:25.304,0,25,2,1.2107,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['27b43849-74b3-457b-8a74-6f3b05c8c209', 'a8416bc9-e20e-4450-9e7b-ddfd30e9f5b0']","[52.6, 42.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[54.1, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.304,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10084749274333282
