id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,off_camera,pass_cross,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,pass_through_ball,dribble_no_touch,dribble_nutmeg,dribble_overrun,shot_aerial_won,pass_deflected,pass_inswinging,clearance_left_foot,clearance_right_foot,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_penalty,foul_won_penalty,ball_recovery_offensive,pass_no_touch,injury_stoppage_in_chain,block_offensive,block_deflection,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f0c7617f-49ef-4831-8815-94f0e13e8d31,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8412792361507809
a2908576-a6f2-454e-998a-aa8e64709b9c,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9839276904846175
e8b24cde-611d-47ac-b9cb-816f9ca4a45b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['8e0ae719-8b87-4019-8ab3-ce740f49d87c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.052012168792325064
8e0ae719-8b87-4019-8ab3-ce740f49d87c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,360,Rayo Vallecano,,,['e8b24cde-611d-47ac-b9cb-816f9ca4a45b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23460954499990583
e8007877-f0a7-4ee5-864c-c484c43d65fd,5,1,00:00:00.874,0,0,2,0.610642,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a63c1d35-5121-4ddb-b62f-77de694ca955'],"[60.0, 40.0]",5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,19677.0,Karim Benzema,1.8027756,-1.6262949,1.0,Ground Pass,"[59.9, 38.2]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874,0.874,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6874755531629759
a63c1d35-5121-4ddb-b62f-77de694ca955,6,1,00:00:01.485,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e8007877-f0a7-4ee5-864c-c484c43d65fd'],"[59.9, 38.2]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.485,0.6110000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9508757156834504
57f35b88-f0e0-40fd-928a-64d21d49d947,7,1,00:00:01.485,0,1,2,2.229492,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['70de18e4-c6c3-4033-88cc-6eb36cdc3202'],"[60.1, 37.7]",19677.0,Karim Benzema,23.0,Center Forward,5201.0,Sergio Ramos García,24.821362,2.6689363,1.0,Ground Pass,"[38.0, 49.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.485,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.433774660232797
70de18e4-c6c3-4033-88cc-6eb36cdc3202,8,1,00:00:03.714,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['57f35b88-f0e0-40fd-928a-64d21d49d947'],"[38.0, 49.0]",5201.0,Sergio Ramos García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.714,2.229,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21293800284011488
17b7d767-ef5b-44b1-8a05-61147713eb80,9,1,00:00:03.714,0,3,2,1.57135,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['70de18e4-c6c3-4033-88cc-6eb36cdc3202', 'da8e3204-115d-449d-b390-fe7948416bc7']","[38.0, 49.0]",5201.0,Sergio Ramos García,3.0,Right Center Back,,,,,,,,,,,,"[40.4, 49.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.714,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03017763931929185
da8e3204-115d-449d-b390-fe7948416bc7,10,1,00:00:05.286,0,5,2,1.989877,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e36b2052-f470-4f58-9a4d-44b8db7ad6bc'],"[40.4, 49.8]",5201.0,Sergio Ramos García,3.0,Right Center Back,20016.0,Kléper Laveran Lima Ferreira,30.295214,-1.6500999,1.0,Ground Pass,"[38.0, 19.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.286,1.5719999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3066816971219596
e36b2052-f470-4f58-9a4d-44b8db7ad6bc,11,1,00:00:07.276,0,7,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['da8e3204-115d-449d-b390-fe7948416bc7'],"[38.0, 19.6]",20016.0,Kléper Laveran Lima Ferreira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.276,1.9900000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6907452907075945
0c307602-5a2c-49a8-90a5-1764cbd2b86c,12,1,00:00:07.276,0,7,2,0.579438,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['93ef4c1b-43f2-4b97-a63e-ae455bdef96b', 'e36b2052-f470-4f58-9a4d-44b8db7ad6bc', 'e9aaeea7-7c0b-4e0f-860f-c566bb326370']","[38.0, 19.6]",20016.0,Kléper Laveran Lima Ferreira,5.0,Left Center Back,,,,,,,,,,,,"[38.2, 19.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.276,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6991087953318438
e9aaeea7-7c0b-4e0f-860f-c566bb326370,13,1,00:00:07.797,0,7,2,0.126729,17,Pressure,220,Real Madrid,9,From Kick Off,360,Rayo Vallecano,,,"['0c307602-5a2c-49a8-90a5-1764cbd2b86c', '93ef4c1b-43f2-4b97-a63e-ae455bdef96b']","[78.6, 59.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.797,0.5209999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11402137648563881
93ef4c1b-43f2-4b97-a63e-ae455bdef96b,14,1,00:00:07.855,0,7,2,1.002871,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['96d00818-1822-46ac-9778-43d9d8157381', 'e9aaeea7-7c0b-4e0f-860f-c566bb326370']","[38.2, 19.0]",20016.0,Kléper Laveran Lima Ferreira,5.0,Left Center Back,5463.0,Luka Modrić,14.3,0.0,1.0,Ground Pass,"[52.5, 19.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.855,0.05800000000000072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1617884133683294
96d00818-1822-46ac-9778-43d9d8157381,15,1,00:00:08.858,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['93ef4c1b-43f2-4b97-a63e-ae455bdef96b'],"[52.5, 19.0]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.858,1.0030000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3214613304075322
a5de9506-85d1-4175-be9f-76c966eafc41,16,1,00:00:08.858,0,8,2,0.903688,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['96d00818-1822-46ac-9778-43d9d8157381', 'd1a9461e-92b5-4cd5-8d50-8acd54a3f3d7']","[52.5, 19.0]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,"[48.8, 17.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.858,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25639257430316587
d1a9461e-92b5-4cd5-8d50-8acd54a3f3d7,17,1,00:00:09.762,0,9,2,1.043513,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bbe94e2a-c4a0-4b49-82bb-79dcee315058'],"[48.8, 17.0]",5463.0,Luka Modrić,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,16.224981,-1.9100889,1.0,Ground Pass,"[43.4, 1.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.762,0.9039999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5031191625157581
bbe94e2a-c4a0-4b49-82bb-79dcee315058,18,1,00:00:10.805,0,10,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['d1a9461e-92b5-4cd5-8d50-8acd54a3f3d7'],"[43.4, 1.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.805,1.0429999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44093851217597
0c3088cd-39d8-4822-8fc8-26bebd202784,19,1,00:00:10.805,0,10,2,1.564314,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5d985167-51bc-42d6-a039-f80c7d1c2837', 'bbe94e2a-c4a0-4b49-82bb-79dcee315058']","[43.4, 1.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[40.8, 2.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.805,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40490659296345344
5d985167-51bc-42d6-a039-f80c7d1c2837,20,1,00:00:12.370,0,12,2,3.480617,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cd65b0ad-6fe2-4e57-a9d8-d5b1ab2bbf59'],"[40.8, 2.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5597.0,Keylor Navas Gamboa,54.56198,2.3160086,3.0,High Pass,"[3.8, 42.1]",,,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37,1.5649999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.31253402305877975
cd65b0ad-6fe2-4e57-a9d8-d5b1ab2bbf59,21,1,00:00:15.850,0,15,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5d985167-51bc-42d6-a039-f80c7d1c2837'],"[3.8, 42.1]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,3.4800000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.988643103837939
74303b3a-9298-4f52-bd74-f691b2590f42,22,1,00:00:15.850,0,15,2,2.748339,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['25dbae83-f1c6-465e-8a55-e8de84d301b3', 'cd65b0ad-6fe2-4e57-a9d8-d5b1ab2bbf59']","[3.8, 42.1]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,"[7.7, 49.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8135662230228073
25dbae83-f1c6-465e-8a55-e8de84d301b3,23,1,00:00:18.598,0,18,2,1.484681,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6ad100ef-f9c5-439e-be55-1f8ee9a7f154'],"[7.7, 49.4]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5201.0,Sergio Ramos García,27.269396,1.2768809,1.0,Ground Pass,"[15.6, 75.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.598,2.7479999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5115962045938619
6ad100ef-f9c5-439e-be55-1f8ee9a7f154,24,1,00:00:20.083,0,20,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['25dbae83-f1c6-465e-8a55-e8de84d301b3'],"[15.6, 75.5]",5201.0,Sergio Ramos García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.083,1.4849999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2868789386911017
9a5a87fa-8049-412e-969e-68f849c162ae,25,1,00:00:20.083,0,20,2,1.781288,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['654ad559-794e-4b78-81c7-da565f639412', '6ad100ef-f9c5-439e-be55-1f8ee9a7f154']","[15.6, 75.5]",5201.0,Sergio Ramos García,3.0,Right Center Back,,,,,,,,,,,,"[15.6, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.083,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9571289735056201
654ad559-794e-4b78-81c7-da565f639412,26,1,00:00:21.864,0,21,2,1.778158,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['8d7ff36c-459c-4b0c-88a9-36c92908081d'],"[15.6, 75.5]",5201.0,Sergio Ramos García,3.0,Right Center Back,5597.0,Keylor Navas Gamboa,25.91409,-2.0741467,1.0,Ground Pass,"[3.1, 52.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.864,1.7810000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9241109410347562
8d7ff36c-459c-4b0c-88a9-36c92908081d,27,1,00:00:23.643,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['654ad559-794e-4b78-81c7-da565f639412'],"[3.1, 52.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.643,1.779,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4397640766931179
3232f743-ed06-438e-8ca4-6273ecf20966,28,1,00:00:23.643,0,23,2,1.425018,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['4a9db7c3-037a-4621-a82d-06c5ae2ba329', '88cf78e5-f558-494b-8540-e628f26a95c5', '8d7ff36c-459c-4b0c-88a9-36c92908081d']","[3.1, 52.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,"[3.1, 53.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.643,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01760799946563074
4a9db7c3-037a-4621-a82d-06c5ae2ba329,29,1,00:00:24.007,0,24,2,1.171654,17,Pressure,220,Real Madrid,9,From Kick Off,360,Rayo Vallecano,,,"['3232f743-ed06-438e-8ca4-6273ecf20966', '88cf78e5-f558-494b-8540-e628f26a95c5']","[108.9, 26.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.007,0.36400000000000077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11797133912363611
88cf78e5-f558-494b-8540-e628f26a95c5,30,1,00:00:25.068,0,25,2,2.141306,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['4a9db7c3-037a-4621-a82d-06c5ae2ba329', '9f2d0cd2-5e77-42f1-abaf-643caab2922e']","[3.1, 53.3]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,3063.0,Danilo Luiz da Silva,39.24449,0.31611001,3.0,High Pass,"[40.4, 65.5]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.068,1.061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2388274119876609
9f2d0cd2-5e77-42f1-abaf-643caab2922e,31,1,00:00:27.209,0,27,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['88cf78e5-f558-494b-8540-e628f26a95c5'],"[40.4, 65.5]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.209,2.1409999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6294968598934442
