id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_switch,foul_committed_offensive,foul_won_defensive,miscontrol_aerial_won,out,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,pass_through_ball,clearance_left_foot,shot_aerial_won,pass_no_touch,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,block_offensive,pass_miscommunication,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7a82a247-cb1a-4d05-bbcb-15152bb91ef2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 27462, 'name': 'Xabier Iruretagoiena Aranzamendi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7741624907379814
5332ee29-ff2e-46bd-b705-2bf1dd4051b6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2622534283946877
39333e85-d55a-4faf-897c-a7351b90d90d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['ebba0745-e76f-43cf-aca7-0f131c59a75d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5668878485915836
ebba0745-e76f-43cf-aca7-0f131c59a75d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,218,Real Betis,,,['39333e85-d55a-4faf-897c-a7351b90d90d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265105212344771
26f83612-ad59-4337-a683-b131c32a3cd3,5,1,00:00:00.281,0,0,2,0.791544,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['cbd43d9c-cad9-405f-b4db-13dabb1d1183'],True,"[61.0, 40.1]",9462.0,José Ignacio Peleteiro Ramallo,19.0,Center Attacking Midfield,6566.0,Borja González Tomás,3.9824615,2.068139,1.0,Ground Pass,"[59.1, 43.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19519498654181155
cbd43d9c-cad9-405f-b4db-13dabb1d1183,6,1,00:00:01.073,0,1,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['26f83612-ad59-4337-a683-b131c32a3cd3'],,"[59.1, 43.6]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.073,0.7919999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8700097263969677
93b6fba9-87ce-4160-8d5a-9581f20b9c1a,7,1,00:00:01.096,0,1,2,1.199701,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['d8b3c383-2b21-40c1-8cca-a0d00cab1979'],,"[60.0, 42.4]",6566.0,Borja González Tomás,23.0,Center Forward,6775.0,Daniel García Carrillo,12.551494,-2.941072,1.0,Ground Pass,"[47.7, 39.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.096,0.02300000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.46851040885945827
d8b3c383-2b21-40c1-8cca-a0d00cab1979,8,1,00:00:02.296,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['93b6fba9-87ce-4160-8d5a-9581f20b9c1a'],,"[47.7, 39.9]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.296,1.1999999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6474615848241687
8e4969fa-ab78-4a34-87d7-0faa5c5717f4,9,1,00:00:02.296,0,2,2,0.766423,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['61897bdc-1648-4090-b54d-53201bfcc457', 'd8b3c383-2b21-40c1-8cca-a0d00cab1979']",,"[47.7, 39.9]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.2, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.296,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04329148812627148
61897bdc-1648-4090-b54d-53201bfcc457,10,1,00:00:03.062,0,3,2,1.481538,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['a270da97-37e4-40c5-853f-bf2a39906035'],,"[47.2, 39.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6776.0,David Juncà Reñé,30.458168,-1.6727518,1.0,Ground Pass,"[44.1, 9.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.062,0.766,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8352513639502313
a270da97-37e4-40c5-853f-bf2a39906035,11,1,00:00:04.544,0,4,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['61897bdc-1648-4090-b54d-53201bfcc457'],,"[44.1, 9.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544,1.4819999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41648538677257374
f0273679-d5c5-4bee-a59b-ef6b235f2ba7,12,1,00:00:04.544,0,4,2,1.133491,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['a270da97-37e4-40c5-853f-bf2a39906035', 'a2ccc163-d566-4263-b286-1853c34507e4']",,"[44.1, 9.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[40.9, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9161037584712836
a2ccc163-d566-4263-b286-1853c34507e4,13,1,00:00:05.677,0,5,2,2.799255,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['d693ba7c-eac6-417a-9bd4-28739d496165'],,"[40.9, 6.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,53.28236,0.16021197,3.0,High Pass,"[93.5, 14.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.677,1.133,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.506793051786919
d693ba7c-eac6-417a-9bd4-28739d496165,14,1,00:00:08.477,0,8,2,0.0,10,Interception,322,Eibar,9,From Kick Off,218,Real Betis,,,['a2ccc163-d566-4263-b286-1853c34507e4'],,"[26.6, 65.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.477,2.8000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1765012074550104
346c2fac-3388-41f6-92f9-d5e61eb5c1d6,15,1,00:00:23.268,0,23,3,2.539697,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['c3993105-e5fc-40e2-a601-3f8c34f1647f'],,"[100.2, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,6778.0,Iván Ramis Barrios,38.457508,2.7606034,2.0,Low Pass,"[64.5, 14.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.268,14.791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.42780696864865997
c3993105-e5fc-40e2-a601-3f8c34f1647f,16,1,00:00:25.808,0,25,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['346c2fac-3388-41f6-92f9-d5e61eb5c1d6'],,"[64.5, 14.4]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.808,2.539999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8526072475634471
00381851-9973-4460-8744-ee38d4157147,17,1,00:00:25.808,0,25,3,0.108105,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['956fd7a8-d7c1-46e8-b601-951a51f74b1f', 'c3993105-e5fc-40e2-a601-3f8c34f1647f']",,"[64.5, 14.4]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[64.5, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.808,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6052944187091991
956fd7a8-d7c1-46e8-b601-951a51f74b1f,18,1,00:00:25.916,0,25,3,1.63002,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['f88f0cf6-0118-4023-ac06-d3da2a908aa2'],,"[64.5, 14.4]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6837.0,Mauro Javier Dos Santos,21.40327,2.1160235,2.0,Low Pass,"[53.4, 32.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.916,0.10800000000000054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7502830540884706
f88f0cf6-0118-4023-ac06-d3da2a908aa2,19,1,00:00:27.546,0,27,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['956fd7a8-d7c1-46e8-b601-951a51f74b1f'],,"[53.4, 32.7]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.546,1.629999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35942029501532025
43f387a4-15fa-4ef6-9055-8ed5db8d2e06,20,1,00:00:27.546,0,27,3,1.917226,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['519051ac-93ee-410f-86a3-6e9e5cdc11ba', 'f88f0cf6-0118-4023-ac06-d3da2a908aa2']",,"[53.4, 32.7]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[54.1, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.546,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3456341182537065
519051ac-93ee-410f-86a3-6e9e5cdc11ba,21,1,00:00:29.463,0,29,3,2.305826,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['1a9cca76-3bf9-43b8-b13f-3c3d2443582d', '6f2ba10c-f6a2-474c-bce9-2b02c3b66629']",,"[54.1, 43.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6742.0,Sergio Gontán Gallardo,42.70925,0.7853982,3.0,High Pass,"[84.3, 73.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.463,1.9170000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.48039670592034245
6f2ba10c-f6a2-474c-bce9-2b02c3b66629,22,1,00:00:31.769,0,31,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['519051ac-93ee-410f-86a3-6e9e5cdc11ba'],,"[84.3, 77.4]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.769,2.3059999999999974,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4444955619475608
1a9cca76-3bf9-43b8-b13f-3c3d2443582d,23,1,00:00:31.769,0,31,3,0.0,10,Interception,322,Eibar,4,From Throw In,218,Real Betis,,,['519051ac-93ee-410f-86a3-6e9e5cdc11ba'],,"[35.8, 6.7]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.769,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03620665348495711
f53c3c39-302d-4748-a76d-a081dabf16f8,24,1,00:00:33.025,0,33,3,0.263864,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['212e0d77-bff7-4544-9954-7739f5690f13', '8d7cfc9c-7e14-441e-b7d3-85ad84ab9cb2']",,"[68.7, 74.2]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,7.4094534,-0.37298772,1.0,Ground Pass,"[75.6, 71.5]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.025,1.2560000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09519834625968582
8d7cfc9c-7e14-441e-b7d3-85ad84ab9cb2,25,1,00:00:33.289,0,33,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['f53c3c39-302d-4748-a76d-a081dabf16f8'],,"[80.9, 75.1]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.289,0.2640000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8155360911068213
212e0d77-bff7-4544-9954-7739f5690f13,26,1,00:00:33.289,0,33,3,0.0,6,Block,322,Eibar,4,From Throw In,218,Real Betis,,,['f53c3c39-302d-4748-a76d-a081dabf16f8'],,"[44.5, 8.6]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.289,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7452134500935995
1e586b28-75f3-4af8-8feb-1b0c21947eca,27,1,00:00:36.575,0,36,3,2.005229,30,Pass,322,Eibar,4,From Throw In,218,Real Betis,,,['6871c1d3-f49f-4b2b-836b-822145ca5c33'],,"[18.4, 24.1]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,6651.0,Joaquín Sánchez Rodríguez,43.370613,0.40277252,3.0,High Pass,"[58.3, 41.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.575,3.2860000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.23886256342441292
6871c1d3-f49f-4b2b-836b-822145ca5c33,28,1,00:00:38.580,0,38,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,218,Real Betis,,,['1e586b28-75f3-4af8-8feb-1b0c21947eca'],,"[58.3, 41.1]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58,2.0049999999999955,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38308524438843994
cc0a2fd0-2fdd-499c-bf79-4fec9a3ccf57,29,1,00:00:38.580,0,38,3,0.0,38,Miscontrol,322,Eibar,4,From Throw In,218,Real Betis,,,,,"[58.3, 41.1]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8648091641428359
8dbe0b8b-b1c3-4e5f-bae0-f07c17963a51,30,1,00:00:42.930,0,42,3,3.208365,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['960f00c4-5f67-4a1d-bc2c-62651486f6f1'],,"[34.3, 15.2]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,27462.0,Xabier Iruretagoiena Aranzamendi,31.281464,2.4353936,1.0,Ground Pass,"[10.5, 35.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.93,4.350000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9144726688164325
a028a925-6859-47e5-baa6-b2ccd18c258b,31,1,00:00:45.105,0,45,3,0.986706,17,Pressure,322,Eibar,4,From Throw In,218,Real Betis,,,,,"[98.5, 46.9]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.105,2.174999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7631116574170878
960f00c4-5f67-4a1d-bc2c-62651486f6f1,32,1,00:00:46.138,0,46,3,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['8dbe0b8b-b1c3-4e5f-bae0-f07c17963a51'],,"[10.5, 35.5]",27462.0,Xabier Iruretagoiena Aranzamendi,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.138,1.0330000000000013,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22812660284087904
