id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,clearance_right_foot,counterpress,off_camera,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_switch,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_saved_to_post,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,goalkeeper_type_id,goalkeeper_type_name,out,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_end_location,shot_first_time,clearance_aerial_won,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,block_offensive,pass_cut_back,pass_inswinging,goalkeeper_punched_out,foul_committed_card_id,foul_committed_card_name,shot_deflected,block_deflection,pass_through_ball,pass_goal_assist,shot_aerial_won,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,shot_open_goal,shot_redirect,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_no_touch,dribble_nutmeg,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2f5f1a07-d8f2-4fb9-bbec-62a552ff06ca,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4978201366748799
66dd999d-181b-46ce-986a-26c6c2c3b8ed,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 75537, 'name': 'David Goldar Gómez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 34}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 13552, 'name': 'Borja Fernández Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 27340, 'name': 'Dejan Dražić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 27342, 'name': 'Josep Señé Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.17134072114302057
4857368e-709b-45cc-b39f-72bf27eb54f0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['53f57153-fd79-4b92-980c-3a758c665cc7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6320322181370345
53f57153-fd79-4b92-980c-3a758c665cc7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,,,['4857368e-709b-45cc-b39f-72bf27eb54f0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19379475239914778
c61ea69d-266e-4456-af2e-f8259e119a39,5,1,00:00:00.801,0,0,2,0.662986,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['ac4ba92d-dc22-4696-b6c6-27d7d44dad72'],"[61.0, 40.1]",6600.0,Claudio Beauvue,23.0,Center Forward,27342.0,Josep Señé Escudero,2.3706539,-2.0533097,1.0,Ground Pass,"[59.9, 38.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.801,0.801,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6847910940958877
ac4ba92d-dc22-4696-b6c6-27d7d44dad72,6,1,00:00:01.464,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['c61ea69d-266e-4456-af2e-f8259e119a39'],"[59.9, 38.0]",27342.0,Josep Señé Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464,0.6629999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7831211937814796
156279e8-20ee-4d0f-b1ab-63a139a50d2b,7,1,00:00:01.464,0,1,2,0.414468,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['921cde09-d31f-4d76-b859-0ec9fc54f861', 'ac4ba92d-dc22-4696-b6c6-27d7d44dad72']","[59.9, 38.0]",27342.0,Josep Señé Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[56.7, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.165422014760909
921cde09-d31f-4d76-b859-0ec9fc54f861,8,1,00:00:01.879,0,1,2,0.966355,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['bc3188e2-3c72-40d5-b86c-04ea571a546a'],"[56.7, 38.0]",27342.0,Josep Señé Escudero,19.0,Center Attacking Midfield,13552.0,Borja Fernández Fernández,13.293608,2.3561945,1.0,Ground Pass,"[47.3, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879,0.41500000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7769018036664493
bc3188e2-3c72-40d5-b86c-04ea571a546a,9,1,00:00:02.845,0,2,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['921cde09-d31f-4d76-b859-0ec9fc54f861'],"[47.3, 47.4]",13552.0,Borja Fernández Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.845,0.9660000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6004373066291807
9699bc3b-22c8-4f4e-8ce2-89f88509f24f,10,1,00:00:02.845,0,2,2,0.729776,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['95dac5e2-07d8-4fbe-906e-25f74faa05dc', 'bc3188e2-3c72-40d5-b86c-04ea571a546a']","[47.3, 47.4]",13552.0,Borja Fernández Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.7, 48.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.845,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.772816084539257
95dac5e2-07d8-4fbe-906e-25f74faa05dc,11,1,00:00:03.575,0,3,2,1.152758,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['84a09f60-04a8-469f-a043-2d1b4a8a6cec'],"[44.7, 48.5]",13552.0,Borja Fernández Fernández,9.0,Right Defensive Midfield,75537.0,David Goldar Gómez,17.20029,2.954459,1.0,Ground Pass,"[27.8, 51.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.575,0.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6498658173757824
84a09f60-04a8-469f-a043-2d1b4a8a6cec,12,1,00:00:04.728,0,4,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['95dac5e2-07d8-4fbe-906e-25f74faa05dc'],"[27.8, 51.7]",75537.0,David Goldar Gómez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.728,1.1529999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.345698934006195
93efce04-a4cf-4ab4-90de-bf3fbb7e0965,13,1,00:00:04.728,0,4,2,0.390833,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['9e677e1d-fced-47a9-9ed7-b35378a90058', 'c76d8d7a-5924-40ed-ab0d-ea7d7732f395']","[27.8, 51.7]",75537.0,David Goldar Gómez,3.0,Right Center Back,27342.0,Josep Señé Escudero,12.001667,-0.016665123,2.0,Low Pass,"[39.8, 51.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.728,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04361006684375168
c76d8d7a-5924-40ed-ab0d-ea7d7732f395,14,1,00:00:05.118,0,5,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['93efce04-a4cf-4ab4-90de-bf3fbb7e0965'],"[46.0, 48.5]",27342.0,Josep Señé Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118,0.39000000000000057,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8138472372187571
9e677e1d-fced-47a9-9ed7-b35378a90058,15,1,00:00:05.118,0,5,2,0.0,6,Block,209,Celta Vigo,9,From Kick Off,360,Rayo Vallecano,,,['93efce04-a4cf-4ab4-90de-bf3fbb7e0965'],"[80.3, 28.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44017030426546155
58954b92-b4aa-443b-bfe7-3ff2dccc7b95,16,1,00:00:07.853,0,7,2,0.0,2,Ball Recovery,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,,"[2.8, 49.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.853,2.7349999999999994,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6195662633231205
7283e58e-7f98-49bd-bb1f-dfe7fe79b93b,17,1,00:00:07.853,0,7,2,13.712222,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['1abdebd2-1851-4e44-bf5f-558999305074', '58954b92-b4aa-443b-bfe7-3ff2dccc7b95']","[2.8, 49.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[15.7, 47.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.853,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1340951255093149
1abdebd2-1851-4e44-bf5f-558999305074,18,1,00:00:21.565,0,21,2,7.195632,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0ab5a9d0-d8a7-4041-bb48-6ccd6bfa6e4e', 'c77fac1f-0bee-4bd9-8eb5-09b5bb8cb41f']","[15.7, 47.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,27340.0,Dejan Dražić,87.96818,0.28579482,3.0,High Pass,"[100.1, 72.7]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.565,13.712000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17095764770408184
24487838-b046-44e6-84fc-078a0354c970,19,1,00:00:27.799,0,27,2,0.864661,17,Pressure,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,,"[94.6, 70.1]",27340.0,Dejan Dražić,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.799,6.233999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.006947223196932861
0ab5a9d0-d8a7-4041-bb48-6ccd6bfa6e4e,20,1,00:00:28.761,0,28,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['1abdebd2-1851-4e44-bf5f-558999305074'],"[97.8, 71.4]",27340.0,Dejan Dražić,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.761,0.9619999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7319775081495713
c77fac1f-0bee-4bd9-8eb5-09b5bb8cb41f,21,1,00:00:28.761,0,28,2,0.0,9,Clearance,209,Celta Vigo,9,From Kick Off,360,Rayo Vallecano,,,['1abdebd2-1851-4e44-bf5f-558999305074'],"[20.0, 7.4]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,True,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.761,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5622676487109014
a1787b78-1788-4daf-9db1-a565431d95f7,22,1,00:00:31.423,0,31,2,0.0,4,Duel,209,Celta Vigo,9,From Kick Off,360,Rayo Vallecano,,,['981eed25-a039-4518-819c-c47d5c9bd442'],"[51.0, 24.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.423,2.661999999999999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6026449917656993
981eed25-a039-4518-819c-c47d5c9bd442,23,1,00:00:31.423,0,31,2,2.035177,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['a1787b78-1788-4daf-9db1-a565431d95f7', 'c95f6c74-c202-40d7-8595-2bd50f55a8dd']","[69.1, 55.4]",75537.0,David Goldar Gómez,3.0,Right Center Back,27340.0,Dejan Dražić,25.137224,0.2739281,3.0,High Pass,"[93.3, 62.2]",,,66.0,Recovery,,76.0,Pass Offside,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.423,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9432976728767285
c95f6c74-c202-40d7-8595-2bd50f55a8dd,24,1,00:00:33.458,0,33,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['981eed25-a039-4518-819c-c47d5c9bd442'],"[93.3, 62.2]",27340.0,Dejan Dražić,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.458,2.035,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5336421627621268
afcfd9b6-6186-4e3d-bf82-e583f8ef667a,25,1,00:01:09.907,1,9,3,4.762579,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['1f8e19b5-515b-4707-bf5d-cc0d8f2f957f', '9e935743-15a0-409c-b69c-80554b002b7e']","[27.2, 18.5]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,26685.0,Nicolás Ladislao Fedor Flores,81.124596,0.18095604,3.0,High Pass,"[107.0, 33.1]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.907,36.449,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.672411414659478
1f8e19b5-515b-4707-bf5d-cc0d8f2f957f,26,1,00:01:14.669,1,14,3,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['afcfd9b6-6186-4e3d-bf82-e583f8ef667a'],"[103.2, 33.1]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.669,4.7620000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4098689204763708
9e935743-15a0-409c-b69c-80554b002b7e,27,1,00:01:14.669,1,14,3,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,,,['afcfd9b6-6186-4e3d-bf82-e583f8ef667a'],"[13.1, 47.0]",75537.0,David Goldar Gómez,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.669,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4250616568448192
2c9cea0e-2793-4c66-939e-a6d3f258a2ac,28,1,00:01:17.955,1,17,3,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['0c5ed4d1-2ea2-486d-833b-a57c7b8f86fc'],"[63.4, 40.1]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.955,3.2860000000000014,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09098087480618167
0c5ed4d1-2ea2-486d-833b-a57c7b8f86fc,29,1,00:01:17.955,1,17,4,1.398884,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1f041bc4-034c-4673-b1be-2b8173b581df', '2c9cea0e-2793-4c66-939e-a6d3f258a2ac']","[56.7, 40.0]",6600.0,Claudio Beauvue,23.0,Center Forward,27340.0,Dejan Dražić,11.543396,0.73023945,2.0,Low Pass,"[65.3, 47.7]",,,66.0,Recovery,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.955,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.20087458228070665
1f041bc4-034c-4673-b1be-2b8173b581df,30,1,00:01:19.354,1,19,4,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0c5ed4d1-2ea2-486d-833b-a57c7b8f86fc'],"[65.3, 47.7]",27340.0,Dejan Dražić,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.354,1.399000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8520117747502945
62ab4acb-d18a-40eb-826b-b95ca45957a9,31,1,00:01:19.354,1,19,4,1.105857,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1f041bc4-034c-4673-b1be-2b8173b581df', '7ce4943f-b61c-483e-8a08-2527b3b52108', 'e87e1cd2-4704-4204-98b5-db3fab746a98']","[65.3, 47.7]",27340.0,Dejan Dražić,17.0,Right Wing,,,,,,,,,,,,"[65.3, 48.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.354,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7586408828797586
