id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,off_camera,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,clearance_head,clearance_aerial_won,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,shot_one_on_one,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,clearance_left_foot,dribble_overrun,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_deflected,pass_goal_assist,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
12228b5b-5f51-4f9a-91d6-3360a150b769,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07649661720728373
68d6f494-bcb6-4291-b8a1-ef53735b0d94,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06548567886896017
c415f05d-2fb0-42fa-a1dd-d4cf035dde24,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['fe2ac59e-52d9-4673-9ca9-3399b6779d0c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9448380460074803
fe2ac59e-52d9-4673-9ca9-3399b6779d0c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,221,Levante UD,,,['c415f05d-2fb0-42fa-a1dd-d4cf035dde24'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6471771785025814
071af388-4d81-4f91-b06e-a9b6dc3f8e68,5,1,00:00:00.671,0,0,2,0.630502,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['49bb74e9-5ece-419e-810b-f2d9a7ef3cca'],"[61.0, 40.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,23791.0,Víctor Casadesús Castaño,2.641969,-2.6271412,1.0,Ground Pass,"[58.7, 38.8]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,0.671,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9441045500976061
49bb74e9-5ece-419e-810b-f2d9a7ef3cca,6,1,00:00:01.301,0,1,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['071af388-4d81-4f91-b06e-a9b6dc3f8e68'],"[58.7, 38.8]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301,0.6299999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9224979726986198
ca7340de-4a44-474c-a15c-a37554fff94c,7,1,00:00:01.301,0,1,2,0.96197,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['4558beb2-372c-42d6-87b4-5bfb7b7dc149'],"[61.8, 38.8]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,6659.0,Víctor Camarasa Ferrando,14.142842,-3.0637362,1.0,Ground Pass,"[47.7, 37.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5921283557553314
4558beb2-372c-42d6-87b4-5bfb7b7dc149,8,1,00:00:02.263,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['ca7340de-4a44-474c-a15c-a37554fff94c'],"[47.7, 37.7]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.263,0.962,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7987185695984559
6cc3d24c-2004-4cc0-b4fd-a115b2acbb6b,9,1,00:00:02.263,0,2,2,1.072728,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['4558beb2-372c-42d6-87b4-5bfb7b7dc149', 'd0635075-a26d-4a49-a3cb-daa0defecadc']","[47.7, 37.7]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.5, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.263,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07038726183582544
d0635075-a26d-4a49-a3cb-daa0defecadc,10,1,00:00:03.336,0,3,2,1.851407,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['f0e4b3d4-c1db-4fe7-9734-aadc212ef0c0'],"[49.5, 38.9]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,27656.0,Carl Medjani,28.021599,2.0775483,1.0,Ground Pass,"[35.9, 63.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.336,1.073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7559115217086092
f0e4b3d4-c1db-4fe7-9734-aadc212ef0c0,11,1,00:00:05.188,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['d0635075-a26d-4a49-a3cb-daa0defecadc'],"[35.9, 63.4]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.188,1.8519999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17286324578681445
7c3b41aa-7f3d-43a7-a45e-cdd098aa1a91,12,1,00:00:05.188,0,5,2,0.742571,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['367b9a69-74a1-487b-acfc-50eeca67b7da', 'f0e4b3d4-c1db-4fe7-9734-aadc212ef0c0']","[35.9, 63.4]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,"[38.0, 63.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.188,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9288074412881072
367b9a69-74a1-487b-acfc-50eeca67b7da,13,1,00:00:05.930,0,5,2,1.051585,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['03de14c4-f500-425a-a847-42b3a2464223'],"[38.0, 63.7]",27656.0,Carl Medjani,3.0,Right Center Back,6787.0,Pedro López Muñoz,13.917615,1.6211135,1.0,Ground Pass,"[37.3, 77.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,0.742,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45602826734685264
03de14c4-f500-425a-a847-42b3a2464223,14,1,00:00:06.982,0,6,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['367b9a69-74a1-487b-acfc-50eeca67b7da'],"[37.3, 77.6]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.982,1.0520000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2784358088672484
8967ff3d-a110-447b-85fd-5e6a357e2940,15,1,00:00:06.982,0,6,2,0.746584,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['03de14c4-f500-425a-a847-42b3a2464223', 'f1e54a5f-c809-4b3b-add2-f6600f30e9ab']","[37.3, 77.6]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[38.3, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.982,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9874876963835825
f1e54a5f-c809-4b3b-add2-f6600f30e9ab,16,1,00:00:07.728,0,7,2,2.492769,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['667bb90a-7d46-47cf-a85b-8a512237a15f'],"[38.3, 75.2]",6787.0,Pedro López Muñoz,2.0,Right Back,23843.0,Diego Mariño Villar,36.649284,-2.5997694,1.0,Ground Pass,"[6.9, 56.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.728,0.7459999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6257009391728865
667bb90a-7d46-47cf-a85b-8a512237a15f,17,1,00:00:10.221,0,10,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['f1e54a5f-c809-4b3b-add2-f6600f30e9ab'],"[6.9, 56.3]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.221,2.4930000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8456123554567007
b0fb753c-8463-419c-a363-9e89171b92ed,18,1,00:00:10.221,0,10,2,1.939675,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['3debb6b4-91dc-4e12-a267-73e334619bd2', '667bb90a-7d46-47cf-a85b-8a512237a15f']","[6.9, 56.3]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[6.9, 55.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.221,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04186517479884355
3debb6b4-91dc-4e12-a267-73e334619bd2,19,1,00:00:12.161,0,12,2,2.949138,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['ce029e72-a62d-438f-a5f8-b14c1e6e0bee'],"[6.9, 55.2]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,5678.0,Jefferson Andrés Lerma Solís,65.65881,0.274534,3.0,High Pass,"[70.1, 73.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.161,1.9399999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02973222164774114
ce029e72-a62d-438f-a5f8-b14c1e6e0bee,20,1,00:00:15.110,0,15,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['3debb6b4-91dc-4e12-a267-73e334619bd2'],"[70.1, 73.0]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11,2.949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35026940561176334
4004e9bd-3191-439a-b1f2-f616540425ea,21,1,00:00:15.110,0,15,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,218,Real Betis,,,['d37c8958-8baa-4c9c-904f-264305aec111'],"[53.2, 5.7]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30937734187259736
d37c8958-8baa-4c9c-904f-264305aec111,22,1,00:00:15.110,0,15,2,1.487266,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['4004e9bd-3191-439a-b1f2-f616540425ea', 'b636e1e4-41a4-4c4a-a7e6-c91f82e7c7bc']","[66.9, 74.4]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,23791.0,Víctor Casadesús Castaño,17.708755,0.32175055,2.0,Low Pass,"[83.7, 80.0]",,,,,,True,,,75.0,Out,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8715281690025493
b636e1e4-41a4-4c4a-a7e6-c91f82e7c7bc,23,1,00:00:16.597,0,16,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['d37c8958-8baa-4c9c-904f-264305aec111'],"[80.6, 75.2]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.597,1.4870000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7019466706570836
1ff33f7e-afab-445e-beb4-381a68a7d80b,24,1,00:00:24.415,0,24,3,1.583273,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['8d0cb116-6040-442b-84c7-7b9de38ea093', 'ae609fee-b0bb-4fbe-beff-3884615592a2']","[49.4, 0.1]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6630.0,Jorge Molina Vidal,16.226522,0.25544167,3.0,High Pass,"[65.1, 4.2]",67.0,Throw-in,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.415,7.817999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6124755769975682
ae609fee-b0bb-4fbe-beff-3884615592a2,25,1,00:00:25.999,0,25,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1ff33f7e-afab-445e-beb4-381a68a7d80b'],"[69.2, 4.8]",6630.0,Jorge Molina Vidal,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.999,1.5839999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3332395343201563
8d0cb116-6040-442b-84c7-7b9de38ea093,26,1,00:00:25.999,0,25,4,1.220004,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1ff33f7e-afab-445e-beb4-381a68a7d80b', 'fc2ab87d-a948-444f-a8e6-e5f63f850953']","[55.0, 75.9]",6787.0,Pedro López Muñoz,2.0,Right Back,5678.0,Jefferson Andrés Lerma Solís,3.7215588,-1.0349851,3.0,High Pass,"[56.9, 72.7]",64.0,Interception,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.999,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.689276207330705
fc2ab87d-a948-444f-a8e6-e5f63f850953,27,1,00:00:27.219,0,27,4,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['8d0cb116-6040-442b-84c7-7b9de38ea093'],"[56.9, 72.7]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.219,1.2200000000000024,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6327128064449612
82104439-d811-4ef6-9dde-939ca79416fd,28,1,00:00:27.219,0,27,4,2.03945,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['24bb0a4c-eeb8-4ca6-b683-afe86c3702f9', 'f10abefc-043f-4c69-ac8d-bb86b460350f', 'fc2ab87d-a948-444f-a8e6-e5f63f850953']","[56.9, 72.7]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,,,,,,,,,,,,"[57.5, 75.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.219,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.893486812908841
24bb0a4c-eeb8-4ca6-b683-afe86c3702f9,29,1,00:00:28.587,0,28,4,0.497088,17,Pressure,221,Levante UD,1,Regular Play,218,Real Betis,,,['82104439-d811-4ef6-9dde-939ca79416fd'],"[62.0, 6.3]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.587,1.3679999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.026634074587032375
f10abefc-043f-4c69-ac8d-bb86b460350f,30,1,00:00:29.258,0,29,4,1.004996,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['205b0440-0c65-49dc-ac16-7c2554c117cb'],"[57.5, 75.9]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,23791.0,Víctor Casadesús Castaño,11.6400175,-0.155262,3.0,High Pass,"[69.0, 74.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.258,0.6709999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18228344728025558
205b0440-0c65-49dc-ac16-7c2554c117cb,31,1,00:00:30.263,0,30,4,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['f10abefc-043f-4c69-ac8d-bb86b460350f'],"[69.0, 74.1]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.263,1.0050000000000026,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.844919085256658
3a1b1688-7f24-470a-99bb-c5ad01759990,32,1,00:00:30.263,0,30,4,0.0,4,Duel,221,Levante UD,1,Regular Play,218,Real Betis,,,['6bf6f070-2a8c-49ed-8bb3-f41513e7e3f0'],"[50.0, 9.3]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.263,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9724884887262587
6bf6f070-2a8c-49ed-8bb3-f41513e7e3f0,33,1,00:00:30.263,0,30,4,0.785906,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3a1b1688-7f24-470a-99bb-c5ad01759990', '885cf1cb-c035-46af-aaa4-feeed6e08a2c', '9553432b-9b49-4955-bcd9-484902596c79']","[70.1, 70.8]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,5678.0,Jefferson Andrés Lerma Solís,5.7428217,2.5294402,2.0,Low Pass,"[65.4, 74.1]",,,,,,True,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.263,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12600504346747932
