id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,out,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,block_deflection,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_no_touch,miscontrol_aerial_won,pass_miscommunication,shot_first_time,pass_inswinging,shot_open_goal,injury_stoppage_in_chain,clearance_right_foot,pass_goal_assist,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b4f5cf28-ddff-4d1d-a5f8-6b8af4e764c2,1050,1,00:20:24.397,20,24,52,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,215,Athletic Club,,,['0d8ca867-7f36-4507-b58e-f2ed30c3c932'],"[36.8, 14.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.397,1.2329999999999472,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4289230975027789
fa48ebfb-1969-4747-8ac4-b65baa9e27a6,1051,1,00:20:24.397,20,24,52,0.04,43,Carry,212,Atlético Madrid,4,From Throw In,215,Athletic Club,,,"['93d06de7-0cfa-46f0-9c79-d0dfdbbd82a3', 'b4f5cf28-ddff-4d1d-a5f8-6b8af4e764c2']","[36.8, 14.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[36.8, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.397,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5502442621817334
93d06de7-0cfa-46f0-9c79-d0dfdbbd82a3,1052,1,00:20:24.437,20,24,52,1.378561,30,Pass,212,Atlético Madrid,4,From Throw In,215,Athletic Club,,,,"[36.8, 14.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,14.455449,-1.3191063,2.0,Low Pass,"[40.4, 0.4]",,,38.0,Left Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.437,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3796399001485907
4b33c7e2-eae1-4c8b-93a2-28f71e28def9,1053,1,00:20:33.726,20,33,53,0.728088,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['917a3db1-91b1-46ba-8dea-b84598a80fa8'],"[84.5, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5487.0,Antoine Griezmann,9.924717,-1.3575917,2.0,Low Pass,"[86.6, 70.3]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.726,9.289000000000215,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0770701517675606
917a3db1-91b1-46ba-8dea-b84598a80fa8,1054,1,00:20:34.454,20,34,53,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4b33c7e2-eae1-4c8b-93a2-28f71e28def9'],"[86.6, 70.3]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.454,0.7279999999998381,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.520869808848082
3409fe72-694b-4abd-8529-1d6c03483fda,1055,1,00:20:34.454,20,34,53,0.925576,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['917a3db1-91b1-46ba-8dea-b84598a80fa8', 'bea9ab0c-97a4-43bf-a41f-a4ad037eac6f']","[86.6, 70.3]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[87.2, 64.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.454,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5509840441107601
bea9ab0c-97a4-43bf-a41f-a4ad037eac6f,1056,1,00:20:35.380,20,35,53,0.371871,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8b6ab123-c458-4ee7-82d1-f6ca94c3030f'],"[87.2, 64.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,6.0299253,-1.4711276,1.0,Ground Pass,"[87.8, 58.7]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.38,0.9260000000001583,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9009058641977602
8b6ab123-c458-4ee7-82d1-f6ca94c3030f,1057,1,00:20:35.752,20,35,53,0.0,6,Block,212,Atlético Madrid,4,From Throw In,215,Athletic Club,,,['bea9ab0c-97a4-43bf-a41f-a4ad037eac6f'],"[32.3, 21.4]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.752,0.37199999999984357,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.621108904361532
0e793ed7-e169-493b-a88d-174ec7d917f9,1058,1,00:20:36.622,20,36,54,0.679392,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8acb58f0-8fc3-4b46-90c4-bca26c02d322'],"[25.0, 22.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,6391.0,Raúl García Escudero,14.0346,0.5978837,2.0,Low Pass,"[36.6, 30.8]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.622,0.8700000000001182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5391105882095697
8acb58f0-8fc3-4b46-90c4-bca26c02d322,1059,1,00:20:37.302,20,37,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0e793ed7-e169-493b-a88d-174ec7d917f9'],"[36.6, 30.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.302,0.6799999999998363,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027022956375052143
2502e81f-1bb9-46d8-a02c-27a5b85d25d1,1060,1,00:20:37.302,20,37,54,0.896887,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['8acb58f0-8fc3-4b46-90c4-bca26c02d322', 'eebf7a3f-7273-4cd6-acfd-aad45c8e7a36', 'eee437ac-dad5-404c-8fd4-32e120933767']","[36.6, 30.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[40.0, 24.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.302,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9260391585519717
eee437ac-dad5-404c-8fd4-32e120933767,1061,1,00:20:37.739,20,37,54,0.458011,17,Pressure,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['2502e81f-1bb9-46d8-a02c-27a5b85d25d1'],"[82.4, 53.0]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.739,0.4370000000001255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8577507926710011
eebf7a3f-7273-4cd6-acfd-aad45c8e7a36,1062,1,00:20:38.198,20,38,54,0.691858,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f5e3d7db-4f56-4194-b7ea-e1ce625dab5f'],"[40.0, 24.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6396.0,Beñat Etxebarria Urkiaga,7.542546,-1.4645314,2.0,Low Pass,"[40.8, 17.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.198,0.45900000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7640753198317156
4c943c46-6785-46cd-8290-438e355fab03,1063,1,00:20:38.839,20,38,54,0.580609,17,Pressure,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,"['9e54b859-f432-4199-a403-37576aea1904', 'f5e3d7db-4f56-4194-b7ea-e1ce625dab5f']","[77.1, 64.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.839,0.640999999999849,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41570782840964315
f5e3d7db-4f56-4194-b7ea-e1ce625dab5f,1064,1,00:20:38.890,20,38,54,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['4c943c46-6785-46cd-8290-438e355fab03', 'eebf7a3f-7273-4cd6-acfd-aad45c8e7a36']","[40.8, 17.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.89,0.05100000000015825,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35267276089112487
9e54b859-f432-4199-a403-37576aea1904,1065,1,00:20:38.890,20,38,54,0.699163,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['156bcfc4-6393-43bc-95f2-b3b170a6cdf0', '4c943c46-6785-46cd-8290-438e355fab03', 'c36bff9b-9662-494f-9a47-15387b6aed89', 'f5e3d7db-4f56-4194-b7ea-e1ce625dab5f']","[40.8, 17.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.6, 12.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.89,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42279373104186313
c36bff9b-9662-494f-9a47-15387b6aed89,1066,1,00:20:39.589,20,39,54,0.0,22,Foul Committed,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,"['156bcfc4-6393-43bc-95f2-b3b170a6cdf0', '9e54b859-f432-4199-a403-37576aea1904']","[79.5, 67.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.589,0.6989999999998417,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3224547610988905
156bcfc4-6393-43bc-95f2-b3b170a6cdf0,1067,1,00:20:39.589,20,39,54,0.0,21,Foul Won,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c36bff9b-9662-494f-9a47-15387b6aed89'],"[40.6, 12.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.589,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.182024588611158
8779d8c5-71fc-4d00-a5b8-a70271e770f6,1068,1,00:20:52.979,20,52,55,0.64921,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['eaba3703-e4b3-4ce3-866b-3ef97eb53679'],"[41.6, 10.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,6388.0,Ander Iturraspe Derteano,10.139033,1.1866269,1.0,Ground Pass,"[45.4, 19.8]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.979,13.3900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5167781135573665
eaba3703-e4b3-4ce3-866b-3ef97eb53679,1069,1,00:20:53.629,20,53,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['8779d8c5-71fc-4d00-a5b8-a70271e770f6'],"[45.4, 19.8]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.629,0.6499999999998636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4388085803150735
31681a76-7592-45f9-b5b4-3e4a49b9fd1b,1070,1,00:20:56.753,20,56,55,0.979796,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['97d69226-cd50-46d1-8a3f-968eae58a6b0'],"[49.5, 19.8]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,4353.0,Aymeric Laporte,12.924396,-2.7610862,1.0,Ground Pass,"[37.5, 15.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.753,3.1240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9538526640140916
97d69226-cd50-46d1-8a3f-968eae58a6b0,1071,1,00:20:57.733,20,57,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['31681a76-7592-45f9-b5b4-3e4a49b9fd1b'],"[37.5, 15.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.733,0.9800000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5283345088445547
3466acc4-b6d2-4fe8-954d-3f3fee99f9e7,1072,1,00:20:57.733,20,57,55,1.040722,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['ffb5d49b-b9ce-4cde-acd9-168ec7c15f36'],"[37.5, 15.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,6388.0,Ander Iturraspe Derteano,13.237069,-0.1440338,1.0,Ground Pass,"[50.6, 13.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.733,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5906220438388264
ffb5d49b-b9ce-4cde-acd9-168ec7c15f36,1073,1,00:20:58.774,20,58,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['3466acc4-b6d2-4fe8-954d-3f3fee99f9e7'],"[50.6, 13.1]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.774,1.04099999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9923972907621907
da842987-6acd-478b-8bd0-f9b14319f97a,1074,1,00:20:58.774,20,58,55,1.683877,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['2566b80d-fedd-41ba-8c33-3e874ec404d9', '7cc1c433-8b2e-4c94-9699-0d8dabf1bcb1', 'ffb5d49b-b9ce-4cde-acd9-168ec7c15f36']","[50.6, 13.1]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.0, 10.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.774,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8131571167936636
2566b80d-fedd-41ba-8c33-3e874ec404d9,1075,1,00:20:59.808,20,59,55,0.760589,17,Pressure,215,Athletic Club,3,From Free Kick,212,Atlético Madrid,,,"['7cc1c433-8b2e-4c94-9699-0d8dabf1bcb1', 'da842987-6acd-478b-8bd0-f9b14319f97a']","[67.4, 62.8]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.808,1.0340000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48453435190052563
7cc1c433-8b2e-4c94-9699-0d8dabf1bcb1,1076,1,00:21:00.458,21,0,55,0.875579,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['2566b80d-fedd-41ba-8c33-3e874ec404d9', '311c884f-3d20-425d-a0f9-9dbbd3f3f7d5']","[51.0, 10.0]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,4353.0,Aymeric Laporte,12.986917,3.0258334,1.0,Ground Pass,"[38.1, 11.5]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.458,0.650000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.32187129341018417
311c884f-3d20-425d-a0f9-9dbbd3f3f7d5,1077,1,00:21:01.333,21,1,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['7cc1c433-8b2e-4c94-9699-0d8dabf1bcb1'],"[38.1, 11.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.333,0.875,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43614799952820715
2002422e-3174-496f-ad03-8ab5cbc3ce13,1078,1,00:21:01.333,21,1,55,1.705594,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['1495e75f-1d80-4291-9961-053fc97c0267', '311c884f-3d20-425d-a0f9-9dbbd3f3f7d5']","[38.1, 11.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[34.3, 14.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.333,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4097414959182625
1495e75f-1d80-4291-9961-053fc97c0267,1079,1,00:21:03.039,21,3,55,1.823923,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['c37ea0a0-90cb-4cb2-9ca1-3c431f5f370e'],"[34.3, 14.8]",4353.0,Aymeric Laporte,5.0,Left Center Back,6576.0,Gorka Iraizoz Moreno,25.456825,2.431262,1.0,Ground Pass,"[15.0, 31.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.039,1.7059999999999036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8931835933407369
c37ea0a0-90cb-4cb2-9ca1-3c431f5f370e,1080,1,00:21:04.863,21,4,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['1495e75f-1d80-4291-9961-053fc97c0267'],"[15.0, 31.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.863,1.8240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5825542253594745
c50c9d97-09e6-43ea-a4cf-6355bef5b740,1081,1,00:21:04.863,21,4,55,3.487982,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['89945473-8415-4c3e-bdb0-80ae83d98a85', 'c37ea0a0-90cb-4cb2-9ca1-3c431f5f370e']","[15.0, 31.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[16.8, 37.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.863,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8065572538362764
89945473-8415-4c3e-bdb0-80ae83d98a85,1082,1,00:21:08.351,21,8,55,1.358404,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['3375e2c0-25e7-498b-87e1-db524987ba33'],"[16.8, 37.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6788.0,Xabier Etxeita Gorritxategi,28.309185,1.1134677,1.0,Ground Pass,"[29.3, 62.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.351,3.4880000000000564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21294623500673626
3375e2c0-25e7-498b-87e1-db524987ba33,1083,1,00:21:09.709,21,9,55,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['89945473-8415-4c3e-bdb0-80ae83d98a85'],"[29.3, 62.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.709,1.3579999999999472,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8132636701427358
d50b236c-cedb-4e88-9c84-a8b9c18d905a,1084,1,00:21:09.709,21,9,55,2.496843,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['3375e2c0-25e7-498b-87e1-db524987ba33', 'b653b3f9-9fb4-4bea-a15d-8d5a2790b990']","[29.3, 62.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[32.1, 69.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.709,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2915624788465452
