id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,pass_cross,out,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_type_id,foul_committed_type_name,pass_cut_back,shot_first_time,clearance_head,clearance_body_part_id,clearance_body_part_name,block_deflection,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,shot_deflected,pass_outswinging,pass_deflected,foul_committed_advantage,foul_won_advantage,clearance_right_foot,dribble_overrun,shot_one_on_one,goalkeeper_punched_out,clearance_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c049e11b-19cd-4bd8-9339-0dc533e42693,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8094980266378015
0b7f7971-edf8-49c1-897c-3ff17397795f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,215,Athletic Club,1,Regular Play,220,Real Madrid,4231.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4003309307461811
08580d50-f79d-443e-8a8a-837c8e6fdf51,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f5e38584-c469-4c3e-8188-e13fa6775baf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.36646349363424724
f5e38584-c469-4c3e-8188-e13fa6775baf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,215,Athletic Club,1,Regular Play,220,Real Madrid,,,['08580d50-f79d-443e-8a8a-837c8e6fdf51'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.005647876150043585
bf2f9457-e2d4-41d3-8658-122b5461f483,5,1,00:00:01.040,0,1,2,2.259568,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['d94ea7de-9a4a-4710-adae-634b8cd7fc79'],"[61.0, 40.1]",19677.0,Karim Benzema,23.0,Center Forward,20016.0,Kléper Laveran Lima Ferreira,21.002142,2.7610862,1.0,Ground Pass,"[41.5, 47.9]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,1.04,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7065634036052856
d94ea7de-9a4a-4710-adae-634b8cd7fc79,6,1,00:00:03.300,0,3,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bf2f9457-e2d4-41d3-8658-122b5461f483'],"[41.5, 47.9]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,2.26,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9852435402024771
1a182f43-ca3b-47f3-9830-2602265f8e4a,7,1,00:00:03.300,0,3,2,1.73108,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['d94ea7de-9a4a-4710-adae-634b8cd7fc79', 'df82433c-c441-4dc8-9f67-a43b298cdcb3']","[41.5, 47.9]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[41.3, 48.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7551664156064077
df82433c-c441-4dc8-9f67-a43b298cdcb3,8,1,00:00:05.031,0,5,2,2.81672,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b0a31531-e4f5-4f55-9abc-3ff31841f188'],"[41.3, 48.9]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,55.247986,-0.8776803,3.0,High Pass,"[76.6, 6.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.031,1.7309999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5136894003303156
b0a31531-e4f5-4f55-9abc-3ff31841f188,9,1,00:00:07.848,0,7,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['df82433c-c441-4dc8-9f67-a43b298cdcb3'],"[76.6, 6.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.848,2.817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3909006978746751
76187ae6-b05d-4a98-bf0c-68a55247dcc7,10,1,00:00:07.848,0,7,2,0.367748,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['b0a31531-e4f5-4f55-9abc-3ff31841f188', 'e73b4063-8b16-425d-8821-a4393090d576']","[76.6, 6.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[77.3, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.848,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.393282242000644
e73b4063-8b16-425d-8821-a4393090d576,11,1,00:00:08.216,0,8,2,0.913852,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cb74dcf0-9c16-4d1d-abb5-3268a0081eb6'],"[77.3, 6.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5456.0,Mateo Kovačić,7.648529,1.3734008,1.0,Ground Pass,"[78.8, 13.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.216,0.36799999999999944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6347030062901131
cb74dcf0-9c16-4d1d-abb5-3268a0081eb6,12,1,00:00:09.129,0,9,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e73b4063-8b16-425d-8821-a4393090d576'],"[78.8, 13.9]",5456.0,Mateo Kovačić,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.129,0.9130000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6306111772460453
a9555c16-7fce-427f-b5fb-4dc2e5879ad2,13,1,00:00:09.129,0,9,2,1.933247,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f10dbb49-1312-46c9-8f60-894ee2c45233'],"[78.8, 13.9]",5456.0,Mateo Kovačić,19.0,Center Attacking Midfield,5552.0,Marcelo Vieira da Silva Júnior,16.155495,-2.7610862,1.0,Ground Pass,"[63.8, 7.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.129,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9895510777774604
f10dbb49-1312-46c9-8f60-894ee2c45233,14,1,00:00:11.063,0,11,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a9555c16-7fce-427f-b5fb-4dc2e5879ad2'],"[63.8, 7.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.063,1.934000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9353291320366182
ed427275-3192-49e5-94de-9678c3a76761,15,1,00:00:11.063,0,11,2,1.303172,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['40f5f6d7-ce8e-4a1c-a963-a409fff20a4d'],"[63.8, 7.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,8.256513,-0.29493704,1.0,Ground Pass,"[71.7, 5.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.063,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07699999139154068
40f5f6d7-ce8e-4a1c-a963-a409fff20a4d,16,1,00:00:12.366,0,12,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['ed427275-3192-49e5-94de-9678c3a76761'],"[71.7, 5.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.366,1.302999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7911996127143428
8f5e4ff8-e636-49ab-ba56-93247606cda8,17,1,00:00:12.366,0,12,2,0.595199,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['40f5f6d7-ce8e-4a1c-a963-a409fff20a4d', 'cd4afb10-43ce-450c-8741-f01c97b22553']","[71.7, 5.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[69.6, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.366,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7969437301636129
cd4afb10-43ce-450c-8741-f01c97b22553,18,1,00:00:12.961,0,12,2,1.277224,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cc15031f-d7f9-43e8-a3df-688b0b7cbd2e'],"[69.6, 5.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5552.0,Marcelo Vieira da Silva Júnior,6.8007355,2.8430936,1.0,Ground Pass,"[63.1, 7.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.961,0.5950000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8304198282301025
cc15031f-d7f9-43e8-a3df-688b0b7cbd2e,19,1,00:00:14.238,0,14,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cd4afb10-43ce-450c-8741-f01c97b22553'],"[63.1, 7.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.238,1.2769999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5366162732087948
ca77e1f9-8bcc-45dd-aca9-7c5387bb4656,20,1,00:00:14.238,0,14,2,1.501763,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5131dab7-dcd3-4ddb-ab83-ea0bb4d2cf69', 'cc15031f-d7f9-43e8-a3df-688b0b7cbd2e']","[63.1, 7.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[63.1, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.238,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20942105328288774
5131dab7-dcd3-4ddb-ab83-ea0bb4d2cf69,21,1,00:00:15.740,0,15,2,3.128528,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['426b8dd0-52ea-40dc-8698-b16b01f4f72b'],"[63.1, 8.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5721.0,Daniel Carvajal Ramos,59.024487,1.5996019,3.0,High Pass,"[61.4, 67.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.74,1.5020000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43811973866384446
426b8dd0-52ea-40dc-8698-b16b01f4f72b,22,1,00:00:18.869,0,18,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5131dab7-dcd3-4ddb-ab83-ea0bb4d2cf69'],"[61.4, 67.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.869,3.1289999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32793156360655396
957f3934-53df-4cf8-95a7-ea1f130e3f0a,23,1,00:00:18.869,0,18,2,1.152333,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1549a285-4d05-44a2-8c46-41b624512975', '426b8dd0-52ea-40dc-8698-b16b01f4f72b']","[61.4, 67.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[61.2, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.869,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13304774123724517
1549a285-4d05-44a2-8c46-41b624512975,24,1,00:00:20.021,0,20,2,1.584208,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e62f1d12-9468-44ab-8777-ab48320e7c49'],"[61.2, 68.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5574.0,Toni Kroos,8.902246,-2.4756234,1.0,Ground Pass,"[54.2, 63.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.021,1.152000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6012824786827344
e62f1d12-9468-44ab-8777-ab48320e7c49,25,1,00:00:21.605,0,21,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['1549a285-4d05-44a2-8c46-41b624512975'],"[54.2, 63.1]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.605,1.5839999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47364559762251335
7d8c370c-78a2-4cad-a674-20d95de35362,26,1,00:00:21.605,0,21,2,0.46812,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['b81ebb80-b043-4d89-b816-6485cabed82e', 'e62f1d12-9468-44ab-8777-ab48320e7c49']","[54.2, 63.1]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.8, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.605,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7023553650662305
b81ebb80-b043-4d89-b816-6485cabed82e,27,1,00:00:22.073,0,22,2,1.21702,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bd8eef13-9c10-48b0-a153-24be7552ff59'],"[54.8, 58.3]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,5456.0,Mateo Kovačić,16.748732,-1.3663751,1.0,Ground Pass,"[58.2, 41.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.073,0.46799999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8622860415778987
bd8eef13-9c10-48b0-a153-24be7552ff59,28,1,00:00:23.290,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b81ebb80-b043-4d89-b816-6485cabed82e'],"[58.2, 41.9]",5456.0,Mateo Kovačić,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.29,1.2169999999999987,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9890184243627468
b6967634-51d3-4635-a82c-c84970a7fbfc,29,1,00:00:23.290,0,23,2,0.678489,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['4834a862-0197-46d6-8489-ab22440d7da4', 'bd8eef13-9c10-48b0-a153-24be7552ff59']","[58.2, 41.9]",5456.0,Mateo Kovačić,19.0,Center Attacking Midfield,,,,,,,,,,,,"[58.2, 41.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.29,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35757524400872254
4834a862-0197-46d6-8489-ab22440d7da4,30,1,00:00:23.969,0,23,2,1.619655,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['155dd482-157d-4be0-8ec9-3595efacd59f'],"[58.2, 41.9]",5456.0,Mateo Kovačić,19.0,Center Attacking Midfield,5485.0,Raphaël Varane,20.51536,-2.0911517,1.0,Ground Pass,"[48.0, 24.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.969,0.679000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8749290433603665
155dd482-157d-4be0-8ec9-3595efacd59f,31,1,00:00:25.588,0,25,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['4834a862-0197-46d6-8489-ab22440d7da4'],"[48.0, 24.1]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.588,1.6189999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7517333961601534
26f109a8-b372-468d-8c23-fa1d30942a7b,32,1,00:00:25.588,0,25,2,0.177384,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['155dd482-157d-4be0-8ec9-3595efacd59f', 'c562cad8-dbfc-4bcf-b189-40c1100b3226']","[48.0, 24.1]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,"[47.1, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.588,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2943247413603187
