id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,ball_recovery_recovery_failure,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,shot_first_time,pass_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_switch,foul_won_defensive,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,shot_one_on_one,shot_aerial_won,pass_through_ball,pass_inswinging,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_no_touch,dribble_overrun,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,shot_deflected,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a240e1bf-cce2-4cdd-964a-5e8563fdbd92,1975,2,00:11:02.084,56,2,149,1.091666,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4397d840-cc1f-4ce1-be98-73a7201ee414', '8eb1de50-846c-4feb-95d4-033ea8d2f5b1']",,"[58.3, 42.3]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[63.1, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.084,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3185691084888206
8eb1de50-846c-4feb-95d4-033ea8d2f5b1,1976,2,00:11:03.175,56,3,149,1.521143,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2d2adb2c-5129-4bee-beb8-57d8551461f5'],,"[63.1, 41.2]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,5203.0,Sergio Busquets i Burgos,15.300326,-0.6369653,1.0,Ground Pass,"[75.4, 32.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.175,1.0910000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4354250299931691
2d2adb2c-5129-4bee-beb8-57d8551461f5,1977,2,00:11:04.696,56,4,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8eb1de50-846c-4feb-95d4-033ea8d2f5b1'],,"[75.4, 32.1]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.696,1.5210000000000719,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17257445575202124
0b98634d-acfe-4ed1-bd3a-2f8dd71637b6,1978,2,00:11:04.696,56,4,149,1.145308,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2d2adb2c-5129-4bee-beb8-57d8551461f5', '51e7c7f0-9693-4328-a7fa-640c8807cf95']",,"[75.4, 32.1]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,"[80.6, 32.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.696,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8413977845081898
51e7c7f0-9693-4328-a7fa-640c8807cf95,1979,2,00:11:05.842,56,5,149,0.890191,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['c4b49dbe-3fc7-4dde-8ac7-fa64e4ef4b8e'],,"[80.6, 32.9]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,10.651291,-0.21765062,1.0,Ground Pass,"[91.0, 30.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.842,1.1459999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7105788341449464
c4b49dbe-3fc7-4dde-8ac7-fa64e4ef4b8e,1980,2,00:11:06.732,56,6,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['51e7c7f0-9693-4328-a7fa-640c8807cf95'],,"[91.0, 30.6]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.732,0.8899999999999864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7884407915397785
f88a4563-4720-4857-b561-2afb74bae08e,1981,2,00:11:06.732,56,6,149,2.964645,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['997e924b-3955-4ce9-900a-98c583769de3', 'c4b49dbe-3fc7-4dde-8ac7-fa64e4ef4b8e', 'f0c333ee-5ad5-44ff-9794-ca4bb99666d4']",,"[91.0, 30.6]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[89.5, 41.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.732,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9037552647152888
997e924b-3955-4ce9-900a-98c583769de3,1982,2,00:11:06.877,56,6,149,1.094491,17,Pressure,217,Barcelona,1,Regular Play,213,Sevilla,,,['f88a4563-4720-4857-b561-2afb74bae08e'],,"[26.8, 48.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.877,0.1449999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1363629467757559
851082aa-5d68-4952-a1df-88293c06816f,1983,2,00:11:09.432,56,9,149,0.550389,17,Pressure,217,Barcelona,1,Regular Play,213,Sevilla,,,['f0c333ee-5ad5-44ff-9794-ca4bb99666d4'],,"[28.5, 34.7]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.432,2.5550000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8793839811144905
f0c333ee-5ad5-44ff-9794-ca4bb99666d4,1984,2,00:11:09.697,56,9,149,1.302337,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['851082aa-5d68-4952-a1df-88293c06816f', 'a85f7c36-d79c-4440-8a78-ea060e7d6300']",,"[89.5, 41.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5470.0,Ivan Rakitić,13.516287,1.8480797,1.0,Ground Pass,"[85.8, 54.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,3323e0c5-5418-40f0-9098-06a4baed4661,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.697,0.26499999999998636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.37124335755965177
a85f7c36-d79c-4440-8a78-ea060e7d6300,1985,2,00:11:10.999,56,10,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['f0c333ee-5ad5-44ff-9794-ca4bb99666d4'],,"[85.8, 54.2]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.999,1.302000000000021,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2906819360894116
457dbe35-2a30-4285-853a-ba0b4a084d6b,1986,2,00:11:10.999,56,10,149,1.456757,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3323e0c5-5418-40f0-9098-06a4baed4661', 'a85f7c36-d79c-4440-8a78-ea060e7d6300']",,"[85.8, 54.2]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[89.8, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.999,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9880779335037249
3323e0c5-5418-40f0-9098-06a4baed4661,1987,2,00:11:12.456,56,12,149,0.214953,16,Shot,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3aa73b55-cb10-4273-82dd-e52fe3f43780', '457d5436-09f0-41f7-8d8b-d4ba1e9fdcd1']",,"[89.8, 50.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019981464,"[94.7, 48.1]",f0c333ee-5ad5-44ff-9794-ca4bb99666d4,40.0,Right Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,"[{'location': [118.9, 42.4], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 20.5], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 36.3], 'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 35.5], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.2, 17.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.2, 77.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.1, 26.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [77.9, 36.6], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.4, 40.4], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.1, 53.2], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 32.4], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.6, 48.1], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 54.0], 'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.3, 42.6], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 51.2], 'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 44.6], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.456,1.4569999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.24316265854957997
3aa73b55-cb10-4273-82dd-e52fe3f43780,1988,2,00:11:12.671,56,12,149,0.0,6,Block,217,Barcelona,1,Regular Play,213,Sevilla,,,['3323e0c5-5418-40f0-9098-06a4baed4661'],,"[25.4, 32.0]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.671,0.21500000000003183,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44720857085340804
457d5436-09f0-41f7-8d8b-d4ba1e9fdcd1,1989,2,00:11:12.711,56,12,149,0.0,23,Goal Keeper,217,Barcelona,1,Regular Play,213,Sevilla,,,['3323e0c5-5418-40f0-9098-06a4baed4661'],,"[1.2, 37.7]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.2, 37.7]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.711,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5016182679424697
41a129d1-289a-4678-a303-ed43d8a1c0da,1990,2,00:11:16.917,56,16,149,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,,"[88.7, 78.5]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.917,4.206000000000017,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05302610318923451
141652fa-3c28-44fd-81ec-4187c786ee45,1991,2,00:11:16.917,56,16,149,1.039147,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0fa19049-e379-41fa-8884-444522079b86', '41a129d1-289a-4678-a303-ed43d8a1c0da']",,"[88.7, 78.5]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,"[88.7, 78.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.917,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21415662006528913
0fa19049-e379-41fa-8884-444522079b86,1992,2,00:11:17.956,56,17,149,1.063416,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['3a69da34-0e29-49b0-92ba-7740ee308ae6'],,"[88.7, 78.5]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5470.0,Ivan Rakitić,15.229576,-2.1788328,1.0,Ground Pass,"[80.0, 66.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.956,1.0389999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.712094329746754
3a69da34-0e29-49b0-92ba-7740ee308ae6,1993,2,00:11:19.020,56,19,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0fa19049-e379-41fa-8884-444522079b86'],,"[80.0, 66.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.02,1.0639999999999645,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9567697620359642
0453d58b-81db-4ff4-bdd1-6333671b40d2,1994,2,00:11:19.020,56,19,149,1.430242,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['33180777-328c-4b55-962f-c7495b2f2514'],,"[70.2, 69.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5213.0,Gerard Piqué Bernabéu,14.401389,2.974161,1.0,Ground Pass,"[56.0, 71.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.02,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3705236392114791
33180777-328c-4b55-962f-c7495b2f2514,1995,2,00:11:20.450,56,20,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0453d58b-81db-4ff4-bdd1-6333671b40d2'],,"[56.0, 71.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.45,1.4300000000000637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5391814408085841
244af5f3-bbbd-4638-a1b9-d3e2a49b0f26,1996,2,00:11:20.450,56,20,149,4.201049,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['33180777-328c-4b55-962f-c7495b2f2514', 'ec47ed86-c15d-49a7-8299-f4cea6c7e5ad']",,"[56.0, 71.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[68.7, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.45,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8043174031289313
ec47ed86-c15d-49a7-8299-f4cea6c7e5ad,1997,2,00:11:24.651,56,24,149,1.136434,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2799def3-6cbc-401a-b245-e52724f4aebf'],,"[68.7, 65.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,18.76273,-2.1203563,1.0,Ground Pass,"[58.9, 49.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.651,4.200999999999908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.877443494724756
2799def3-6cbc-401a-b245-e52724f4aebf,1998,2,00:11:25.788,56,25,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ec47ed86-c15d-49a7-8299-f4cea6c7e5ad'],,"[58.9, 49.4]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.788,1.1370000000000573,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5408836542727328
5d46de02-0682-4b5f-9d29-76a2747eecd7,1999,2,00:11:25.788,56,25,149,1.382792,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2799def3-6cbc-401a-b245-e52724f4aebf', 'd3ebfb08-87bb-4cc4-9eda-81089c8f5534']",,"[58.9, 49.4]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.5, 46.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.788,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8161137943346759
d3ebfb08-87bb-4cc4-9eda-81089c8f5534,2000,2,00:11:27.170,56,27,149,0.986196,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4f8f0471-ee4d-436c-8697-d296662c1503'],,"[64.5, 46.4]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,4320.0,Neymar da Silva Santos Junior,18.270195,-0.08768666,1.0,Ground Pass,"[82.7, 44.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.17,1.3819999999999482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5800966777019011
18608506-9a03-445e-8fab-b65064b6fae6,2001,2,00:11:28.068,56,28,149,0.167106,17,Pressure,217,Barcelona,1,Regular Play,213,Sevilla,,,"['017dea06-ca1d-4f84-91b9-6ef6cc35e653', '4f8f0471-ee4d-436c-8697-d296662c1503']",,"[37.4, 35.3]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.068,0.8980000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.08755822127553059
4f8f0471-ee4d-436c-8697-d296662c1503,2002,2,00:11:28.157,56,28,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['18608506-9a03-445e-8fab-b65064b6fae6', 'd3ebfb08-87bb-4cc4-9eda-81089c8f5534']",,"[82.7, 44.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.157,0.08900000000005548,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6003171032142541
017dea06-ca1d-4f84-91b9-6ef6cc35e653,2003,2,00:11:28.157,56,28,149,0.142954,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['18608506-9a03-445e-8fab-b65064b6fae6', '57bb0bbb-a6cc-4d15-b1b3-8bb707478024', 'eab92077-f692-41a9-a329-64f505833d23']",,"[80.6, 45.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,4.3185644,-0.09275632,1.0,Ground Pass,"[84.9, 45.0]",40.0,Right Foot,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.157,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3990401252613115
eab92077-f692-41a9-a329-64f505833d23,2004,2,00:11:28.300,56,28,149,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['017dea06-ca1d-4f84-91b9-6ef6cc35e653'],,"[91.8, 48.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3,0.14299999999991542,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2502718725045592
57bb0bbb-a6cc-4d15-b1b3-8bb707478024,2005,2,00:11:28.300,56,28,149,0.0,6,Block,217,Barcelona,1,Regular Play,213,Sevilla,,,['017dea06-ca1d-4f84-91b9-6ef6cc35e653'],,"[35.2, 35.1]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2583336944380349
ce90d29b-8922-4f49-b3a1-7e4dd73f771c,2006,2,00:11:30.787,56,30,150,1.419915,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['11e8ca07-5a29-49cc-bdf7-1258005930af'],,"[48.5, 35.5]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,3637.0,Grzegorz Krychowiak,11.880236,-2.3442903,1.0,Ground Pass,"[40.2, 27.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.787,2.48700000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1562281277882277
