id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,counterpress,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,out,interception_outcome_id,interception_outcome_name,pass_through_ball,off_camera,duel_outcome_id,duel_outcome_name,pass_switch,foul_won_defensive,miscontrol_aerial_won,shot_first_time,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_one_on_one,clearance_right_foot,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_cut_back,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,clearance_other,pass_no_touch,foul_committed_penalty,foul_won_penalty,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
6bf73c00-8adf-49cf-b4e1-a140e58e1cd4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,433.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7129193614351931
d7b154c8-0364-4f57-8982-424e81913b6d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 27462, 'name': 'Xabier Iruretagoiena Aranzamendi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26764, 'name': 'Jon Ansotegi Gorostola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.36211622929448184
2164d36b-0602-4bca-b164-acf5e7332043,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['c39f2195-51c4-4608-943c-3d81e0567164'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6381569449263135
c39f2195-51c4-4608-943c-3d81e0567164,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,322,Eibar,,,['2164d36b-0602-4bca-b164-acf5e7332043'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9023312947941271
7ee49143-279a-4ea4-b56e-7d3c59f72e0b,5,1,00:00:00.365,0,0,2,0.458825,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['0daee4f3-c8f1-45db-9c7f-068636cad978'],"[61.0, 40.1]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,6766.0,Gerard Moreno Balaguero,0.7211103,-2.158799,1.0,Ground Pass,"[60.6, 39.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,0.365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5385355700040312
0daee4f3-c8f1-45db-9c7f-068636cad978,6,1,00:00:00.824,0,0,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['7ee49143-279a-4ea4-b56e-7d3c59f72e0b'],"[60.6, 39.5]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824,0.45899999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06065493336395167
d50072fe-dee7-439c-b1db-d0b290731f5f,7,1,00:00:00.824,0,0,2,1.90879,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a275da10-c6eb-4395-b30a-2647fc0bd515'],"[59.9, 39.8]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,6762.0,Álvaro González Soberón,26.409279,2.80188,1.0,Ground Pass,"[35.0, 48.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6797818823467766
a275da10-c6eb-4395-b30a-2647fc0bd515,8,1,00:00:02.732,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d50072fe-dee7-439c-b1db-d0b290731f5f'],"[35.0, 48.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.732,1.9080000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19993328905353092
c30b3642-6257-44be-93b0-694cff42b083,9,1,00:00:02.732,0,2,2,2.552295,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['06c7f078-0c47-441a-8a2d-cc872d5c096a', 'a275da10-c6eb-4395-b30a-2647fc0bd515']","[35.0, 48.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[31.5, 49.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.732,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.409490374381563
06c7f078-0c47-441a-8a2d-cc872d5c096a,10,1,00:00:05.285,0,5,2,1.930087,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f4b441cc-5562-4fb7-9cf7-17026b614182'],"[31.5, 49.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,16456.0,Enzo Pablo Roco Roco,35.855824,-1.5149884,1.0,Ground Pass,"[33.5, 13.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.285,2.553,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9678486680549238
f4b441cc-5562-4fb7-9cf7-17026b614182,11,1,00:00:07.215,0,7,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['06c7f078-0c47-441a-8a2d-cc872d5c096a'],"[33.5, 13.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.215,1.9299999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8379454816888721
2f575b4f-06e3-465d-95dc-d43f150e09d7,12,1,00:00:07.215,0,7,2,2.468515,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['20dba2a8-7071-492a-9afa-e50b6abc2e58', 'f4b441cc-5562-4fb7-9cf7-17026b614182']","[33.5, 13.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[41.8, 10.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.215,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6474263086379278
20dba2a8-7071-492a-9afa-e50b6abc2e58,13,1,00:00:09.683,0,9,2,1.49107,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ec97fce5-8025-41e4-a775-708e33bdd651'],"[41.8, 10.5]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6762.0,Álvaro González Soberón,22.801973,2.1405528,1.0,Ground Pass,"[29.5, 29.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.683,2.468,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4223306870280187
ec97fce5-8025-41e4-a775-708e33bdd651,14,1,00:00:11.174,0,11,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['20dba2a8-7071-492a-9afa-e50b6abc2e58'],"[29.5, 29.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.174,1.4909999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17301612937417266
cbfd98da-dcd4-4135-803e-ab0fc4dd4c94,15,1,00:00:11.174,0,11,2,0.597284,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['5d7b47fd-b4fc-4f2c-9361-7848c48e943c', '798ef7df-0e93-42a7-ba5a-32ec0fe0adba', 'ec97fce5-8025-41e4-a775-708e33bdd651']","[29.5, 29.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[29.1, 28.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.174,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08673270215560414
798ef7df-0e93-42a7-ba5a-32ec0fe0adba,16,1,00:00:11.585,0,11,2,0.368372,17,Pressure,214,Espanyol,9,From Kick Off,322,Eibar,,,"['5d7b47fd-b4fc-4f2c-9361-7848c48e943c', 'cbfd98da-dcd4-4135-803e-ab0fc4dd4c94']","[86.0, 46.4]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.585,0.41100000000000136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.57680468006804
5d7b47fd-b4fc-4f2c-9361-7848c48e943c,17,1,00:00:11.772,0,11,2,1.838781,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['3988387b-26e0-40cb-bd3f-bca59fd4c2eb', '798ef7df-0e93-42a7-ba5a-32ec0fe0adba']","[29.1, 28.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6792.0,Pau López Sabata,23.715395,2.566455,1.0,Ground Pass,"[9.2, 41.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.772,0.1869999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5470535039801995
3988387b-26e0-40cb-bd3f-bca59fd4c2eb,18,1,00:00:13.610,0,13,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['5d7b47fd-b4fc-4f2c-9361-7848c48e943c'],"[9.2, 41.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61,1.8379999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9879463313033305
7ef8f79d-4f11-4bf3-8e09-0a6d541f32aa,19,1,00:00:13.610,0,13,2,3.413127,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['4143ccc9-c0a6-4ae2-8d37-e548f2e0a3f5'],"[9.2, 41.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,6838.0,Hernán Arsenio Pérez González,65.29388,0.5748343,3.0,High Pass,"[64.0, 76.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5008180436983771
4143ccc9-c0a6-4ae2-8d37-e548f2e0a3f5,20,1,00:00:17.024,0,17,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['7ef8f79d-4f11-4bf3-8e09-0a6d541f32aa'],"[64.0, 76.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.024,3.4140000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5364484737731201
98b1d501-f30b-4533-9110-1875ebddef5e,21,1,00:00:17.024,0,17,2,3.190437,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['c6c46815-5923-4d68-aedd-813fa215cae3'],"[64.0, 76.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6791.0,Javier López Rodríguez,12.159359,3.0427423,2.0,Low Pass,"[51.9, 77.9]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.024,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1875468261041915
7c1c7421-23a7-42ab-8e06-6177ab456a13,22,1,00:00:18.113,0,18,2,2.696503,17,Pressure,214,Espanyol,9,From Kick Off,322,Eibar,,,"['b3a4e47d-5205-4fe6-a596-68d37adf1026', 'b838d02d-551f-4f21-b6ba-c248cce1dcfc', 'c6c46815-5923-4d68-aedd-813fa215cae3']","[68.1, 4.0]",6675.0,Antonio Manuel Luna Rodríguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.113,1.0889999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3163733704604281
c6c46815-5923-4d68-aedd-813fa215cae3,23,1,00:00:20.214,0,20,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['7c1c7421-23a7-42ab-8e06-6177ab456a13', '98b1d501-f30b-4533-9110-1875ebddef5e']","[51.9, 77.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.214,2.100999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6497776114618913
b3a4e47d-5205-4fe6-a596-68d37adf1026,24,1,00:00:20.214,0,20,2,0.276257,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['7c1c7421-23a7-42ab-8e06-6177ab456a13', 'b838d02d-551f-4f21-b6ba-c248cce1dcfc', 'c6c46815-5923-4d68-aedd-813fa215cae3']","[51.9, 77.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[41.8, 76.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.214,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40156318664254265
b838d02d-551f-4f21-b6ba-c248cce1dcfc,25,1,00:00:20.490,0,20,2,1.891515,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['7c1c7421-23a7-42ab-8e06-6177ab456a13', 'ec8e29c7-9b04-445d-95f4-7796fae013f5']","[41.8, 76.5]",6791.0,Javier López Rodríguez,2.0,Right Back,6762.0,Álvaro González Soberón,14.389232,-3.030168,1.0,Ground Pass,"[27.5, 74.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49,0.2759999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4320931818413992
00620749-5940-4524-9ff0-28723721b967,26,1,00:00:22.074,0,22,2,0.332318,17,Pressure,214,Espanyol,9,From Kick Off,322,Eibar,,,"['9a2c55c7-f83e-4345-8dae-173af6801f05', 'ec8e29c7-9b04-445d-95f4-7796fae013f5']","[91.4, 5.0]",6675.0,Antonio Manuel Luna Rodríguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.074,1.5840000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5816786124774507
ec8e29c7-9b04-445d-95f4-7796fae013f5,27,1,00:00:22.382,0,22,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['00620749-5940-4524-9ff0-28723721b967', 'b838d02d-551f-4f21-b6ba-c248cce1dcfc']","[27.5, 74.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.382,0.30799999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7436778416576967
9a2c55c7-f83e-4345-8dae-173af6801f05,28,1,00:00:22.382,0,22,2,1.975712,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['00620749-5940-4524-9ff0-28723721b967', '83d372b9-d211-42c1-bd49-555ba017ec63']","[25.9, 74.5]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6792.0,Pau López Sabata,25.888414,-2.5235884,1.0,Ground Pass,"[4.8, 59.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.382,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.026504643503733827
83d372b9-d211-42c1-bd49-555ba017ec63,29,1,00:00:24.357,0,24,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['9a2c55c7-f83e-4345-8dae-173af6801f05'],"[4.8, 59.5]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.357,1.9749999999999979,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3566896295781936
ebc0d9c1-a379-453c-81b9-274ddcad4532,30,1,00:00:24.357,0,24,2,0.059149,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['83d372b9-d211-42c1-bd49-555ba017ec63', 'eace0c5c-5e3f-47a0-b776-7bc3baf5758a']","[4.8, 59.5]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,"[4.8, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.357,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8976102466960284
eace0c5c-5e3f-47a0-b776-7bc3baf5758a,31,1,00:00:24.417,0,24,2,2.220665,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,,"[4.8, 59.5]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,23.124447,1.0897423,1.0,Ground Pass,"[15.5, 80.0]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.417,0.060000000000002274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.776998127107597
b0c0de35-b2df-4b9f-8a33-57dd4f05ea4c,32,1,00:00:40.811,0,40,3,1.037618,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['11290107-8791-4f75-9282-fdf0c457a675'],"[104.6, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,6566.0,Borja González Tomás,10.761505,0.6602282,2.0,Low Pass,"[113.1, 6.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.811,16.394,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39144063823695996
