id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,out,off_camera,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_aerial_won,pass_straight,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,dribble_overrun,block_offensive,ball_recovery_recovery_failure,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,pass_inswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,dribble_nutmeg,foul_won_defensive,pass_cut_back,goalkeeper_lost_in_play,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3af33665-2acc-4872-bf76-1f8a4e3b7721,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.29810186210774525
17fb2d3d-ae42-4d90-b072-87d22204ab82,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6482628590455505
314de8d4-6c2b-4daf-92d0-ee33f98621c0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['7d12d64d-d12e-472d-bd4b-98019ecd79b8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0553185000744254
7d12d64d-d12e-472d-bd4b-98019ecd79b8,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,217,Barcelona,,,['314de8d4-6c2b-4daf-92d0-ee33f98621c0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.27992758021891584
5ef4c04d-4295-4f5b-b41c-c5a488c74b46,5,1,00:00:00.451,0,0,2,1.029,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['0962c7be-18d3-48f3-9d61-8c7580db4704'],"[60.0, 40.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,5719.0,Marco Asensio Willemsen,1.6492423,-1.815775,1.0,Ground Pass,"[59.6, 38.4]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451,0.451,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5598527355819771
0962c7be-18d3-48f3-9d61-8c7580db4704,6,1,00:00:01.480,0,1,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['5ef4c04d-4295-4f5b-b41c-c5a488c74b46'],"[59.6, 38.4]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,1.029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6007750446293831
e24c4c1d-6d2d-4c73-8396-2672babaf27c,7,1,00:00:01.480,0,1,2,0.040000003,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['0962c7be-18d3-48f3-9d61-8c7580db4704', '62cbb71c-e085-4756-bb10-d8d983b861fa']","[59.6, 38.4]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[57.9, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6555620055926844
62cbb71c-e085-4756-bb10-d8d983b861fa,8,1,00:00:01.520,0,1,2,1.3307,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1f647e7a-9f6b-4d46-8010-3ca570f7f9f3'],"[57.9, 38.6]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6701.0,Joan Jordán Moreno,9.234717,-3.0548544,1.0,Ground Pass,"[48.7, 37.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5029827487939588
1f647e7a-9f6b-4d46-8010-3ca570f7f9f3,9,1,00:00:02.851,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['62cbb71c-e085-4756-bb10-d8d983b861fa'],"[48.7, 37.8]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.851,1.331,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.553229372617627
9fb9006c-2a6f-4f69-801c-f7073d32f1e5,10,1,00:00:02.851,0,2,2,1.3131,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['1f647e7a-9f6b-4d46-8010-3ca570f7f9f3', '9b4e306a-9af5-46af-85b4-da5e943ba8de']","[48.7, 37.8]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.8, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.851,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009097082460501449
9b4e306a-9af5-46af-85b4-da5e943ba8de,11,1,00:00:04.164,0,4,2,2.0556,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['79fa708b-bc6e-4e35-a2f1-7353a7a66e16'],"[51.8, 47.2]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,17.90782,1.7846198,1.0,Ground Pass,"[48.0, 64.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164,1.3129999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12768722487073458
79fa708b-bc6e-4e35-a2f1-7353a7a66e16,12,1,00:00:06.220,0,6,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['9b4e306a-9af5-46af-85b4-da5e943ba8de'],"[48.0, 64.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,2.056,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4797356020372646
c8006e12-1e26-4ec6-a2df-7004f8b6e3a7,13,1,00:00:06.220,0,6,2,0.746,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2ca00253-c926-43fc-9ea8-3d0663f8c808', '79fa708b-bc6e-4e35-a2f1-7353a7a66e16']","[48.0, 64.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[47.2, 66.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36578280227042625
2ca00253-c926-43fc-9ea8-3d0663f8c808,14,1,00:00:06.966,0,6,2,1.3911,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ee4a7a46-f8ef-485e-ae8c-5e2854346ebd'],"[47.2, 66.3]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,20.191088,0.5880026,2.0,Low Pass,"[64.0, 77.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.966,0.7460000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35925011179071187
ee4a7a46-f8ef-485e-ae8c-5e2854346ebd,15,1,00:00:08.357,0,8,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['2ca00253-c926-43fc-9ea8-3d0663f8c808'],"[64.0, 77.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.357,1.3909999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6741052602102653
825a4f29-0df5-4aa2-8222-cd73817d9e74,16,1,00:00:08.357,0,8,2,3.3599,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['88952959-e683-45cf-a344-8fd0d8c9dcdc', '9b4c7745-28a5-4a1f-b702-99bcad516b21', 'ee4a7a46-f8ef-485e-ae8c-5e2854346ebd']","[64.0, 77.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[57.7, 60.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.357,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4820299922500244
9b4c7745-28a5-4a1f-b702-99bcad516b21,17,1,00:00:10.259,0,10,2,0.7778,17,Pressure,214,Espanyol,9,From Kick Off,217,Barcelona,,,['825a4f29-0df5-4aa2-8222-cd73817d9e74'],"[63.9, 14.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.259,1.902000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8324606066342041
1cbb4c9f-226e-4a01-9189-f40c0681fcd7,18,1,00:00:11.101,0,11,2,0.69,17,Pressure,214,Espanyol,9,From Kick Off,217,Barcelona,,,['88952959-e683-45cf-a344-8fd0d8c9dcdc'],"[58.6, 21.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.101,0.8420000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.20183793345488055
88952959-e683-45cf-a344-8fd0d8c9dcdc,19,1,00:00:11.717,0,11,2,1.4835,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['1cbb4c9f-226e-4a01-9189-f40c0681fcd7', '4d1b26bd-a7a6-4916-86ce-f57fd6d9d63f']","[57.7, 60.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6701.0,Joan Jordán Moreno,12.665702,-2.0732937,1.0,Ground Pass,"[51.6, 48.9]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.717,0.6159999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4827059154372956
4d1b26bd-a7a6-4916-86ce-f57fd6d9d63f,20,1,00:00:13.200,0,13,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['88952959-e683-45cf-a344-8fd0d8c9dcdc'],"[51.6, 48.9]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,1.4829999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9881830956035588
9f9371cc-f568-4f8b-b382-37a6e34e41a4,21,1,00:00:13.200,0,13,2,0.0027,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['4d1b26bd-a7a6-4916-86ce-f57fd6d9d63f', '5ce4dbcc-207c-412f-8704-8a96b3c42b61']","[51.6, 48.9]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.3, 48.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010928481295662373
5ce4dbcc-207c-412f-8704-8a96b3c42b61,22,1,00:00:13.203,0,13,2,1.6263,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8c2e1449-79ef-4c00-b224-a149e77c7eb1'],"[50.3, 48.9]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,22.961271,1.8760195,1.0,Ground Pass,"[43.4, 70.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.203,0.0030000000000001137,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.13394927752735553
8c2e1449-79ef-4c00-b224-a149e77c7eb1,23,1,00:00:14.829,0,14,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['5ce4dbcc-207c-412f-8704-8a96b3c42b61'],"[43.4, 70.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.829,1.6260000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22234535413514633
15cc57c1-413c-4c7e-95a8-0f1011c0032e,24,1,00:00:14.829,0,14,2,0.235,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['8c2e1449-79ef-4c00-b224-a149e77c7eb1', 'd21d8134-698a-4b3e-875b-43548776c388']","[43.4, 70.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[41.7, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.829,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7301468361306102
d21d8134-698a-4b3e-875b-43548776c388,25,1,00:00:15.064,0,15,2,1.8931,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f63124ba-680e-4ac6-826d-61c5d2c5463c'],"[41.7, 73.1]",6791.0,Javier López Rodríguez,2.0,Right Back,6762.0,Álvaro González Soberón,16.189194,-2.6807075,1.0,Ground Pass,"[27.2, 65.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.064,0.23499999999999943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3990812052761452
f63124ba-680e-4ac6-826d-61c5d2c5463c,26,1,00:00:16.957,0,16,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d21d8134-698a-4b3e-875b-43548776c388'],"[27.2, 65.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.957,1.8930000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015004409113737238
82b4ae65-d6b4-408c-8a5e-1f830fbde0cb,27,1,00:00:16.957,0,16,2,0.1013,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['45dc6634-8dfc-4069-87f1-d8df6b7ff3c0', 'f63124ba-680e-4ac6-826d-61c5d2c5463c']","[27.2, 65.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[27.2, 65.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.957,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028910188807070414
45dc6634-8dfc-4069-87f1-d8df6b7ff3c0,28,1,00:00:17.059,0,17,2,1.8637,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['8e7586f5-72ac-4e5b-a6bd-3706491a4142', 'a5707cae-fc4a-4d55-a46e-2527d268f091']","[27.2, 65.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,5719.0,Marco Asensio Willemsen,36.000557,-0.0055554984,3.0,High Pass,"[63.2, 65.7]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.059,0.10200000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6786087055179807
a5707cae-fc4a-4d55-a46e-2527d268f091,29,1,00:00:18.922,0,18,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['45dc6634-8dfc-4069-87f1-d8df6b7ff3c0'],"[60.8, 65.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.922,1.8629999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6680113605820269
8e7586f5-72ac-4e5b-a6bd-3706491a4142,30,1,00:00:18.922,0,18,2,0.0,9,Clearance,214,Espanyol,9,From Kick Off,217,Barcelona,,,['45dc6634-8dfc-4069-87f1-d8df6b7ff3c0'],"[56.9, 14.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.922,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5656848150856791
852ceca1-f69e-429d-8cb1-deddd854bc4d,31,1,00:00:21.154,0,21,2,1.6521,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['274341ff-1ffd-48cd-8977-2dedac6f98c2', 'efd4b2c8-6a16-4a23-9653-7a6d889f32fb']","[49.5, 47.6]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,14.272,0.28407437,3.0,High Pass,"[63.2, 51.6]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.154,2.2319999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5282559959772946
efd4b2c8-6a16-4a23-9653-7a6d889f32fb,32,1,00:00:22.806,0,22,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['852ceca1-f69e-429d-8cb1-deddd854bc4d'],"[61.7, 51.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.806,1.652000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6787058339217568
