id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,off_camera,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_other,pass_aerial_won,foul_won_defensive,pass_switch,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,clearance_aerial_won,pass_no_touch,shot_one_on_one,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,ball_recovery_offensive,pass_deflected,pass_through_ball,pass_cut_back,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
c33905f6-39be-407c-8296-4b6794ec3ee0,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5464745019181103
08f104f5-789b-460e-a782-837eebfae09d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8332529302749866
03c118b8-94c7-41d1-9f03-b6076a87349d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,220,Real Madrid,,,['b59d655d-002f-4eb1-8b45-87e9e3008a88'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6164582260772644
b59d655d-002f-4eb1-8b45-87e9e3008a88,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['03c118b8-94c7-41d1-9f03-b6076a87349d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.29503199864615515
2dbd84c4-4363-40e9-afef-d10aa807a9dd,5,1,00:00:00.197,0,0,2,1.546353,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3de97ccf-1fdd-438f-8caa-500824696abb'],"[61.0, 40.1]",6862.0,Cédric Bakambu,22.0,Right Center Forward,26009.0,Roberto Soldado Rillo,5.2009616,1.5900247,1.0,Ground Pass,"[60.9, 45.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197,0.197,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4262057267846434
3de97ccf-1fdd-438f-8caa-500824696abb,6,1,00:00:00.517,0,0,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['2dbd84c4-4363-40e9-afef-d10aa807a9dd'],"[60.9, 45.3]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517,0.32,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.917482382827168
8bf3e781-1abb-439e-993a-e8ba3cf119eb,7,1,00:00:00.517,0,0,2,0.2,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['bb4d6e35-f72a-46a3-a6ef-d7af187cc0c4'],"[60.6, 45.3]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,22819.0,Bruno Soriano Llido,8.542248,-2.6674743,1.0,Ground Pass,"[53.0, 41.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9567784047445822
bb4d6e35-f72a-46a3-a6ef-d7af187cc0c4,8,1,00:00:00.717,0,0,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8bf3e781-1abb-439e-993a-e8ba3cf119eb'],"[53.0, 41.4]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.19999999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5087756041488058
a3f7f8e1-fac1-41a1-9ea3-e9b83034bf94,9,1,00:00:00.717,0,0,2,3.340247,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['34ca6d0d-368a-43ae-a7a4-d790ddb45c10', 'bb4d6e35-f72a-46a3-a6ef-d7af187cc0c4']","[53.0, 41.4]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.2, 39.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7991477185485129
34ca6d0d-368a-43ae-a7a4-d790ddb45c10,10,1,00:00:04.057,0,4,2,1.1,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['e9fe10b0-c287-4cdd-9a05-f64554b87b41'],"[53.2, 39.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6609.0,Denis Suárez Fernández,22.26432,-1.0488647,1.0,Ground Pass,"[64.3, 20.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.057,3.3400000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.24689969821143387
e9fe10b0-c287-4cdd-9a05-f64554b87b41,11,1,00:00:05.157,0,5,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['34ca6d0d-368a-43ae-a7a4-d790ddb45c10'],"[64.3, 20.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.157,1.0999999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.978314808727633
76eaa47e-7b90-40ad-9eba-96b0f2f26baf,12,1,00:00:05.157,0,5,2,3.499498,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['97f54402-c87c-4220-8e46-7362153c9bbe', 'e9fe10b0-c287-4cdd-9a05-f64554b87b41']","[64.3, 20.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,"[79.8, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.157,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.658840004827208
97f54402-c87c-4220-8e46-7362153c9bbe,13,1,00:00:08.657,0,8,2,0.831757,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['728f8385-b38b-41ec-86db-be7b0b528da0'],"[79.8, 6.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,6862.0,Cédric Bakambu,12.455521,1.0028356,1.0,Ground Pass,"[86.5, 17.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.657,3.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4143126544083223
736e3550-bb81-4976-b7bd-70f085690060,14,1,00:00:09.325,0,9,2,0.654588,17,Pressure,222,Villarreal,9,From Kick Off,220,Real Madrid,,,"['728f8385-b38b-41ec-86db-be7b0b528da0', 'd4afde53-7afd-44d7-b834-a8f7efabd2d9']","[35.8, 62.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.325,0.6679999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7227833062571276
728f8385-b38b-41ec-86db-be7b0b528da0,15,1,00:00:09.489,0,9,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['736e3550-bb81-4976-b7bd-70f085690060', '97f54402-c87c-4220-8e46-7362153c9bbe']","[86.5, 17.4]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.489,0.16400000000000148,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7756483637892881
d4afde53-7afd-44d7-b834-a8f7efabd2d9,16,1,00:00:09.489,0,9,2,3.957305,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['728f8385-b38b-41ec-86db-be7b0b528da0', '736e3550-bb81-4976-b7bd-70f085690060', '7c574827-0ef8-4d9c-95e1-c8e2ed3e8c26', '883d2ae5-937f-415a-a04a-7142ea2c7a54']","[86.5, 17.4]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,"[99.9, 3.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.489,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031068670607083848
7c574827-0ef8-4d9c-95e1-c8e2ed3e8c26,17,1,00:00:13.140,0,13,2,0.488643,17,Pressure,222,Villarreal,9,From Kick Off,220,Real Madrid,,,"['883d2ae5-937f-415a-a04a-7142ea2c7a54', 'd4afde53-7afd-44d7-b834-a8f7efabd2d9']","[22.0, 73.4]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14,3.651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7546971646049164
883d2ae5-937f-415a-a04a-7142ea2c7a54,18,1,00:00:13.446,0,13,2,1.804078,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['6f35d9c1-0b9b-4ff7-863e-11f8d70af829', '7c574827-0ef8-4d9c-95e1-c8e2ed3e8c26']","[99.9, 3.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,22819.0,Bruno Soriano Llido,22.942755,2.0266469,1.0,Ground Pass,"[89.8, 24.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.446,0.30599999999999916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7942270643411852
0ca93663-802a-4114-acfe-a1a6ffd193c6,19,1,00:00:15.117,0,15,2,0.206532,17,Pressure,222,Villarreal,9,From Kick Off,220,Real Madrid,,,"['3b3dd6a1-ca27-483b-aba8-34724c9713ed', '6f35d9c1-0b9b-4ff7-863e-11f8d70af829']","[30.3, 53.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.117,1.6710000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.44342914363378505
6f35d9c1-0b9b-4ff7-863e-11f8d70af829,20,1,00:00:15.250,0,15,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0ca93663-802a-4114-acfe-a1a6ffd193c6', '883d2ae5-937f-415a-a04a-7142ea2c7a54']","[89.8, 24.4]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25,0.13299999999999912,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5642260943540408
3b3dd6a1-ca27-483b-aba8-34724c9713ed,21,1,00:00:15.250,0,15,2,0.977889,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0ca93663-802a-4114-acfe-a1a6ffd193c6', '5faa3e34-31e2-4a19-bfcb-4025cdae6959']","[89.4, 23.4]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6771.0,Manuel Trigueros Muñoz,21.350643,1.9147655,1.0,Ground Pass,"[82.2, 43.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0812386910094306
5faa3e34-31e2-4a19-bfcb-4025cdae6959,22,1,00:00:16.228,0,16,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3b3dd6a1-ca27-483b-aba8-34724c9713ed'],"[82.2, 43.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.228,0.9780000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8253397308994181
0be5d81b-b78c-4381-8448-75fc4e5369b1,23,1,00:00:16.228,0,16,2,1.277122,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['5faa3e34-31e2-4a19-bfcb-4025cdae6959', 'cbed1aee-75f6-4e8c-8d99-b96b7d277f57']","[82.2, 43.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[87.2, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.228,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9287719720758503
cbed1aee-75f6-4e8c-8d99-b96b7d277f57,24,1,00:00:17.505,0,17,2,1.977793,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8b48c65f-416f-48bb-86d6-6b4008752b30'],"[87.2, 45.1]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6357.0,Jonathan dos Santos Ramírez,25.503334,0.72436297,1.0,Ground Pass,"[106.3, 62.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.505,1.2769999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2730636781308814
8b48c65f-416f-48bb-86d6-6b4008752b30,25,1,00:00:19.483,0,19,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['cbed1aee-75f6-4e8c-8d99-b96b7d277f57'],"[106.3, 62.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.483,1.9780000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5961076000921177
53539799-fc52-43bc-886c-f971e9603dcb,26,1,00:00:19.483,0,19,2,0.584804,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['041977bf-79ea-498d-a183-72cf18ac1099', '8b48c65f-416f-48bb-86d6-6b4008752b30']","[106.3, 62.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,"[105.3, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.483,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6572985126735179
041977bf-79ea-498d-a183-72cf18ac1099,27,1,00:00:20.068,0,20,2,0.848925,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['db699064-1ffd-4148-91ea-cd0dcd93a912'],"[105.3, 62.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,12.509996,-1.610775,1.0,Ground Pass,"[104.8, 49.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.068,0.5850000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9160563539204074
db699064-1ffd-4148-91ea-cd0dcd93a912,28,1,00:00:20.917,0,20,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['041977bf-79ea-498d-a183-72cf18ac1099'],"[104.8, 49.5]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.917,0.8490000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6842874022033678
ead36f92-aee7-41e5-9c69-75e9b55029be,29,1,00:00:20.917,0,20,2,1.924792,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['a3887d4b-0310-4aaa-86ac-e262f2ac3ec6', 'db699064-1ffd-4148-91ea-cd0dcd93a912']","[104.8, 49.5]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,"[100.5, 52.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.917,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007956317263917878
a3887d4b-0310-4aaa-86ac-e262f2ac3ec6,30,1,00:00:22.841,0,22,2,1.189685,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['fa79a9e4-8629-42e0-8626-d13ae52996b0'],"[100.5, 52.5]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,6357.0,Jonathan dos Santos Ramírez,18.50027,0.9932881,1.0,Ground Pass,"[110.6, 68.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.841,1.9239999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14772481084604971
fa79a9e4-8629-42e0-8626-d13ae52996b0,31,1,00:00:24.031,0,24,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['a3887d4b-0310-4aaa-86ac-e262f2ac3ec6'],"[110.6, 68.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.031,1.1899999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43800912144735693
488acb57-f6fa-4e0e-8a36-2ba2d576c2e1,32,1,00:00:24.031,0,24,2,0.242618,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['60418f5c-9f96-4730-99ac-e823313866b3'],"[111.0, 68.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,7.4242845,-1.4898922,3.0,High Pass,"[111.6, 60.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.031,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2903133810128148
