id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,counterpress,foul_committed_type_id,foul_committed_type_name,pass_switch,foul_won_defensive,pass_deflected,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,shot_first_time,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_aerial_won,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,pass_no_touch,dribble_nutmeg,dribble_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_through_ball,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f20b9d6c-6ba7-410d-9e4f-58bbcf71992f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6076713735190475
131c2b2f-6e05-4891-8b8b-5cfb2aacbc9b,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.043076564861659006
7cc793c3-4a96-4dec-8503-90a5ceeb86be,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,219,RC Deportivo La Coruña,,,['d03e72c6-79d4-4fa5-9f2f-694152fd3d6b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21977910806533119
d03e72c6-79d4-4fa5-9f2f-694152fd3d6b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['7cc793c3-4a96-4dec-8503-90a5ceeb86be'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8936901013813269
88158cfa-0e91-42d5-8c3f-a41ffcbb64f9,5,1,00:00:00.768,0,0,2,0.03085,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['763f1d39-85dd-42bb-a943-fa6357114f46'],True,"[61.0, 40.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,7782.0,Luis Alberto Romero Alconchel,1.9646883,1.82812,1.0,Ground Pass,"[60.5, 42.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768,0.768,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5516892511346322
763f1d39-85dd-42bb-a943-fa6357114f46,6,1,00:00:00.799,0,0,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['88158cfa-0e91-42d5-8c3f-a41ffcbb64f9'],,"[60.5, 42.0]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799,0.031000000000000028,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3926595668545133
faeb9c4c-b5f8-4414-aeee-f580bdb316d8,7,1,00:00:00.914,0,0,2,0.979557,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['53a6aa4f-2b30-44be-bcc0-746c8afb91fa'],,"[60.1, 41.4]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,6733.0,Pedro Mosquera Parada,12.111565,-2.822453,1.0,Ground Pass,"[48.6, 37.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914,0.11499999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4832140703154697
53a6aa4f-2b30-44be-bcc0-746c8afb91fa,8,1,00:00:01.894,0,1,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['faeb9c4c-b5f8-4414-aeee-f580bdb316d8'],,"[48.6, 37.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894,0.9799999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8426299246893464
af69a612-3b4a-4d65-bac0-30efe328608c,9,1,00:00:01.894,0,1,2,1.056481,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['53a6aa4f-2b30-44be-bcc0-746c8afb91fa', 'b7b0115d-7ef4-48d3-99ce-478af8e0350e']",,"[48.6, 37.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[45.5, 37.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7985667003176433
b7b0115d-7ef4-48d3-99ce-478af8e0350e,10,1,00:00:02.950,0,2,2,1.638448,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['88d68e76-6e23-40cf-afbf-bf850e104007'],,"[45.5, 37.4]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6913.0,Fernando Navarro i Corbacho,21.34315,-1.8169113,1.0,Ground Pass,"[40.3, 16.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,1.0560000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2404313244395344
88d68e76-6e23-40cf-afbf-bf850e104007,11,1,00:00:04.589,0,4,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['b7b0115d-7ef4-48d3-99ce-478af8e0350e'],,"[40.3, 16.7]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.589,1.6390000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5347861871973185
e684c6bc-76f5-45db-a0b9-1be421e6a2c9,12,1,00:00:04.589,0,4,2,1.50069,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['83e16bde-c570-4262-aafa-e43b157e2486', '88d68e76-6e23-40cf-afbf-bf850e104007', 'd3fb25ed-2d3d-4030-acf8-1acc7633ad9a']",,"[40.3, 16.7]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,"[41.3, 13.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.589,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5700126694650732
83e16bde-c570-4262-aafa-e43b157e2486,13,1,00:00:05.728,0,5,2,0.723484,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,"['d3fb25ed-2d3d-4030-acf8-1acc7633ad9a', 'e684c6bc-76f5-45db-a0b9-1be421e6a2c9']",,"[76.9, 65.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.728,1.1389999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38957306510215817
d3fb25ed-2d3d-4030-acf8-1acc7633ad9a,14,1,00:00:06.089,0,6,2,0.373404,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['83e16bde-c570-4262-aafa-e43b157e2486', 'af3e59b1-21b7-4601-9901-d03e2546874c']",,"[41.3, 13.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,2.9206164,-0.66404617,1.0,Ground Pass,"[43.6, 11.3]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089,0.36100000000000065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3362598085136369
af3e59b1-21b7-4601-9901-d03e2546874c,15,1,00:00:06.463,0,6,2,0.0,6,Block,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,['d3fb25ed-2d3d-4030-acf8-1acc7633ad9a'],,"[76.5, 68.8]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.463,0.37399999999999967,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25923319932230515
e264479a-b055-4d63-9838-083671f3ac07,16,1,00:00:22.087,0,22,3,1.346239,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['0d780e8d-abd0-4cb4-945d-b499a01fd5a2', '2249025b-afef-4c5a-920d-7d3281ab7fbb']",,"[68.1, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6732.0,Lucas Pérez Martínez,20.632256,0.42462188,3.0,High Pass,"[86.9, 8.6]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.087,15.623999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.009805655568596694
2249025b-afef-4c5a-920d-7d3281ab7fbb,17,1,00:00:23.433,0,23,3,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['e264479a-b055-4d63-9838-083671f3ac07'],,"[87.3, 6.4]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.433,1.346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5927719256378027
0d780e8d-abd0-4cb4-945d-b499a01fd5a2,18,1,00:00:23.433,0,23,3,0.531513,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['40207a45-6bbe-43f5-96d3-5fcbcd0d42af', '7e2c8838-0faa-4073-ba7a-1907b659c23a', 'e264479a-b055-4d63-9838-083671f3ac07']",,"[33.2, 71.5]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6594.0,Santiago Mina Lorenzo,9.070832,-0.24497867,2.0,Low Pass,"[42.0, 69.3]",37.0,Head,64.0,Interception,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.433,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25170115789778336
40207a45-6bbe-43f5-96d3-5fcbcd0d42af,19,1,00:00:23.965,0,23,3,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['0d780e8d-abd0-4cb4-945d-b499a01fd5a2'],,"[44.8, 69.5]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.965,0.532,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39819180804507914
7e2c8838-0faa-4073-ba7a-1907b659c23a,20,1,00:00:23.965,0,23,3,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['0d780e8d-abd0-4cb4-945d-b499a01fd5a2'],,"[78.1, 10.8]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.965,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5494545559219591
fe5a3ad6-260a-4182-9ec2-f9669e69dfe9,21,1,00:00:23.965,0,23,3,2.225257,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['7e2c8838-0faa-4073-ba7a-1907b659c23a', '906f28b7-f7e2-4f44-be0b-81dddaddbaf3', 'd7919d2f-f7e6-4fb9-bfaf-2d6317303430']",,"[78.1, 10.8]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,"[83.0, 13.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.965,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5297911914416713
906f28b7-f7e2-4f44-be0b-81dddaddbaf3,22,1,00:00:25.502,0,25,3,0.450796,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['fe5a3ad6-260a-4182-9ec2-f9669e69dfe9'],,"[40.8, 67.8]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.502,1.536999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1333415694687461
bf548f31-6866-4478-916c-c5b602995d85,23,1,00:00:25.515,0,25,3,0.327453,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,,,"[35.1, 67.0]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.515,0.013000000000001677,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10149284701404993
8aced482-0837-4a4f-9227-5cca3eb30b19,24,1,00:00:26.190,0,26,3,0.0,39,Dribbled Past,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['d7919d2f-f7e6-4fb9-bfaf-2d6317303430', 'dc9c5bcd-8a33-4b59-babf-955ee09738f9']",,"[37.1, 66.6]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19,0.6750000000000007,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6853004700050426
d7919d2f-f7e6-4fb9-bfaf-2d6317303430,25,1,00:00:26.190,0,26,3,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['8aced482-0837-4a4f-9227-5cca3eb30b19'],,"[83.0, 13.5]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6163026597885456
dc9c5bcd-8a33-4b59-babf-955ee09738f9,26,1,00:00:26.190,0,26,3,3.31949,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['07a2947c-e8fc-42a8-bc35-f3121110e1aa', '4a072b06-2dd2-4ebd-b941-5114489eeb02', '8aced482-0837-4a4f-9227-5cca3eb30b19', 'd7919d2f-f7e6-4fb9-bfaf-2d6317303430']",,"[83.0, 13.5]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,"[98.9, 16.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7053087227479952
4a072b06-2dd2-4ebd-b941-5114489eeb02,27,1,00:00:27.209,0,27,3,1.929726,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['dc9c5bcd-8a33-4b59-babf-955ee09738f9'],,"[24.9, 67.8]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.209,1.0189999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4512940151479997
705d8419-336e-48f9-8547-edb6bac4edbe,28,1,00:00:28.335,0,28,3,0.455996,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,,,"[22.3, 65.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.335,1.1260000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19002817142230188
07a2947c-e8fc-42a8-bc35-f3121110e1aa,29,1,00:00:29.509,0,29,3,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['b6010a8a-10be-496e-a4b4-5255b196fd5b'],,"[98.9, 16.3]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.509,1.1739999999999995,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7400838352888313
b6010a8a-10be-496e-a4b4-5255b196fd5b,30,1,00:00:29.509,0,29,3,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['07a2947c-e8fc-42a8-bc35-f3121110e1aa'],,"[21.2, 63.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.509,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9725440409631678
c859c3af-7a7a-4dd1-bd68-84ddebe033a3,31,1,00:00:32.027,0,32,3,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[90.4, 17.3]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.027,2.5180000000000007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9084772740969406
