id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_straight,ball_recovery_recovery_failure,foul_won_defensive,pass_aerial_won,duel_type_id,duel_type_name,off_camera,pass_switch,out,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_deflected,pass_miscommunication,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_outswinging,clearance_right_foot,foul_committed_type_id,foul_committed_type_name,block_offensive,clearance_other,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,pass_inswinging,foul_committed_offensive,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,clearance_left_foot,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
67d2c8df-4e72-467b-a7b9-3f93759475a3,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8609599413861522
0e69c1b9-3b82-4faf-8a6f-ce49727763f9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 26689, 'name': 'Nauzet Alemán Viera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6366484020212819
53a3428d-4125-40f4-8a0c-edf2ded2c792,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['017bb3e3-a38a-4ac6-aa26-03cc69a37a8f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.42240257802249814
017bb3e3-a38a-4ac6-aa26-03cc69a37a8f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,208,Las Palmas,,,['53a3428d-4125-40f4-8a0c-edf2ded2c792'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8441505961394025
8979eef5-a5ea-4c36-9a87-2db8f9ccd1b7,5,1,00:00:00.533,0,0,2,0.530766,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d7f8a999-7d42-4d9e-81d1-5076d63d0bc7'],"[60.0, 40.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,5719.0,Marco Asensio Willemsen,1.8027756,-1.6262949,1.0,Ground Pass,"[59.9, 38.2]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533,0.533,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6074590811010666
d7f8a999-7d42-4d9e-81d1-5076d63d0bc7,6,1,00:00:01.064,0,1,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8979eef5-a5ea-4c36-9a87-2db8f9ccd1b7'],"[59.9, 38.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064,0.531,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46436051442985926
d643c83a-f97f-44bd-9465-e641080ca66b,7,1,00:00:01.064,0,1,2,0.555073,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['d1ab37b6-28fa-4ed1-a0a5-afe671525cdd', 'd7f8a999-7d42-4d9e-81d1-5076d63d0bc7']","[59.9, 38.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.9, 37.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4452915975018038
d1ab37b6-28fa-4ed1-a0a5-afe671525cdd,8,1,00:00:01.619,0,1,2,1.0384,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['5bff9d5d-9f60-4902-bd59-d528bbab4d52'],"[59.9, 37.7]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6867.0,Papa Kouly Diop,16.337074,-3.0742102,1.0,Ground Pass,"[43.6, 36.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.619,0.5549999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19399138316082698
5bff9d5d-9f60-4902-bd59-d528bbab4d52,9,1,00:00:02.658,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d1ab37b6-28fa-4ed1-a0a5-afe671525cdd'],"[43.6, 36.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.658,1.039,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4263311414006753
0bc090d0-fb05-496d-abd5-c9aa78b898a2,10,1,00:00:02.658,0,2,2,0.696565,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['2b7fe841-0f35-4613-ad04-8b75965d1974', '5bff9d5d-9f60-4902-bd59-d528bbab4d52']","[43.6, 36.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.6, 36.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.658,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8595395918962988
2b7fe841-0f35-4613-ad04-8b75965d1974,11,1,00:00:03.354,0,3,2,1.671222,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1f59ee2c-949a-467f-9c0e-510922d42d16'],"[43.6, 36.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,6762.0,Álvaro González Soberón,21.66218,2.5433471,1.0,Ground Pass,"[25.7, 48.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.354,0.6960000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20024120149553482
1f59ee2c-949a-467f-9c0e-510922d42d16,12,1,00:00:05.025,0,5,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['2b7fe841-0f35-4613-ad04-8b75965d1974'],"[25.7, 48.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.025,1.6710000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14480604689435983
d962ef1b-b534-441b-aeb6-86c6350290c3,13,1,00:00:05.025,0,5,2,3.304741,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['1f59ee2c-949a-467f-9c0e-510922d42d16', '50a29a2a-8790-4a5a-9bf3-2df310e4cfc2', '5d539ab8-6359-40f2-be71-226848700171']","[25.7, 48.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[29.2, 54.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.025,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41154568897075106
5d539ab8-6359-40f2-be71-226848700171,14,1,00:00:07.601,0,7,2,0.721396,17,Pressure,214,Espanyol,9,From Kick Off,208,Las Palmas,,,['d962ef1b-b534-441b-aeb6-86c6350290c3'],"[89.4, 26.1]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.601,2.5759999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2930525550587747
50a29a2a-8790-4a5a-9bf3-2df310e4cfc2,15,1,00:00:08.330,0,8,2,1.581554,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d76be4bb-14df-4ed5-a961-1ad964306d2f'],"[29.2, 54.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6838.0,Hernán Arsenio Pérez González,29.328825,0.26565397,3.0,High Pass,"[57.5, 62.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,0.7290000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5863192725104801
d76be4bb-14df-4ed5-a961-1ad964306d2f,16,1,00:00:09.912,0,9,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['50a29a2a-8790-4a5a-9bf3-2df310e4cfc2'],"[57.5, 62.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.912,1.5820000000000007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9871387258941644
29aeef9b-8148-4254-af02-bc95c4b3acc5,17,1,00:00:09.912,0,9,2,1.108962,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8b1f75cc-98b8-460e-9e3a-62c18ed967ce'],"[57.5, 62.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,7781.0,Felipe Salvador Caicedo Corozo,9.899495,-0.7853982,2.0,Low Pass,"[64.5, 55.4]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.912,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7400611428604201
57a95b29-a6ae-4636-9681-a8b915b5d5b3,18,1,00:00:10.842,0,10,2,1.441234,17,Pressure,214,Espanyol,9,From Kick Off,208,Las Palmas,,,"['544d0188-b8e9-472e-827a-cb3bb66e6308', '8b1f75cc-98b8-460e-9e3a-62c18ed967ce']","[53.6, 23.1]",15805.0,Hernán Daniel Santana Trujillo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.842,0.9299999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9064700421870375
8b1f75cc-98b8-460e-9e3a-62c18ed967ce,19,1,00:00:11.021,0,11,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['29aeef9b-8148-4254-af02-bc95c4b3acc5', '57a95b29-a6ae-4636-9681-a8b915b5d5b3']","[64.5, 55.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.021,0.17900000000000027,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5015447430498902
544d0188-b8e9-472e-827a-cb3bb66e6308,20,1,00:00:11.021,0,11,2,4.257147,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['1a5e9eeb-7221-4831-bd92-76f76686955b', '36078a99-ea61-4a02-a5de-3f933a894c0c', '57a95b29-a6ae-4636-9681-a8b915b5d5b3', '8b1f75cc-98b8-460e-9e3a-62c18ed967ce']","[64.5, 55.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[65.8, 57.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.021,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5142000143920673
1a5e9eeb-7221-4831-bd92-76f76686955b,21,1,00:00:11.379,0,11,2,1.091318,17,Pressure,214,Espanyol,9,From Kick Off,208,Las Palmas,,,['544d0188-b8e9-472e-827a-cb3bb66e6308'],"[55.2, 24.8]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.379,0.35799999999999876,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9421196451465993
36078a99-ea61-4a02-a5de-3f933a894c0c,22,1,00:00:15.278,0,15,2,1.279532,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['b693c1e8-8c9c-43d2-a211-9e2947c041a7'],"[65.8, 57.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6838.0,Hernán Arsenio Pérez González,23.668545,0.85117143,1.0,Ground Pass,"[81.4, 75.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.278,3.899000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6856161456843382
b693c1e8-8c9c-43d2-a211-9e2947c041a7,23,1,00:00:16.557,0,16,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['36078a99-ea61-4a02-a5de-3f933a894c0c'],"[81.4, 75.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.557,1.2789999999999981,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3818062506776291
979b60b9-6bfb-460f-86d6-faf0dd077fda,24,1,00:00:16.557,0,16,2,0.952954,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['b693c1e8-8c9c-43d2-a211-9e2947c041a7', 'bb4579ee-098c-42cb-86bd-610f3c0e4d4f']","[81.4, 75.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[86.8, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.557,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8931770295127485
bb4579ee-098c-42cb-86bd-610f3c0e4d4f,25,1,00:00:17.510,0,17,2,0.382072,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['664585bc-20b4-43bf-80f1-f11cff00b196', 'a97c562b-8da1-48a4-8053-592699ddfb2a']","[86.8, 75.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,5719.0,Marco Asensio Willemsen,5.1264024,-0.35877067,1.0,Ground Pass,"[91.6, 73.4]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51,0.953000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7118371328658536
664585bc-20b4-43bf-80f1-f11cff00b196,26,1,00:00:17.892,0,17,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['bb4579ee-098c-42cb-86bd-610f3c0e4d4f'],"[93.3, 67.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.892,0.3819999999999979,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3033434215422611
a97c562b-8da1-48a4-8053-592699ddfb2a,27,1,00:00:17.892,0,17,2,0.0,10,Interception,214,Espanyol,9,From Kick Off,208,Las Palmas,,,['bb4579ee-098c-42cb-86bd-610f3c0e4d4f'],"[28.5, 6.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.892,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0845617481572688
80dfc1af-ebba-4ed4-a051-abca686f0549,28,1,00:00:47.440,0,47,3,0.566401,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['530cde23-7880-4f2d-8ccc-49be10957f61'],"[120.0, 80.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,17.259491,-2.2618253,2.0,Low Pass,"[109.0, 66.7]",61.0,Corner,38.0,Left Foot,,,9.0,Incomplete,,,,,107.0,Straight,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.44,29.548,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14353426388757629
530cde23-7880-4f2d-8ccc-49be10957f61,29,1,00:00:48.007,0,48,3,0.0,10,Interception,214,Espanyol,2,From Corner,208,Las Palmas,,,['80dfc1af-ebba-4ed4-a051-abca686f0549'],"[11.1, 13.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.007,0.5670000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7119128426078578
fabb0f65-be8c-4194-9fd4-7431f3de4e14,30,1,00:00:48.969,0,48,3,0.0,2,Ball Recovery,214,Espanyol,2,From Corner,214,Espanyol,,,,"[105.4, 74.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.969,0.9620000000000033,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.126994114828747
f9cb5ea3-3e52-4217-a898-a85a6ac3016a,31,1,00:00:48.969,0,48,3,0.898983,43,Carry,214,Espanyol,2,From Corner,214,Espanyol,,,"['565dc112-f524-4051-8a8c-4943f2e2cbf0', 'fabb0f65-be8c-4194-9fd4-7431f3de4e14']","[105.4, 74.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[105.5, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.969,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9691580685130996
