id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,pass_aerial_won,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_end_location,counterpress,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,out,dribble_overrun,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,miscontrol_aerial_won,pass_deflected,dribble_nutmeg,clearance_left_foot,shot_one_on_one,pass_outswinging,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,pass_through_ball,pass_straight,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_cut_back,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a3901b15-38e3-4889-97bd-0b48114e52ca,141,1,00:02:35.782,2,35,11,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['43a6c473-2ea5-417d-a30e-226d73e43e1c'],,"[68.1, 76.3]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.78199999999998,1.9369999999999834,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9512962389540836
2610a3f8-ec0b-4047-a6b3-8021f177e39e,142,1,00:02:35.782,2,35,11,0.622596,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['a785feac-89c8-4302-87db-2a28a876c208'],,"[68.1, 76.3]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6391.0,Raúl García Escudero,6.129437,-2.158799,2.0,Low Pass,"[64.7, 71.2]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.78199999999998,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.989892524132254
a785feac-89c8-4302-87db-2a28a876c208,143,1,00:02:36.404,2,36,11,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2610a3f8-ec0b-4047-a6b3-8021f177e39e'],,"[64.7, 71.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.404,0.6220000000000141,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4183141666067436
53f9da55-7a0c-47e4-b7fd-56d578f2c7fa,144,1,00:02:36.404,2,36,11,1.775205,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2156e5f2-a6e7-4422-81a7-7cb774a848dd', 'ce055343-7e1b-4850-8487-e92d0a307c9b']",,"[64.7, 71.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6666.0,Sabin Merino Zuloaga,30.613886,-0.8802404,3.0,High Pass,"[84.2, 47.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.404,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5184375178663498
2156e5f2-a6e7-4422-81a7-7cb774a848dd,145,1,00:02:38.180,2,38,11,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['53f9da55-7a0c-47e4-b7fd-56d578f2c7fa'],,"[78.3, 48.5]",6666.0,Sabin Merino Zuloaga,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.18,1.7760000000000105,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11785407202657983
ce055343-7e1b-4850-8487-e92d0a307c9b,146,1,00:02:38.180,2,38,12,1.468061,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['53f9da55-7a0c-47e4-b7fd-56d578f2c7fa', 'eafe5622-dc0b-43ce-b29a-dcec2af7d3d9']",,"[35.9, 32.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,27346.0,Petros Matheus dos Santos Araújo,14.893287,-0.45163617,3.0,High Pass,"[49.3, 26.0]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0865975091479606
eafe5622-dc0b-43ce-b29a-dcec2af7d3d9,147,1,00:02:39.648,2,39,12,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['ce055343-7e1b-4850-8487-e92d0a307c9b'],,"[49.3, 26.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.648,1.4679999999999893,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49480486708324867
4c266e73-bf84-4c6b-bce7-b0847c3bf551,148,1,00:02:39.648,2,39,12,0.538896,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['b142639b-dd26-4ca8-801e-e395a951ba5e'],,"[49.3, 26.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6630.0,Jorge Molina Vidal,6.6407833,-0.32175055,2.0,Low Pass,"[55.6, 23.9]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.648,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1757731370184673
b142639b-dd26-4ca8-801e-e395a951ba5e,149,1,00:02:40.187,2,40,12,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4c266e73-bf84-4c6b-bce7-b0847c3bf551'],,"[55.6, 23.9]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.187,0.5390000000000157,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9575293975264855
7202ad71-5887-4d45-b716-90fd409d6e95,150,1,00:02:40.187,2,40,12,0.856517,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['c45edccd-abfa-4782-8002-396e7dc82f19'],,"[55.6, 23.9]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,27346.0,Petros Matheus dos Santos Araújo,5.920304,2.2244322,2.0,Low Pass,"[52.0, 28.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.187,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7245285220209938
34d2791c-91fd-46b3-9e8a-d8d3ce031c50,151,1,00:02:40.956,2,40,12,0.394068,17,Pressure,218,Real Betis,1,Regular Play,215,Athletic Club,,,"['c45edccd-abfa-4782-8002-396e7dc82f19', 'c872188a-602f-45d0-879b-7ecf4a59e4b1', 'c9fef21c-f9e3-4e15-bdb8-65b279c96cfb']",,"[65.6, 52.9]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.95600000000002,0.7690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9435058307494539
c45edccd-abfa-4782-8002-396e7dc82f19,152,1,00:02:41.043,2,41,12,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['34d2791c-91fd-46b3-9e8a-d8d3ce031c50', '7202ad71-5887-4d45-b716-90fd409d6e95']",,"[52.0, 28.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.043,0.08699999999998909,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6975914582653907
c872188a-602f-45d0-879b-7ecf4a59e4b1,153,1,00:02:41.043,2,41,12,0.306865,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['34d2791c-91fd-46b3-9e8a-d8d3ce031c50', 'c45edccd-abfa-4782-8002-396e7dc82f19', 'c9fef21c-f9e3-4e15-bdb8-65b279c96cfb']",,"[52.0, 28.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[52.6, 27.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.043,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9633281244360545
c9fef21c-f9e3-4e15-bdb8-65b279c96cfb,154,1,00:02:41.350,2,41,12,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,218,Real Betis,,,"['34d2791c-91fd-46b3-9e8a-d8d3ce031c50', 'ad6d2c70-05b0-401b-a3bd-0fd5e96ad1b7']",,"[52.6, 27.7]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.35,0.30699999999998795,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7270198493657052
ad6d2c70-05b0-401b-a3bd-0fd5e96ad1b7,155,1,00:02:41.350,2,41,12,0.0,4,Duel,218,Real Betis,1,Regular Play,215,Athletic Club,,,['c9fef21c-f9e3-4e15-bdb8-65b279c96cfb'],,"[67.5, 52.4]",6666.0,Sabin Merino Zuloaga,23.0,Center Forward,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.35,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05753472787451863
91285919-c866-48ec-8e3c-ad183316861e,156,1,00:02:43.160,2,43,12,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,218,Real Betis,,,['929cd127-db5e-458d-9af5-ae27f2ab839e'],,"[42.5, 33.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.16,1.8100000000000023,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8269418042814236
929cd127-db5e-458d-9af5-ae27f2ab839e,157,1,00:02:43.160,2,43,12,0.0,21,Foul Won,218,Real Betis,1,Regular Play,215,Athletic Club,,,['91285919-c866-48ec-8e3c-ad183316861e'],,"[77.6, 46.5]",6666.0,Sabin Merino Zuloaga,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.16,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5219828358735438
aae67563-8fac-49b1-b43f-ef40ee0b7070,158,1,00:02:50.345,2,50,12,0.0,40,Injury Stoppage,218,Real Betis,1,Regular Play,215,Athletic Club,,,,,,6666.0,Sabin Merino Zuloaga,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.345,7.185000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.952066071002526
73ee1c81-b386-4172-ba34-46db57b37335,159,1,00:03:26.644,3,26,13,2.043081,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['f274c05f-b81b-49ad-83bb-45b21a341d34'],,"[77.0, 48.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,26087.0,Carlos Gurpegi Nausia,39.845325,0.08543385,3.0,High Pass,"[116.7, 51.5]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.644,36.29900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6245487567029019
f274c05f-b81b-49ad-83bb-45b21a341d34,160,1,00:03:28.688,3,28,13,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['73ee1c81-b386-4172-ba34-46db57b37335'],,"[116.7, 51.5]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.688,2.0439999999999827,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7172846517196956
0f0c394c-05fd-4200-a8bf-f06f0c80b2a8,161,1,00:03:28.688,3,28,13,0.493508,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['b5a9f09e-a4f4-4eb3-a7c3-d18dc292d62d', 'eb4dcf98-5d4c-4fb9-b3e3-0610757e967d']",,"[116.7, 51.5]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,6391.0,Raúl García Escudero,7.8409185,-1.6730031,2.0,Low Pass,"[115.9, 43.7]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.688,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8325328464117132
eb4dcf98-5d4c-4fb9-b3e3-0610757e967d,162,1,00:03:29.181,3,29,13,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['0f0c394c-05fd-4200-a8bf-f06f0c80b2a8'],,"[115.1, 42.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.181,0.4930000000000234,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3268151130649718
b5a9f09e-a4f4-4eb3-a7c3-d18dc292d62d,163,1,00:03:29.181,3,29,13,0.0,9,Clearance,215,Athletic Club,3,From Free Kick,218,Real Betis,,,['0f0c394c-05fd-4200-a8bf-f06f0c80b2a8'],,"[4.2, 36.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.181,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10715652595833136
99fcb751-2fd9-4216-9139-33368bca58d2,164,1,00:03:30.095,3,30,13,0.0,2,Ball Recovery,215,Athletic Club,3,From Free Kick,218,Real Betis,,,,,"[14.7, 36.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.095,0.9139999999999873,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8530875618468517
96bcc7c3-c7c0-456f-99fb-9ab938647fe9,165,1,00:03:30.095,3,30,13,1.60237,43,Carry,215,Athletic Club,3,From Free Kick,218,Real Betis,,,"['0c23e271-dade-4653-94ec-49afc1f55d5d', '99fcb751-2fd9-4216-9139-33368bca58d2']",,"[14.7, 36.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[19.3, 43.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.095,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.105734885376356
0c23e271-dade-4653-94ec-49afc1f55d5d,166,1,00:03:31.697,3,31,13,4.283747,30,Pass,215,Athletic Club,3,From Free Kick,218,Real Betis,,,"['081f4ffa-0467-4392-b41b-27bd65ff230c', '16f339dc-fdff-4037-b1e1-0e12430a9f71']",,"[19.3, 43.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,62.620285,-0.3066002,3.0,High Pass,"[79.0, 24.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.697,1.6020000000000039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3544113400020721
91b1529a-7e3f-42a2-afa0-6d1d834e291f,167,1,00:03:35.646,3,35,13,0.419192,17,Pressure,215,Athletic Club,3,From Free Kick,218,Real Betis,,,['16f339dc-fdff-4037-b1e1-0e12430a9f71'],,"[69.2, 19.4]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.646,3.948999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6756397760746469
081f4ffa-0467-4392-b41b-27bd65ff230c,168,1,00:03:35.981,3,35,13,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,218,Real Betis,,,['0c23e271-dade-4653-94ec-49afc1f55d5d'],,"[71.5, 20.2]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.981,0.33500000000000796,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6443725006055347
16f339dc-fdff-4037-b1e1-0e12430a9f71,169,1,00:03:35.981,3,35,13,0.0,23,Goal Keeper,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['0c23e271-dade-4653-94ec-49afc1f55d5d', '91b1529a-7e3f-42a2-afa0-6d1d834e291f']",,"[41.1, 56.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,48.0,Clear,27.0,Keeper Sweeper,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.981,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.18503572706054683
950f87f6-7f63-4227-88fb-3e59c365acec,170,1,00:03:38.110,3,38,13,1.069922,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['9c34a28d-017e-42cd-91e8-febc2b8876a7', 'c203dc66-dd03-44d1-aa05-567b6d1d82e7']",,"[78.9, 58.5]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,6666.0,Sabin Merino Zuloaga,11.356496,0.21293835,3.0,High Pass,"[90.0, 60.9]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.11,2.129000000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7934999628968215
9c34a28d-017e-42cd-91e8-febc2b8876a7,171,1,00:03:39.180,3,39,13,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['950f87f6-7f63-4227-88fb-3e59c365acec'],,"[89.8, 59.5]",6666.0,Sabin Merino Zuloaga,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.18,1.0699999999999932,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5337571366087905
c203dc66-dd03-44d1-aa05-567b6d1d82e7,172,1,00:03:39.180,3,39,13,0.0,10,Interception,215,Athletic Club,3,From Free Kick,218,Real Betis,,,['950f87f6-7f63-4227-88fb-3e59c365acec'],,"[30.1, 19.2]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5990634874640813
44e7d1da-96d7-4321-813d-af7738b1ac51,173,1,00:03:41.218,3,41,13,2.55999,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['56861fcd-e2d2-45d6-9815-9adb8f93bbb5', 'dffa46dd-a15d-42e0-a49a-06d55b366dc4']",,"[70.3, 64.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6842.0,Iker Muniain Goñi,15.310127,-0.34653887,3.0,High Pass,"[84.7, 58.8]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.218,2.0379999999999825,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2093848256190688
dffa46dd-a15d-42e0-a49a-06d55b366dc4,174,1,00:03:43.778,3,43,13,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['44e7d1da-96d7-4321-813d-af7738b1ac51'],,"[84.7, 58.8]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.778,2.5600000000000023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31884157706009975
4f70c187-4180-489c-89b1-9c4ee2e5c9dc,175,1,00:03:43.778,3,43,13,0.0,4,Duel,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['56861fcd-e2d2-45d6-9815-9adb8f93bbb5'],,"[84.7, 58.8]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.778,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9353778762424916
