id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,off_camera,pass_miscommunication,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block_deflection,pass_outswinging,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,pass_deflected,foul_committed_type_id,foul_committed_type_name,pass_switch,dribble_nutmeg,pass_cross,pass_through_ball,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,foul_committed_offensive,goalkeeper_lost_out,shot_one_on_one,pass_goal_assist,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
155f61a0-f59d-4ef0-aacd-7829aea8937e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9033137734433994
4961524a-87ed-422e-a969-538b82cf1169,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6386, 'name': 'Eneko Bóveda Altube'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6388, 'name': 'Ander Iturraspe Derteano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6392, 'name': 'Íñigo Lekue Martínez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 30}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 23833, 'name': 'Borja Viguera Manzanares'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9236501140893053
fe71b03a-c920-4e74-8e91-32451f5aeeba,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,215,Athletic Club,,,['da297129-8922-466b-a5fc-7310b5121a49'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.18905753359901867
da297129-8922-466b-a5fc-7310b5121a49,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['fe71b03a-c920-4e74-8e91-32451f5aeeba'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.08096486837097727
bf1f366e-4184-4bfa-889e-937e67e42358,5,1,00:00:00.409,0,0,2,0.582277,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['c626abc6-0f0f-4a4e-a6fe-c11672643e10'],"[60.0, 40.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,8419.0,Duje Čop,1.4317821,1.359703,1.0,Ground Pass,"[60.3, 41.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409,0.409,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3840596427714672
c626abc6-0f0f-4a4e-a6fe-c11672643e10,6,1,00:00:00.991,0,0,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['bf1f366e-4184-4bfa-889e-937e67e42358'],"[60.3, 41.4]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991,0.5820000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42466437423178727
669d6af3-4f6c-47b8-966b-a5e05688409b,7,1,00:00:00.991,0,0,2,0.039999,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['842141c2-831f-448c-bf35-f1e00b3485aa', 'c626abc6-0f0f-4a4e-a6fe-c11672643e10']","[60.3, 41.4]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[59.5, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11122487058603814
842141c2-831f-448c-bf35-f1e00b3485aa,8,1,00:00:01.031,0,1,2,2.18112,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['95d0c1d1-c64a-47d8-a96c-17642d01ce1b'],"[59.5, 42.2]",8419.0,Duje Čop,22.0,Right Center Forward,26669.0,Weligton Róbson Pena de Oliveira,26.109003,-2.7568188,1.0,Ground Pass,"[35.3, 32.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031,0.039999999999999925,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13779482899526552
95d0c1d1-c64a-47d8-a96c-17642d01ce1b,9,1,00:00:03.212,0,3,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['842141c2-831f-448c-bf35-f1e00b3485aa'],"[35.3, 32.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212,2.181,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6137278886676677
1ce2e00f-ba63-4ae6-8b26-9f48d3929143,10,1,00:00:03.212,0,3,2,3.932672,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['77aaff64-8fc8-40fd-a88f-2185f4d39325', '95d0c1d1-c64a-47d8-a96c-17642d01ce1b']","[35.3, 32.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[35.3, 32.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47523886911896795
77aaff64-8fc8-40fd-a88f-2185f4d39325,11,1,00:00:07.145,0,7,2,1.748068,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['e4e6bb0c-00b4-473d-be3e-abb4dc290039'],"[35.3, 32.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6727.0,Raúl Albentosa Redal,23.108873,1.7053496,2.0,Low Pass,"[32.2, 55.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.145,3.9329999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6840095731405841
e4e6bb0c-00b4-473d-be3e-abb4dc290039,12,1,00:00:08.893,0,8,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['77aaff64-8fc8-40fd-a88f-2185f4d39325'],"[32.2, 55.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.893,1.748000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.875199368535575
dc909766-707f-41ad-beb0-692b801447e8,13,1,00:00:08.893,0,8,2,1.680541,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['683da3b4-a574-4372-81f8-a684077d6e0e', 'e4e6bb0c-00b4-473d-be3e-abb4dc290039']","[32.2, 55.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[33.4, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.893,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7873757083489538
683da3b4-a574-4372-81f8-a684077d6e0e,14,1,00:00:10.574,0,10,2,4.121091,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['a87aa3ba-653e-4b72-917f-f5ea4e846649'],"[33.4, 57.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6563.0,Juan Pablo Añor Acosta,61.895477,0.37030572,3.0,High Pass,"[91.1, 79.4]",,,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.574,1.6809999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5049631209006404
a87aa3ba-653e-4b72-917f-f5ea4e846649,15,1,00:00:14.695,0,14,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['683da3b4-a574-4372-81f8-a684077d6e0e'],"[85.6, 72.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.695,4.121,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6596693961599609
35c38c86-2228-4040-ae4b-65a79996275a,16,1,00:00:27.462,0,27,3,1.786366,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6f856b0c-ae0a-434e-b7b3-e8c915a3ed97'],"[35.8, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,26087.0,Carlos Gurpegi Nausia,29.752312,1.8500193,3.0,High Pass,"[27.6, 28.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.462,12.767,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8547079892945555
6f856b0c-ae0a-434e-b7b3-e8c915a3ed97,17,1,00:00:29.249,0,29,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['35c38c86-2228-4040-ae4b-65a79996275a'],"[27.6, 28.7]",26087.0,Carlos Gurpegi Nausia,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.249,1.786999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5974345209120634
9427293c-5ce9-4a96-abc3-90be52dce9a5,18,1,00:00:29.249,0,29,3,0.490713,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['6f856b0c-ae0a-434e-b7b3-e8c915a3ed97', '8daa4c6c-5f02-4d3d-b032-ad98d838df30', 'd623af84-2ef6-4088-a463-6da7e4d036b6']","[27.6, 28.7]",26087.0,Carlos Gurpegi Nausia,5.0,Left Center Back,,,,,,,,,,,,"[26.1, 33.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.249,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11443251764622542
d623af84-2ef6-4088-a463-6da7e4d036b6,19,1,00:00:29.389,0,29,3,0.476151,17,Pressure,215,Athletic Club,4,From Throw In,223,Málaga,,,"['8daa4c6c-5f02-4d3d-b032-ad98d838df30', '9427293c-5ce9-4a96-abc3-90be52dce9a5']","[92.5, 51.4]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.389,0.14000000000000057,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8191651306220014
8daa4c6c-5f02-4d3d-b032-ad98d838df30,20,1,00:00:29.739,0,29,3,2.218717,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['d623af84-2ef6-4088-a463-6da7e4d036b6', 'd9e88cba-7ef9-402f-b357-709e69b2fc15']","[26.1, 33.2]",26087.0,Carlos Gurpegi Nausia,5.0,Left Center Back,6386.0,Eneko Bóveda Altube,37.70968,1.1296835,3.0,High Pass,"[42.2, 67.3]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.739,0.3500000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09943007782667734
d9e88cba-7ef9-402f-b357-709e69b2fc15,21,1,00:00:31.958,0,31,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8daa4c6c-5f02-4d3d-b032-ad98d838df30'],"[42.2, 67.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.958,2.2189999999999976,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.875381930966815
0699460a-39a8-43e1-a226-2ce37c4ad3c4,22,1,00:00:31.958,0,31,3,2.726941,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['968431e3-14e0-4faf-b908-b3ca6457c283', 'd9e88cba-7ef9-402f-b357-709e69b2fc15', 'fae92da9-88f4-400a-989f-33d8efb0ea28']","[42.2, 67.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[57.2, 67.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.958,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4204681473152432
968431e3-14e0-4faf-b908-b3ca6457c283,23,1,00:00:33.411,0,33,3,0.873263,17,Pressure,215,Athletic Club,4,From Throw In,223,Málaga,,,['0699460a-39a8-43e1-a226-2ce37c4ad3c4'],"[71.8, 14.4]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.411,1.453000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07967683543283544
fae92da9-88f4-400a-989f-33d8efb0ea28,24,1,00:00:34.685,0,34,3,1.286266,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['230c94a6-66da-4e1d-9997-77e2bdc75f53'],"[57.2, 67.7]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,17.03291,0.27346098,1.0,Ground Pass,"[73.6, 72.3]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.685,1.274000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7395690142483989
230c94a6-66da-4e1d-9997-77e2bdc75f53,25,1,00:00:35.971,0,35,4,0.0,10,Interception,223,Málaga,1,Regular Play,223,Málaga,,,['fae92da9-88f4-400a-989f-33d8efb0ea28'],"[46.5, 7.8]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.971,1.2859999999999943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5334490111512443
2b94acc3-5068-46e5-a9a3-edddf61d50e8,26,1,00:00:35.971,0,35,4,1.843168,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['230c94a6-66da-4e1d-9997-77e2bdc75f53', '79338f9d-5dbd-4d65-9018-9dbb94fb969a', '86fd4376-0981-4663-8489-8bd3959d2f86']","[46.5, 7.8]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,"[55.7, 5.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.971,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7519218805770951
86fd4376-0981-4663-8489-8bd3959d2f86,27,1,00:00:36.722,0,36,4,1.191114,17,Pressure,223,Málaga,1,Regular Play,215,Athletic Club,,,"['2b94acc3-5068-46e5-a9a3-edddf61d50e8', '79338f9d-5dbd-4d65-9018-9dbb94fb969a']","[77.6, 69.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.722,0.7510000000000048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7721117724293138
79338f9d-5dbd-4d65-9018-9dbb94fb969a,28,1,00:00:37.815,0,37,4,0.826542,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['13b3662e-d03a-4687-bd48-33bb26b51e97', '86fd4376-0981-4663-8489-8bd3959d2f86']","[55.7, 5.5]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,6740.0,Gonzalo Castro Irizábal,6.7446275,1.3006431,1.0,Ground Pass,"[57.5, 12.0]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.815,1.0929999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1843668858251476
13b3662e-d03a-4687-bd48-33bb26b51e97,29,1,00:00:38.641,0,38,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['79338f9d-5dbd-4d65-9018-9dbb94fb969a'],"[57.5, 12.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.641,0.8260000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8791283028440858
4a8a2168-f84f-47b3-b3ed-113a2ebc3170,30,1,00:00:38.641,0,38,4,0.08,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['13b3662e-d03a-4687-bd48-33bb26b51e97', 'c71bf8eb-98a8-47c5-8050-36cafb2db5ec']","[57.5, 12.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[58.7, 13.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.641,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34508248322422463
c71bf8eb-98a8-47c5-8050-36cafb2db5ec,31,1,00:00:38.721,0,38,4,1.115741,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['b1f5d9ac-b07a-4dc9-8e55-1926041b7723'],"[58.7, 13.8]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,6844.0,Federico Ricca Rostagnol,16.999413,-0.7271309,1.0,Ground Pass,"[71.4, 2.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.721,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7435405968909193
4bd48fcc-2816-47d5-955c-e1749d29c9e7,32,1,00:00:39.396,0,39,4,0.597855,17,Pressure,223,Málaga,1,Regular Play,215,Athletic Club,,,"['54b7375d-588c-4d61-bfe1-d5edb1106bf9', 'b1f5d9ac-b07a-4dc9-8e55-1926041b7723']","[49.2, 74.0]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.396,0.6750000000000043,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34569488951280625
