id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,ball_recovery_recovery_failure,shot_first_time,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e1e140e3-824d-435e-8ca1-425d343ca62e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4076769513698253
85a491df-3451-49a8-b9e9-b92977c948d9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.755834746702875
58233574-a838-40ed-9b29-ae96973c81c5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['6c780aa9-00ec-4033-9b9c-5a9dfb047610'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41623165854787825
6c780aa9-00ec-4033-9b9c-5a9dfb047610,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,207,Valencia,,,['58233574-a838-40ed-9b29-ae96973c81c5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05828543555507926
b62b9f0f-b36e-4ed4-b38a-130bf7a5e1f1,5,1,00:00:00.503,0,0,2,1.412061,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['b341a093-a078-4e0b-ac4c-cb673ca900bf'],True,"[60.0, 40.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,6595.0,Daniel Parejo Muñoz,14.538225,-3.0035865,1.0,Ground Pass,"[45.6, 38.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.503,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09705092865076226
b341a093-a078-4e0b-ac4c-cb673ca900bf,6,1,00:00:01.915,0,1,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['b62b9f0f-b36e-4ed4-b38a-130bf7a5e1f1'],,"[45.6, 38.0]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,1.412,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8911704272784611
7e99cbd5-62b4-4cf4-bf19-6f0e58661ffe,7,1,00:00:03.370,0,3,2,0.324811,17,Pressure,207,Valencia,9,From Kick Off,221,Levante UD,,,['7d34f75f-94c4-4390-a442-779b07e431a1'],,"[73.0, 40.2]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,1.455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.56699733718736
7d34f75f-94c4-4390-a442-779b07e431a1,8,1,00:00:03.675,0,3,2,0.07426,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['04b27b6a-b801-418b-afad-130bdaea48bd', '7e99cbd5-62b4-4cf4-bf19-6f0e58661ffe']",,"[44.8, 37.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,2.720294,1.2722974,1.0,Ground Pass,"[45.6, 40.4]",40.0,Right Foot,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.675,0.3049999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8156464178576088
04b27b6a-b801-418b-afad-130bdaea48bd,9,1,00:00:03.749,0,3,2,0.0,6,Block,207,Valencia,9,From Kick Off,221,Levante UD,,,['7d34f75f-94c4-4390-a442-779b07e431a1'],,"[74.5, 39.7]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.749,0.07400000000000029,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.553116168725573
ab0da02c-870f-46ff-a858-6d1dfc35d38e,10,1,00:00:05.678,0,5,2,0.461854,17,Pressure,207,Valencia,9,From Kick Off,221,Levante UD,,,['380a1c71-8715-49ef-814c-53dcf9bdde97'],,"[91.4, 44.4]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.678,1.9289999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38274798592298753
380a1c71-8715-49ef-814c-53dcf9bdde97,11,1,00:00:06.026,0,6,2,1.925759,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['62c7429f-ad65-46d4-bf23-389004eab40d', 'ab0da02c-870f-46ff-a858-6d1dfc35d38e']",,"[28.7, 30.1]",4406.0,Aymen Abdennour,5.0,Left Center Back,25144.0,Diego Alves Carreira,23.71919,2.715663,1.0,Ground Pass,"[7.1, 39.9]",38.0,Left Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.026,0.34799999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8023381156131248
bff51434-4806-4546-90d2-c43a4c9f4d16,12,1,00:00:07.451,0,7,2,0.737242,17,Pressure,207,Valencia,9,From Kick Off,221,Levante UD,,,"['55bb123d-2ba4-4fdb-a052-033ade834917', '62c7429f-ad65-46d4-bf23-389004eab40d', 'e303edab-5644-4f7a-afd6-b3025f156a7e']",,"[105.7, 42.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.451,1.4249999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.012857291119430458
62c7429f-ad65-46d4-bf23-389004eab40d,13,1,00:00:07.952,0,7,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,"['380a1c71-8715-49ef-814c-53dcf9bdde97', 'bff51434-4806-4546-90d2-c43a4c9f4d16']",,"[7.1, 39.9]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.952,0.5010000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7439773926329968
e303edab-5644-4f7a-afd6-b3025f156a7e,14,1,00:00:07.952,0,7,2,0.079998,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['55bb123d-2ba4-4fdb-a052-033ade834917', '62c7429f-ad65-46d4-bf23-389004eab40d', 'bff51434-4806-4546-90d2-c43a4c9f4d16']",,"[7.1, 39.9]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,True,,,"[8.6, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.952,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9441500581817801
55bb123d-2ba4-4fdb-a052-033ade834917,15,1,00:00:08.032,0,8,2,3.276993,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['05d06d93-fdc9-4511-9be9-fe84527a3bb2', 'bff51434-4806-4546-90d2-c43a4c9f4d16', 'f7bd2734-f7b0-4b06-9e71-ed81da71769b']",,"[8.6, 39.7]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,18724.0,Sofiane Feghouli,55.471794,0.5800028,3.0,High Pass,"[55.0, 70.1]",40.0,Right Foot,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.032,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8253208402915593
f7bd2734-f7b0-4b06-9e71-ed81da71769b,16,1,00:00:11.309,0,11,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['55bb123d-2ba4-4fdb-a052-033ade834917'],,"[52.7, 63.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309,3.2769999999999992,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7553640493550273
a61837a1-c68c-436e-b074-a9bc14f12ad0,17,1,00:00:11.309,0,11,2,0.0,4,Duel,207,Valencia,9,From Kick Off,207,Valencia,,,['05d06d93-fdc9-4511-9be9-fe84527a3bb2'],,"[55.0, 70.1]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5224156911088509
05d06d93-fdc9-4511-9be9-fe84527a3bb2,18,1,00:00:11.309,0,11,2,1.171237,30,Pass,207,Valencia,9,From Kick Off,221,Levante UD,,,"['55bb123d-2ba4-4fdb-a052-033ade834917', '9e914e1b-0f56-4298-bc87-9ae31ac54098', 'a61837a1-c68c-436e-b074-a9bc14f12ad0', 'ac0816bc-c1da-4f7d-91e0-a8d71eb5d795']",,"[65.1, 10.0]",26023.0,Juan Francisco García García,6.0,Left Back,6668.0,José Luis Morales Nogales,14.378456,0.10451291,2.0,Low Pass,"[79.4, 11.5]",,,66.0,Recovery,True,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7901252244087368
ac0816bc-c1da-4f7d-91e0-a8d71eb5d795,19,1,00:00:12.480,0,12,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,221,Levante UD,,,['05d06d93-fdc9-4511-9be9-fe84527a3bb2'],,"[74.1, 14.9]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,1.1710000000000012,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5954289704162333
9e914e1b-0f56-4298-bc87-9ae31ac54098,20,1,00:00:12.480,0,12,2,0.813233,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['00ddf194-fe2e-4c00-adab-4911687d4464', '05d06d93-fdc9-4511-9be9-fe84527a3bb2']",,"[40.7, 68.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6595.0,Daniel Parejo Muñoz,14.375326,-1.374765,2.0,Low Pass,"[43.5, 54.5]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2097443232672882
00ddf194-fe2e-4c00-adab-4911687d4464,21,1,00:00:13.294,0,13,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['9e914e1b-0f56-4298-bc87-9ae31ac54098'],,"[43.5, 54.5]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.294,0.8140000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37223286822206436
159b1309-3ade-4a1f-aa43-f92f2049c0ad,22,1,00:00:13.294,0,13,2,0.159998,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['00ddf194-fe2e-4c00-adab-4911687d4464', '61b24ff9-8f7b-4336-83a3-4a086e29bbb9']",,"[43.5, 54.5]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[43.1, 54.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.294,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6318725804076972
61b24ff9-8f7b-4336-83a3-4a086e29bbb9,23,1,00:00:13.454,0,13,2,0.209076,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['425ea17d-0a32-478e-969f-60c0c8e11912', 'fcbd185c-6067-4cc7-b6d4-0e4fe64709c2']",,"[43.1, 54.5]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,7005.0,João Pedro Cavaco Cancelo,7.7103825,-3.0896912,2.0,Low Pass,"[35.4, 54.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.454,0.16000000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.852576899009156
fcbd185c-6067-4cc7-b6d4-0e4fe64709c2,24,1,00:00:13.663,0,13,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['61b24ff9-8f7b-4336-83a3-4a086e29bbb9'],,"[24.4, 60.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.663,0.20899999999999963,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2514640150496271
425ea17d-0a32-478e-969f-60c0c8e11912,25,1,00:00:13.663,0,13,2,0.0,6,Block,207,Valencia,9,From Kick Off,221,Levante UD,,,['61b24ff9-8f7b-4336-83a3-4a086e29bbb9'],,"[84.7, 26.0]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.663,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8306488368630882
1f093848-d8de-4d36-aaa2-42d30bca9e90,26,1,00:00:15.142,0,15,2,0.898061,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['189b55d4-5b31-475b-80b6-d7107a07aaec'],,"[44.6, 62.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,10802.0,André Filipe Tavares Gomes,15.575622,-1.3507346,2.0,Low Pass,"[48.0, 47.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.142,1.4789999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7630894509925105
ee0f0de3-84ff-4858-8d8d-aaf507ecedaa,27,1,00:00:15.827,0,15,2,0.336818,17,Pressure,207,Valencia,9,From Kick Off,221,Levante UD,,,"['0d587621-2bdb-4b8b-9086-23cad6ba79ff', '189b55d4-5b31-475b-80b6-d7107a07aaec', '93d10be5-94a9-44ed-9cb2-2275cf974778']",,"[68.5, 31.6]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.827,0.6850000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10566670109520082
189b55d4-5b31-475b-80b6-d7107a07aaec,28,1,00:00:16.040,0,16,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,"['1f093848-d8de-4d36-aaa2-42d30bca9e90', 'ee0f0de3-84ff-4858-8d8d-aaf507ecedaa']",,"[48.0, 47.4]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.04,0.2129999999999992,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14514923706377936
93d10be5-94a9-44ed-9cb2-2275cf974778,29,1,00:00:16.040,0,16,2,0.064477004,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['0d587621-2bdb-4b8b-9086-23cad6ba79ff', '189b55d4-5b31-475b-80b6-d7107a07aaec', 'ee0f0de3-84ff-4858-8d8d-aaf507ecedaa']",,"[48.0, 47.4]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,True,,,"[48.4, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.04,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8162692496031188
0d587621-2bdb-4b8b-9086-23cad6ba79ff,30,1,00:00:16.104,0,16,2,0.7132,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['df3ebe36-e999-4db2-a8ff-0026b16de135', 'ee0f0de3-84ff-4858-8d8d-aaf507ecedaa']",,"[48.4, 46.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,3638.0,Shkodran Mustafi,10.625442,2.8257945,1.0,Ground Pass,"[38.3, 49.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.104,0.06400000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6805453713342744
5a11f4d7-27e5-4a4c-ae20-00187bb7161f,31,1,00:00:16.814,0,16,2,0.34859,17,Pressure,207,Valencia,9,From Kick Off,221,Levante UD,,,"['bfdafe14-c77e-42a5-b4a4-11ece096c86e', 'c54c3a6b-3ce7-47f7-9257-0b722955fb7a', 'df3ebe36-e999-4db2-a8ff-0026b16de135']",,"[83.7, 29.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.814,0.7100000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2900770850785529
