id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_recovery_recovery_failure,out,clearance_right_foot,off_camera,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_aerial_won,clearance_head,shot_aerial_won,pass_aerial_won,pass_outswinging,block_offensive,shot_one_on_one,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,foul_won_defensive,pass_cut_back,pass_goal_assist,foul_committed_advantage,foul_won_advantage,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,injury_stoppage_in_chain,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,pass_deflected,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cc52dec4-305c-4a7a-b501-45c5ad74f3cc,726,1,00:16:32.573,16,32,45,1.092202,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['50ef677a-4cbd-4b45-aa8a-bf8d2de174b3', '5c8c18e0-f206-49a8-b3ac-fd58552fda04', '89bca745-250d-4f94-9f92-8f67342e1159']","[68.3, 19.2]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,"[69.3, 19.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.573,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43438249014803243
5c8c18e0-f206-49a8-b3ac-fd58552fda04,727,1,00:16:33.132,16,33,45,0.591267,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,220,Real Madrid,,,"['50ef677a-4cbd-4b45-aa8a-bf8d2de174b3', 'cc52dec4-305c-4a7a-b501-45c5ad74f3cc']","[49.0, 63.9]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.132,0.5589999999999691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8121980680527432
50ef677a-4cbd-4b45-aa8a-bf8d2de174b3,728,1,00:16:33.665,16,33,45,2.610723,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['5c8c18e0-f206-49a8-b3ac-fd58552fda04', '8140d689-46ec-46c3-aa8e-99c5e58e44d5']","[69.3, 19.6]",5724.0,Fayçal Fajr,21.0,Left Wing,7782.0,Luis Alberto Romero Alconchel,33.148304,-0.4393609,1.0,Ground Pass,"[99.3, 5.5]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.665,0.5330000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.273005864033382
8140d689-46ec-46c3-aa8e-99c5e58e44d5,729,1,00:16:36.276,16,36,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['50ef677a-4cbd-4b45-aa8a-bf8d2de174b3'],"[99.3, 5.5]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.276,2.61099999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39640229182006637
34b6e99f-622b-4025-8e8b-09ebe9fe026a,730,1,00:16:36.276,16,36,45,3.814852,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['4b70afd5-f501-4d3c-a469-e1fa9005400e', '8140d689-46ec-46c3-aa8e-99c5e58e44d5']","[99.3, 5.5]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,"[107.8, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.276,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.700570120299544
4b70afd5-f501-4d3c-a469-e1fa9005400e,731,1,00:16:40.090,16,40,45,1.061285,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['12880710-caf3-4ae5-a612-d6567dec8767'],"[107.8, 8.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,5724.0,Fayçal Fajr,6.9892774,-2.8062682,1.0,Ground Pass,"[101.2, 6.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.09,3.814000000000078,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5657455187210397
12880710-caf3-4ae5-a612-d6567dec8767,732,1,00:16:41.152,16,41,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['4b70afd5-f501-4d3c-a469-e1fa9005400e'],"[101.2, 6.4]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.152,1.0620000000000118,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.742598220619489
f11259d6-efa4-4241-87a5-ef8814a3af1a,733,1,00:16:41.152,16,41,45,2.614195,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['12880710-caf3-4ae5-a612-d6567dec8767', '9e421609-0da0-4aed-87f6-8112b10a493c']","[101.2, 6.4]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,"[94.2, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.152,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8352896146847892
9e421609-0da0-4aed-87f6-8112b10a493c,734,1,00:16:43.766,16,43,45,1.089217,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ecce1433-b0bb-4a96-82d6-8456b917602e'],"[94.2, 7.0]",5724.0,Fayçal Fajr,21.0,Left Wing,7782.0,Luis Alberto Romero Alconchel,8.80568,-0.26426002,1.0,Ground Pass,"[102.7, 4.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.766,2.613999999999919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8302618764124592
ecce1433-b0bb-4a96-82d6-8456b917602e,735,1,00:16:44.855,16,44,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['9e421609-0da0-4aed-87f6-8112b10a493c'],"[102.7, 4.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.855,1.0890000000000555,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32494954988291935
fd4af298-21e9-4362-905d-cbba4e984099,736,1,00:16:44.855,16,44,45,1.020889,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['23b54b19-96e2-42f8-a218-20bd566a3d00', 'e71fe27a-5957-42fb-9e2d-0cd3668cd402', 'ecce1433-b0bb-4a96-82d6-8456b917602e']","[102.7, 4.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,"[102.3, 4.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.855,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.907257355535653
e71fe27a-5957-42fb-9e2d-0cd3668cd402,737,1,00:16:45.053,16,45,45,0.822725,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,220,Real Madrid,,,['fd4af298-21e9-4362-905d-cbba4e984099'],"[18.2, 73.1]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.053,0.19799999999997908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6969527935294527
faf89d49-10ba-44f7-9a1e-860f398fbd24,738,1,00:16:45.876,16,45,45,0.0,39,Dribbled Past,219,RC Deportivo La Coruña,4,From Throw In,220,Real Madrid,,,"['0abda9f5-e5ab-408d-a8f8-b9237369c62c', '23b54b19-96e2-42f8-a218-20bd566a3d00']","[17.8, 75.9]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.876,0.8229999999999791,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7688971310577383
23b54b19-96e2-42f8-a218-20bd566a3d00,739,1,00:16:45.876,16,45,45,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['faf89d49-10ba-44f7-9a1e-860f398fbd24'],"[102.3, 4.2]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.876,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6951645791127238
