id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_cross,pass_outcome_id,pass_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,counterpress,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_nutmeg,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,shot_first_time,pass_goal_assist,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,pass_through_ball,ball_recovery_recovery_failure,pass_cut_back,shot_open_goal,shot_aerial_won,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2531f5a9-ef13-481e-a92c-4921bff9b971,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.12704897990257702
bf9a01ab-60e1-4a36-b5c6-27ea1c34665d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 12}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4362599242515611
67150c38-ae0c-44d6-ac98-bde56c0e3f1d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,360,Rayo Vallecano,,,['241a9e1a-568d-44a4-8797-1ffde5dbd92a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06623826341607797
241a9e1a-568d-44a4-8797-1ffde5dbd92a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['67150c38-ae0c-44d6-ac98-bde56c0e3f1d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1697236520179839
bd6840b8-92d9-4853-b9fe-2d795c0a8d33,5,1,00:00:00.214,0,0,2,0.142398,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c8272e21-dfeb-49d2-80f0-6d1657766bf6'],"[61.0, 40.1]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,11539.0,Adrián Embarba Blázquez,3.5777087,2.0344439,1.0,Ground Pass,"[59.4, 43.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5659774897744176
c8272e21-dfeb-49d2-80f0-6d1657766bf6,6,1,00:00:00.256,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bd6840b8-92d9-4853-b9fe-2d795c0a8d33'],"[59.4, 43.3]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,0.04200000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7177746794931625
9cf766d4-290f-44cc-9ee5-6aa1d82fbb93,7,1,00:00:00.256,0,0,2,1.366074,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7e326fe4-4801-40ed-88f5-c9a1d71e6355'],"[61.1, 39.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,26797.0,Francisco Medina Luna,11.835962,2.9027615,1.0,Ground Pass,"[49.6, 42.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6418629114659069
7e326fe4-4801-40ed-88f5-c9a1d71e6355,8,1,00:00:01.622,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9cf766d4-290f-44cc-9ee5-6aa1d82fbb93'],"[49.6, 42.6]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622,1.366,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9661370589530783
5f0db271-e4fb-4ee9-bba6-a5351c219c50,9,1,00:00:01.622,0,1,2,3.339035,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['4bf554f9-6b8b-4565-86dc-e69d6ea03f14', '7e326fe4-4801-40ed-88f5-c9a1d71e6355']","[49.6, 42.6]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,"[43.8, 42.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3844736102606313
4bf554f9-6b8b-4565-86dc-e69d6ea03f14,10,1,00:00:04.961,0,4,2,1.507344,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['91ecf328-2efa-4d0d-be17-3deb0ed1c55e'],"[43.8, 42.6]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,26222.0,José Eduardo Rosa Vale de Castro,21.6601,2.071617,1.0,Ground Pass,"[33.4, 61.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.961,3.3390000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.41426166439253087
91ecf328-2efa-4d0d-be17-3deb0ed1c55e,11,1,00:00:06.469,0,6,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4bf554f9-6b8b-4565-86dc-e69d6ea03f14'],"[33.4, 61.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.469,1.508,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.937843909817527
913d7d6d-1e64-43c7-a6e9-56b486c697b7,12,1,00:00:06.469,0,6,2,1.485692,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['91ecf328-2efa-4d0d-be17-3deb0ed1c55e', 'a50c91ce-a7ab-4d1c-bb4d-f22d964fd4cc']","[33.4, 61.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[33.4, 61.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.469,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6581629590924062
a50c91ce-a7ab-4d1c-bb4d-f22d964fd4cc,13,1,00:00:07.954,0,7,2,2.165969,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e1f77cde-9d8c-4e32-9ea5-4bc1b97f7264'],"[33.4, 61.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,6713.0,Diego Javier Llorente Ríos,23.115795,-1.8021348,1.0,Ground Pass,"[28.1, 39.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.954,1.4849999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3666121354125601
e1f77cde-9d8c-4e32-9ea5-4bc1b97f7264,14,1,00:00:10.120,0,10,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a50c91ce-a7ab-4d1c-bb4d-f22d964fd4cc'],"[28.1, 39.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,2.1659999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5691691552747586
48d1979d-ee0c-44f8-a65f-53f22215978f,15,1,00:00:10.120,0,10,2,1.430366,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['5fd16fc8-fcd7-4088-bb0c-4e3b640de93b', 'e1f77cde-9d8c-4e32-9ea5-4bc1b97f7264']","[28.1, 39.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[28.1, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5483510283394101
5fd16fc8-fcd7-4088-bb0c-4e3b640de93b,16,1,00:00:11.551,0,11,2,0.873272,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['eab048c7-797d-4714-95bd-7acfde4d0878'],"[28.1, 39.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,6743.0,Manuel Rolando Iturra Urrutia,9.047099,1.1615504,1.0,Ground Pass,"[31.7, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.551,1.431000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.40297518446449143
eab048c7-797d-4714-95bd-7acfde4d0878,17,1,00:00:12.424,0,12,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5fd16fc8-fcd7-4088-bb0c-4e3b640de93b'],"[31.7, 47.4]",6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.424,0.8729999999999993,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3176106684484308
4fad8b21-6ccc-49da-b73f-9a0559948f74,18,1,00:00:12.424,0,12,2,2.257454,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['33c3faa5-2fe5-44ef-80f5-08171039e416', 'eab048c7-797d-4714-95bd-7acfde4d0878']","[31.7, 47.4]",6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,,,,,,,,,,,,"[31.7, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.424,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15295625984161454
33c3faa5-2fe5-44ef-80f5-08171039e416,19,1,00:00:14.682,0,14,2,0.816523,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['0f34e3db-63cf-4ebb-b536-fbdcc7f85dbc'],"[31.7, 47.4]",6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,15.34438,1.8616289,1.0,Ground Pass,"[27.3, 62.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.682,2.258000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6827924912704009
0f34e3db-63cf-4ebb-b536-fbdcc7f85dbc,20,1,00:00:15.498,0,15,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['33c3faa5-2fe5-44ef-80f5-08171039e416'],"[27.3, 62.1]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.498,0.815999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.96948832302212
cf873fb3-f437-4162-ad4a-f63fec97386f,21,1,00:00:15.498,0,15,2,2.10149,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['0f34e3db-63cf-4ebb-b536-fbdcc7f85dbc', '9941e78d-58ab-493a-8cb7-3ce1d3412df4']","[27.3, 62.1]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[27.3, 62.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.498,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5609898891509454
9941e78d-58ab-493a-8cb7-3ce1d3412df4,22,1,00:00:17.600,0,17,2,2.367261,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5de74441-cecd-4984-8118-5ba3b2fe0928'],"[27.3, 62.1]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,6713.0,Diego Javier Llorente Ríos,41.044003,-1.524488,1.0,Ground Pass,"[29.2, 21.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,2.102000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4087050560969667
5de74441-cecd-4984-8118-5ba3b2fe0928,23,1,00:00:19.967,0,19,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9941e78d-58ab-493a-8cb7-3ce1d3412df4'],"[29.2, 21.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.967,2.3669999999999973,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38685651136194543
7218c327-344a-4f1d-bb06-e32162d06c41,24,1,00:00:19.967,0,19,2,3.264752,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['5de74441-cecd-4984-8118-5ba3b2fe0928', 'bd63573e-3fef-4f9b-9f8f-3c3e32af5bcb']","[29.2, 21.1]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[45.3, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.967,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35990991287996266
bd63573e-3fef-4f9b-9f8f-3c3e32af5bcb,25,1,00:00:23.232,0,23,2,1.259967,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4e5b0715-db92-4e1a-b977-c3b706307148'],"[45.3, 12.5]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,26797.0,Francisco Medina Luna,35.96137,0.058429237,1.0,Ground Pass,"[81.2, 14.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.232,3.2650000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.216844619634184
4e5b0715-db92-4e1a-b977-c3b706307148,26,1,00:00:24.492,0,24,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bd63573e-3fef-4f9b-9f8f-3c3e32af5bcb'],"[81.2, 14.6]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.492,1.2600000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24659194300441145
84b55002-a07c-4cfb-bad8-42a9c14806c5,27,1,00:00:24.492,0,24,2,2.17641,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['6916827a-2812-4446-b8c0-3c0cfc577615'],"[81.2, 14.6]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,7900.0,Tiago Manuel Dias Correia,22.348602,-0.4095921,1.0,Ground Pass,"[101.7, 5.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.492,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2284888439305599
6916827a-2812-4446-b8c0-3c0cfc577615,28,1,00:00:26.668,0,26,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['84b55002-a07c-4cfb-bad8-42a9c14806c5'],"[101.7, 5.7]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.668,2.1759999999999984,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23581635583558336
614bea94-4a22-4e5e-ac82-529db14bad60,29,1,00:00:26.668,0,26,2,4.006743,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['312ae73b-3065-4764-933a-3afcac3b222a', '6916827a-2812-4446-b8c0-3c0cfc577615', '81f19533-097d-4f9d-9e68-7c978ee3b639']","[101.7, 5.7]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[118.8, 8.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.668,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5967936940565941
81f19533-097d-4f9d-9e68-7c978ee3b639,30,1,00:00:30.124,0,30,2,0.62699,17,Pressure,360,Rayo Vallecano,9,From Kick Off,218,Real Betis,,,"['312ae73b-3065-4764-933a-3afcac3b222a', '614bea94-4a22-4e5e-ac82-529db14bad60']","[4.8, 67.2]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.124,3.4559999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9640795908589045
