id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,dribble_overrun,dribble_outcome_id,dribble_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_aerial_won,off_camera,pass_switch,foul_won_defensive,dribble_nutmeg,pass_shot_assist,goalkeeper_end_location,ball_recovery_recovery_failure,goalkeeper_punched_out,shot_first_time,shot_open_goal,ball_recovery_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_miscommunication,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_deflected,block_deflection,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
7b9d0146-002d-4066-9f86-f19f7b25e7d7,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 30}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7835923068121574
36a9a7b2-ae06-49fc-85bd-e360889d5c3d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,223,Málaga,4231.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.031698502892139935
deb8be9f-0336-45c1-9c7c-1f827ab19e74,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,223,Málaga,,,['6f4e4745-6dc6-4ad8-9596-aa7bef62a1e7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.99453192911587
6f4e4745-6dc6-4ad8-9596-aa7bef62a1e7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['deb8be9f-0336-45c1-9c7c-1f827ab19e74'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.07988026044545105
1a5a0050-20e0-4fc2-9cda-a846e8bf48bd,5,1,00:00:01.065,0,1,2,1.107163,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['75b679fd-5e96-4152-a5a5-19b050d4ef25'],"[60.0, 40.0]",23416.0,Stefan Šćepović,23.0,Center Forward,6736.0,Álvaro Medrán Just,3.535534,-1.7126933,1.0,Ground Pass,"[59.5, 36.5]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065,1.065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3439000159610841
75b679fd-5e96-4152-a5a5-19b050d4ef25,6,1,00:00:02.172,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['1a5a0050-20e0-4fc2-9cda-a846e8bf48bd'],"[59.5, 36.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172,1.1070000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9579777214710468
1e57b52d-6f43-4b1b-ae9f-2e7d7629f215,7,1,00:00:02.172,0,2,2,0.858215,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['1d51363f-b4f9-43da-a7e8-34a2e92b155e', '75b679fd-5e96-4152-a5a5-19b050d4ef25', 'a6eed3ff-2ba4-4b7e-a06c-c8052a8870d3']","[59.5, 36.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[42.6, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5629295235961443
a6eed3ff-2ba4-4b7e-a06c-c8052a8870d3,8,1,00:00:02.482,0,2,2,0.495721,17,Pressure,216,Getafe,9,From Kick Off,223,Málaga,,,['1e57b52d-6f43-4b1b-ae9f-2e7d7629f215'],"[68.1, 35.2]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.482,0.31000000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6475277386471965
1d51363f-b4f9-43da-a7e8-34a2e92b155e,9,1,00:00:03.030,0,3,2,2.011096,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['984ee3d1-cf62-45ba-800d-6ade830309c2'],"[42.6, 39.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,27054.0,Roberto Lago Soto,31.221786,-1.7707044,1.0,Ground Pass,"[36.4, 8.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,0.5479999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7804337958929848
984ee3d1-cf62-45ba-800d-6ade830309c2,10,1,00:00:05.042,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['1d51363f-b4f9-43da-a7e8-34a2e92b155e'],"[36.4, 8.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.042,2.012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05299051588043524
eb4c76c3-1ff4-4573-8b2e-52f50a6400c8,11,1,00:00:05.042,0,5,2,0.032285,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['984ee3d1-cf62-45ba-800d-6ade830309c2', 'f033f90e-c19a-4126-90fb-e0eb2a94e50e']","[36.4, 8.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,"[35.6, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.042,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7175361452715575
f033f90e-c19a-4126-90fb-e0eb2a94e50e,12,1,00:00:05.074,0,5,2,1.386513,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['bceddddb-e674-4364-a3b6-fbc92d58b1e8'],"[35.6, 8.9]",27054.0,Roberto Lago Soto,6.0,Left Back,26020.0,Ángel Lafita Castillo,20.164574,-0.27625605,1.0,Ground Pass,"[55.0, 3.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.074,0.03200000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4064656047486801
bceddddb-e674-4364-a3b6-fbc92d58b1e8,13,1,00:00:06.460,0,6,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f033f90e-c19a-4126-90fb-e0eb2a94e50e'],"[55.0, 3.4]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,1.3860000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.539819144436806
f8c3e5a1-3766-4636-8f4b-d83a6bb2ebbf,14,1,00:00:06.460,0,6,2,1.936835,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['bceddddb-e674-4364-a3b6-fbc92d58b1e8', 'cbb4d36b-9e6f-482f-8752-296efdf7b49c']","[55.0, 3.4]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,"[63.2, 0.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4119995205274507
29b90cbf-0c69-4210-ace9-aba44bd81ff0,15,1,00:00:08.397,0,8,2,0.0,39,Dribbled Past,216,Getafe,9,From Kick Off,223,Málaga,,,['cbb4d36b-9e6f-482f-8752-296efdf7b49c'],"[56.9, 79.3]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.397,1.9370000000000003,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8739034050368863
cbb4d36b-9e6f-482f-8752-296efdf7b49c,16,1,00:00:08.397,0,8,2,0.0,14,Dribble,216,Getafe,9,From Kick Off,216,Getafe,,,['29b90cbf-0c69-4210-ace9-aba44bd81ff0'],"[63.2, 0.8]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,True,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.397,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.607209919567698
3e5a7f41-c5e1-4cde-b5cd-c28c1532a7a5,17,1,00:00:09.651,0,9,2,0.95946,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,['6e61e414-3f7a-4b23-9045-17563b265b7a'],"[70.2, 1.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.651,1.2539999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.005616943364438187
6e61e414-3f7a-4b23-9045-17563b265b7a,18,1,00:00:10.599,0,10,2,0.0,9,Clearance,216,Getafe,9,From Kick Off,223,Málaga,,,['3e5a7f41-c5e1-4cde-b5cd-c28c1532a7a5'],"[38.8, 76.5]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.599,0.9480000000000004,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05754653935181042
5742acca-1571-414e-83c9-ed6830753f79,19,1,00:00:21.844,0,21,3,1.320876,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['580be434-a5f4-427c-aaef-0dc1833aa0d7'],"[72.8, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,26020.0,Ángel Lafita Castillo,17.84881,0.3607379,3.0,High Pass,"[89.5, 6.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.844,11.245000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4819198909219099
dec07e72-e256-4d72-b19e-0d5e2af0ebc9,20,1,00:00:22.770,0,22,3,2.231687,17,Pressure,216,Getafe,4,From Throw In,223,Málaga,,,"['4e1f1c8a-05ab-403b-9cda-e6a5954a4874', '580be434-a5f4-427c-aaef-0dc1833aa0d7']","[26.4, 74.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.77,0.9259999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09955375830377822
580be434-a5f4-427c-aaef-0dc1833aa0d7,21,1,00:00:23.165,0,23,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['5742acca-1571-414e-83c9-ed6830753f79', 'dec07e72-e256-4d72-b19e-0d5e2af0ebc9']","[89.5, 6.4]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.165,0.3949999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18683261601463597
4e1f1c8a-05ab-403b-9cda-e6a5954a4874,22,1,00:00:23.165,0,23,3,1.90681,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['580be434-a5f4-427c-aaef-0dc1833aa0d7', 'dec07e72-e256-4d72-b19e-0d5e2af0ebc9', 'ee2bd1d8-91bf-44d3-8b9f-6e1b65948d3c']","[89.5, 6.4]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,True,"[88.4, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.165,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09403420486545988
ee2bd1d8-91bf-44d3-8b9f-6e1b65948d3c,23,1,00:00:25.072,0,25,3,2.332381,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['3e968ea4-ae84-4502-831a-bbf5a02976e7'],"[88.4, 7.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,27054.0,Roberto Lago Soto,16.938713,-0.40024066,1.0,Ground Pass,"[104.0, 0.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.072,1.907,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6183456686031473
3e968ea4-ae84-4502-831a-bbf5a02976e7,24,1,00:00:27.404,0,27,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['ee2bd1d8-91bf-44d3-8b9f-6e1b65948d3c'],"[104.0, 0.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.404,2.3320000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.282178385560268
b4abdec3-8e5f-4e5c-80a7-dafd68523238,25,1,00:00:27.404,0,27,3,0.057327,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['15ccf255-7b0f-44a0-86e5-40200a4b10c8', '3e968ea4-ae84-4502-831a-bbf5a02976e7']","[104.0, 0.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,"[104.0, 0.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.404,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4702938234600216
15ccf255-7b0f-44a0-86e5-40200a4b10c8,26,1,00:00:27.462,0,27,3,1.320953,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['72938647-9dc1-471a-8441-4f169ca139f5', 'fa375233-dc4c-4028-8a70-c1df31b5c704']","[104.0, 0.4]",27054.0,Roberto Lago Soto,6.0,Left Back,16426.0,Wanderson Maciel Sousa Campos,35.08974,1.4421996,3.0,High Pass,"[108.5, 35.2]",,,38.0,Left Foot,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.462,0.05799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6949195612461111
72938647-9dc1-471a-8441-4f169ca139f5,27,1,00:00:28.783,0,28,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['15ccf255-7b0f-44a0-86e5-40200a4b10c8'],"[108.1, 40.1]",16426.0,Wanderson Maciel Sousa Campos,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.783,1.3210000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2174916440397241
fa375233-dc4c-4028-8a70-c1df31b5c704,28,1,00:00:28.783,0,28,3,0.0,9,Clearance,216,Getafe,4,From Throw In,223,Málaga,,,['15ccf255-7b0f-44a0-86e5-40200a4b10c8'],"[11.6, 44.9]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.783,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5715567410291919
7c04f5d6-4aa5-4b95-bb25-b08241fe4d7b,29,1,00:00:30.373,0,30,4,1.63999,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['76388781-42fc-405f-b80c-0e08cb85d37c'],"[32.8, 58.6]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,6707.0,Charles Días Barbosa de Oliveira,11.30177,0.017697267,2.0,Low Pass,"[44.1, 58.8]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.373,1.5899999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15270066951110328
73cd748a-6ba4-4746-a85d-4bd467c3fb06,30,1,00:00:31.956,0,31,4,0.21754,17,Pressure,223,Málaga,1,Regular Play,216,Getafe,,,"['76388781-42fc-405f-b80c-0e08cb85d37c', '859c077f-16fd-438e-9642-b1f0ec7d603c', 'ee2ec8f7-9bbe-4f15-8a52-0aed713da976']","[70.0, 19.6]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.956,1.5829999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7349110020024084
76388781-42fc-405f-b80c-0e08cb85d37c,31,1,00:00:32.013,0,32,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['73cd748a-6ba4-4746-a85d-4bd467c3fb06', '7c04f5d6-4aa5-4b95-bb25-b08241fe4d7b']","[44.1, 58.8]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.013,0.05699999999999861,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9566291903822944
