id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,counterpress,pass_switch,clearance_aerial_won,clearance_head,off_camera,interception_outcome_id,interception_outcome_name,foul_won_defensive,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,pass_deflected,pass_through_ball,pass_outswinging,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,shot_first_time,pass_no_touch,dribble_overrun,ball_recovery_offensive,shot_one_on_one,ball_recovery_recovery_failure,pass_miscommunication,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,block_offensive,pass_cut_back,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4c209470-f789-4ba9-aabd-5d639c0edbe5,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.32747166747179324
a461c2b8-df4f-4f90-a646-2f3b2650f190,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8801, 'name': 'Iván López Mendoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7136074076117519
723be203-49f6-46ae-a121-d170dee62125,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2b743d69-cd78-4025-98c2-a913f4a51aa5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7280396249179601
2b743d69-cd78-4025-98c2-a913f4a51aa5,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,221,Levante UD,,,['723be203-49f6-46ae-a121-d170dee62125'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4575657663807572
21bff59d-036e-48f1-ae8b-c1ee7bc41d08,5,1,00:00:02.101,0,2,2,0.303863,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1e63c7be-2a18-408b-b75b-2052d8e38588'],"[60.0, 40.0]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,25134.0,Deyverson Brum Silva Acosta,2.7018511,-1.6078165,1.0,Ground Pass,"[59.9, 37.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101,2.101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7235992792820397
1e63c7be-2a18-408b-b75b-2052d8e38588,6,1,00:00:02.404,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['21bff59d-036e-48f1-ae8b-c1ee7bc41d08'],"[59.9, 37.3]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404,0.30299999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7691127834968888
0a5143c4-678e-48a3-8a5e-36434ba9a069,7,1,00:00:02.404,0,2,2,0.04,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['1e63c7be-2a18-408b-b75b-2052d8e38588', '6174596b-6fa0-47e2-8750-f5b68d13202a']","[59.9, 37.3]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,"[59.4, 38.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15187065470722916
6174596b-6fa0-47e2-8750-f5b68d13202a,8,1,00:00:02.444,0,2,2,1.340237,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['e1260193-e767-4949-8c01-c6237d51505c'],"[59.4, 38.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,24149.0,José Antonio García Rabasco,16.650826,-3.063439,1.0,Ground Pass,"[42.8, 37.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.444,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3248197977020617
e1260193-e767-4949-8c01-c6237d51505c,9,1,00:00:03.785,0,3,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['6174596b-6fa0-47e2-8750-f5b68d13202a'],"[42.8, 37.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.785,1.3410000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02812881211424112
875001e3-7151-4147-8ebe-98068ff8c113,10,1,00:00:03.785,0,3,2,1.755983,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5a4f71d9-19ce-421d-8168-54641fef72ec', 'e1260193-e767-4949-8c01-c6237d51505c']","[42.8, 37.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.8, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.785,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6267919706051066
5a4f71d9-19ce-421d-8168-54641fef72ec,11,1,00:00:05.541,0,5,2,1.676478,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['2e2ccecd-730b-4950-a450-7c029138f40e'],"[42.8, 37.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,6647.0,Zouhair Feddal,16.623478,-2.5185459,1.0,Ground Pass,"[29.3, 27.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.541,1.7560000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5867776552686852
2e2ccecd-730b-4950-a450-7c029138f40e,12,1,00:00:07.217,0,7,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5a4f71d9-19ce-421d-8168-54641fef72ec'],"[29.3, 27.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.217,1.6759999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.535532048377103
06ef5949-72fc-42dc-8f6a-6b241138b781,13,1,00:00:07.217,0,7,2,0.839978,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2e2ccecd-730b-4950-a450-7c029138f40e', '8ff3fb9e-05d9-4b98-94ed-2cdf82f5d8c4']","[29.3, 27.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[29.3, 27.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.217,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6416523456491786
8ff3fb9e-05d9-4b98-94ed-2cdf82f5d8c4,14,1,00:00:08.057,0,8,2,1.824514,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5cf5b5be-b68d-4bf9-9e7c-2327785a4862'],"[29.3, 27.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,27656.0,Carl Medjani,31.40398,1.5548741,1.0,Ground Pass,"[29.8, 58.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.057,0.8400000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9848175723883386
5cf5b5be-b68d-4bf9-9e7c-2327785a4862,15,1,00:00:09.882,0,9,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['8ff3fb9e-05d9-4b98-94ed-2cdf82f5d8c4'],"[29.8, 58.8]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882,1.8249999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5192597822116951
3dac6e2b-5844-4c0b-8843-237408ab3dfb,16,1,00:00:09.882,0,9,2,1.936541,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5cf5b5be-b68d-4bf9-9e7c-2327785a4862', '8f92057a-d2cd-4353-b00f-92fb757828be']","[29.8, 58.8]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,"[46.0, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32584321655941095
8f92057a-d2cd-4353-b00f-92fb757828be,17,1,00:00:11.818,0,11,2,2.805001,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['d816e268-f251-44cf-b777-45778066d662'],"[46.0, 61.2]",27656.0,Carl Medjani,3.0,Right Center Back,25134.0,Deyverson Brum Silva Acosta,53.913357,-0.6657609,3.0,High Pass,"[88.4, 27.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.818,1.936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9721572594903819
d816e268-f251-44cf-b777-45778066d662,18,1,00:00:14.623,0,14,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['8f92057a-d2cd-4353-b00f-92fb757828be'],"[88.4, 27.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.623,2.8049999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0765598540656004
c7b1872f-84c8-416c-8c72-4efc0bd883ab,19,1,00:00:14.663,0,14,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,210,Real Sociedad,,,['abc60fba-b29d-4169-b07b-ac7fee645ff8'],"[31.2, 51.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.663,0.040000000000000924,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9853438536762075
abc60fba-b29d-4169-b07b-ac7fee645ff8,20,1,00:00:14.663,0,14,2,3.709795,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2edc60b8-e023-417d-8fad-5a8451d882d7', 'c7b1872f-84c8-416c-8c72-4efc0bd883ab']","[88.9, 28.2]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,6668.0,José Luis Morales Nogales,27.634941,-1.052099,3.0,High Pass,"[102.6, 4.2]",,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.663,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5022229019854008
2edc60b8-e023-417d-8fad-5a8451d882d7,21,1,00:00:18.373,0,18,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['abc60fba-b29d-4169-b07b-ac7fee645ff8'],"[102.6, 4.2]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.373,3.710000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07950565810121946
de89171d-9317-4fa9-b78a-f2dbb2a53c42,22,1,00:00:18.373,0,18,2,3.204906,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2edc60b8-e023-417d-8fad-5a8451d882d7', '7a453ca8-38e4-4495-b4c6-11ad0c431f98', '931f80b0-7da2-43ba-a30e-0003ce210713']","[102.6, 4.2]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[108.3, 18.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.373,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7938867688925799
931f80b0-7da2-43ba-a30e-0003ce210713,23,1,00:00:21.578,0,21,2,0.0,39,Dribbled Past,221,Levante UD,9,From Kick Off,210,Real Sociedad,,,"['7a453ca8-38e4-4495-b4c6-11ad0c431f98', 'de89171d-9317-4fa9-b78a-f2dbb2a53c42', 'f0eff625-8d91-4275-8c05-b2de91f7ef2f']","[11.8, 62.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.578,3.2049999999999983,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40120345628809573
7a453ca8-38e4-4495-b4c6-11ad0c431f98,24,1,00:00:21.578,0,21,2,0.0,14,Dribble,221,Levante UD,9,From Kick Off,221,Levante UD,,,['931f80b0-7da2-43ba-a30e-0003ce210713'],"[108.3, 18.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,True,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.578,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9959630037494477
f0eff625-8d91-4275-8c05-b2de91f7ef2f,25,1,00:00:21.578,0,21,2,1.209327,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['7a453ca8-38e4-4495-b4c6-11ad0c431f98', '931f80b0-7da2-43ba-a30e-0003ce210713', '9c94d2f0-b0d9-4f82-8268-f82db6673847']","[108.3, 18.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[112.4, 19.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.578,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9203856298484746
9c94d2f0-b0d9-4f82-8268-f82db6673847,26,1,00:00:22.787,0,22,2,0.558739,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['8da33286-1bf3-45bc-b43c-9317d12e5cbc'],"[112.4, 19.9]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,11.723907,1.7163122,1.0,Ground Pass,"[110.7, 31.5]",38.0,Left Foot,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.787,1.2089999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2916106292107621
8da33286-1bf3-45bc-b43c-9317d12e5cbc,27,1,00:00:23.346,0,23,3,0.884402,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7a38b4e9-878a-4d8d-b3c8-d26a879802f5', '9c94d2f0-b0d9-4f82-8268-f82db6673847']","[9.4, 48.6]",6671.0,Asier Illarramendi Andonegi,10.0,Center Defensive Midfield,6690.0,Xabier Prieto Argarate,3.443835,-2.6909313,1.0,Ground Pass,"[6.3, 47.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.346,0.559000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04130187584022993
7a38b4e9-878a-4d8d-b3c8-d26a879802f5,28,1,00:00:24.230,0,24,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8da33286-1bf3-45bc-b43c-9317d12e5cbc'],"[6.3, 47.1]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23,0.8840000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1804394012130368
765f31cd-f9a1-4528-8c8d-aa2ce39d85cd,29,1,00:00:24.230,0,24,3,4.13042,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2d3afa85-8afa-4979-95f7-404d196289f6', '7a38b4e9-878a-4d8d-b3c8-d26a879802f5']","[6.3, 47.1]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,"[37.5, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7840426818213038
2d3afa85-8afa-4979-95f7-404d196289f6,30,1,00:00:28.361,0,28,3,2.54202,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6f38bdb1-f123-40c3-9160-91987685872b', 'a930db52-bb50-452c-8849-2ca33252b7f4']","[37.5, 72.5]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,5560.0,Carlos Alberto Vela Garrido,34.399563,-0.107767984,1.0,Ground Pass,"[71.7, 68.8]",40.0,Right Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.361,4.131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.761218963281742
e7698c0a-75a1-4003-9c31-a6469aedcb19,31,1,00:00:30.417,0,30,3,0.470737,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[68.3, 69.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.417,2.056000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9045663314597151
a930db52-bb50-452c-8849-2ca33252b7f4,32,1,00:00:30.903,0,30,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2d3afa85-8afa-4979-95f7-404d196289f6'],"[70.1, 68.7]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.903,0.4859999999999971,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33771158664694834
