id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,off_camera,pass_switch,pass_no_touch,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,injury_stoppage_in_chain,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,pass_shot_assist,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e74a44bb-dbea-4d6e-bf6a-1121939c0a1b,802,1,00:24:22.610,24,22,53,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['0ac80703-4f3b-4edc-aaaa-f2b0bec87756'],"[72.2, 76.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.61,1.2539999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36710854967396933
b3d5bb5a-bdf4-4aa3-a146-55da52855696,803,1,00:24:22.610,24,22,53,1.70997,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['e6d1fb59-9735-48e8-9001-65140442461f', 'e74a44bb-dbea-4d6e-bf6a-1121939c0a1b']","[72.2, 76.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[72.2, 76.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.61,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8356185363823312
e6d1fb59-9735-48e8-9001-65140442461f,804,1,00:24:24.320,24,24,53,0.737893,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['bd4293cc-3eae-4c6a-b2ff-7efd36bad4e0'],"[72.2, 76.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,10.239629,0.088007376,1.0,Ground Pass,"[82.4, 77.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.32,1.7100000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7064549833606805
bd4293cc-3eae-4c6a-b2ff-7efd36bad4e0,805,1,00:24:25.058,24,25,53,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['e6d1fb59-9735-48e8-9001-65140442461f'],"[82.4, 77.6]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.058,0.7380000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1971995000584481
3c81f408-45ce-4e24-a55f-843afbdd7201,806,1,00:24:25.058,24,25,53,0.721508,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['bd4293cc-3eae-4c6a-b2ff-7efd36bad4e0', 'c2dd3b49-d459-44e9-a7ef-7c5ef3e720b0']","[82.4, 77.6]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,"[85.1, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.058,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6348568957993714
c2dd3b49-d459-44e9-a7ef-7c5ef3e720b0,807,1,00:24:25.779,24,25,53,0.0,14,Dribble,207,Valencia,3,From Free Kick,207,Valencia,,,['2e9c6a28-54a0-4423-8ea6-c37a4d6d83aa'],"[85.1, 78.1]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.779,0.7210000000000036,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3965195287285401
2e9c6a28-54a0-4423-8ea6-c37a4d6d83aa,808,1,00:24:25.779,24,25,53,0.0,4,Duel,207,Valencia,3,From Free Kick,216,Getafe,,,['c2dd3b49-d459-44e9-a7ef-7c5ef3e720b0'],"[35.0, 2.0]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.779,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.808670047231999
3aa5fbde-efb4-482e-8d00-38707ade6246,809,1,00:24:29.352,24,29,54,2.599295,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['60c9a32a-ba4b-44be-a7cb-07576474be29'],"[76.9, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,3638.0,Shkodran Mustafi,27.594383,-2.5968227,2.0,Low Pass,"[53.3, 65.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.352,3.5730000000000928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5940681027744416
60c9a32a-ba4b-44be-a7cb-07576474be29,810,1,00:24:31.951,24,31,54,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['3aa5fbde-efb4-482e-8d00-38707ade6246'],"[53.3, 65.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.951,2.5989999999999327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22236661501956745
bffaa808-c40d-457c-8877-93f01edf1ff6,811,1,00:24:31.951,24,31,54,1.388215,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['60c9a32a-ba4b-44be-a7cb-07576474be29', '73668196-2643-4f35-87b9-6a12bacdba7b']","[53.3, 65.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[53.3, 65.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.951,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3056769772982385
73668196-2643-4f35-87b9-6a12bacdba7b,812,1,00:24:33.339,24,33,54,1.429347,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['bfeaa950-4b01-4d89-a384-a1a66c4e4c82'],"[53.3, 65.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,4406.0,Aymen Abdennour,30.9317,-1.6160728,1.0,Ground Pass,"[51.9, 34.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.339,1.38799999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.783208206410101
bfeaa950-4b01-4d89-a384-a1a66c4e4c82,813,1,00:24:34.769,24,34,54,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['73668196-2643-4f35-87b9-6a12bacdba7b'],"[51.9, 34.8]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.769,1.4300000000000637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8018199879029413
97fe867e-7c82-4169-94d3-9c25a0feb9d0,814,1,00:24:34.769,24,34,54,3.192858,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['670a3aed-b7c9-4edc-85da-c50a36509d7b', 'bfeaa950-4b01-4d89-a384-a1a66c4e4c82']","[51.9, 34.8]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[58.1, 26.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.769,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6152457648693731
670a3aed-b7c9-4edc-85da-c50a36509d7b,815,1,00:24:37.962,24,37,54,1.563022,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['e83181eb-9063-4aed-a11c-fb2c6d183e8a'],"[58.1, 26.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,3638.0,Shkodran Mustafi,27.406569,1.5926906,1.0,Ground Pass,"[57.5, 53.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.962,3.1929999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5281345084634969
e83181eb-9063-4aed-a11c-fb2c6d183e8a,816,1,00:24:39.525,24,39,54,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['670a3aed-b7c9-4edc-85da-c50a36509d7b'],"[57.5, 53.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.525,1.5630000000001019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9815248090384985
dedaa9f3-2bc1-4329-9553-9eab77d968c0,817,1,00:24:39.525,24,39,54,1.276227,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['cd2f2b14-32f3-4246-877d-16134d84801e', 'e83181eb-9063-4aed-a11c-fb2c6d183e8a']","[57.5, 53.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[57.5, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.525,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.984539127413205
cd2f2b14-32f3-4246-877d-16134d84801e,818,1,00:24:40.801,24,40,54,1.007216,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['8d2df384-5631-4af5-936d-d9dd3e92ec8b'],"[57.5, 54.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6402.0,Francisco Alcácer García,25.134836,-0.45297185,3.0,High Pass,"[80.1, 43.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.801,1.27599999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8706838381018317
8d2df384-5631-4af5-936d-d9dd3e92ec8b,819,1,00:24:41.808,24,41,54,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['cd2f2b14-32f3-4246-877d-16134d84801e'],"[80.1, 43.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.808,1.0070000000000618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7532335527269917
64bfe4c8-42b3-48ec-a417-d791dde228b7,820,1,00:24:41.808,24,41,54,2.640836,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['54290520-db9f-406e-9c16-d4362e976858', 'dfe2687d-6936-4fda-a7e3-08c9d2d3c970']","[80.3, 43.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,10802.0,André Filipe Tavares Gomes,26.666082,0.37632814,3.0,High Pass,"[105.1, 53.4]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.808,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.019658372295363158
ef4ef0ca-50b0-4a1e-bd64-8810cdf9019d,821,1,00:24:44.232,24,44,54,0.319517,17,Pressure,207,Valencia,4,From Throw In,207,Valencia,,,['dfe2687d-6936-4fda-a7e3-08c9d2d3c970'],"[99.6, 54.1]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.232,2.423999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8608959951849203
54290520-db9f-406e-9c16-d4362e976858,822,1,00:24:44.449,24,44,54,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['64bfe4c8-42b3-48ec-a417-d791dde228b7'],"[101.0, 54.4]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.449,0.21700000000009823,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5125315076912446
dfe2687d-6936-4fda-a7e3-08c9d2d3c970,823,1,00:24:44.449,24,44,54,0.0,9,Clearance,207,Valencia,4,From Throw In,216,Getafe,,,"['64bfe4c8-42b3-48ec-a417-d791dde228b7', 'ef4ef0ca-50b0-4a1e-bd64-8810cdf9019d']","[15.0, 26.7]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.449,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7099698095165755
f92b93c5-26b6-470e-9104-de6a444d28de,824,1,00:24:50.370,24,50,55,0.239412,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['4c21ed3c-a762-456d-b407-1b4f980967e0'],"[93.4, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,5.5226803,-2.4074316,2.0,Low Pass,"[89.3, 76.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.37,5.920999999999822,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.028555692061483784
4c21ed3c-a762-456d-b407-1b4f980967e0,825,1,00:24:50.609,24,50,55,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['f92b93c5-26b6-470e-9104-de6a444d28de'],"[89.3, 76.3]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.609,0.23900000000003274,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8447935918819786
4c295810-428b-48ed-9886-a4ce0dc661cf,826,1,00:24:51.764,24,51,55,0.586434,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['466b6b5c-a3b2-4f74-ba3a-9d74a09ec208'],"[89.3, 76.3]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,10037.0,Danilo Barbosa da Silva,11.402193,-0.72955567,1.0,Ground Pass,"[97.8, 68.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.764,1.1549999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.43385743118458253
466b6b5c-a3b2-4f74-ba3a-9d74a09ec208,827,1,00:24:52.351,24,52,55,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['4c295810-428b-48ed-9886-a4ce0dc661cf'],"[97.8, 68.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.351,0.5870000000002165,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5786593515124578
0478baa0-e382-40dd-9b2b-d0bbc5e30f6e,828,1,00:24:52.351,24,52,55,0.04,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['3e68ff62-ac3e-4dbe-bfe8-3b95139aa79d', '466b6b5c-a3b2-4f74-ba3a-9d74a09ec208']","[97.8, 68.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[97.8, 68.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.351,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13033154123860058
3e68ff62-ac3e-4dbe-bfe8-3b95139aa79d,829,1,00:24:52.391,24,52,55,0.0,38,Miscontrol,207,Valencia,4,From Throw In,207,Valencia,,,,"[97.8, 68.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.391,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8686478698112187
31c7db7e-faa9-4096-8cff-3b354d0337a0,830,1,00:24:53.919,24,53,56,1.195486,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['31723e32-e4db-4076-ab80-5708dc6af374'],"[13.7, 22.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,15893.0,Víctor Rodríguez Romero,19.48153,-0.17021193,1.0,Ground Pass,"[32.9, 19.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.919,1.52800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5526481062102618
31723e32-e4db-4076-ab80-5708dc6af374,831,1,00:24:55.115,24,55,56,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['31c7db7e-faa9-4096-8cff-3b354d0337a0'],"[32.9, 19.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.115,1.1959999999999127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3906881239884168
cd6a8bd1-2bb9-4436-8da4-61d4bc8e45d9,832,1,00:24:55.115,24,55,56,0.032467,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['2c51cd34-ab47-4901-aafe-43feb223f242', '31723e32-e4db-4076-ab80-5708dc6af374']","[32.9, 19.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[32.5, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.115,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7880417979506212
2c51cd34-ab47-4901-aafe-43feb223f242,833,1,00:24:55.147,24,55,56,1.363984,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['7bd45341-ba61-4bf6-b634-f2c244335cff'],"[32.5, 18.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,26020.0,Ángel Lafita Castillo,16.292944,-1.021956,1.0,Ground Pass,"[41.0, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.147,0.03199999999992542,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7343729555753468
7bd45341-ba61-4bf6-b634-f2c244335cff,834,1,00:24:56.511,24,56,56,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['2c51cd34-ab47-4901-aafe-43feb223f242'],"[41.0, 4.9]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.511,1.3640000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.051196879573865095
90893c46-c03e-41bb-87fc-5af657590c5e,835,1,00:24:56.511,24,56,56,3.199997,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['7bd45341-ba61-4bf6-b634-f2c244335cff', '93277e22-f0e0-4af4-af07-db7ea62a6574']","[41.0, 4.9]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,"[65.5, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.511,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7906186957977966
93277e22-f0e0-4af4-af07-db7ea62a6574,836,1,00:24:59.711,24,59,56,1.366764,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['6b985b0c-2864-4cbb-b4c0-666be08f3d6a'],"[65.5, 9.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,15893.0,Víctor Rodríguez Romero,8.930845,-0.5942137,1.0,Ground Pass,"[72.9, 4.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.711,3.2000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8330190704535041
6b985b0c-2864-4cbb-b4c0-666be08f3d6a,837,1,00:25:01.078,25,1,56,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['93277e22-f0e0-4af4-af07-db7ea62a6574'],"[72.9, 4.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.078,1.3669999999999618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2798612866662764
