id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,interception_outcome_id,interception_outcome_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_aerial_won,counterpress,pass_switch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,pass_miscommunication,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_one_on_one,shot_aerial_won,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_technique_id,pass_technique_name,pass_outswinging,pass_deflected,miscontrol_aerial_won,pass_through_ball,foul_committed_type_id,foul_committed_type_name,50_50_outcome_id,50_50_outcome_name,dribble_overrun,pass_inswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4e944592-fe81-4c7e-a1d6-3592ffc42bba,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,442.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27402, 'name': 'Álvaro Daniel Pereira Barragán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 30}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7053895162499263
d105b8a1-5a66-47d6-873f-4643178f61bd,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7782005043941709
402f6526-255d-4fe2-8288-bb9a266d51e8,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['ed10f967-ce1b-4c0e-89bf-22c3652341e0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058334696032427025
ed10f967-ce1b-4c0e-89bf-22c3652341e0,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,322,Eibar,,,['402f6526-255d-4fe2-8288-bb9a266d51e8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10199965931321253
9882b68d-a8f0-484e-8368-bb70ddb5900c,5,1,00:00:01.166,0,1,2,0.461291,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['34b3d2ba-ab3a-4ec3-906b-ab6dc2e8c147'],"[60.0, 40.0]",24035.0,Álvaro Vázquez García,24.0,Left Center Forward,23416.0,Stefan Šćepović,7.106335,-1.8123621,1.0,Ground Pass,"[58.3, 33.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166,1.166,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19074547119520902
34b3d2ba-ab3a-4ec3-906b-ab6dc2e8c147,6,1,00:00:01.627,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['9882b68d-a8f0-484e-8368-bb70ddb5900c'],"[58.3, 33.1]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627,0.4610000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24037039208857924
b44f07dc-b879-4639-bce1-f515765daf7d,7,1,00:00:01.627,0,1,2,1.195466,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['a1c95a3f-1912-404a-b1dd-24582b1b3fa9'],"[58.6, 33.7]",23416.0,Stefan Šćepović,22.0,Right Center Forward,6745.0,Mehdi Lacen,3.5,2.2142975,1.0,Ground Pass,"[56.5, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9751884106911353
a1c95a3f-1912-404a-b1dd-24582b1b3fa9,8,1,00:00:02.822,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['b44f07dc-b879-4639-bce1-f515765daf7d'],"[56.5, 36.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.822,1.195,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42350995661289326
b567fb05-9bc1-4549-8d5d-a890b87ecbc4,9,1,00:00:02.822,0,2,2,0.361936,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['3a311b04-5f42-47af-bec1-c61dcdaead44', 'a1c95a3f-1912-404a-b1dd-24582b1b3fa9']","[56.5, 36.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.5, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.822,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9185291923576046
3a311b04-5f42-47af-bec1-c61dcdaead44,10,1,00:00:03.184,0,3,2,1.282625,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['ee9a5ebb-4664-492a-8623-819dddee6b03'],"[56.5, 36.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27402.0,Álvaro Daniel Pereira Barragán,41.044003,-2.2855008,1.0,Ground Pass,"[29.6, 5.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.184,0.3620000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19985789812909316
ee9a5ebb-4664-492a-8623-819dddee6b03,11,1,00:00:04.467,0,4,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['3a311b04-5f42-47af-bec1-c61dcdaead44'],"[29.6, 5.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.467,1.2829999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5089219977023971
df892779-901a-4409-8ab4-6a7f7ad7bdba,12,1,00:00:04.467,0,4,2,3.2,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['6380280f-ae69-47cd-96bf-d31b267772ff', 'ee9a5ebb-4664-492a-8623-819dddee6b03']","[29.6, 5.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,"[34.1, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.467,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8434537797029769
6380280f-ae69-47cd-96bf-d31b267772ff,13,1,00:00:07.667,0,7,2,0.8,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['5dd90124-b8a8-4cb6-8a2b-9bae4d8262b5'],"[34.1, 6.6]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6861.0,Juan Torres Ruiz,14.526183,2.1053128,1.0,Ground Pass,"[26.7, 19.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.667,3.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7813591544938396
5dd90124-b8a8-4cb6-8a2b-9bae4d8262b5,14,1,00:00:08.467,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['6380280f-ae69-47cd-96bf-d31b267772ff'],"[26.7, 19.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.467,0.8000000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5860819064217072
3fca5db1-dff6-4ef3-9fb3-a2c5a3891f98,15,1,00:00:08.467,0,8,2,0.712486,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5dd90124-b8a8-4cb6-8a2b-9bae4d8262b5', 'dafdc5f2-8064-419e-a8a0-c1a24c4e3514']","[26.7, 19.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[26.7, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.467,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32393315289102453
dafdc5f2-8064-419e-a8a0-c1a24c4e3514,16,1,00:00:09.179,0,9,2,1.687342,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c73c5d7f-5e44-4b09-b2c2-45ba3ee32f54'],"[26.7, 18.8]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6745.0,Mehdi Lacen,17.474838,-0.60228735,1.0,Ground Pass,"[41.1, 8.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.179,0.7119999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09640440619562551
c73c5d7f-5e44-4b09-b2c2-45ba3ee32f54,17,1,00:00:10.867,0,10,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['dafdc5f2-8064-419e-a8a0-c1a24c4e3514'],"[41.1, 8.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.867,1.6880000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47179122245712035
73656490-919d-48e0-b144-ead4851d2f44,18,1,00:00:10.867,0,10,2,0.926342,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['60c0ba7b-363f-44e1-a470-ae9c02dac334', 'c73c5d7f-5e44-4b09-b2c2-45ba3ee32f54']","[41.1, 8.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[41.1, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.867,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3338928969800323
60c0ba7b-363f-44e1-a470-ae9c02dac334,19,1,00:00:11.793,0,11,2,1.074862,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['23d6750b-5838-420c-b266-5401f9791cac'],"[41.1, 8.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27402.0,Álvaro Daniel Pereira Barragán,5.5542774,-1.8070416,1.0,Ground Pass,"[39.8, 3.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.793,0.9259999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3593793781820186
23d6750b-5838-420c-b266-5401f9791cac,20,1,00:00:12.868,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['60c0ba7b-363f-44e1-a470-ae9c02dac334'],"[39.8, 3.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.868,1.075000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3659915551231191
6b1f1dfc-415f-4dc7-be3c-69a930c7ab16,21,1,00:00:12.868,0,12,2,1.222766,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['23d6750b-5838-420c-b266-5401f9791cac', '9cab11a5-05a4-44e1-b638-7c98dabaef12']","[39.8, 3.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,"[39.8, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.868,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4563507548955087
9cab11a5-05a4-44e1-b638-7c98dabaef12,22,1,00:00:14.091,0,14,2,1.947766,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['79dc7276-7c73-4543-b1af-ee0cb4035900'],"[39.8, 3.4]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,23416.0,Stefan Šćepović,50.324547,0.38714835,3.0,High Pass,"[86.4, 22.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.091,1.222999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0758574593769823
79dc7276-7c73-4543-b1af-ee0cb4035900,23,1,00:00:16.038,0,16,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['9cab11a5-05a4-44e1-b638-7c98dabaef12'],"[86.4, 22.4]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.038,1.947000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9611609706170257
aae548fe-49a3-4237-bd59-1b71ca2d4ced,24,1,00:00:16.038,0,16,2,2.337985,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['142d74ef-382b-4950-83aa-9adb3249fe81', '2ce00b08-f505-47e2-b35c-59e6345ba535']","[78.5, 19.9]",23416.0,Stefan Šćepović,22.0,Right Center Forward,24035.0,Álvaro Vázquez García,24.894377,-0.5121706,3.0,High Pass,"[100.2, 7.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.038,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.52661692798955
d1b8d68a-5d81-4252-b3d9-aabaebb96491,25,1,00:00:18.099,0,18,2,0.620361,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,"['142d74ef-382b-4950-83aa-9adb3249fe81', '80bc97f4-158a-45b5-b464-0d1f4cbb6a38']","[96.6, 3.9]",24035.0,Álvaro Vázquez García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.099,2.061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6721053866440989
2ce00b08-f505-47e2-b35c-59e6345ba535,26,1,00:00:18.376,0,18,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['aae548fe-49a3-4237-bd59-1b71ca2d4ced'],"[95.6, 3.9]",24035.0,Álvaro Vázquez García,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.376,0.277000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4241882744057367
142d74ef-382b-4950-83aa-9adb3249fe81,27,1,00:00:18.376,0,18,2,0.0,10,Interception,216,Getafe,9,From Kick Off,322,Eibar,,,"['aae548fe-49a3-4237-bd59-1b71ca2d4ced', 'd1b8d68a-5d81-4252-b3d9-aabaebb96491']","[19.9, 72.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.376,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5301309436836673
80bc97f4-158a-45b5-b464-0d1f4cbb6a38,28,1,00:00:18.376,0,18,2,0.600572,43,Carry,216,Getafe,9,From Kick Off,322,Eibar,,,"['142d74ef-382b-4950-83aa-9adb3249fe81', '176e0f87-3da9-4f3b-bdb5-1ff61d9a40cc', 'd1b8d68a-5d81-4252-b3d9-aabaebb96491']","[19.9, 72.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[22.4, 75.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.376,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6502249180238167
176e0f87-3da9-4f3b-bdb5-1ff61d9a40cc,29,1,00:00:18.977,0,18,2,2.357172,30,Pass,216,Getafe,9,From Kick Off,322,Eibar,,,['af116843-eb0b-4a9d-8c99-af407f59fa7b'],"[22.4, 75.8]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6742.0,Sergio Gontán Gallardo,19.0,0.0,3.0,High Pass,"[41.4, 75.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.977,0.6009999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9471613230504913
af116843-eb0b-4a9d-8c99-af407f59fa7b,30,1,00:00:21.334,0,21,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,322,Eibar,,,['176e0f87-3da9-4f3b-bdb5-1ff61d9a40cc'],"[41.4, 75.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.334,2.3569999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48741937875050034
28ecb222-52c6-4ffe-aebc-7e99a57997a3,31,1,00:00:21.334,0,21,2,0.039999,43,Carry,216,Getafe,9,From Kick Off,322,Eibar,,,"['af116843-eb0b-4a9d-8c99-af407f59fa7b', 'f12e9200-4c6c-49fd-9e3d-f452b9f9e6f1']","[41.4, 75.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[41.4, 75.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49826935510470793
f12e9200-4c6c-49fd-9e3d-f452b9f9e6f1,32,1,00:00:21.374,0,21,2,0.795532,30,Pass,216,Getafe,9,From Kick Off,322,Eibar,,,"['0713b1b9-4bd8-4513-9066-136de689ddfd', 'c88490f3-7b1d-4217-8ef1-a38351734349']","[41.4, 75.8]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6712.0,Gonzalo Escalante,5.491812,-0.9928944,2.0,Low Pass,"[44.4, 71.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.374,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04639831611374601
