id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,counterpress,pass_no_touch,off_camera,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_overrun,out,foul_won_defensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,pass_shot_assist,shot_aerial_won,goalkeeper_end_location,pass_cut_back,foul_committed_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_straight,shot_one_on_one,pass_through_ball,miscontrol_aerial_won,pass_inswinging,foul_committed_type_id,foul_committed_type_name,ball_recovery_offensive,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6ea8f859-59be-48c0-8ab2-ae1a1006427f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.24155308411681098
52884d7f-24e2-4c6a-9b69-cd5b367ef6dc,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8517584993776398
b9543b5a-c175-4dd7-bbd4-25322780fed2,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,214,Espanyol,,,['abb5278e-02da-4dc5-b4f6-8e2898fafb87'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5932723489939122
abb5278e-02da-4dc5-b4f6-8e2898fafb87,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b9543b5a-c175-4dd7-bbd4-25322780fed2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.058498526281986596
a3aff2e7-6b5c-4f47-91d9-41614c8f56de,5,1,00:00:00.421,0,0,2,0.478462,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a52c86d1-1f53-40dc-a810-9446630da6c4'],"[61.0, 40.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,5719.0,Marco Asensio Willemsen,1.3038405,-2.1375256,1.0,Ground Pass,"[60.3, 39.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,0.421,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.48202168274506796
a52c86d1-1f53-40dc-a810-9446630da6c4,6,1,00:00:00.899,0,0,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a3aff2e7-6b5c-4f47-91d9-41614c8f56de'],"[60.3, 39.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899,0.47800000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4691513208895598
f4fd5b0d-f312-4be0-9845-c2c1e3496ab5,7,1,00:00:00.899,0,0,2,2.621802,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d2caa575-8266-4e0a-a9c9-cc4aa9d8229a'],"[60.9, 38.7]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6762.0,Álvaro González Soberón,26.030174,3.0415418,1.0,Ground Pass,"[35.0, 41.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8441745916279186
d2caa575-8266-4e0a-a9c9-cc4aa9d8229a,8,1,00:00:03.521,0,3,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f4fd5b0d-f312-4be0-9845-c2c1e3496ab5'],"[35.0, 41.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.521,2.622,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9327729212149981
a09c6217-cfed-44ae-8d69-54d669926c32,9,1,00:00:03.521,0,3,2,1.507723,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['37049e05-8de0-45b0-9c3d-0e4276863cf4', 'd2caa575-8266-4e0a-a9c9-cc4aa9d8229a']","[35.0, 41.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[35.4, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.521,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10717740633858075
37049e05-8de0-45b0-9c3d-0e4276863cf4,10,1,00:00:05.029,0,5,2,2.915649,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['cd7155f2-203d-4ca0-8aba-dc1e5d314afa', 'db547b45-5714-4400-a716-702d234f0e0b']","[35.4, 41.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,7781.0,Felipe Salvador Caicedo Corozo,55.140274,0.3498556,3.0,High Pass,"[87.2, 60.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.029,1.508,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8775004731226548
cd7155f2-203d-4ca0-8aba-dc1e5d314afa,11,1,00:00:07.944,0,7,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['37049e05-8de0-45b0-9c3d-0e4276863cf4'],"[87.2, 60.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944,2.915,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4381838494477609
8edeb1f6-e88a-410f-8e90-96aad01e653d,12,1,00:00:07.944,0,7,2,0.0,4,Duel,214,Espanyol,9,From Kick Off,214,Espanyol,,,['db547b45-5714-4400-a716-702d234f0e0b'],"[87.2, 60.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2896922672090464
db547b45-5714-4400-a716-702d234f0e0b,13,1,00:00:07.944,0,7,2,0.0,9,Clearance,214,Espanyol,9,From Kick Off,212,Atlético Madrid,,,"['37049e05-8de0-45b0-9c3d-0e4276863cf4', '8edeb1f6-e88a-410f-8e90-96aad01e653d']","[32.9, 19.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02309320773686785
ee55c69b-50a6-49c6-b07c-59cdafae38b3,14,1,00:00:09.182,0,9,2,1.380267,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['32a1aa4d-395a-4412-be4f-0997a60d8559'],"[78.6, 59.6]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,12.525574,-0.06391283,3.0,High Pass,"[91.1, 58.8]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.182,1.2380000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7970615608229883
32a1aa4d-395a-4412-be4f-0997a60d8559,15,1,00:00:10.562,0,10,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ee55c69b-50a6-49c6-b07c-59cdafae38b3'],"[91.1, 58.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.562,1.379999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27006026446647324
1fbc3d58-8af3-4dca-878d-bcaf7b695bc2,16,1,00:00:10.562,0,10,2,1.111426,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['32a1aa4d-395a-4412-be4f-0997a60d8559', '66e691c1-5ced-4cba-b8e0-6b4a88ef84cd']","[91.1, 58.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[92.0, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.562,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.598533689812485
66e691c1-5ced-4cba-b8e0-6b4a88ef84cd,17,1,00:00:11.674,0,11,2,0.0,3,Dispossessed,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a7709a9b-787a-416b-8df3-6f09de6dcf58'],"[92.0, 58.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.674,1.112,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012179170179253296
a7709a9b-787a-416b-8df3-6f09de6dcf58,18,1,00:00:11.674,0,11,2,0.0,4,Duel,214,Espanyol,9,From Kick Off,212,Atlético Madrid,,,['66e691c1-5ced-4cba-b8e0-6b4a88ef84cd'],"[28.1, 21.9]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.674,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2769287027539251
3179cfe7-7520-4c1f-83db-038616191659,19,1,00:00:12.238,0,12,2,0.0,2,Ball Recovery,214,Espanyol,9,From Kick Off,212,Atlético Madrid,,,,"[26.4, 25.5]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.238,0.5640000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7249566007326387
fc5de8eb-94f1-4ed7-a14a-ca6f695ffaba,20,1,00:00:12.238,0,12,2,1.140229,43,Carry,214,Espanyol,9,From Kick Off,212,Atlético Madrid,,,"['3179cfe7-7520-4c1f-83db-038616191659', '4cec9594-a6e1-4e8d-9303-e4b204ab15b7']","[26.4, 25.5]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,"[26.5, 25.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.238,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9572812270735807
4cec9594-a6e1-4e8d-9303-e4b204ab15b7,21,1,00:00:13.378,0,13,2,2.031653,30,Pass,214,Espanyol,9,From Kick Off,212,Atlético Madrid,,,['c9a65049-7c7c-48bc-b04a-cbfe9a5e8729'],"[26.5, 25.3]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,20.7239,-0.38588268,3.0,High Pass,"[45.7, 17.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.378,1.1400000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5854501376564958
c9a65049-7c7c-48bc-b04a-cbfe9a5e8729,22,1,00:00:15.410,0,15,2,0.704066,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['4cec9594-a6e1-4e8d-9303-e4b204ab15b7', '5def6bfd-a942-430e-8ed8-b955c0392501']","[74.4, 62.6]",6791.0,Javier López Rodríguez,2.0,Right Back,27148.0,Abraham González Casanova,12.532358,0.07187597,2.0,Low Pass,"[86.9, 63.5]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.41,2.032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4217493177005269
5def6bfd-a942-430e-8ed8-b955c0392501,23,1,00:00:16.114,0,16,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['c9a65049-7c7c-48bc-b04a-cbfe9a5e8729'],"[86.9, 63.5]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.114,0.7040000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18097294265593222
9fe42b84-64e3-4c3a-a211-76e269d0e0b6,24,1,00:00:16.114,0,16,2,1.354913,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['5def6bfd-a942-430e-8ed8-b955c0392501', 'd89239b7-e9df-47b6-a405-7b9ed367570d']","[86.9, 63.5]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,"[87.3, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.114,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.354648855593392
d89239b7-e9df-47b6-a405-7b9ed367570d,25,1,00:00:17.469,0,17,2,1.466986,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a89e7771-b5f8-49b5-ae3d-cc5550ed26c7'],"[87.3, 62.6]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,5719.0,Marco Asensio Willemsen,13.122881,-2.1334343,1.0,Ground Pass,"[80.3, 51.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.469,1.3550000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7607229721004571
a89e7771-b5f8-49b5-ae3d-cc5550ed26c7,26,1,00:00:18.936,0,18,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['d89239b7-e9df-47b6-a405-7b9ed367570d'],"[80.3, 51.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.936,1.4669999999999987,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8996843251518322
29d5ac6e-9381-4759-8385-8288ebb36668,27,1,00:00:18.936,0,18,2,1.065555,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['00e2d40d-c79c-478d-a635-25ee783ce2cc', 'a89e7771-b5f8-49b5-ae3d-cc5550ed26c7']","[80.3, 51.5]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[80.1, 55.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.936,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44083655893944185
00e2d40d-c79c-478d-a635-25ee783ce2cc,28,1,00:00:20.001,0,20,2,1.632066,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['52e69cf5-9ad0-4f35-9b6d-1b164191f303'],"[80.1, 55.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,27148.0,Abraham González Casanova,14.675489,2.428532,1.0,Ground Pass,"[69.0, 64.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.001,1.0650000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05022097548281734
52e69cf5-9ad0-4f35-9b6d-1b164191f303,29,1,00:00:21.633,0,21,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['00e2d40d-c79c-478d-a635-25ee783ce2cc'],"[69.0, 64.8]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.633,1.631999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10057772142005661
8b2e461e-719b-4f88-970b-c8d32af2866f,30,1,00:00:21.633,0,21,2,0.339322,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['52e69cf5-9ad0-4f35-9b6d-1b164191f303', '89573a2f-4237-406b-bf15-bf208bce7874']","[69.0, 64.8]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.4, 64.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.633,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6626639502883743
89573a2f-4237-406b-bf15-bf208bce7874,31,1,00:00:21.972,0,21,2,0.733332,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['5a0c1c54-62e7-4e36-b1b1-66390519a16e'],"[68.4, 64.5]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,6867.0,Papa Kouly Diop,10.960383,-2.1284285,1.0,Ground Pass,"[62.6, 55.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.972,0.3390000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6837998524385026
5a0c1c54-62e7-4e36-b1b1-66390519a16e,32,1,00:00:22.706,0,22,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['89573a2f-4237-406b-bf15-bf208bce7874'],"[62.6, 55.2]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.706,0.7339999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8954143000231967
