id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,pass_switch,counterpress,pass_deflected,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,clearance_head,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_aerial_won,foul_won_defensive,clearance_right_foot,miscontrol_aerial_won,dribble_overrun,foul_committed_advantage,foul_won_advantage,shot_first_time,pass_no_touch,pass_miscommunication,pass_cut_back,pass_goal_assist,injury_stoppage_in_chain,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_inswinging,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
31ebbd81-d6ca-47bd-a215-517986e8bc0f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9616159112954411
e6794a11-5868-4f20-a49f-fb8dbf16f1b4,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,214,Espanyol,442.0,"[{'player': {'id': 31904, 'name': 'Giedrius Arlauskis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 25}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8469834248387088
e6e4c533-8770-4a97-9f58-ac199b670a5d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,214,Espanyol,,,['56b87326-658c-4815-b7a2-0961a798c65c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.24217682171947486
56b87326-658c-4815-b7a2-0961a798c65c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e6e4c533-8770-4a97-9f58-ac199b670a5d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9506353103091892
c6458ba4-af91-4e55-827f-f862122e5280,5,1,00:00:01.169,0,1,2,1.483439,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['fc548d76-c6b6-49fd-b817-246cd6bd74ea'],"[60.0, 40.0]",6721.0,Willian José da Silva,23.0,Center Forward,3610.0,Roque Mesa Quevedo,9.10055,-3.130604,1.0,Ground Pass,"[50.9, 39.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169,1.169,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15976200471819824
c78a7d9c-eb92-4c3f-855e-985a798940ad,6,1,00:00:02.099,0,2,2,0.746725,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,"['2a3fe10f-f72d-40d9-98aa-3b9e2e7732ac', 'f9103739-3e2b-4813-a380-54e4dc137de7', 'fc548d76-c6b6-49fd-b817-246cd6bd74ea']","[68.0, 41.9]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099,0.9300000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8938075877324189
fc548d76-c6b6-49fd-b817-246cd6bd74ea,7,1,00:00:02.652,0,2,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['c6458ba4-af91-4e55-827f-f862122e5280', 'c78a7d9c-eb92-4c3f-855e-985a798940ad']","[50.9, 39.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.652,0.5529999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6502671554488647
f9103739-3e2b-4813-a380-54e4dc137de7,8,1,00:00:02.652,0,2,2,0.072534,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2a3fe10f-f72d-40d9-98aa-3b9e2e7732ac', 'c78a7d9c-eb92-4c3f-855e-985a798940ad', 'fc548d76-c6b6-49fd-b817-246cd6bd74ea']","[50.9, 39.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[49.9, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.652,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5775463754018948
2a3fe10f-f72d-40d9-98aa-3b9e2e7732ac,9,1,00:00:02.725,0,2,2,1.739695,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['c58bc7a3-08ea-473a-a494-3ed9590addc5', 'c78a7d9c-eb92-4c3f-855e-985a798940ad']","[49.9, 39.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,7907.0,Pedro Bigas Rigo,16.747538,-2.2716508,1.0,Ground Pass,"[39.1, 27.1]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.725,0.07299999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5104627673702768
c58bc7a3-08ea-473a-a494-3ed9590addc5,10,1,00:00:04.465,0,4,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2a3fe10f-f72d-40d9-98aa-3b9e2e7732ac'],"[39.1, 27.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.465,1.7399999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8137490493443554
90cfe173-b362-4642-b11f-6d9b40f50ac3,11,1,00:00:04.465,0,4,2,1.001679,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['165438ae-7719-4bd6-b685-20565147c0ca', '185e32a6-fa57-4045-871c-27a4593ad5ca', 'c58bc7a3-08ea-473a-a494-3ed9590addc5']","[39.1, 27.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,True,"[34.1, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.465,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7874614105079581
185e32a6-fa57-4045-871c-27a4593ad5ca,12,1,00:00:04.524,0,4,2,1.358792,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,"['165438ae-7719-4bd6-b685-20565147c0ca', '90cfe173-b362-4642-b11f-6d9b40f50ac3']","[83.0, 58.8]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.524,0.05900000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6780333755099933
165438ae-7719-4bd6-b685-20565147c0ca,13,1,00:00:05.466,0,5,2,2.901631,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['185e32a6-fa57-4045-871c-27a4593ad5ca', '60d0801e-0cd7-451c-b5cc-d90d2bb1674f']","[34.1, 16.0]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,7692.0,Mauricio Lemos Merladet,28.355776,1.9539223,1.0,Ground Pass,"[23.5, 42.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.466,0.9420000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5916819756212716
a1d3b858-a5e1-4161-b608-59ad03c91a07,14,1,00:00:08.225,0,8,2,0.718489,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,"['60d0801e-0cd7-451c-b5cc-d90d2bb1674f', 'bcf6e993-3ad1-4aa3-828d-df980731a2bf', 'e47523ac-1b58-4e25-91ee-66024564f337']","[97.6, 31.6]",5719.0,Marco Asensio Willemsen,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.225,2.7589999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6891632317641436
60d0801e-0cd7-451c-b5cc-d90d2bb1674f,15,1,00:00:08.368,0,8,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['165438ae-7719-4bd6-b685-20565147c0ca', 'a1d3b858-a5e1-4161-b608-59ad03c91a07']","[23.5, 42.3]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.368,0.14300000000000068,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49301321056181435
e47523ac-1b58-4e25-91ee-66024564f337,16,1,00:00:08.368,0,8,2,0.46043,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['60d0801e-0cd7-451c-b5cc-d90d2bb1674f', 'a1d3b858-a5e1-4161-b608-59ad03c91a07', 'bcf6e993-3ad1-4aa3-828d-df980731a2bf']","[23.5, 42.3]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,True,"[21.9, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.368,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49985287365806963
bcf6e993-3ad1-4aa3-828d-df980731a2bf,17,1,00:00:08.828,0,8,2,2.027489,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['a1d3b858-a5e1-4161-b608-59ad03c91a07', 'fdfffe63-5d88-423d-bb4d-e6ab781befe9']","[21.9, 57.0]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,6608.0,Nabil El Zhar,37.29075,0.069779,3.0,High Pass,"[59.1, 59.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.828,0.4599999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21039878998012018
fdfffe63-5d88-423d-bb4d-e6ab781befe9,18,1,00:00:10.856,0,10,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['bcf6e993-3ad1-4aa3-828d-df980731a2bf'],"[59.1, 59.6]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.856,2.0280000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43422757885256913
2d510936-92dc-4d0e-8f85-84a33462cfae,19,1,00:00:10.856,0,10,2,1.652357,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['a1274752-59a3-4f62-b3f0-767f09ba9bcc', 'd8077c7a-e80b-4c3c-bbc1-c2c71e0733ce']","[57.1, 55.8]",6608.0,Nabil El Zhar,17.0,Right Wing,6721.0,Willian José da Silva,15.239751,-0.8550527,3.0,High Pass,"[67.1, 44.3]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.856,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.20416798288460303
a1274752-59a3-4f62-b3f0-767f09ba9bcc,20,1,00:00:12.508,0,12,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2d510936-92dc-4d0e-8f85-84a33462cfae'],"[64.9, 42.4]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.508,1.6519999999999992,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8560263795332881
d8077c7a-e80b-4c3c-bbc1-c2c71e0733ce,21,1,00:00:12.508,0,12,2,1.277817,30,Pass,208,Las Palmas,9,From Kick Off,214,Espanyol,,,"['2d510936-92dc-4d0e-8f85-84a33462cfae', '5b431e64-be99-4022-8cf7-7a1e09dcde8e', 'efb5d29d-5136-42a5-8a5e-1922762e29f4']","[53.0, 35.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,18.245548,0.12639442,2.0,Low Pass,"[71.1, 38.1]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.508,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.38813784008657526
efb5d29d-5136-42a5-8a5e-1922762e29f4,22,1,00:00:13.786,0,13,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,214,Espanyol,,,['d8077c7a-e80b-4c3c-bbc1-c2c71e0733ce'],"[73.3, 37.7]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.786,1.2780000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4313612340278382
5b431e64-be99-4022-8cf7-7a1e09dcde8e,23,1,00:00:13.786,0,13,2,0.0,2,Ball Recovery,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['d8077c7a-e80b-4c3c-bbc1-c2c71e0733ce'],"[49.0, 42.0]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.786,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23308707200979928
471d9164-b353-49e0-abcf-a497f4c53ce0,24,1,00:00:13.786,0,13,2,6.706695,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['38077cc7-024a-4855-aa49-186d77af6e99', '5b431e64-be99-4022-8cf7-7a1e09dcde8e', 'd2535a8c-dc85-4cef-8cd7-c9f9c4d55fbb']","[49.0, 42.0]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[77.9, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.786,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9554785914639806
38077cc7-024a-4855-aa49-186d77af6e99,25,1,00:00:13.801,0,13,2,0.506317,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,['471d9164-b353-49e0-abcf-a497f4c53ce0'],"[70.9, 43.1]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.801,0.015000000000000568,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8633261871703356
fe96da32-5d98-4c95-9d2f-692349a6e4ed,26,1,00:00:14.467,0,14,2,0.597014,2,Ball Recovery,208,Las Palmas,9,From Kick Off,214,Espanyol,,,,"[71.9, 49.4]",6766.0,Gerard Moreno Balaguero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.467,0.6660000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6251084119621466
2775bf29-15c4-4d6c-9070-fbdd490c7bca,27,1,00:00:15.901,0,15,2,0.316849,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,,"[65.2, 45.4]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.901,1.4339999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.21253086847745062
5808bf8d-639f-4806-b7e3-198f04857031,28,1,00:00:18.060,0,18,2,0.964464,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,,"[55.6, 43.8]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06,2.158999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7389224132491712
d2535a8c-dc85-4cef-8cd7-c9f9c4d55fbb,29,1,00:00:20.493,0,20,2,1.335682,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['184da7a2-ae82-4228-8d33-6567e0271b8f'],"[77.9, 19.1]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6934.0,Jerónimo Figueroa Cabrera,16.292637,-1.2781638,1.0,Ground Pass,"[82.6, 3.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.493,2.433,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5516386721719522
184da7a2-ae82-4228-8d33-6567e0271b8f,30,1,00:00:21.828,0,21,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['d2535a8c-dc85-4cef-8cd7-c9f9c4d55fbb'],"[82.6, 3.5]",6934.0,Jerónimo Figueroa Cabrera,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.828,1.3350000000000009,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3097893071632355
1d6bb6fc-c533-43a3-96e9-65f23d2d026b,31,1,00:00:21.828,0,21,2,1.820417,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['184da7a2-ae82-4228-8d33-6567e0271b8f', '659c7974-4005-4c83-a6a1-0843ce637216', 'e07ba0fa-80b9-4143-83dc-19d90656503f']","[82.6, 3.5]",6934.0,Jerónimo Figueroa Cabrera,21.0,Left Wing,,,,,,,,,,,,True,"[87.1, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.828,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2510330066591536
659c7974-4005-4c83-a6a1-0843ce637216,32,1,00:00:23.097,0,23,2,0.276965,17,Pressure,208,Las Palmas,9,From Kick Off,214,Espanyol,,,['1d6bb6fc-c533-43a3-96e9-65f23d2d026b'],"[34.2, 77.2]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.097,1.269000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5659795315906089
