id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,duel_type_id,duel_type_name,miscontrol_aerial_won,counterpress,ball_recovery_recovery_failure,pass_aerial_won,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,pass_switch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_through_ball,shot_first_time,block_deflection,pass_cut_back,dribble_overrun,pass_outswinging,pass_goal_assist,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d6b0c81f-66aa-4268-acee-33fe307b5cfb,313,1,00:08:22.225,8,22,23,0.677533,17,Pressure,221,Levante UD,3,From Free Kick,221,Levante UD,,,['6fdf5c34-26f0-4494-8e20-e5127c8a3ab9'],"[100.6, 28.0]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.225,2.54200000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.21706618310216375
b46d1db6-a85a-4f13-b237-25b3f01cd45b,314,1,00:08:22.635,8,22,23,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['98043883-a6f3-415b-9da0-17ce4df80cb0'],"[101.0, 25.8]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.635,0.40999999999996817,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5585255081428175
6fdf5c34-26f0-4494-8e20-e5127c8a3ab9,315,1,00:08:22.635,8,22,24,1.825843,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['04f0aad5-9af8-40d9-b783-3fd2b5629a8b', '98043883-a6f3-415b-9da0-17ce4df80cb0', 'd6b0c81f-66aa-4268-acee-33fe307b5cfb']","[16.5, 56.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,18721.0,Robert Ibáñez Castro,32.898785,0.27078414,3.0,High Pass,"[48.2, 65.4]",40.0,Right Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.635,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8116603368484021
04f0aad5-9af8-40d9-b783-3fd2b5629a8b,316,1,00:08:24.461,8,24,24,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['6fdf5c34-26f0-4494-8e20-e5127c8a3ab9'],"[48.2, 65.4]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.461,1.8260000000000218,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7765124011726158
3a610ce9-c8cc-4c8a-b2e8-ad0b6dbcb372,317,1,00:08:24.461,8,24,24,1.056134,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['04f0aad5-9af8-40d9-b783-3fd2b5629a8b', '6c544e7c-da8b-4c87-8877-d9bb9325f82a']","[48.2, 65.4]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,"[44.7, 66.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.461,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28878387041149867
6c544e7c-da8b-4c87-8877-d9bb9325f82a,318,1,00:08:25.517,8,25,24,1.318686,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['db974bb5-0431-4788-9e6d-6ccf173806f8'],"[44.7, 66.7]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,4546.0,Dimitri Foulquier,11.994165,3.0162036,1.0,Ground Pass,"[32.8, 68.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.517,1.0559999999999832,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5765276818457629
db974bb5-0431-4788-9e6d-6ccf173806f8,319,1,00:08:26.835,8,26,24,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['6c544e7c-da8b-4c87-8877-d9bb9325f82a'],"[32.8, 68.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.835,1.3179999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7849268236864432
db39dc39-8952-486c-b745-beb4fd119930,320,1,00:08:26.835,8,26,24,0.470764,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['96c52be2-00b7-40c5-8751-d54b16c4bd57', 'db974bb5-0431-4788-9e6d-6ccf173806f8', 'f468af19-b420-4e8b-bcd4-457ea98837a4']","[32.8, 68.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,"[34.5, 68.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.835,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9592124652950188
96c52be2-00b7-40c5-8751-d54b16c4bd57,321,1,00:08:26.860,8,26,24,0.548871,17,Pressure,1049,Granada,1,Regular Play,221,Levante UD,,,"['01f83dc9-6483-455e-81dd-b22133a20409', 'db39dc39-8952-486c-b745-beb4fd119930', 'f468af19-b420-4e8b-bcd4-457ea98837a4']","[84.8, 14.9]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.86,0.025000000000034106,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.34412664038126095
79e34753-62ae-43fc-8072-0d6101264a87,322,1,00:08:27.306,8,27,24,0.0,39,Dribbled Past,1049,Granada,1,Regular Play,221,Levante UD,,,"['01f83dc9-6483-455e-81dd-b22133a20409', 'f468af19-b420-4e8b-bcd4-457ea98837a4']","[85.6, 11.9]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.306,0.44599999999996953,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45401626639454873
f468af19-b420-4e8b-bcd4-457ea98837a4,323,1,00:08:27.306,8,27,24,0.0,14,Dribble,1049,Granada,1,Regular Play,1049,Granada,,,"['79e34753-62ae-43fc-8072-0d6101264a87', '96c52be2-00b7-40c5-8751-d54b16c4bd57']","[34.5, 68.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.306,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19220537649062364
01f83dc9-6483-455e-81dd-b22133a20409,324,1,00:08:27.306,8,27,24,1.00284,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['79e34753-62ae-43fc-8072-0d6101264a87', '96c52be2-00b7-40c5-8751-d54b16c4bd57', 'b2e46f08-e7d4-48a7-a1b6-b8b7cafbd7bb', 'f468af19-b420-4e8b-bcd4-457ea98837a4', 'f778bce0-482b-4b29-8178-75faad343f5b']","[34.5, 68.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,"[39.0, 67.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.306,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5513702741766604
b2e46f08-e7d4-48a7-a1b6-b8b7cafbd7bb,325,1,00:08:28.191,8,28,24,0.560415,17,Pressure,1049,Granada,1,Regular Play,221,Levante UD,,,"['01f83dc9-6483-455e-81dd-b22133a20409', 'f778bce0-482b-4b29-8178-75faad343f5b']","[80.4, 13.5]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.191,0.8849999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3848878262298545
f778bce0-482b-4b29-8178-75faad343f5b,326,1,00:08:28.309,8,28,24,1.211694,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['b2e46f08-e7d4-48a7-a1b6-b8b7cafbd7bb', 'f77fe0f7-9f5c-4cca-9eea-4a862e8302c9']","[39.0, 67.9]",4546.0,Dimitri Foulquier,2.0,Right Back,6847.0,Adalberto Peñaranda Maestre,19.712433,0.03551805,2.0,Low Pass,"[58.7, 68.6]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.309,0.11800000000005184,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.37446165468519843
0e7498cd-c0df-4603-b2bb-73094d686678,327,1,00:08:29.411,8,29,24,0.235881,17,Pressure,1049,Granada,1,Regular Play,221,Levante UD,,,"['2601de63-68c8-4f22-a403-37c2263b61bf', 'e48b1841-6f73-4a62-8703-81e512b620c0', 'f77fe0f7-9f5c-4cca-9eea-4a862e8302c9']","[59.4, 11.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.411,1.1019999999999754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5871470931222539
f77fe0f7-9f5c-4cca-9eea-4a862e8302c9,328,1,00:08:29.521,8,29,24,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['0e7498cd-c0df-4603-b2bb-73094d686678', 'f778bce0-482b-4b29-8178-75faad343f5b']","[58.7, 68.6]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.521,0.11000000000001364,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8968292012702231
2601de63-68c8-4f22-a403-37c2263b61bf,329,1,00:08:29.521,8,29,24,0.022465002,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0e7498cd-c0df-4603-b2bb-73094d686678', 'e48b1841-6f73-4a62-8703-81e512b620c0', 'f77fe0f7-9f5c-4cca-9eea-4a862e8302c9']","[58.7, 68.6]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,"[59.2, 68.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.521,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9416437191729977
e48b1841-6f73-4a62-8703-81e512b620c0,330,1,00:08:29.543,8,29,24,2.58689,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['060e6cc1-fe41-4383-8e6e-5fd44ece1255', '0e7498cd-c0df-4603-b2bb-73094d686678', '4d816268-67b4-4e82-9bf5-512fbcd41b9d']","[59.2, 68.3]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,18721.0,Robert Ibáñez Castro,22.626755,0.048634186,2.0,Low Pass,"[81.8, 69.4]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.543,0.02199999999999136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5037471742519178
4d816268-67b4-4e82-9bf5-512fbcd41b9d,331,1,00:08:32.130,8,32,24,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['e48b1841-6f73-4a62-8703-81e512b620c0'],"[66.5, 75.0]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.13,2.586999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9485481770403522
060e6cc1-fe41-4383-8e6e-5fd44ece1255,332,1,00:08:32.130,8,32,25,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['e48b1841-6f73-4a62-8703-81e512b620c0'],"[38.3, 10.7]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.13,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5874304440322136
05c6a527-346d-4607-9b23-0894d0e9b4ca,333,1,00:08:32.130,8,32,25,1.546874,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['060e6cc1-fe41-4383-8e6e-5fd44ece1255', '4299c8f5-d8c6-41d5-9582-ec6cb128342e']","[38.3, 10.7]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[31.3, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.13,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14599345835697675
4299c8f5-d8c6-41d5-9582-ec6cb128342e,334,1,00:08:33.677,8,33,25,1.088948,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['823dd512-29f4-4193-87f0-5f6c37058a94'],"[31.3, 12.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,27122.0,Simão Mate,10.371114,0.8809963,1.0,Ground Pass,"[37.9, 20.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.677,1.5470000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.786860926123849
823dd512-29f4-4193-87f0-5f6c37058a94,335,1,00:08:34.766,8,34,25,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['4299c8f5-d8c6-41d5-9582-ec6cb128342e'],"[37.9, 20.2]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.766,1.0889999999999418,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2442753225250015
ee72264c-428f-4c8f-990e-7f2a4eb290b5,336,1,00:08:34.766,8,34,25,2.225912,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['823dd512-29f4-4193-87f0-5f6c37058a94', 'fff70145-200b-4faa-8408-6b971a1973ab']","[37.9, 20.2]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[42.3, 35.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.766,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.147095238864276
fff70145-200b-4faa-8408-6b971a1973ab,337,1,00:08:36.992,8,36,25,2.047844,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['9fb91fd8-c9b2-46c1-91fd-c185e1040a06'],"[42.3, 35.5]",27122.0,Simão Mate,10.0,Center Defensive Midfield,6787.0,Pedro López Muñoz,24.62458,1.5261106,1.0,Ground Pass,"[43.4, 60.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.992,2.225999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8585878926886892
9fb91fd8-c9b2-46c1-91fd-c185e1040a06,338,1,00:08:39.040,8,39,25,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['fff70145-200b-4faa-8408-6b971a1973ab'],"[43.4, 60.1]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.04,2.048000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3375808525569266
6dcc5952-0ff2-46be-9a96-7f8df1f563f8,339,1,00:08:39.040,8,39,25,0.802748,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['9fb91fd8-c9b2-46c1-91fd-c185e1040a06', 'c2f646d7-62c4-4300-8a98-6d0b95b90ed6']","[43.4, 60.1]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[44.8, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.04,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9707410303548254
c2f646d7-62c4-4300-8a98-6d0b95b90ed6,340,1,00:08:39.842,8,39,25,1.426771,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['5c4957d7-839f-487f-9e7a-65fb592ee8fa'],"[44.8, 63.8]",6787.0,Pedro López Muñoz,2.0,Right Back,6668.0,José Luis Morales Nogales,20.602184,0.517942,1.0,Ground Pass,"[62.7, 74.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.842,0.8020000000000209,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.05499139811410403
c55cb24a-ffd4-4bd3-ae3e-47962043c344,341,1,00:08:41.100,8,41,25,0.191358,17,Pressure,221,Levante UD,1,Regular Play,1049,Granada,,,"['2bee5b59-b7bf-405e-bfbf-b498e3ef9e30', '5c4957d7-839f-487f-9e7a-65fb592ee8fa']","[55.2, 6.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.1,1.2580000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.22836101641515727
5c4957d7-839f-487f-9e7a-65fb592ee8fa,342,1,00:08:41.269,8,41,25,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['c2f646d7-62c4-4300-8a98-6d0b95b90ed6', 'c55cb24a-ffd4-4bd3-ae3e-47962043c344']","[62.7, 74.0]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.269,0.16899999999998272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3173864600260584
2bee5b59-b7bf-405e-bfbf-b498e3ef9e30,343,1,00:08:41.269,8,41,25,0.102299,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0e95ec6a-0c7c-4835-85f8-8e2fb86f501e', 'c55cb24a-ffd4-4bd3-ae3e-47962043c344', 'ce60d1dc-3018-491b-84bf-b6771ac5ef6d']","[63.2, 75.8]",6668.0,José Luis Morales Nogales,17.0,Right Wing,5678.0,Jefferson Andrés Lerma Solís,2.7802877,-0.9129077,1.0,Ground Pass,"[64.9, 73.6]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.269,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5884150083981654
ce60d1dc-3018-491b-84bf-b6771ac5ef6d,344,1,00:08:41.371,8,41,25,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['2bee5b59-b7bf-405e-bfbf-b498e3ef9e30'],"[65.6, 62.9]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.371,0.10199999999997544,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5033370542498359
0e95ec6a-0c7c-4835-85f8-8e2fb86f501e,345,1,00:08:41.371,8,41,25,0.0,6,Block,221,Levante UD,1,Regular Play,1049,Granada,,,['2bee5b59-b7bf-405e-bfbf-b498e3ef9e30'],"[55.2, 6.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.371,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6499421553856898
4fa531ee-70c2-4435-a7af-df7e56a85db6,346,1,00:08:42.355,8,42,26,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,"[56.7, 14.0]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.355,0.9840000000000373,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8889315266448771
d12f26ad-5eef-4b87-8fd3-7043ba8c2cc7,347,1,00:08:42.355,8,42,26,2.428948,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['4fa531ee-70c2-4435-a7af-df7e56a85db6', 'ac044d5b-2294-4b03-88d9-05e2c6608176', 'b0e9cf0e-f7be-4dd7-bd6b-20f7127d6e05']","[56.7, 14.0]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[63.6, 9.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.355,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020444885492773013
