id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,pass_assisted_shot_id,pass_shot_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,out,clearance_left_foot,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,shot_first_time,pass_no_touch,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,miscontrol_aerial_won,clearance_other,goalkeeper_end_location,clearance_right_foot,pass_goal_assist,pass_through_ball,foul_committed_offensive,foul_won_defensive,dribble_nutmeg,pass_cut_back,shot_aerial_won,pass_straight,pass_inswinging,foul_committed_advantage,foul_won_advantage,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,foul_committed_type_id,foul_committed_type_name,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
667bbd2d-bea3-498a-ab04-9b21b472eba5,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,442.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8670303145931524
cf29ddcf-0649-4ede-afa6-8948e63e5e75,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 18}, {'player': {'id': 6737, 'name': 'Alfonso Pedraza Sag'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9180165896191932
7caa863a-d668-4536-9e42-58180468465a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,['bbead4e8-007b-4a59-b892-802e4993b68b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18561716975763998
bbead4e8-007b-4a59-b892-802e4993b68b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7caa863a-d668-4536-9e42-58180468465a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2440635055908955
1b26f358-3d18-44d8-bce9-f788b73be351,5,1,00:00:00.304,0,0,2,0.489572,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b09b63fd-4bc9-4979-b48a-ccc75f8af96d'],"[60.0, 40.0]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,6761.0,Leonardo Carrilho Baptistão,1.4,1.5707964,1.0,Ground Pass,"[60.0, 41.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.304,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8389957329826009
b09b63fd-4bc9-4979-b48a-ccc75f8af96d,6,1,00:00:00.793,0,0,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['1b26f358-3d18-44d8-bce9-f788b73be351'],"[60.0, 41.4]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793,0.48900000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07037919105327217
af6efab8-ae83-4f0d-b6b5-47cba846006b,7,1,00:00:00.793,0,0,2,1.646762,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['140fa545-2fb8-4ed5-83e6-b1c12dcb5a97'],"[59.6, 41.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,6357.0,Jonathan dos Santos Ramírez,17.08479,-3.041924,1.0,Ground Pass,"[42.6, 39.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.969238536162095
140fa545-2fb8-4ed5-83e6-b1c12dcb5a97,8,1,00:00:02.440,0,2,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['af6efab8-ae83-4f0d-b6b5-47cba846006b'],"[42.6, 39.9]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,1.6469999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16773219822598817
9b4e3a84-a3b1-404c-bbbd-7361c160d975,9,1,00:00:02.440,0,2,2,3.131361,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['16d620ab-80fa-4044-ad95-f716f3dd027d'],"[42.6, 39.9]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,6935.0,Adrián Marín Gómez,32.13985,-2.0775926,1.0,Ground Pass,"[27.0, 11.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07076045327725256
16d620ab-80fa-4044-ad95-f716f3dd027d,10,1,00:00:05.571,0,5,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['9b4e3a84-a3b1-404c-bbbd-7361c160d975'],"[27.0, 11.8]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.571,3.131,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00787118915384144
1497c01c-570a-41f1-ba6b-2078398de2a1,11,1,00:00:05.571,0,5,2,0.784684,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['16d620ab-80fa-4044-ad95-f716f3dd027d', 'a8c1b6b4-61ba-47ba-93fa-59a596e6e6aa']","[27.0, 11.8]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[26.7, 12.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.571,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.885969787081278
a8c1b6b4-61ba-47ba-93fa-59a596e6e6aa,12,1,00:00:06.356,0,6,2,0.774001,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['7c031f3f-6341-41f0-9a88-d44aaa3e1518'],"[26.7, 12.3]",6935.0,Adrián Marín Gómez,6.0,Left Back,6357.0,Jonathan dos Santos Ramírez,13.980701,0.91728127,1.0,Ground Pass,"[35.2, 23.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.356,0.7850000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9231429581044056
7c031f3f-6341-41f0-9a88-d44aaa3e1518,13,1,00:00:07.130,0,7,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['a8c1b6b4-61ba-47ba-93fa-59a596e6e6aa'],"[35.2, 23.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,0.774,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08657020755318157
47836166-eb94-41b9-820b-1409db0acb46,14,1,00:00:07.130,0,7,2,0.714763,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['7c031f3f-6341-41f0-9a88-d44aaa3e1518', 'be9f7b78-fe48-4d30-bbff-08bbd155bf6d', 'c549758d-7b3c-4ffb-beda-ae24589d6b6f']","[35.2, 23.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[35.7, 23.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13748685028312035
c549758d-7b3c-4ffb-beda-ae24589d6b6f,15,1,00:00:07.402,0,7,2,0.326235,17,Pressure,222,Villarreal,9,From Kick Off,360,Rayo Vallecano,,,['47836166-eb94-41b9-820b-1409db0acb46'],"[84.9, 56.7]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.402,0.27200000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6128968333737648
be9f7b78-fe48-4d30-bbff-08bbd155bf6d,16,1,00:00:07.845,0,7,2,0.937826,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['36be808e-896e-49ad-8220-85edeced5b2b'],"[35.7, 23.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,6737.0,Alfonso Pedraza Sag,10.83005,-1.0699757,1.0,Ground Pass,"[40.9, 13.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.845,0.4429999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06726084736014015
7272d6f9-78e9-4522-bdeb-88a4dd01326e,17,1,00:00:08.451,0,8,2,0.467933,17,Pressure,222,Villarreal,9,From Kick Off,360,Rayo Vallecano,,,"['36be808e-896e-49ad-8220-85edeced5b2b', '6aaf568a-f982-4281-827a-6981b305b5c7']","[79.2, 66.2]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.451,0.6060000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18922541282861072
36be808e-896e-49ad-8220-85edeced5b2b,18,1,00:00:08.783,0,8,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['7272d6f9-78e9-4522-bdeb-88a4dd01326e', 'be9f7b78-fe48-4d30-bbff-08bbd155bf6d']","[40.9, 13.9]",6737.0,Alfonso Pedraza Sag,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.783,0.33199999999999896,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035221886760367194
6aaf568a-f982-4281-827a-6981b305b5c7,19,1,00:00:08.783,0,8,2,1.592269,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['6b06edd9-1c3c-40bc-b1ca-1c2842e347e8', '7272d6f9-78e9-4522-bdeb-88a4dd01326e']","[40.9, 13.9]",6737.0,Alfonso Pedraza Sag,16.0,Left Midfield,,,1.4,0.0,1.0,Ground Pass,"[42.3, 13.9]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.783,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4374866130708692
6b06edd9-1c3c-40bc-b1ca-1c2842e347e8,20,1,00:00:10.375,0,10,3,0.979903,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2b83dcfa-9b22-4a5c-a6f0-3dde8968ab13', '6aaf568a-f982-4281-827a-6981b305b5c7']","[77.8, 66.2]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,26848.0,Roberto Trashorras Gayoso,14.578408,-2.9132514,1.0,Ground Pass,"[63.6, 62.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.375,1.5920000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3984817224870064
2b83dcfa-9b22-4a5c-a6f0-3dde8968ab13,21,1,00:00:11.355,0,11,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6b06edd9-1c3c-40bc-b1ca-1c2842e347e8'],"[63.6, 62.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.355,0.9800000000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14618689384834727
b21fcb36-4cd1-4a53-955f-8a433aa99d65,22,1,00:00:11.355,0,11,3,0.866814,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2b83dcfa-9b22-4a5c-a6f0-3dde8968ab13', '2e3d17c8-5e7d-43f0-8da3-8e24b34f7f42']","[63.6, 62.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.6, 62.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.355,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9322692255635034
2e3d17c8-5e7d-43f0-8da3-8e24b34f7f42,23,1,00:00:12.222,0,12,3,1.061303,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ab45a5fd-a167-495b-b580-79ada563e125'],"[63.6, 62.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,15.415901,3.0961695,1.0,Ground Pass,"[48.2, 63.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.222,0.8669999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9932023907384316
ab45a5fd-a167-495b-b580-79ada563e125,24,1,00:00:13.283,0,13,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2e3d17c8-5e7d-43f0-8da3-8e24b34f7f42'],"[48.2, 63.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.283,1.061,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3034242561861029
063fe064-1277-479e-82f3-8ef645d8ad78,25,1,00:00:13.283,0,13,3,3.261677,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['ab45a5fd-a167-495b-b580-79ada563e125', 'd74e5116-dbb5-4cc5-8be2-0cd0ef589576']","[48.2, 63.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[35.9, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.283,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7269405883194877
d74e5116-dbb5-4cc5-8be2-0cd0ef589576,26,1,00:00:16.545,0,16,3,1.581768,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a9a9f363-f810-4fcc-826d-a07772c465fe'],"[35.9, 58.3]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,18404.0,José Ángel Crespo Rincón,32.61242,-1.5983967,1.0,Ground Pass,"[35.0, 25.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.545,3.2620000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.519621445972727
4848f891-3a41-4dc9-b9cf-bb2c8605c707,27,1,00:00:17.645,0,17,3,0.561162,17,Pressure,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,"['9c221442-3b2d-4a85-83fd-9b1e4349e851', 'a9a9f363-f810-4fcc-826d-a07772c465fe', 'cd749598-e609-459b-87e1-f06a56da9afc']","[82.8, 51.8]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.645,1.0999999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4212443788364588
a9a9f363-f810-4fcc-826d-a07772c465fe,28,1,00:00:18.126,0,18,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4848f891-3a41-4dc9-b9cf-bb2c8605c707', 'd74e5116-dbb5-4cc5-8be2-0cd0ef589576']","[35.0, 25.7]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.126,0.48100000000000165,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46941533401151025
9c221442-3b2d-4a85-83fd-9b1e4349e851,29,1,00:00:18.126,0,18,3,0.075286,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4848f891-3a41-4dc9-b9cf-bb2c8605c707', 'a9a9f363-f810-4fcc-826d-a07772c465fe', 'cd749598-e609-459b-87e1-f06a56da9afc']","[35.0, 25.7]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[35.0, 25.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.126,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23213948470712076
cd749598-e609-459b-87e1-f06a56da9afc,30,1,00:00:18.202,0,18,3,2.679608,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4848f891-3a41-4dc9-b9cf-bb2c8605c707', '516f95b5-fb4c-4e57-8eb9-990a71b17497']","[35.0, 25.5]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,24255.0,Juan Carlos Martín Corral,25.24203,2.7169323,1.0,Ground Pass,"[12.0, 35.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.202,0.07600000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06272791337293937
516f95b5-fb4c-4e57-8eb9-990a71b17497,31,1,00:00:20.881,0,20,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['cd749598-e609-459b-87e1-f06a56da9afc'],"[12.0, 35.9]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.881,2.6789999999999985,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4372083042775696
