id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,off_camera,pass_switch,out,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,shot_aerial_won,goalkeeper_end_location,pass_inswinging,pass_cross,shot_first_time,ball_recovery_recovery_failure,pass_cut_back,foul_committed_offensive,foul_won_defensive,foul_committed_advantage,foul_won_advantage,clearance_left_foot,dribble_nutmeg,clearance_right_foot,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,dribble_overrun,pass_no_touch,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e2a37a80-42d3-4498-8240-1022697276f8,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5879570943605849
5c49ec1f-3294-43d4-a3fb-7808f64421e2,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6349, 'name': 'Federico Julián Fazio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 23802, 'name': 'Juan Muñoz Muñoz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.871719166205739
b0c9ce8c-717d-4140-aadc-a547c7cece04,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,213,Sevilla,,,['3518c0fe-e0c9-435a-9cf9-045f835953ec'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3585391692229609
3518c0fe-e0c9-435a-9cf9-045f835953ec,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['b0c9ce8c-717d-4140-aadc-a547c7cece04'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21890229204853262
90351169-831f-4784-b00a-6c2a1be7cc38,5,1,00:00:00.624,0,0,2,0.44,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['cd940623-0fb0-423b-a137-e6ebc12a98ed'],"[61.0, 40.1]",3486.0,Fernando Llorente Torres,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,0.70710677,-1.4288993,1.0,Ground Pass,"[61.1, 39.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.624,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1930743700827432
cd940623-0fb0-423b-a137-e6ebc12a98ed,6,1,00:00:01.064,0,1,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['90351169-831f-4784-b00a-6c2a1be7cc38'],"[61.1, 39.4]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064,0.44000000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9510090295800112
60a10705-ab04-432c-a45d-2b9f1032ae0b,7,1,00:00:01.064,0,1,2,0.875823,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['cd940623-0fb0-423b-a137-e6ebc12a98ed', 'cf766db5-25b8-468e-b4c8-da9cb561302d']","[61.1, 39.4]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[61.2, 39.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5325057958885926
cf766db5-25b8-468e-b4c8-da9cb561302d,8,1,00:00:01.939,0,1,2,1.8,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['6618ae53-a2ae-4042-8f70-4d06683dd769'],"[61.2, 39.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,3253.0,Adil Rami,27.299816,2.9499443,1.0,Ground Pass,"[34.4, 44.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939,0.875,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8333177785822898
6618ae53-a2ae-4042-8f70-4d06683dd769,9,1,00:00:03.739,0,3,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['cf766db5-25b8-468e-b4c8-da9cb561302d'],"[34.4, 44.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.739,1.7999999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8782302562415417
e48ee8b3-e79e-4c65-bd2d-850341847c9e,10,1,00:00:03.739,0,3,2,1.800484,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['6618ae53-a2ae-4042-8f70-4d06683dd769', 'c2503ec0-2bbc-4f80-9e8c-b137590694d9']","[34.4, 44.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[36.5, 44.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.739,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7743102072889578
c2503ec0-2bbc-4f80-9e8c-b137590694d9,11,1,00:00:05.540,0,5,2,6.572881,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['f9b35b2d-acb7-4c51-aca1-01a24f0638de'],"[36.5, 44.8]",3253.0,Adil Rami,3.0,Right Center Back,3486.0,Fernando Llorente Torres,89.52955,-0.36909845,3.0,High Pass,"[120.0, 12.5]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,1.8010000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9552379976772128
f9b35b2d-acb7-4c51-aca1-01a24f0638de,12,1,00:00:12.113,0,12,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['c2503ec0-2bbc-4f80-9e8c-b137590694d9'],"[97.2, 20.5]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.113,6.5729999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3767802328483665
abb934d7-1ecf-4260-b648-67907af358d6,13,1,00:00:25.127,0,25,3,3.134682,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['c1f843fe-b874-487e-b154-8c9a59eba754'],"[6.0, 44.0]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,6663.0,Antonio Barragán Fernández,60.71112,0.53589976,3.0,High Pass,"[58.2, 75.0]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.127,13.014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3090703857419451
c1f843fe-b874-487e-b154-8c9a59eba754,14,1,00:00:28.262,0,28,3,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['abb934d7-1ecf-4260-b648-67907af358d6'],"[58.2, 75.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.262,3.1350000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10549013863805579
3f93d2d4-eca4-4a57-baf3-b6bd448f176c,15,1,00:00:28.262,0,28,3,0.0,4,Duel,207,Valencia,7,From Goal Kick,213,Sevilla,,,['535bd3b7-346d-4d4c-9384-1f997924f42a'],"[63.0, 5.3]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.262,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5615077536647755
535bd3b7-346d-4d4c-9384-1f997924f42a,16,1,00:00:28.262,0,28,3,1.973634,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,"['3d67cfd2-60fa-48ce-b115-eecf0ef2d922', '3f93d2d4-eca4-4a57-baf3-b6bd448f176c']","[57.1, 74.8]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6402.0,Francisco Alcácer García,19.296114,-0.86610484,3.0,High Pass,"[69.6, 60.1]",,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.262,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7584275645146978
3d67cfd2-60fa-48ce-b115-eecf0ef2d922,17,1,00:00:30.236,0,30,3,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['535bd3b7-346d-4d4c-9384-1f997924f42a'],"[69.6, 60.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.236,1.9740000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27236520834594713
23734847-e3a5-4ea1-a345-e754ef40231f,18,1,00:00:30.236,0,30,3,0.720284,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['d17fce09-9f5e-4cd6-b5b2-a36ba1579783'],"[69.6, 60.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,6595.0,Daniel Parejo Muñoz,7.3756356,2.4329665,2.0,Low Pass,"[64.0, 64.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.236,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.48381807297489154
d17fce09-9f5e-4cd6-b5b2-a36ba1579783,19,1,00:00:30.956,0,30,3,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['23734847-e3a5-4ea1-a345-e754ef40231f'],"[64.0, 64.9]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.956,0.7199999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6161850992581364
d73f994d-fefa-4614-825a-a0ceb040a46c,20,1,00:00:30.956,0,30,3,0.0,38,Miscontrol,207,Valencia,7,From Goal Kick,207,Valencia,,,,"[63.4, 64.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.956,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2502766019903859
3822a95f-6fd2-4a5e-8627-829d39e91087,21,1,00:00:32.632,0,32,4,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[48.9, 25.2]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.632,1.6759999999999984,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004982930611858172
77620c1b-7c95-4bea-b404-81f82252864f,22,1,00:00:32.632,0,32,4,0.984028,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['036ff73b-97f5-4af4-8107-ee233f3f0679', '3822a95f-6fd2-4a5e-8627-829d39e91087']","[48.9, 25.2]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.9, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.632,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2133003685916386
036ff73b-97f5-4af4-8107-ee233f3f0679,23,1,00:00:33.616,0,33,4,0.514143,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['f46b4ff5-d5fe-4c34-9b43-094516f82e73'],"[48.9, 22.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,3486.0,Fernando Llorente Torres,13.152946,-0.15264933,1.0,Ground Pass,"[61.9, 20.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.616,0.9840000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09524186124064071
f46b4ff5-d5fe-4c34-9b43-094516f82e73,24,1,00:00:34.130,0,34,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['036ff73b-97f5-4af4-8107-ee233f3f0679'],"[61.9, 20.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.13,0.5140000000000029,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7707379039484739
c3231b84-dd58-4013-af94-3858c1176237,25,1,00:00:34.130,0,34,4,0.129003,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['51e41137-33a8-45fe-a545-461fc83f137e', 'f46b4ff5-d5fe-4c34-9b43-094516f82e73']","[61.9, 20.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[61.9, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.13,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48259677163002845
51e41137-33a8-45fe-a545-461fc83f137e,26,1,00:00:34.259,0,34,4,0.8,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['569463e4-224a-409f-b33d-f698288c8c88'],"[61.9, 20.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,6356.0,Michael Krohn-Dehli,6.2968245,-2.9660006,1.0,Ground Pass,"[55.7, 18.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.259,0.12899999999999778,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9781485829816234
569463e4-224a-409f-b33d-f698288c8c88,27,1,00:00:35.059,0,35,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['51e41137-33a8-45fe-a545-461fc83f137e'],"[55.7, 18.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.059,0.7999999999999972,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21264909064009774
d8212683-e106-4459-83ef-8adf721fa8d8,28,1,00:00:35.059,0,35,4,0.84,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['569463e4-224a-409f-b33d-f698288c8c88', '66f08c4a-3548-4fd0-9f4c-5761916c03f6', '898d5087-7890-4b90-89b5-32f775305f57']","[55.7, 18.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[55.1, 18.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.059,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10625582602795325
66f08c4a-3548-4fd0-9f4c-5761916c03f6,29,1,00:00:35.353,0,35,4,0.332055,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,['d8212683-e106-4459-83ef-8adf721fa8d8'],"[63.0, 60.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.353,0.29400000000000404,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9943725617588587
898d5087-7890-4b90-89b5-32f775305f57,30,1,00:00:35.899,0,35,4,1.33832,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8fe65d4f-fad9-4605-8166-3aed8b23b86a'],"[55.1, 18.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,3253.0,Adil Rami,27.682846,2.0392904,1.0,Ground Pass,"[42.6, 43.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.899,0.5459999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5775137423211563
8fe65d4f-fad9-4605-8166-3aed8b23b86a,31,1,00:00:37.237,0,37,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['898d5087-7890-4b90-89b5-32f775305f57'],"[42.6, 43.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.237,1.338000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9345853371454335
097b146a-e36e-4b99-89a4-719dc758fdef,32,1,00:00:37.237,0,37,4,0.223121,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0810c423-4eee-4028-b5b6-966cc7e71a8a', '6a6a7a4c-d9eb-40e0-9406-1dc086a2c3db', '8fe65d4f-fad9-4605-8166-3aed8b23b86a']","[42.6, 43.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[42.1, 44.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.237,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09605816071677475
