id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_nutmeg,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_head,50_50_outcome_id,50_50_outcome_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_aerial_won,goalkeeper_end_location,block_offensive,foul_won_defensive,clearance_right_foot,goalkeeper_punched_out,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_deflected,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,ball_recovery_offensive,dribble_no_touch,pass_outswinging,shot_aerial_won,block_deflection,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4f32f027-824e-4fab-bc8f-d630236fd665,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4141.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.22444406004982487
bbbadb1e-2841-4e65-a4bf-0d9d2b4e2929,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,212,Atlético Madrid,433.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5249929262624232
fc795fab-0785-446c-9892-4ee31dc7f5b8,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,212,Atlético Madrid,,,['028afac2-4f5e-482c-b19a-4fcefae4c6ed'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5831687187675724
028afac2-4f5e-482c-b19a-4fcefae4c6ed,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['fc795fab-0785-446c-9892-4ee31dc7f5b8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.34765447971545893
28f403f5-dd65-4ed4-abbe-64ca540ab158,5,1,00:00:01.164,0,1,2,0.467232,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['c8d9e64e-9d5b-4d64-a32c-dee935828909'],"[61.0, 40.1]",5487.0,Antoine Griezmann,17.0,Right Wing,5199.0,Jorge Resurrección Merodio,1.0198039,1.7681919,1.0,Ground Pass,"[60.8, 41.1]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164,1.164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9742873424088506
c8d9e64e-9d5b-4d64-a32c-dee935828909,6,1,00:00:01.631,0,1,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['28f403f5-dd65-4ed4-abbe-64ca540ab158'],"[60.8, 41.1]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.631,0.4670000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.621918996121425
43b7795f-a0b5-4b99-bf6a-5d196e0f0b89,7,1,00:00:01.631,0,1,2,0.215229,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['c8d9e64e-9d5b-4d64-a32c-dee935828909', 'e998a2a1-9c61-442d-b642-d15fe5fae28e']","[60.8, 41.1]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,"[42.3, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.631,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3886032950992697
e998a2a1-9c61-442d-b642-d15fe5fae28e,8,1,00:00:01.846,0,1,2,1.269987,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['cc05ed9c-9dac-4848-9146-65133aa24126'],"[42.3, 44.4]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,6384.0,Gabriel Fernández Arenas,1.6763054,-2.8387077,1.0,Ground Pass,"[40.7, 43.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.846,0.21500000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22794679538912666
cc05ed9c-9dac-4848-9146-65133aa24126,9,1,00:00:03.116,0,3,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e998a2a1-9c61-442d-b642-d15fe5fae28e'],"[40.7, 43.9]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116,1.27,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27268273759686545
7977798e-aa31-427d-96c5-678f07c4ad0f,10,1,00:00:03.116,0,3,2,0.864315,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['6e187d3f-07d8-487c-adc9-e17043e5e5e3', 'cc05ed9c-9dac-4848-9146-65133aa24126', 'e81864ff-9d51-41c6-af25-01e9b2a325a2']","[40.7, 43.9]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,"[44.4, 43.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9360435272273616
e81864ff-9d51-41c6-af25-01e9b2a325a2,11,1,00:00:03.127,0,3,2,1.025376,17,Pressure,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['6e187d3f-07d8-487c-adc9-e17043e5e5e3', '7977798e-aa31-427d-96c5-678f07c4ad0f']","[73.6, 34.7]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.127,0.010999999999999677,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9260021128504439
6e187d3f-07d8-487c-adc9-e17043e5e5e3,12,1,00:00:03.981,0,3,2,1.700716,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['88f8ef78-6f1f-484f-8e5e-eefb98e27df7', 'e81864ff-9d51-41c6-af25-01e9b2a325a2']","[44.4, 43.7]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,6381.0,Saúl Ñíguez Esclapez,21.315018,-1.5332553,1.0,Ground Pass,"[45.2, 22.4]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.981,0.8540000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9341887875810367
88f8ef78-6f1f-484f-8e5e-eefb98e27df7,13,1,00:00:05.681,0,5,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['6e187d3f-07d8-487c-adc9-e17043e5e5e3'],"[45.2, 22.4]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.681,1.7000000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8316231710251449
636e739f-2b71-48b2-aedc-0ae55d7a3e4d,14,1,00:00:05.681,0,5,2,0.839003,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['1422a32f-1d8a-4505-9dba-8f27296b35de', '60ae1780-4445-44fc-8778-694e1f01119c', '88f8ef78-6f1f-484f-8e5e-eefb98e27df7']","[45.2, 22.4]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,"[45.2, 21.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.681,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45068633295496696
60ae1780-4445-44fc-8778-694e1f01119c,15,1,00:00:06.080,0,6,2,0.453198,17,Pressure,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['1422a32f-1d8a-4505-9dba-8f27296b35de', '636e739f-2b71-48b2-aedc-0ae55d7a3e4d']","[77.1, 53.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,0.399,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9107808003824601
1422a32f-1d8a-4505-9dba-8f27296b35de,16,1,00:00:06.520,0,6,2,1.283844,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['60ae1780-4445-44fc-8778-694e1f01119c', 'c602dc67-bd73-404c-8cc9-f2b8aecc5e65']","[45.2, 21.9]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,33.102264,0.078625455,1.0,Ground Pass,"[78.2, 24.5]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,0.4399999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11127339287621552
c602dc67-bd73-404c-8cc9-f2b8aecc5e65,17,1,00:00:07.804,0,7,2,0.0,10,Interception,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,['1422a32f-1d8a-4505-9dba-8f27296b35de'],"[41.9, 55.6]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.804,1.2840000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8793793078051079
6d90c365-ebc2-4c4c-aaac-8095be919a25,18,1,00:00:09.530,0,9,2,1.452303,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['2a983a7a-784a-401c-a95c-307ea2b2fbcf'],"[78.3, 24.0]",5487.0,Antoine Griezmann,17.0,Right Wing,6384.0,Gabriel Fernández Arenas,14.183441,2.592709,1.0,Ground Pass,"[66.2, 31.4]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,1.725999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08810144667803066
9ba2205e-ffa3-4650-a521-76b7f191b9ca,19,1,00:00:10.758,0,10,2,0.69491,17,Pressure,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['2a983a7a-784a-401c-a95c-307ea2b2fbcf', 'fe3781da-c6d9-456c-aa34-01dafa1b5c32']","[51.1, 49.4]",6720.0,Pablo Sarabia García,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.758,1.2279999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21291557144560036
2a983a7a-784a-401c-a95c-307ea2b2fbcf,20,1,00:00:10.982,0,10,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['6d90c365-ebc2-4c4c-aaac-8095be919a25', '9ba2205e-ffa3-4650-a521-76b7f191b9ca']","[66.2, 31.4]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982,0.2240000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05927431671065697
fe3781da-c6d9-456c-aa34-01dafa1b5c32,21,1,00:00:10.982,0,10,2,0.572421,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['12cc9c20-706b-469c-8fd6-999ed1730638', '2a983a7a-784a-401c-a95c-307ea2b2fbcf', '9ba2205e-ffa3-4650-a521-76b7f191b9ca']","[66.2, 31.4]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,"[69.2, 30.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6190872824929023
12cc9c20-706b-469c-8fd6-999ed1730638,22,1,00:00:11.555,0,11,2,4.151153,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['cf01de00-3587-46e6-9828-f7cc0aa84ede', 'dd57f94c-4a2d-4c39-a739-da8d5162950f']","[69.2, 30.9]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,6382.0,Fernando José Torres Sanz,36.8897,0.83717525,3.0,High Pass,"[93.9, 58.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.555,0.5730000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5877583428961324
2ac5923a-65fb-408d-9e4d-fb694c5bf999,23,1,00:00:14.721,0,14,2,2.012843,17,Pressure,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['d52f23d3-0aa9-422e-bf0c-1c8e9a018b87', 'dd57f94c-4a2d-4c39-a739-da8d5162950f']","[96.2, 59.5]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.721,3.1660000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.344740646512935
cf01de00-3587-46e6-9828-f7cc0aa84ede,24,1,00:00:15.706,0,15,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['12cc9c20-706b-469c-8fd6-999ed1730638'],"[91.0, 55.8]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.706,0.9849999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3844610474271495
dd57f94c-4a2d-4c39-a739-da8d5162950f,25,1,00:00:15.706,0,15,2,0.0,2,Ball Recovery,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['12cc9c20-706b-469c-8fd6-999ed1730638', '2ac5923a-65fb-408d-9e4d-fb694c5bf999']","[26.2, 21.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.706,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5316253457963127
d52f23d3-0aa9-422e-bf0c-1c8e9a018b87,26,1,00:00:15.706,0,15,2,1.059151,43,Carry,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['2ac5923a-65fb-408d-9e4d-fb694c5bf999', '502e68b8-c15b-4012-8b26-840725f66e48', 'dd57f94c-4a2d-4c39-a739-da8d5162950f']","[26.2, 21.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,"[17.5, 19.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.706,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2594827780490817
502e68b8-c15b-4012-8b26-840725f66e48,27,1,00:00:16.765,0,16,2,0.034056,30,Pass,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,"['5cdfdccc-5dbd-4d8d-a78d-5c857744c6b8', 'd3e8d5dc-1981-40d2-8046-27ad01f1eee3']","[17.5, 19.6]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6861.0,Juan Torres Ruiz,0.36055514,0.98279375,1.0,Ground Pass,"[17.7, 19.9]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.765,1.059000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1790869793749974
d3e8d5dc-1981-40d2-8046-27ad01f1eee3,28,1,00:00:16.799,0,16,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,216,Getafe,,,['502e68b8-c15b-4012-8b26-840725f66e48'],"[17.5, 30.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.799,0.03399999999999892,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5413681227381243
5cdfdccc-5dbd-4d8d-a78d-5c857744c6b8,29,1,00:00:16.799,0,16,2,0.0,6,Block,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['502e68b8-c15b-4012-8b26-840725f66e48'],"[102.4, 60.2]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.799,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43312235456587656
3d41ecf9-9282-48da-9e42-bb8545ba69f4,30,1,00:00:42.747,0,42,3,3.305931,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,"['36b597d9-45c8-4b3a-af84-6358d1d1aafd', '70c79836-c180-4bf9-a50e-12ac5aea77e1']","[6.0, 36.0]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,24035.0,Álvaro Vázquez García,74.20168,-0.0067384425,3.0,High Pass,"[80.2, 35.5]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.747,25.948,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5128176906357509
36b597d9-45c8-4b3a-af84-6358d1d1aafd,31,1,00:00:46.053,0,46,3,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['3d41ecf9-9282-48da-9e42-bb8545ba69f4'],"[82.1, 35.5]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.053,3.3059999999999974,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8636317318729014
