id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,shot_deflected,block_deflection,pass_straight,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,dribble_nutmeg,pass_miscommunication,pass_through_ball,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,foul_won_defensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2bf73ebe-ba66-452c-91bb-f9b26917a0d0,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 23838, 'name': 'Pablo Pérez Rodríguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1798001270026217
a2dde1a8-ac28-471b-98a8-e199d048e4ec,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8896914244369291
398f2423-86f9-41eb-818d-9993ec72bad8,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['02fa2106-b0b4-4c29-841f-da635be432d7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7431014638897294
02fa2106-b0b4-4c29-841f-da635be432d7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,209,Celta Vigo,,,['398f2423-86f9-41eb-818d-9993ec72bad8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07829252299516076
47b4d45e-ffc0-4425-ba1b-73761b73b568,5,1,00:00:00.158,0,0,2,0.33272,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['2940268a-2599-4070-a505-b9819bbc5993'],True,"[61.0, 40.1]",6038.0,John Guidetti,23.0,Center Forward,5217.0,Iago Aspas Juncal,3.8078866,-2.6191893,1.0,Ground Pass,"[57.7, 38.2]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.158,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7723105750546422
2940268a-2599-4070-a505-b9819bbc5993,6,1,00:00:00.491,0,0,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['47b4d45e-ffc0-4425-ba1b-73761b73b568'],,"[57.7, 38.2]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491,0.33299999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6483795876988183
b8a0e55b-b733-48c6-aa97-9258687d054f,7,1,00:00:01.077,0,1,2,1.38916,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['4cb1eb4d-f1a7-4508-a973-d8fcf4299bbf'],True,"[60.1, 38.2]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6797.0,Daniel Wass,12.304471,2.3676882,1.0,Ground Pass,"[51.3, 46.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.077,0.586,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07747658957581216
4cb1eb4d-f1a7-4508-a973-d8fcf4299bbf,8,1,00:00:02.466,0,2,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['b8a0e55b-b733-48c6-aa97-9258687d054f'],,"[51.3, 46.8]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466,1.3890000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8814933878269655
2f9dc06f-411e-4bd7-b2da-90162db721ab,9,1,00:00:02.983,0,2,2,0.501186,17,Pressure,209,Celta Vigo,9,From Kick Off,1041,Sporting Gijón,,,['bca86c40-24f5-4bce-b6f2-2ff98a0a191c'],,"[69.0, 29.1]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.983,0.5169999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.31887740432838063
bca86c40-24f5-4bce-b6f2-2ff98a0a191c,10,1,00:00:03.414,0,3,2,1.22178,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['13e98475-0f0b-4534-af3c-df0b73cc3d16', '2f9dc06f-411e-4bd7-b2da-90162db721ab']",,"[47.0, 48.6]",6797.0,Daniel Wass,13.0,Right Center Midfield,6802.0,Jonathan Castro Otto,26.243475,1.8250169,1.0,Ground Pass,"[40.4, 74.0]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.414,0.43100000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19036613537548197
13e98475-0f0b-4534-af3c-df0b73cc3d16,11,1,00:00:04.636,0,4,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['bca86c40-24f5-4bce-b6f2-2ff98a0a191c'],,"[40.4, 74.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.636,1.222,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6360648695638049
f3cc36e6-579f-4f5a-b7ec-96e3d624e74f,12,1,00:00:04.636,0,4,2,3.266774,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['a702e31a-4b1d-48d4-a1b3-a543e163be8d'],,"[39.0, 73.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,31.881342,-2.4183366,1.0,Ground Pass,"[15.1, 51.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.636,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2502273899097013
bd82695f-49e0-466b-9a33-829c2019aeec,13,1,00:00:07.366,0,7,2,0.607399,17,Pressure,209,Celta Vigo,9,From Kick Off,1041,Sporting Gijón,,,"['6d1a64d7-0841-4334-b04a-54912c63e546', 'a702e31a-4b1d-48d4-a1b3-a543e163be8d']",,"[99.1, 28.9]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.366,2.7299999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36420714779039043
a702e31a-4b1d-48d4-a1b3-a543e163be8d,14,1,00:00:07.902,0,7,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['bd82695f-49e0-466b-9a33-829c2019aeec', 'f3cc36e6-579f-4f5a-b7ec-96e3d624e74f']",,"[15.1, 51.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.902,0.5360000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8614415443270516
6d1a64d7-0841-4334-b04a-54912c63e546,15,1,00:00:07.902,0,7,2,3.532169,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['137dacd8-99ce-40ce-b4ce-90021a7819e0', 'bd82695f-49e0-466b-9a33-829c2019aeec']",,"[14.9, 48.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,33.553837,-1.5141406,1.0,Ground Pass,"[16.8, 15.1]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.902,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8350634079742009
a6bebbd7-e34d-46c6-adb2-a8dc5990da40,16,1,00:00:11.061,0,11,2,0.53159,17,Pressure,209,Celta Vigo,9,From Kick Off,1041,Sporting Gijón,,,"['137dacd8-99ce-40ce-b4ce-90021a7819e0', '4fd98ea7-5891-44ad-8ce7-01192ce6e7dd']",,"[100.8, 65.2]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.061,3.159,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15101129993178464
137dacd8-99ce-40ce-b4ce-90021a7819e0,17,1,00:00:11.435,0,11,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['6d1a64d7-0841-4334-b04a-54912c63e546', 'a6bebbd7-e34d-46c6-adb2-a8dc5990da40']",,"[16.8, 15.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.435,0.37400000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9592170217240189
4fd98ea7-5891-44ad-8ce7-01192ce6e7dd,18,1,00:00:11.435,0,11,2,0.749911,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['93b42543-d54a-45ba-b622-7cd5fdbc0bd8', 'a6bebbd7-e34d-46c6-adb2-a8dc5990da40']",,"[14.8, 9.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,7577.0,Carles Planas Antolínez,7.6380625,-0.80391455,1.0,Ground Pass,"[20.1, 3.9]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.435,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9254918116279334
93b42543-d54a-45ba-b622-7cd5fdbc0bd8,19,1,00:00:12.185,0,12,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['4fd98ea7-5891-44ad-8ce7-01192ce6e7dd'],,"[20.1, 3.9]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.185,0.75,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8954703410987098
89fc35e0-ddc9-41f1-9fbb-2683a486cc60,20,1,00:00:12.185,0,12,2,0.601559,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['17f07e7c-9695-43c9-9baa-3b055c0da290', '6332fac4-465d-4de1-8b82-a8bf8384f07e', '93b42543-d54a-45ba-b622-7cd5fdbc0bd8']",,"[20.1, 3.9]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,True,"[21.5, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.185,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8678482597513258
6332fac4-465d-4de1-8b82-a8bf8384f07e,21,1,00:00:12.435,0,12,2,0.541672,17,Pressure,209,Celta Vigo,9,From Kick Off,1041,Sporting Gijón,,,"['17f07e7c-9695-43c9-9baa-3b055c0da290', '89fc35e0-ddc9-41f1-9fbb-2683a486cc60']",,"[98.8, 74.0]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.435,0.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3180847990639615
17f07e7c-9695-43c9-9baa-3b055c0da290,22,1,00:00:12.786,0,12,2,0.920313,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['6332fac4-465d-4de1-8b82-a8bf8384f07e', '64850361-495d-4f86-92d4-da06004777f5']",,"[21.5, 3.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,6804.0,Sergi Gómez Solà,7.34983,2.5498164,1.0,Ground Pass,"[15.4, 7.3]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.786,0.3509999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7383580914286576
64850361-495d-4f86-92d4-da06004777f5,23,1,00:00:13.706,0,13,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['17f07e7c-9695-43c9-9baa-3b055c0da290'],,"[15.4, 7.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.706,0.9199999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6947462890655163
8b249b11-9ab9-4577-ab4e-72f30e4ccb8d,24,1,00:00:13.706,0,13,2,1.529254,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['64850361-495d-4f86-92d4-da06004777f5', '7f81a787-9502-4b78-9fe9-85a6b67c0590']",,"[15.4, 7.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,"[14.9, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.706,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5278858482990176
7f81a787-9502-4b78-9fe9-85a6b67c0590,25,1,00:00:15.236,0,15,2,3.790986,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['2e858dfe-15c8-4d84-b60a-e52e943b9d33'],,"[14.9, 8.5]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,62.740257,0.64063215,3.0,High Pass,"[65.2, 46.0]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.236,1.5300000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6287211591186668
39220afb-e081-493d-85f1-b2ea55db7463,26,1,00:00:19.027,0,19,2,0.0,4,Duel,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['2e858dfe-15c8-4d84-b60a-e52e943b9d33'],,"[65.2, 46.0]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.027,3.7910000000000004,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6069182441713313
2e858dfe-15c8-4d84-b60a-e52e943b9d33,27,1,00:00:19.027,0,19,3,2.149391,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['39220afb-e081-493d-85f1-b2ea55db7463', '7f81a787-9502-4b78-9fe9-85a6b67c0590', 'bc9ad267-7f78-440e-9c83-cf49ac81e0f8']",,"[54.9, 34.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6880.0,Arnaldo Antonio Sanabria Ayala,17.996944,0.23554498,3.0,High Pass,"[72.4, 38.3]",66.0,Recovery,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.027,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7475336997304362
bd199db7-8348-468f-8ff9-c953cad06ceb,28,1,00:00:21.006,0,21,3,0.325402,17,Pressure,1041,Sporting Gijón,1,Regular Play,209,Celta Vigo,,,"['9eb13456-ef8e-498f-8cc3-3cc2ed51824e', 'bc9ad267-7f78-440e-9c83-cf49ac81e0f8']",,"[46.3, 42.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.006,1.9789999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.561148440163487
bc9ad267-7f78-440e-9c83-cf49ac81e0f8,29,1,00:00:21.176,0,21,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2e858dfe-15c8-4d84-b60a-e52e943b9d33', 'bd199db7-8348-468f-8ff9-c953cad06ceb']",,"[72.4, 38.3]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.176,0.16999999999999815,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7454693206406486
9eb13456-ef8e-498f-8cc3-3cc2ed51824e,30,1,00:00:21.176,0,21,3,0.899186,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4dcff8fd-1b35-4733-b809-1a77a2f5edd2', 'bd199db7-8348-468f-8ff9-c953cad06ceb']",,"[72.1, 37.4]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,18925.0,Ignacio Cases Mora,7.8409185,-3.039386,2.0,Low Pass,"[64.3, 36.6]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.176,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7346249659004753
4dcff8fd-1b35-4733-b809-1a77a2f5edd2,31,1,00:00:22.075,0,22,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9eb13456-ef8e-498f-8cc3-3cc2ed51824e'],,"[64.3, 36.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.075,0.8990000000000009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8071120846485
