id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,pass_aerial_won,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,out,foul_committed_type_id,foul_committed_type_name,goalkeeper_end_location,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,pass_switch,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,pass_miscommunication,50_50_outcome_id,50_50_outcome_name,block_offensive,foul_committed_offensive,shot_first_time,pass_goal_assist,clearance_aerial_won,miscontrol_aerial_won,pass_inswinging,shot_aerial_won,block_deflection,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6c217b16-ed8d-40fb-9c50-5bea9dd9d66f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,352.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 27522, 'name': 'Antolín Alcáraz Viveros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 23}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46721270340257814
7e9175bc-8954-4653-b62c-b08f45f1632e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,213,Sevilla,442.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1526155624257053
10d9c459-379d-481f-8abe-22bcfd6acc29,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6ef1c431-b19a-492f-a061-313cb5ec0c2f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.278707083147115
6ef1c431-b19a-492f-a061-313cb5ec0c2f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,213,Sevilla,,,['10d9c459-379d-481f-8abe-22bcfd6acc29'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15870825973193692
0d4f8d2d-ef7c-447b-a3a0-b50c67e40502,5,1,00:00:00.830,0,0,2,1.242573,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['b0932552-ad14-4d24-bcef-0685f8b23cde'],True,"[61.0, 40.1]",6356.0,Michael Krohn-Dehli,16.0,Left Midfield,3637.0,Grzegorz Krychowiak,14.956604,3.0545647,1.0,Ground Pass,"[46.1, 41.4]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.83,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7181251512540594
b0932552-ad14-4d24-bcef-0685f8b23cde,6,1,00:00:02.073,0,2,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['0d4f8d2d-ef7c-447b-a3a0-b50c67e40502'],,"[46.1, 41.4]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.073,1.2429999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20274352270966167
2a791f4f-2fdd-4ca1-90d3-98bafc6f035b,7,1,00:00:03.169,0,3,2,1.485459,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['ca6b0c7f-8763-45d0-aea3-64d26908c613'],,"[44.5, 41.4]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,6672.0,Jorge Andújar Moreno,32.91641,1.3096069,1.0,Ground Pass,"[53.0, 73.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.169,1.096,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.48277039726049353
ca6b0c7f-8763-45d0-aea3-64d26908c613,8,1,00:00:04.655,0,4,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['2a791f4f-2fdd-4ca1-90d3-98bafc6f035b'],,"[53.0, 73.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.655,1.4860000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16570834731913997
82e78cdb-74f4-4f5f-9db1-e13494eafb8e,9,1,00:00:04.655,0,4,2,2.553421,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['c6d9dc9e-289a-45de-b66d-f791fbf324df', 'ca6b0c7f-8763-45d0-aea3-64d26908c613', 'd382050a-3d28-436a-88be-9115b21ceb3a']",,"[53.0, 73.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,"[65.9, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.655,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.611973120563357
c6d9dc9e-289a-45de-b66d-f791fbf324df,10,1,00:00:06.750,0,6,2,0.72589,17,Pressure,213,Sevilla,9,From Kick Off,208,Las Palmas,,,"['82e78cdb-74f4-4f5f-9db1-e13494eafb8e', 'd382050a-3d28-436a-88be-9115b21ceb3a']",,"[52.4, 3.7]",6626.0,Mubarak Wakaso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,2.0949999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6673328156621198
d382050a-3d28-436a-88be-9115b21ceb3a,11,1,00:00:07.208,0,7,2,2.326244,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['6d87442a-bf71-49a5-9607-d2a9a26f442d', 'c6d9dc9e-289a-45de-b66d-f791fbf324df']",,"[65.9, 78.1]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3486.0,Fernando Llorente Torres,40.535046,-0.75573844,3.0,High Pass,"[95.4, 50.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.208,0.4580000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.690247019912879
470a9afe-e19a-4cff-a74d-93be8f954e49,12,1,00:00:09.425,0,9,2,0.488153,17,Pressure,213,Sevilla,9,From Kick Off,208,Las Palmas,,,"['38095018-c382-4777-a395-1414937c215b', '675a4374-71ba-457f-bed5-2af2936e166b', '6d87442a-bf71-49a5-9607-d2a9a26f442d', 'cefd0d71-7485-4994-9bcf-466fc35576a1']",,"[24.5, 31.1]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.425,2.2170000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.025670825775543804
6d87442a-bf71-49a5-9607-d2a9a26f442d,13,1,00:00:09.534,0,9,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['470a9afe-e19a-4cff-a74d-93be8f954e49', 'd382050a-3d28-436a-88be-9115b21ceb3a']",,"[95.4, 50.3]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.534,0.10899999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24388411617121852
38095018-c382-4777-a395-1414937c215b,14,1,00:00:09.534,0,9,2,0.059577,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['470a9afe-e19a-4cff-a74d-93be8f954e49', '675a4374-71ba-457f-bed5-2af2936e166b', '6d87442a-bf71-49a5-9607-d2a9a26f442d']",,"[95.4, 50.3]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,True,"[94.9, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.534,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3694895327240101
675a4374-71ba-457f-bed5-2af2936e166b,15,1,00:00:09.594,0,9,2,0.282923,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['470a9afe-e19a-4cff-a74d-93be8f954e49', 'cefd0d71-7485-4994-9bcf-466fc35576a1']",,"[94.9, 49.9]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,7788.0,Ciro Immobile,11.761803,0.46744987,1.0,Ground Pass,"[105.4, 55.2]",40.0,Right Foot,,,True,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.594,0.05999999999999872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9950082280900346
cefd0d71-7485-4994-9bcf-466fc35576a1,16,1,00:00:09.877,0,9,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['470a9afe-e19a-4cff-a74d-93be8f954e49', '675a4374-71ba-457f-bed5-2af2936e166b']",,"[105.4, 55.2]",7788.0,Ciro Immobile,24.0,Left Center Forward,,,,,,,,,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.877,0.28300000000000125,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1106236650092497
72496900-3aa7-4fe3-a76e-8de7fa9c432a,17,1,00:00:42.511,0,42,3,2.388833,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['2b21d99f-7a5a-4fdb-94a7-01817473afbb'],True,"[15.3, 23.9]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,10755.0,Jonathan Viera Ramos,67.350204,-0.08622383,3.0,High Pass,"[82.4, 18.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.511,32.634,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.17704132319944577
2b21d99f-7a5a-4fdb-94a7-01817473afbb,18,1,00:00:44.900,0,44,3,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['72496900-3aa7-4fe3-a76e-8de7fa9c432a'],,"[82.4, 18.1]",10755.0,Jonathan Viera Ramos,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,2.388999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3443199521309752
99d3a7aa-3e56-47e1-b6d9-e5cc3341e4da,19,1,00:00:44.947,0,44,3,0.0,4,Duel,208,Las Palmas,3,From Free Kick,213,Sevilla,,,['8e75d6fd-d472-46b6-8b91-156f64cad4c8'],,"[37.7, 62.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.947,0.04700000000000415,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05970318058774615
8e75d6fd-d472-46b6-8b91-156f64cad4c8,20,1,00:00:44.947,0,44,3,0.570362,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['40c78203-cdb3-4db0-9b23-ee436d3689a3', '99d3a7aa-3e56-47e1-b6d9-e5cc3341e4da']",,"[82.4, 18.1]",10755.0,Jonathan Viera Ramos,22.0,Right Center Forward,8167.0,Sergio Ezequiel Araújo,5.503635,1.1396576,2.0,Low Pass,"[84.7, 23.1]",,,,,True,,,,,,,,13196ba1-e6db-49e7-84d8-659d6f0b8ff2,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.947,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11281947995775032
40c78203-cdb3-4db0-9b23-ee436d3689a3,21,1,00:00:45.517,0,45,3,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['8e75d6fd-d472-46b6-8b91-156f64cad4c8'],,"[84.7, 23.1]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.517,0.5700000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15501853855653092
d21c145f-814f-4137-acd9-cc48d3fe410b,22,1,00:00:45.517,0,45,3,1.572063,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['13196ba1-e6db-49e7-84d8-659d6f0b8ff2', '40c78203-cdb3-4db0-9b23-ee436d3689a3', '52587b9d-92a5-42e5-90ef-d8db34947da8']",,"[84.7, 23.1]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,True,"[94.6, 25.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.517,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12483837705421752
52587b9d-92a5-42e5-90ef-d8db34947da8,23,1,00:00:45.984,0,45,3,1.001437,17,Pressure,208,Las Palmas,3,From Free Kick,213,Sevilla,,,['d21c145f-814f-4137-acd9-cc48d3fe410b'],,"[29.2, 57.6]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.984,0.46699999999999875,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29087947946844595
13196ba1-e6db-49e7-84d8-659d6f0b8ff2,24,1,00:00:47.089,0,47,3,1.108247,16,Shot,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['41f67932-faba-4421-9123-f12a0dd8513e'],,"[94.6, 25.9]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,0.019472219,"[117.2, 38.9, 0.7]",8e75d6fd-d472-46b6-8b91-156f64cad4c8,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,100.0,Saved,"[{'location': [95.0, 24.5], 'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 41.9], 'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 33.7], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 25.9], 'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 27.4], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.3, 34.6], 'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.2, 19.0], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.7, 20.2], 'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [82.5, 30.6], 'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.7, 39.2], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.089,1.1049999999999969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.23325661996469305
41f67932-faba-4421-9123-f12a0dd8513e,25,1,00:00:48.197,0,48,3,0.0,23,Goal Keeper,208,Las Palmas,3,From Free Kick,213,Sevilla,,,['13196ba1-e6db-49e7-84d8-659d6f0b8ff2'],,"[2.4, 40.9]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.197,1.108000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7502555489065085
b34c0dac-ba7d-4d62-bc53-8555dcbb054c,26,1,00:00:55.978,0,55,4,3.580865,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,"['698ff5f4-7766-4b1f-a601-e174027fe3ec', 'fe005cfd-6c2f-498e-b5cd-c8a37d96dbb0']",,"[13.4, 51.5]",6823.0,Sergio Rico González,1.0,Goalkeeper,3497.0,Vicente Iborra De La Fuente,51.05487,0.133587,3.0,High Pass,"[64.0, 58.3]",68.0,Drop Kick,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.978,7.780999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7953047232249926
fe005cfd-6c2f-498e-b5cd-c8a37d96dbb0,27,1,00:00:59.559,0,59,4,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['b34c0dac-ba7d-4d62-bc53-8555dcbb054c'],,"[64.0, 58.3]",3497.0,Vicente Iborra De La Fuente,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.559,3.580999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16362633823465733
d9bf58e4-cbe3-4973-adac-100872cd69c5,28,1,00:00:59.559,0,59,4,0.0,4,Duel,213,Sevilla,8,From Keeper,213,Sevilla,,,['698ff5f4-7766-4b1f-a601-e174027fe3ec'],,"[64.0, 58.3]",3497.0,Vicente Iborra De La Fuente,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.559,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27185059928880195
