id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,clearance_head,clearance_aerial_won,pass_switch,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cross,foul_committed_advantage,foul_won_advantage,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_open_goal,pass_outswinging,foul_won_defensive,pass_miscommunication,dribble_overrun,miscontrol_aerial_won,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,goalkeeper_lost_in_play,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
35ddbd7d-c3bb-49f2-9a6f-866a36b2ade8,706,1,00:16:15.792,16,15,42,2.04853,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['948cd1af-95b9-4d94-b29b-bb80cf5a46ea'],,"[47.7, 26.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6735.0,Adrián López Álvarez,42.80047,0.21664158,3.0,High Pass,"[89.5, 35.7]",38.0,Left Foot,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.792,1.7789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5246711031506925
948cd1af-95b9-4d94-b29b-bb80cf5a46ea,707,1,00:16:17.841,16,17,42,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['35ddbd7d-c3bb-49f2-9a6f-866a36b2ade8'],,"[89.5, 35.7]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.841,2.048999999999978,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8972071846358292
9d8adfa7-6e36-454a-bf14-2091cbd612da,708,1,00:16:42.590,16,42,43,2.472274,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['63f97a1d-fa0a-4b9f-b3ff-94615a5604d9', 'd6c883ee-abb3-4201-b42c-0f4f24279fe2']",,"[39.3, 56.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6742.0,Sergio Gontán Gallardo,49.599697,0.2381328,3.0,High Pass,"[87.5, 68.0]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.59,24.749000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6997745992940181
d6c883ee-abb3-4201-b42c-0f4f24279fe2,709,1,00:16:45.062,16,45,43,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['9d8adfa7-6e36-454a-bf14-2091cbd612da'],,"[89.7, 72.5]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.062,2.47199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008049117272231565
80e46470-c016-4c29-8fbf-6c995076c40e,710,1,00:16:45.062,16,45,43,0.0,4,Duel,322,Eibar,3,From Free Kick,322,Eibar,,,['63f97a1d-fa0a-4b9f-b3ff-94615a5604d9'],,"[87.5, 68.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.062,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16415644091535753
63f97a1d-fa0a-4b9f-b3ff-94615a5604d9,711,1,00:16:45.062,16,45,43,0.0,9,Clearance,322,Eibar,3,From Free Kick,222,Villarreal,,,"['80e46470-c016-4c29-8fbf-6c995076c40e', '9d8adfa7-6e36-454a-bf14-2091cbd612da']",,"[32.6, 12.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.062,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17998790778390827
818d75c9-0979-4e53-8f67-f851cbf82a69,712,1,00:16:49.945,16,49,44,1.46044,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['ea180848-8b65-4a5c-9d0b-173404447465'],True,"[78.1, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,18.5564,-0.96934164,3.0,High Pass,"[88.6, 64.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.945,4.883000000000038,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.43197064246599814
fb17a22c-c9a6-4188-bdd3-c7ea8e7c2309,713,1,00:16:51.318,16,51,44,0.656039,17,Pressure,322,Eibar,4,From Throw In,222,Villarreal,,,"['10b12a5f-3e10-4990-825a-e8b4f13c632e', 'ea180848-8b65-4a5c-9d0b-173404447465']",,"[31.7, 20.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.318,1.3729999999999336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8634371014793738
ea180848-8b65-4a5c-9d0b-173404447465,714,1,00:16:51.406,16,51,44,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['818d75c9-0979-4e53-8f67-f851cbf82a69', 'fb17a22c-c9a6-4188-bdd3-c7ea8e7c2309']",,"[88.6, 64.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.406,0.08799999999996544,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43893160676867393
10b12a5f-3e10-4990-825a-e8b4f13c632e,715,1,00:16:51.406,16,51,44,0.572569,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['201bf317-6518-45d9-a943-581f453895ca', 'ea180848-8b65-4a5c-9d0b-173404447465', 'fb17a22c-c9a6-4188-bdd3-c7ea8e7c2309']",,"[88.6, 64.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[92.0, 59.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.406,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3910201852738815
201bf317-6518-45d9-a943-581f453895ca,716,1,00:16:51.979,16,51,44,1.492304,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['61513477-25b6-4b6b-a1ae-b21a1d4fa6cf'],,"[92.0, 59.6]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,13.207574,-1.012197,3.0,High Pass,"[99.0, 48.4]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.979,0.5730000000000928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2317426427915371
61513477-25b6-4b6b-a1ae-b21a1d4fa6cf,717,1,00:16:53.471,16,53,44,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,222,Villarreal,,,['201bf317-6518-45d9-a943-581f453895ca'],,"[21.1, 31.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.471,1.4919999999999618,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41638428024009655
9d420d52-c73d-4c62-a136-504b71733000,718,1,00:16:53.471,16,53,44,1.201962,43,Carry,322,Eibar,4,From Throw In,222,Villarreal,,,"['1aab16ed-0f9d-46a4-8727-17fd5bf8dc0c', '61513477-25b6-4b6b-a1ae-b21a1d4fa6cf', 'dfef53e2-fc56-4434-a544-41ba19b225ba']",,"[21.1, 31.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[21.9, 31.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.471,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37403186757520257
dfef53e2-fc56-4434-a544-41ba19b225ba,719,1,00:16:54.178,16,54,44,0.582675,17,Pressure,322,Eibar,4,From Throw In,322,Eibar,,,"['1aab16ed-0f9d-46a4-8727-17fd5bf8dc0c', '9d420d52-c73d-4c62-a136-504b71733000']",,"[93.4, 51.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.178,0.7069999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6295399397673176
1aab16ed-0f9d-46a4-8727-17fd5bf8dc0c,720,1,00:16:54.673,16,54,44,2.44835,30,Pass,322,Eibar,4,From Throw In,222,Villarreal,,,"['d3c2bc54-92ad-48eb-81b1-87c75173fcf4', 'dfef53e2-fc56-4434-a544-41ba19b225ba']",,"[21.9, 31.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,38.37004,0.41584274,3.0,High Pass,"[57.0, 46.7]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.673,0.49500000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6702846722379323
d3c2bc54-92ad-48eb-81b1-87c75173fcf4,721,1,00:16:57.121,16,57,44,1.151521,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['1aab16ed-0f9d-46a4-8727-17fd5bf8dc0c', '7af0c3cd-c996-4179-b0a4-00be4ed9e081']",,"[63.1, 33.4]",6776.0,David Juncà Reñé,6.0,Left Back,9462.0,José Ignacio Peleteiro Ramallo,14.624979,0.24166192,3.0,High Pass,"[77.3, 36.9]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.121,2.447999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09680267211529181
7af0c3cd-c996-4179-b0a4-00be4ed9e081,722,1,00:16:58.273,16,58,44,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['d3c2bc54-92ad-48eb-81b1-87c75173fcf4'],,"[77.3, 36.9]",9462.0,José Ignacio Peleteiro Ramallo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.273,1.1520000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3430021623835109
e081982d-5bb4-40a3-a901-f6508f3fa67e,723,1,00:16:58.273,16,58,44,0.76006,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['7af0c3cd-c996-4179-b0a4-00be4ed9e081', 'ddf19154-9d3b-46ee-b378-8b8e7eea8c62']",,"[77.3, 36.9]",9462.0,José Ignacio Peleteiro Ramallo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[78.9, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.273,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6404366911078482
ddf19154-9d3b-46ee-b378-8b8e7eea8c62,724,1,00:16:59.033,16,59,44,1.754003,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['fbc31dad-d258-4a2b-9004-2116006327d1'],,"[78.9, 39.7]",9462.0,José Ignacio Peleteiro Ramallo,19.0,Center Attacking Midfield,5687.0,Takashi Inui,31.61392,-1.3734008,1.0,Ground Pass,"[85.1, 8.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.033,0.7599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.060550801089990336
fbc31dad-d258-4a2b-9004-2116006327d1,725,1,00:17:00.787,17,0,44,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['ddf19154-9d3b-46ee-b378-8b8e7eea8c62'],,"[85.1, 8.7]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.787,1.754000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4654459510016189
bd8d5b7b-edd6-41d0-9aff-2570dca00623,726,1,00:17:00.787,17,0,44,1.730136,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['c108a1b1-7fd5-4130-b340-b588862dfb49', 'fbc31dad-d258-4a2b-9004-2116006327d1']",,"[85.1, 8.7]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[97.3, 9.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.787,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3979252281022483
c108a1b1-7fd5-4130-b340-b588862dfb49,727,1,00:17:02.517,17,2,44,1.697864,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['3e7fe608-e41a-4f91-89ca-14d32254beba', 'f25aab4c-b4c7-401d-b815-df6ffbc969c2']",,"[97.3, 9.3]",5687.0,Takashi Inui,21.0,Left Wing,6742.0,Sergio Gontán Gallardo,19.185932,0.4706405,1.0,Ground Pass,"[114.4, 18.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.517,1.7300000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8447033627442379
f25aab4c-b4c7-401d-b815-df6ffbc969c2,728,1,00:17:04.215,17,4,44,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['c108a1b1-7fd5-4130-b340-b588862dfb49'],,"[100.6, 20.4]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.215,1.6979999999998654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7426256486795028
3e7fe608-e41a-4f91-89ca-14d32254beba,729,1,00:17:04.215,17,4,44,0.0,10,Interception,322,Eibar,4,From Throw In,222,Villarreal,,,['c108a1b1-7fd5-4130-b340-b588862dfb49'],,"[5.7, 62.1]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.215,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.26463325006678384
54d64027-aea5-495b-a0fb-31c965b1f208,730,1,00:17:12.020,17,12,45,2.114673,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['d90b7921-09c4-41c1-abd4-dc5f580b8a2a'],,"[98.0, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,27239.0,Aleksandar Pantić,28.460499,2.819842,2.0,Low Pass,"[71.0, 9.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.02,7.805000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6373213108856159
d90b7921-09c4-41c1-abd4-dc5f580b8a2a,731,1,00:17:14.134,17,14,45,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['54d64027-aea5-495b-a0fb-31c965b1f208'],,"[71.0, 9.1]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.134,2.1140000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7642894831425682
52c64660-7b10-4ce7-a3f0-32a118f76c69,732,1,00:17:14.134,17,14,45,2.710169,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['41bbce16-4a0b-4e00-bf58-ef1bb49c9b08', 'd90b7921-09c4-41c1-abd4-dc5f580b8a2a']",,"[71.0, 9.1]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,"[62.5, 14.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.134,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6653352563780172
41bbce16-4a0b-4e00-bf58-ef1bb49c9b08,733,1,00:17:16.844,17,16,45,3.431503,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['a13e7960-94c4-4402-aef2-0e5a1f7a7887', 'f90c753e-d438-4151-accd-81f4dffacbb2']",,"[62.5, 14.2]",27239.0,Aleksandar Pantić,5.0,Left Center Back,6566.0,Borja González Tomás,56.546795,0.3900299,3.0,High Pass,"[114.8, 35.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.844,2.7100000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8453630206356226
f90c753e-d438-4151-accd-81f4dffacbb2,734,1,00:17:20.276,17,20,45,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['41bbce16-4a0b-4e00-bf58-ef1bb49c9b08'],,"[101.8, 38.2]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.276,3.4320000000000164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01564883111390658
a13e7960-94c4-4402-aef2-0e5a1f7a7887,735,1,00:17:20.276,17,20,46,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,['41bbce16-4a0b-4e00-bf58-ef1bb49c9b08'],,"[5.3, 44.4]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.276,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7603659927090434
ed49c6a7-68fd-426a-a129-baf79afe415a,736,1,00:17:21.840,17,21,46,2.168359,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['2ac6d579-0054-4d54-afe3-d349366cd417'],True,"[8.7, 44.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,6752.0,Víctor Ruíz Torre,20.902153,-1.0664859,1.0,Ground Pass,"[18.8, 25.7]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.84,1.5639999999998508,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8725805689925181
2ac6d579-0054-4d54-afe3-d349366cd417,737,1,00:17:24.009,17,24,46,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ed49c6a7-68fd-426a-a129-baf79afe415a'],,"[18.8, 25.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.009,2.1690000000000964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5857994473085175
b9ce4ce9-a2b4-440a-8bbe-28c097be80ff,738,1,00:17:26.640,17,26,46,1.228568,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['0ebf68fe-a9c9-4a5d-902d-fee4ee3a88e6'],,"[21.1, 25.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,3324.0,Eric Bertrand Bailly,19.749683,1.4998496,1.0,Ground Pass,"[22.5, 45.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.64,2.6310000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06008386024051671
0ebf68fe-a9c9-4a5d-902d-fee4ee3a88e6,739,1,00:17:27.868,17,27,46,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['b9ce4ce9-a2b4-440a-8bbe-28c097be80ff'],,"[22.5, 45.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.868,1.227999999999838,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3672107454818203
