id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_nutmeg,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,miscontrol_aerial_won,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,shot_first_time,pass_no_touch,goalkeeper_end_location,ball_recovery_recovery_failure,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,dribble_overrun,pass_goal_assist,pass_straight,shot_aerial_won,pass_inswinging,pass_through_ball,block_offensive,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ac81d3cf-838d-4f23-a897-51efcfe9f2e7,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,442.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 24173, 'name': 'Carlos Castro García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.501481375920376
f6f27624-41b0-44cb-a0e0-2983f508f312,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,214,Espanyol,433.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7690527109430989
426e4119-1cb6-4dd3-960a-f98db22c74a5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2668ba04-c02e-4414-b002-c42edee55ead'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7192830867057172
2668ba04-c02e-4414-b002-c42edee55ead,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['426e4119-1cb6-4dd3-960a-f98db22c74a5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7719497290722133
9a54569f-6a72-455b-8a86-4814743d378e,5,1,00:00:00.380,0,0,2,0.465725,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['8f326a4e-dc20-4d20-b75d-11c89f69c024'],True,"[61.0, 40.1]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,5719.0,Marco Asensio Willemsen,0.728011,-1.849096,1.0,Ground Pass,"[60.8, 39.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1965862615777818
8f326a4e-dc20-4d20-b75d-11c89f69c024,6,1,00:00:00.846,0,0,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['9a54569f-6a72-455b-8a86-4814743d378e'],,"[60.8, 39.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846,0.46599999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5166286948992155
c868db04-ba2f-42c4-b8d2-ac5dc4afc0b7,7,1,00:00:01.392,0,1,2,1.596495,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['86b23601-049d-4b10-af38-4d9d4484ab16'],,"[60.8, 39.2]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6762.0,Álvaro González Soberón,28.689545,2.796693,1.0,Ground Pass,"[33.8, 48.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392,0.5459999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3744221797711085
86b23601-049d-4b10-af38-4d9d4484ab16,8,1,00:00:02.989,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['c868db04-ba2f-42c4-b8d2-ac5dc4afc0b7'],,"[33.8, 48.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.989,1.597,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31163659274904854
ab787d06-bbd5-416b-93b9-c66bfc5d28a4,9,1,00:00:02.989,0,2,2,1.680808,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['86b23601-049d-4b10-af38-4d9d4484ab16', 'f2cf4d95-9251-4eca-91d4-d3379277e5c8']",,"[33.8, 48.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[41.3, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.989,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46322312660757836
f2cf4d95-9251-4eca-91d4-d3379277e5c8,10,1,00:00:04.669,0,4,2,4.874441,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['618823ad-7065-41a8-ac17-75d889ce06ef'],,"[41.3, 53.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,69.33952,-0.14618012,3.0,High Pass,"[109.9, 43.7]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.669,1.6799999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.71484958724841
618823ad-7065-41a8-ac17-75d889ce06ef,11,1,00:00:09.544,0,9,3,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f2cf4d95-9251-4eca-91d4-d3379277e5c8'],,"[10.2, 36.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.544,4.875000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9427236072793325
49881bd7-e9a8-4909-9e4c-cfef520456c9,12,1,00:00:09.544,0,9,3,2.643526,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2b6593a3-22e9-48a9-a07f-3088b71e988b', '618823ad-7065-41a8-ac17-75d889ce06ef']",,"[10.2, 36.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[13.2, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.544,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6392423492839177
2b6593a3-22e9-48a9-a07f-3088b71e988b,13,1,00:00:12.187,0,12,3,1.841286,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['a6ef195f-b8b7-42f1-b502-2f9a5dfe37bf'],,"[13.2, 39.5]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,8818.0,Jorge Meré Pérez,21.455536,-1.1634566,1.0,Ground Pass,"[21.7, 19.8]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.187,2.642999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9244746715968103
a6ef195f-b8b7-42f1-b502-2f9a5dfe37bf,14,1,00:00:14.029,0,14,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2b6593a3-22e9-48a9-a07f-3088b71e988b'],,"[21.7, 19.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.029,1.8420000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12293073619825667
291c79a2-9a18-4dd5-aae7-065ba3aae8de,15,1,00:00:14.029,0,14,3,0.98804,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['9cccb4d0-fd12-4dc1-a0bb-4a0ef5159de9', 'a6ef195f-b8b7-42f1-b502-2f9a5dfe37bf']",,"[21.7, 19.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[22.0, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.029,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1663712409796161
9cccb4d0-fd12-4dc1-a0bb-4a0ef5159de9,16,1,00:00:15.017,0,15,3,2.197407,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9d6f4c84-c92e-4d7b-9484-62b844165ccb'],,"[22.0, 20.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,31.91567,1.602134,1.0,Ground Pass,"[21.0, 52.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.017,0.9879999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.674557465507322
9d6f4c84-c92e-4d7b-9484-62b844165ccb,17,1,00:00:17.214,0,17,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9cccb4d0-fd12-4dc1-a0bb-4a0ef5159de9'],,"[21.0, 52.0]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.214,2.196999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6836681484507985
74678fa4-29bf-4471-8350-84091928118c,18,1,00:00:17.214,0,17,3,4.342489,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['832de2e3-9335-4738-a0cf-bcce79412b84', '9d6f4c84-c92e-4d7b-9484-62b844165ccb']",,"[21.0, 52.0]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[34.7, 53.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.214,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5522889788863496
832de2e3-9335-4738-a0cf-bcce79412b84,19,1,00:00:21.556,0,21,3,3.593941,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['73ccc807-5221-4358-9128-8390c91bfd05'],,"[34.7, 53.9]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,27526.0,Rachid Aït-Atmane,29.66648,-1.3429868,1.0,Ground Pass,"[41.4, 25.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.556,4.342000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46965014722093423
73ccc807-5221-4358-9128-8390c91bfd05,20,1,00:00:25.150,0,25,3,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['832de2e3-9335-4738-a0cf-bcce79412b84'],,"[41.4, 25.0]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15,3.5939999999999976,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4515655280825913
e4a0a290-4133-458e-af31-571ca67c4427,21,1,00:00:25.150,0,25,3,2.939059,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4adc22b6-33c9-483e-b857-8e546e6b3775', '73ccc807-5221-4358-9128-8390c91bfd05', 'f01b83a7-6829-4eb3-ac28-066205771739']",,"[41.4, 25.0]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.4, 4.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7934758940455757
f01b83a7-6829-4eb3-ac28-066205771739,22,1,00:00:27.452,0,27,3,0.637405,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['4adc22b6-33c9-483e-b857-8e546e6b3775', 'e4a0a290-4133-458e-af31-571ca67c4427']",,"[61.5, 75.6]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.452,2.302000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.001770407436130217
4adc22b6-33c9-483e-b857-8e546e6b3775,23,1,00:00:28.089,0,28,3,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['e9302165-cc33-4e5a-b369-d5c5d5ab759c', 'f01b83a7-6829-4eb3-ac28-066205771739']",,"[57.4, 4.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.089,0.6369999999999969,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33600925437275186
e9302165-cc33-4e5a-b369-d5c5d5ab759c,24,1,00:00:28.089,0,28,3,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['4adc22b6-33c9-483e-b857-8e546e6b3775'],,"[62.7, 75.6]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.089,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43010230538662375
310d1273-4e2a-490b-b216-fde3a8e57c98,25,1,00:00:36.813,0,36,4,0.896268,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9f72498b-ed70-4b8c-8219-caecfc4e9a36'],,"[63.4, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,6880.0,Arnaldo Antonio Sanabria Ayala,10.696261,0.8449304,3.0,High Pass,"[70.5, 8.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.813,8.724000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.704485050175829
adc16bd3-8d65-48e8-9144-afdbfdb4340e,26,1,00:00:37.274,0,37,4,1.211572,17,Pressure,1041,Sporting Gijón,4,From Throw In,214,Espanyol,,,"['2fab3afe-49de-4a1e-9718-bb42aa0c3d5c', '9f72498b-ed70-4b8c-8219-caecfc4e9a36', 'aac4a983-0e50-4098-8318-54417f159106']",,"[49.6, 72.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.274,0.4609999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2516401425593793
9f72498b-ed70-4b8c-8219-caecfc4e9a36,27,1,00:00:37.709,0,37,4,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['310d1273-4e2a-490b-b216-fde3a8e57c98', 'adc16bd3-8d65-48e8-9144-afdbfdb4340e']",,"[70.5, 8.1]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.709,0.4350000000000023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9188818777070648
2fab3afe-49de-4a1e-9718-bb42aa0c3d5c,28,1,00:00:37.709,0,37,4,0.776688,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['9f72498b-ed70-4b8c-8219-caecfc4e9a36', 'aac4a983-0e50-4098-8318-54417f159106', 'adc16bd3-8d65-48e8-9144-afdbfdb4340e']",,"[70.5, 8.1]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,"[70.5, 8.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.709,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43685167874455555
aac4a983-0e50-4098-8318-54417f159106,29,1,00:00:38.486,0,38,4,0.0,3,Dispossessed,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['24e19beb-f2d4-49e7-815a-12dfc4cbf1b2', 'adc16bd3-8d65-48e8-9144-afdbfdb4340e']",,"[70.5, 8.1]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.486,0.7769999999999939,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9826640723309201
24e19beb-f2d4-49e7-815a-12dfc4cbf1b2,30,1,00:00:38.486,0,38,4,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,214,Espanyol,,,['aac4a983-0e50-4098-8318-54417f159106'],,"[49.6, 72.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,True,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.486,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20240151083012659
9262b4f1-44bd-43e5-94ed-0b49c5004bbb,31,1,00:00:39.224,0,39,4,0.518339,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['e70fc213-7296-444e-8140-5b5ca68218ce'],,"[69.7, 9.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.224,0.7379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9286695274031967
