id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,out,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,foul_won_defensive,pass_cross,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_to_post,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,dribble_overrun,ball_recovery_recovery_failure,dribble_nutmeg,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e39ef862-469e-43a0-8d1e-5d8145b8c18c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5754783202871683
dad28233-a92d-41e1-bd6d-d2efb2beb3e0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 2}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6523029624313501
da86e732-8284-4788-b519-d1a697b01681,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,207,Valencia,,,['5b0261df-a726-4d7c-9db8-877ea3542814'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39518821044099073
5b0261df-a726-4d7c-9db8-877ea3542814,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['da86e732-8284-4788-b519-d1a697b01681'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7254342388783647
53157b8c-0989-4f20-b40b-b3e5239f389d,5,1,00:00:00.452,0,0,2,0.738278,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['ef365c82-0485-4882-b92f-99d6d074a86f'],True,"[60.0, 40.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,7797.0,Rodrigo Javier De Paul,4.4294467,-2.0647378,1.0,Ground Pass,"[57.9, 36.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452,0.452,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.248417518790492
ef365c82-0485-4882-b92f-99d6d074a86f,6,1,00:00:01.190,0,1,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['53157b8c-0989-4f20-b40b-b3e5239f389d'],,"[57.9, 36.1]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.738,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3398980848509524
4afcf444-4bc6-46ac-9036-95274cf9dd32,7,1,00:00:01.225,0,1,2,1.852221,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['484e46c8-9022-4a50-9491-e70b82be5a8c'],,"[62.6, 34.0]",7797.0,Rodrigo Javier De Paul,21.0,Left Wing,3638.0,Shkodran Mustafi,33.055256,2.843761,1.0,Ground Pass,"[31.0, 43.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.225,0.03500000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.012835860699925372
484e46c8-9022-4a50-9491-e70b82be5a8c,8,1,00:00:03.077,0,3,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['4afcf444-4bc6-46ac-9036-95274cf9dd32'],,"[31.0, 43.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.077,1.8519999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6893324356103262
5310e930-4dda-4b0a-9c76-3f55bce54086,9,1,00:00:03.077,0,3,2,1.378999,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['484e46c8-9022-4a50-9491-e70b82be5a8c', '69503be0-fd61-46b2-90c1-967c677cc812']",,"[31.0, 43.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[32.1, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.077,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5155712288084237
69503be0-fd61-46b2-90c1-967c677cc812,10,1,00:00:04.456,0,4,2,2.761473,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['c2e30fa7-dcfc-44f0-92a9-95abe4cc9041', 'd28fad69-4dcd-4890-83c2-0c91d7e4064a']",,"[32.1, 44.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,10802.0,André Filipe Tavares Gomes,49.11578,-0.44179317,3.0,High Pass,"[76.5, 23.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.456,1.3790000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08200794387951793
d28fad69-4dcd-4890-83c2-0c91d7e4064a,11,1,00:00:07.218,0,7,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['69503be0-fd61-46b2-90c1-967c677cc812'],,"[76.5, 23.0]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.218,2.7619999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2743948917332001
5a765ec8-0393-4641-a290-62e89549f226,12,1,00:00:07.218,0,7,2,0.0,4,Duel,207,Valencia,9,From Kick Off,207,Valencia,,,['c2e30fa7-dcfc-44f0-92a9-95abe4cc9041'],,"[76.5, 23.0]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.218,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28286379936073813
c2e30fa7-dcfc-44f0-92a9-95abe4cc9041,13,1,00:00:07.218,0,7,3,1.6,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['5a765ec8-0393-4641-a290-62e89549f226', '69503be0-fd61-46b2-90c1-967c677cc812', 'af382707-5db4-4936-b129-e40b269da960']",,"[43.6, 57.1]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,6775.0,Daniel García Carrillo,12.934064,-1.8852121,2.0,Low Pass,"[39.6, 44.8]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.218,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6550270249626207
af382707-5db4-4936-b129-e40b269da960,14,1,00:00:08.818,0,8,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['c2e30fa7-dcfc-44f0-92a9-95abe4cc9041'],,"[39.6, 44.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.818,1.5999999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6878493277824047
3d677652-8cca-459b-8c6c-824876510f2d,15,1,00:00:08.818,0,8,3,0.029672,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['af382707-5db4-4936-b129-e40b269da960', 'f4574918-8725-4655-97f0-233e69cf440f']",,"[39.6, 44.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.6, 44.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.818,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8198120877046966
f4574918-8725-4655-97f0-233e69cf440f,16,1,00:00:08.847,0,8,3,2.216687,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['b3ab354f-a073-4239-be5c-51cfaace921d'],,"[39.6, 44.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6566.0,Borja González Tomás,26.828716,-0.19885755,3.0,High Pass,"[65.9, 39.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.847,0.028999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44182983815653476
b3ab354f-a073-4239-be5c-51cfaace921d,17,1,00:00:11.064,0,11,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['f4574918-8725-4655-97f0-233e69cf440f'],,"[65.9, 39.5]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.064,2.2170000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7907113333490778
04035efc-27f3-4c3a-9752-40fd2f38bb27,18,1,00:00:11.064,0,11,3,0.110852,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['420e34fc-5576-4a84-998d-2485b8df5d4a', 'b3ab354f-a073-4239-be5c-51cfaace921d']",,"[65.9, 39.5]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[65.9, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.064,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8805252213771365
420e34fc-5576-4a84-998d-2485b8df5d4a,19,1,00:00:11.175,0,11,3,0.0,38,Miscontrol,322,Eibar,1,Regular Play,322,Eibar,,,,,"[65.9, 39.5]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.175,0.11100000000000065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6283320151546101
be98fdfc-a5bf-4210-8458-04921b71606d,20,1,00:00:12.547,0,12,4,1.016663,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['fc20ca5a-f9cf-4397-a140-a66a80946dc3'],,"[49.4, 51.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,10037.0,Danilo Barbosa da Silva,10.339246,-0.7306584,2.0,Low Pass,"[57.1, 44.5]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.547,1.3719999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.27186587877260715
fc20ca5a-f9cf-4397-a140-a66a80946dc3,21,1,00:00:13.564,0,13,4,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['be98fdfc-a5bf-4210-8458-04921b71606d'],,"[57.1, 44.5]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.564,1.0169999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7594375657234046
7e39d176-e1f1-4557-b6fc-8ce02aae2470,22,1,00:00:13.564,0,13,4,1.0512,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['182afcf3-d77a-4dc0-9c2f-1bd21b54771c', 'a3d06b1f-4553-4284-9c88-dddfaf73dd6b', 'fc20ca5a-f9cf-4397-a140-a66a80946dc3']",,"[57.1, 44.5]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[55.8, 46.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.564,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8695406601660582
182afcf3-d77a-4dc0-9c2f-1bd21b54771c,23,1,00:00:13.974,0,13,4,0.588084,17,Pressure,207,Valencia,1,Regular Play,322,Eibar,,,['7e39d176-e1f1-4557-b6fc-8ce02aae2470'],,"[63.0, 35.6]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.974,0.41000000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2245265972734406
a3d06b1f-4553-4284-9c88-dddfaf73dd6b,24,1,00:00:14.615,0,14,4,1.412295,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['eb16b940-9276-4322-8b35-325b86ebb94d'],,"[55.8, 46.4]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,6663.0,Antonio Barragán Fernández,17.628386,2.0039966,3.0,High Pass,"[48.4, 62.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.615,0.641,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5990206329501615
eb16b940-9276-4322-8b35-325b86ebb94d,25,1,00:00:16.027,0,16,4,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['a3d06b1f-4553-4284-9c88-dddfaf73dd6b'],,"[48.4, 62.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.027,1.4120000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.558192709680453
a7590715-056d-4c2c-87c5-d0c6ed50fc95,26,1,00:00:16.027,0,16,4,2.293354,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['a6f76326-d126-4be0-9b77-e561db810fe8', 'dd6a2142-9aba-434a-a550-f1e7a7c2901b']",,"[48.4, 62.9]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6402.0,Francisco Alcácer García,40.88643,-0.09553142,3.0,High Pass,"[89.1, 59.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.027,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36586241609543335
a6f76326-d126-4be0-9b77-e561db810fe8,27,1,00:00:18.321,0,18,4,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['a7590715-056d-4c2c-87c5-d0c6ed50fc95'],,"[85.5, 59.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.321,2.2940000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6548692768339333
dd6a2142-9aba-434a-a550-f1e7a7c2901b,28,1,00:00:18.321,0,18,4,1.277211,30,Pass,207,Valencia,1,Regular Play,322,Eibar,,,"['3e1dc324-b985-402d-b4e9-180111bc0935', 'a7590715-056d-4c2c-87c5-d0c6ed50fc95']",,"[31.0, 21.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,17.202616,-0.2167774,3.0,High Pass,"[47.8, 17.4]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.321,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5237179409563558
3e1dc324-b985-402d-b4e9-180111bc0935,29,1,00:00:19.598,0,19,4,0.0,10,Interception,207,Valencia,1,Regular Play,207,Valencia,,,['dd6a2142-9aba-434a-a550-f1e7a7c2901b'],,"[72.3, 62.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.598,1.2769999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6736759818932662
24e8948f-04a4-4a18-a3d7-5ab483039338,30,1,00:00:21.743,0,21,4,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,,"[63.4, 62.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.743,2.1449999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8012377481660102
6316f008-0d5f-463b-ae6e-2dfa4d3abcf7,31,1,00:00:21.743,0,21,4,0.903671,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['24e8948f-04a4-4a18-a3d7-5ab483039338', '671aff71-3391-454e-95dd-93b36c234b10', '81908d93-ce64-449c-ae6e-bcb3897fa195']",,"[63.4, 62.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[63.4, 64.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.743,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9685911277477349
671aff71-3391-454e-95dd-93b36c234b10,32,1,00:00:22.647,0,22,4,0.0,22,Foul Committed,207,Valencia,1,Regular Play,322,Eibar,,,"['6316f008-0d5f-463b-ae6e-2dfa4d3abcf7', '81908d93-ce64-449c-ae6e-bcb3897fa195']",,"[56.7, 15.6]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.647,0.9039999999999999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3440126741343278
