id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,under_pressure,off_camera,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,shot_open_goal,shot_first_time,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,pass_aerial_won,ball_recovery_recovery_failure,clearance_right_foot,goalkeeper_end_location,pass_outswinging,foul_won_defensive,shot_aerial_won,clearance_aerial_won,pass_miscommunication,block_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,block_deflection,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,block_save_block,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_no_touch,clearance_other,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7b9f2e2d-fd7e-4bdd-a017-717e4fccea38,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.42959938191574487
e9fbee3f-669e-49b6-b6e6-87a6f4775b56,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6400, 'name': 'Aleix Vidal Parreu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6055799494330114
9abf93b4-0fe3-4ec1-82b1-1dcf28aa402a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,217,Barcelona,,,['cb24de76-0f79-44a1-911d-9c45b8b0896b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08201421056984581
cb24de76-0f79-44a1-911d-9c45b8b0896b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['9abf93b4-0fe3-4ec1-82b1-1dcf28aa402a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7128831950959382
a0adf9f2-67c4-424e-8302-90fa40e88229,5,1,00:00:00.601,0,0,2,0.0248,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['11bfb989-6eef-4be9-a386-a37dd5901b0b'],"[61.0, 40.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,2.4166093,1.9974238,1.0,Ground Pass,"[60.0, 42.3]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601,0.601,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23539972944186927
11bfb989-6eef-4be9-a386-a37dd5901b0b,6,1,00:00:00.625,0,0,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a0adf9f2-67c4-424e-8302-90fa40e88229'],"[60.0, 42.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.02400000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9397848632758288
fab27184-4a14-431c-93af-eb692b96d356,7,1,00:00:00.625,0,0,2,0.3863,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['11bfb989-6eef-4be9-a386-a37dd5901b0b', 'dc9389c1-882e-4696-b471-deaa703e607d']","[60.0, 42.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[60.2, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1335736344998899
dc9389c1-882e-4696-b471-deaa703e607d,8,1,00:00:01.012,0,1,2,1.06353,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c12dc69c-ac9c-487e-928a-3b45ece5b2f2'],"[60.2, 42.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,12.296747,-2.5941997,1.0,Ground Pass,"[49.7, 36.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012,0.387,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03760295593062324
c12dc69c-ac9c-487e-928a-3b45ece5b2f2,9,1,00:00:02.075,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['dc9389c1-882e-4696-b471-deaa703e607d'],"[49.7, 36.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075,1.0630000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6559284803433668
77435f08-3589-4a99-a5cc-b86e9134d6c2,10,1,00:00:02.075,0,2,2,1.23557,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['c12dc69c-ac9c-487e-928a-3b45ece5b2f2', 'd8e47053-8e2d-4591-9f31-18c1812c6eb4']","[49.7, 36.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[46.8, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8405894209264763
d8e47053-8e2d-4591-9f31-18c1812c6eb4,11,1,00:00:03.311,0,3,2,2.185642,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['28059b64-015e-4980-bc5e-85d2a24d0e53'],"[46.8, 37.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6400.0,Aleix Vidal Parreu,39.253662,1.3499168,3.0,High Pass,"[55.4, 76.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311,1.2359999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5947160224338831
28059b64-015e-4980-bc5e-85d2a24d0e53,12,1,00:00:05.496,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d8e47053-8e2d-4591-9f31-18c1812c6eb4'],"[55.4, 76.1]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.496,2.1850000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6302766109311903
80012977-a970-4c7b-b0d4-9db76323da3c,13,1,00:00:05.496,0,5,2,2.705761,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['28059b64-015e-4980-bc5e-85d2a24d0e53', '97c7202b-705a-4fbb-9121-f5893e45e60c']","[55.4, 76.1]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[55.4, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.496,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8322351575665499
97c7202b-705a-4fbb-9121-f5893e45e60c,14,1,00:00:08.202,0,8,2,1.944798,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cf77572a-fc6f-4d65-94eb-5293cc0b70db'],"[55.4, 76.1]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5506.0,Javier Alejandro Mascherano,19.59694,-2.8941388,1.0,Ground Pass,"[36.4, 71.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.202,2.7059999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8557048938057322
cf77572a-fc6f-4d65-94eb-5293cc0b70db,15,1,00:00:10.147,0,10,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['97c7202b-705a-4fbb-9121-f5893e45e60c'],"[36.4, 71.3]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.147,1.9450000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6930038908609256
55a30bfa-30af-414b-a1b6-49400b0eeaff,16,1,00:00:10.147,0,10,2,1.801599,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['cf77572a-fc6f-4d65-94eb-5293cc0b70db', 'edc86099-9b92-4d8f-bd67-68bd169d51fc']","[36.4, 71.3]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[41.5, 71.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.147,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9479389722614144
edc86099-9b92-4d8f-bd67-68bd169d51fc,17,1,00:00:11.949,0,11,2,2.635823,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5708b8a3-3798-4455-b2ed-ae098bb042c4'],"[41.5, 71.0]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,22102.0,Adriano Correia Claro,65.454185,-1.466719,2.0,Low Pass,"[48.3, 5.9]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.949,1.8019999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3337687165181533
5708b8a3-3798-4455-b2ed-ae098bb042c4,18,1,00:00:14.584,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['edc86099-9b92-4d8f-bd67-68bd169d51fc'],"[48.3, 5.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.584,2.635,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29402799241543387
32cba41a-52c2-4cf4-a8ab-faa266e1f201,19,1,00:00:14.584,0,14,2,3.009177,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['5708b8a3-3798-4455-b2ed-ae098bb042c4', 'fc69c745-fbb9-46ea-b64f-41447cd32acf']","[48.3, 5.9]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,"[48.3, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.584,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19330817440965464
fc69c745-fbb9-46ea-b64f-41447cd32acf,20,1,00:00:17.594,0,17,2,0.923554,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b737737d-5b51-4668-abad-aee92bd2dbea'],"[48.3, 5.9]",22102.0,Adriano Correia Claro,6.0,Left Back,6332.0,Thomas Vermaelen,8.386298,1.7143797,1.0,Ground Pass,"[47.1, 14.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.594,3.0100000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14359365076548125
b737737d-5b51-4668-abad-aee92bd2dbea,21,1,00:00:18.517,0,18,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['fc69c745-fbb9-46ea-b64f-41447cd32acf'],"[47.1, 14.2]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.517,0.9229999999999983,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17043171972855442
81e26fc3-5b0e-4ed8-8580-e388c7048e01,22,1,00:00:18.517,0,18,2,1.400646,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['090e79ec-e9c9-4d99-88a9-3c506e394e77', 'b737737d-5b51-4668-abad-aee92bd2dbea']","[47.1, 14.2]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[47.2, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.517,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11207268920621494
090e79ec-e9c9-4d99-88a9-3c506e394e77,23,1,00:00:19.918,0,19,2,1.524872,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['96f896e6-e650-4a9f-ac09-9b25110a497c'],"[47.2, 14.4]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5506.0,Javier Alejandro Mascherano,34.73111,1.4553697,1.0,Ground Pass,"[51.2, 48.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.918,1.4009999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.007117276576189879
96f896e6-e650-4a9f-ac09-9b25110a497c,24,1,00:00:21.443,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['090e79ec-e9c9-4d99-88a9-3c506e394e77'],"[51.2, 48.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.443,1.5250000000000021,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8773185559100704
2b629d48-c429-41c4-9779-fb564cdf3626,25,1,00:00:21.443,0,21,2,1.468828,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['026a6260-4a65-4fe8-972f-bda08e155e55', '96f896e6-e650-4a9f-ac09-9b25110a497c']","[51.2, 48.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[54.7, 51.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.443,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4539330693223429
026a6260-4a65-4fe8-972f-bda08e155e55,26,1,00:00:22.912,0,22,2,1.800967,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['067aa289-997d-4942-9b77-ab069f3e7d79'],"[54.7, 51.3]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,34.64852,0.7894798,1.0,Ground Pass,"[79.1, 75.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.912,1.4689999999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.49545102711697364
067aa289-997d-4942-9b77-ab069f3e7d79,27,1,00:00:24.712,0,24,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['026a6260-4a65-4fe8-972f-bda08e155e55'],"[79.1, 75.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.712,1.8000000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.946954204827751
039e1f1d-7b2b-4fd2-bf3a-48ea6bb60a6d,28,1,00:00:24.712,0,24,2,0.252895,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['067aa289-997d-4942-9b77-ab069f3e7d79', 'c9c929e2-f570-4996-9889-84f51d7d8a2b']","[79.1, 75.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[79.1, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.712,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009418291737338325
c9c929e2-f570-4996-9889-84f51d7d8a2b,29,1,00:00:24.965,0,24,2,0.641738,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['691683f8-f058-43b3-b0ee-f8990faf2c89'],"[79.1, 75.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,6400.0,Aleix Vidal Parreu,9.060905,-2.9528549,1.0,Ground Pass,"[70.2, 74.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.965,0.2530000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15216811130285812
691683f8-f058-43b3-b0ee-f8990faf2c89,30,1,00:00:25.607,0,25,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c9c929e2-f570-4996-9889-84f51d7d8a2b'],"[70.2, 74.2]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.607,0.6419999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6767479177496701
bc9632c9-50cd-4995-9d70-4d5dcafdfd69,31,1,00:00:25.607,0,25,2,1.004006,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['539df6bb-2f5e-41d8-912c-783895164f2b', '691683f8-f058-43b3-b0ee-f8990faf2c89']","[70.2, 74.2]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[70.2, 74.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.607,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22371983309610666
539df6bb-2f5e-41d8-912c-783895164f2b,32,1,00:00:26.611,0,26,2,0.84252,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ec3dd1d2-d702-449a-a3f7-0c8c7eb87376'],"[70.2, 74.2]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,8.784646,0.39741808,1.0,Ground Pass,"[78.3, 77.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.611,1.0040000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6325028310571733
