id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,counterpress,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,clearance_head,foul_committed_offensive,foul_won_defensive,out,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,foul_committed_advantage,foul_won_advantage,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,pass_deflected,pass_no_touch,dribble_overrun,ball_recovery_offensive,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_cut_back,block_deflection,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a9b5e642-15a8-4062-9e2a-663fe36fa587,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,442.0,"[{'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06068515889435688
c412465a-112e-4f40-8d1c-70474c38efad,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,208,Las Palmas,451.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 27251, 'name': 'Francisco José Perdomo Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 29}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.420732924904729
49cd90e4-a5a8-4181-a422-8e928c61efa2,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a2b998d9-2aa2-46ae-b651-55636c1b8cf1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8269327852596059
a2b998d9-2aa2-46ae-b651-55636c1b8cf1,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,208,Las Palmas,,,['49cd90e4-a5a8-4181-a422-8e928c61efa2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5777310219894904
a7f51cc0-5c1e-464d-b2b7-009d9f8502d0,5,1,00:00:00.947,0,0,2,0.4,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['af42d59e-eaec-419a-8032-e802a3902b56'],True,"[60.0, 40.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,10755.0,Jonathan Viera Ramos,3.7947333,-1.8925469,1.0,Ground Pass,"[58.8, 36.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947,0.947,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1122490558026078
af42d59e-eaec-419a-8032-e802a3902b56,6,1,00:00:01.347,0,1,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['a7f51cc0-5c1e-464d-b2b7-009d9f8502d0'],,"[58.8, 36.4]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.347,0.4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7173811296083665
6d715670-db52-4727-81e4-3fe5cd5e0a15,7,1,00:00:01.860,0,1,2,1.237348,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2c9b197a-6a9d-4990-af75-77615c968016'],,"[58.8, 35.9]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,3610.0,Roque Mesa Quevedo,10.404326,3.1127546,1.0,Ground Pass,"[48.4, 36.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.5130000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31601285817561486
2c9b197a-6a9d-4990-af75-77615c968016,8,1,00:00:03.097,0,3,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['6d715670-db52-4727-81e4-3fe5cd5e0a15'],,"[48.4, 36.2]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.097,1.2369999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7071515528888567
ac8b46c6-55e6-40d8-87dc-04c32327ce7d,9,1,00:00:03.097,0,3,2,0.532384,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['037e02fe-aebb-476e-922d-9ab9dffd07b9', '2c9b197a-6a9d-4990-af75-77615c968016']",,"[48.4, 36.2]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[49.6, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.097,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2019306273025493
037e02fe-aebb-476e-922d-9ab9dffd07b9,10,1,00:00:03.629,0,3,2,2.399999,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['9580cc86-ecaf-4481-9e72-da91de12a9e2'],,"[49.6, 34.7]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,6932.0,Dani Castellano Betancor,26.6897,-1.8949165,1.0,Ground Pass,"[41.1, 9.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.629,0.532,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8455661365668465
9580cc86-ecaf-4481-9e72-da91de12a9e2,11,1,00:00:06.029,0,6,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['037e02fe-aebb-476e-922d-9ab9dffd07b9'],,"[41.1, 9.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.029,2.4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3134362149297041
7119f91f-ccb0-4d79-a66d-fd4c2e16d2a1,12,1,00:00:06.029,0,6,2,1.552162,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2c0a8237-0d1b-4bb1-93e5-f0b7e67efed2', '9580cc86-ecaf-4481-9e72-da91de12a9e2']",,"[41.1, 9.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[41.1, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.029,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9143572744273305
2c0a8237-0d1b-4bb1-93e5-f0b7e67efed2,13,1,00:00:07.581,0,7,2,1.999998,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['120ebbbd-9f58-4a57-b5e5-d461b35d7ef4'],,"[41.1, 9.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,7692.0,Mauricio Lemos Merladet,40.238537,1.9933103,1.0,Ground Pass,"[24.6, 46.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.581,1.5520000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7082679787388728
120ebbbd-9f58-4a57-b5e5-d461b35d7ef4,14,1,00:00:09.581,0,9,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2c0a8237-0d1b-4bb1-93e5-f0b7e67efed2'],,"[24.6, 46.1]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.581,1.9999999999999991,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020191536797395493
7ead5cd1-a64e-406b-9516-5f4d559a89c8,15,1,00:00:09.581,0,9,2,1.745006,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['120ebbbd-9f58-4a57-b5e5-d461b35d7ef4', '9a4d2e24-6303-45b5-aa3b-822c05449e51']",,"[24.6, 46.1]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,"[30.2, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.581,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3286114337479833
9a4d2e24-6303-45b5-aa3b-822c05449e51,16,1,00:00:11.327,0,11,2,1.2,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['0d389887-f271-4200-a544-2262fdb35b3b'],,"[30.2, 50.0]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,6927.0,David García Santana,22.596018,1.2882414,1.0,Ground Pass,"[36.5, 71.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.327,1.7460000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4183065186963423
0d389887-f271-4200-a544-2262fdb35b3b,17,1,00:00:12.527,0,12,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['9a4d2e24-6303-45b5-aa3b-822c05449e51'],,"[36.5, 71.7]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.527,1.1999999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.984102577206823
11e19b3c-b8dd-44a9-bf7b-c616d01630df,18,1,00:00:12.527,0,12,2,2.046294,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0d389887-f271-4200-a544-2262fdb35b3b', '6203b21c-b3b7-4e22-99e3-41506cfc9cb0']",,"[36.5, 71.7]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[33.8, 70.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.527,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.969709216939406
6203b21c-b3b7-4e22-99e3-41506cfc9cb0,19,1,00:00:14.573,0,14,2,0.465858,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0c505d3e-7178-47da-86c4-628994afea23', '50f0f98a-4a43-4ba5-9817-6ace831d624b']",,"[33.8, 70.0]",6927.0,David García Santana,2.0,Right Back,27251.0,Francisco José Perdomo Borges,8.860023,0.35744968,1.0,Ground Pass,"[42.1, 73.1]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.573,2.046000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4953404279338426
0c505d3e-7178-47da-86c4-628994afea23,20,1,00:00:15.039,0,15,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['6203b21c-b3b7-4e22-99e3-41506cfc9cb0'],,"[53.2, 75.6]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.039,0.4659999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45354837446357443
50f0f98a-4a43-4ba5-9817-6ace831d624b,21,1,00:00:15.039,0,15,2,0.0,10,Interception,208,Las Palmas,9,From Kick Off,219,RC Deportivo La Coruña,,,['6203b21c-b3b7-4e22-99e3-41506cfc9cb0'],,"[78.0, 7.0]",25921.0,Rubén Gracia Calmache,16.0,Left Midfield,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.039,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6550525947015812
3498a78e-52ec-426e-80d9-7adff61b2603,22,1,00:00:23.369,0,23,3,1.469059,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cbd09373-f75e-4d40-bf41-4568a9718dc5'],,"[51.3, 80.0]",6927.0,David García Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,18.348024,-1.0705796,2.0,Low Pass,"[60.1, 63.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.369,8.33,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8880095021338471
cbd09373-f75e-4d40-bf41-4568a9718dc5,23,1,00:00:24.838,0,24,3,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3498a78e-52ec-426e-80d9-7adff61b2603'],,"[60.1, 63.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.838,1.4690000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7719186796372278
aaf5d8a6-5248-42a8-a5d4-f24b5a0256e8,24,1,00:00:24.838,0,24,3,1.309322,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['065b04f4-a57a-4e4e-bed3-c2af14847c1d', 'cbd09373-f75e-4d40-bf41-4568a9718dc5']",,"[60.1, 63.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,"[56.4, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.838,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9591218543892976
065b04f4-a57a-4e4e-bed3-c2af14847c1d,25,1,00:00:26.147,0,26,3,1.37282,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['76b2aaf7-cc4d-4846-adcd-b84498cc41bf'],,"[56.4, 65.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6927.0,David García Santana,9.80867,2.7326849,1.0,Ground Pass,"[47.4, 69.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.147,1.3089999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.062248442643334956
76b2aaf7-cc4d-4846-adcd-b84498cc41bf,26,1,00:00:27.520,0,27,3,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['065b04f4-a57a-4e4e-bed3-c2af14847c1d'],,"[47.4, 69.5]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52,1.373000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6127219356074591
a47e5d4d-311c-4381-ab79-e0bf614157c6,27,1,00:00:27.520,0,27,3,1.211811,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['76b2aaf7-cc4d-4846-adcd-b84498cc41bf', 'e06c5f80-c53b-46d6-a20c-aeb515498565']",,"[47.4, 69.5]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[44.7, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49030692084282834
e06c5f80-c53b-46d6-a20c-aeb515498565,28,1,00:00:28.732,0,28,3,1.199999,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['86f557eb-854e-41c0-b173-5c3e5b689d99'],,"[44.7, 69.0]",6927.0,David García Santana,2.0,Right Back,7692.0,Mauricio Lemos Merladet,17.495142,-2.9576492,1.0,Ground Pass,"[27.5, 65.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.732,1.2119999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5431011805102202
86f557eb-854e-41c0-b173-5c3e5b689d99,29,1,00:00:29.932,0,29,3,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e06c5f80-c53b-46d6-a20c-aeb515498565'],,"[27.5, 65.8]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.932,1.1999999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9204686688683651
26ee31ee-a5f8-4658-be41-9d22146dafac,30,1,00:00:29.932,0,29,3,1.967777,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['06ee92c5-e0e3-4701-9512-aee5b498bbd2', '86f557eb-854e-41c0-b173-5c3e5b689d99']",,"[27.5, 65.8]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,"[28.7, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.932,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7972493953982613
06ee92c5-e0e3-4701-9512-aee5b498bbd2,31,1,00:00:31.899,0,31,3,1.986842,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['048ea08a-148d-41ec-b6f6-aec276d00e9a', '0888a0cf-db22-4893-a49a-562aa7990fb9']",,"[28.7, 66.6]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,27251.0,Francisco José Perdomo Borges,51.640003,0.07365294,3.0,High Pass,"[80.2, 70.4]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.899,1.9670000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9004042009055054
0888a0cf-db22-4893-a49a-562aa7990fb9,32,1,00:00:33.886,0,33,3,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['06ee92c5-e0e3-4701-9512-aee5b498bbd2'],,"[78.0, 73.1]",27251.0,Francisco José Perdomo Borges,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.886,1.9870000000000019,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6640836449295443
