id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,dribble_overrun,pass_straight,pass_technique_id,pass_technique_name,pass_goal_assist,shot_one_on_one,pass_no_touch,pass_through_ball,block_offensive,shot_redirect,pass_cut_back,pass_inswinging,clearance_left_foot,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_deflected,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
a3208a62-4e71-4a28-9b7d-be4fa541838c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.49876145297420804
a0281a27-30aa-4d11-a63e-ed0a87ea905e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.40332910911096054
6653fa38-afa6-4120-9826-23ac6a670062,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,['dbfe59a8-3968-437f-899f-eb1067ce456c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4644212869880544
dbfe59a8-3968-437f-899f-eb1067ce456c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6653fa38-afa6-4120-9826-23ac6a670062'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6954213225883671
8824e12e-68a1-490c-bbfa-d8feac66d36e,5,1,00:00:01.259,0,1,2,0.024578,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e7ccd4dd-8c89-4071-a278-e09734aad5ea'],True,"[60.0, 40.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,6801.0,Pedro Pablo Hernández,36.69564,2.9329736,1.0,Ground Pass,"[24.1, 47.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.259,1.259,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11410792936899783
e7ccd4dd-8c89-4071-a278-e09734aad5ea,6,1,00:00:01.283,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['8824e12e-68a1-490c-bbfa-d8feac66d36e'],,"[24.1, 47.6]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.283,0.02400000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1984330225325781
10b0c0e0-48c1-4e64-86ae-974644d9db56,7,1,00:00:01.745,0,1,2,1.722951,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['19b2abae-3d8f-4577-9f67-a91a5834132e'],True,"[61.3, 38.1]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,6804.0,Sergi Gómez Solà,35.933968,2.8682623,1.0,Ground Pass,"[26.7, 47.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745,0.4620000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.54136782802257
19b2abae-3d8f-4577-9f67-a91a5834132e,8,1,00:00:03.468,0,3,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['10b0c0e0-48c1-4e64-86ae-974644d9db56'],,"[26.7, 47.8]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.468,1.7229999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.762798779728655
652d9e9e-24a8-4a51-a1ee-4d0d8730a12c,9,1,00:00:04.898,0,4,2,1.333854,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['07149fd5-a95f-498f-9b18-98f1c32d5551'],,"[29.9, 47.8]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,6805.0,Hugo Mallo Novegil,17.65701,1.3189496,1.0,Ground Pass,"[34.3, 64.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.898,1.4299999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9183537484116571
07149fd5-a95f-498f-9b18-98f1c32d5551,10,1,00:00:06.232,0,6,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['652d9e9e-24a8-4a51-a1ee-4d0d8730a12c'],,"[34.3, 64.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.232,1.3340000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19598294781200287
88b1868c-e7fd-4325-b45f-cb721b44b9cc,11,1,00:00:06.232,0,6,2,1.153958,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['07149fd5-a95f-498f-9b18-98f1c32d5551', '23cc3139-7284-4a74-b0b4-6ac39d47854d']",,"[34.3, 64.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[32.8, 67.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.232,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45053375382339766
23cc3139-7284-4a74-b0b4-6ac39d47854d,12,1,00:00:07.386,0,7,2,2.103785,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['a7990695-ed1f-423b-bcff-5a644019d0ee'],,"[32.8, 67.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,5217.0,Iago Aspas Juncal,24.91626,0.03612885,3.0,High Pass,"[57.7, 68.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.386,1.154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7757995278259988
a7990695-ed1f-423b-bcff-5a644019d0ee,13,1,00:00:09.489,0,9,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['23cc3139-7284-4a74-b0b4-6ac39d47854d'],,"[57.7, 68.6]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.489,2.1030000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7235857038054843
69468a10-5bd6-45ef-88ac-90b46d40a833,14,1,00:00:09.489,0,9,2,0.820149,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['367c3534-02d2-48bd-81bd-833e9930c061', 'a7990695-ed1f-423b-bcff-5a644019d0ee', 'c6c161ef-7f1f-40a6-ad28-6495ff4fb01c']",,"[57.7, 68.6]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[68.7, 68.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.489,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9874537226083001
c6c161ef-7f1f-40a6-ad28-6495ff4fb01c,15,1,00:00:09.693,0,9,2,0.573486,17,Pressure,209,Celta Vigo,9,From Kick Off,210,Real Sociedad,,,['69468a10-5bd6-45ef-88ac-90b46d40a833'],,"[52.1, 12.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.693,0.20399999999999885,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25205479873995806
367c3534-02d2-48bd-81bd-833e9930c061,16,1,00:00:10.310,0,10,2,1.021073,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['4388f663-80e5-4bf2-b083-43b6afd8d1c4'],,"[68.7, 68.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,7105.0,Fabián Ariel Orellana Valenzuela,14.057738,-2.9916475,2.0,Low Pass,"[54.8, 65.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,0.6170000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6318652414053205
4388f663-80e5-4bf2-b083-43b6afd8d1c4,17,1,00:00:11.331,0,11,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['367c3534-02d2-48bd-81bd-833e9930c061'],,"[54.8, 65.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.331,1.020999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8133019572118857
8d949115-6e2b-453d-b5e8-f36a47ac9b14,18,1,00:00:11.331,0,11,2,2.244891,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['4388f663-80e5-4bf2-b083-43b6afd8d1c4', '5f53c19d-c55c-41d8-8ec1-feebcaed14a7', '7efbcfa7-5f65-4020-b065-eb8e80ebacc2']",,"[54.8, 65.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[58.0, 59.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.331,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6319891651545071
7efbcfa7-5f65-4020-b065-eb8e80ebacc2,19,1,00:00:12.696,0,12,2,0.608914,17,Pressure,209,Celta Vigo,9,From Kick Off,210,Real Sociedad,,,['8d949115-6e2b-453d-b5e8-f36a47ac9b14'],,"[61.8, 17.6]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.696,1.3650000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1894352746804363
fd5fcb2c-2bea-4e26-a34b-abdf27bef5ad,20,1,00:00:13.305,0,13,2,0.27066,17,Pressure,209,Celta Vigo,9,From Kick Off,210,Real Sociedad,,,,,"[62.4, 19.1]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.305,0.609,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3547306884814285
5f53c19d-c55c-41d8-8ec1-feebcaed14a7,21,1,00:00:13.576,0,13,2,0.0,14,Dribble,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['844f2a6c-ea7a-4058-b207-d65708af6cc3'],,"[58.0, 59.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.576,0.2710000000000008,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9612386431242504
844f2a6c-ea7a-4058-b207-d65708af6cc3,22,1,00:00:13.576,0,13,3,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5f53c19d-c55c-41d8-8ec1-feebcaed14a7'],,"[62.1, 20.2]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.576,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41258592185074094
3018771d-455d-4575-b638-91f26e4fa75d,23,1,00:00:14.854,0,14,3,0.60006,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a6950ef0-6fa7-470d-a444-1430c64c65f3'],,"[57.7, 18.3]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,6669.0,David Zurutuza Veillet,5.748913,-0.8716037,1.0,Ground Pass,"[61.4, 13.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.854,1.2779999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7670184887101529
f9dca798-ce56-4bf8-bcab-515e9518ad55,24,1,00:00:15.392,0,15,3,0.22701,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,"['8f26add4-3a71-4ccd-8359-c411df7bf9cd', 'a6950ef0-6fa7-470d-a444-1430c64c65f3']",,"[57.2, 67.2]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.392,0.5380000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.98575992837327
a6950ef0-6fa7-470d-a444-1430c64c65f3,25,1,00:00:15.454,0,15,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3018771d-455d-4575-b638-91f26e4fa75d', 'f9dca798-ce56-4bf8-bcab-515e9518ad55']",,"[61.4, 13.9]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.454,0.062000000000001165,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28269162035723694
8f26add4-3a71-4ccd-8359-c411df7bf9cd,26,1,00:00:15.454,0,15,3,0.589969,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7725e6fd-94a6-46fc-bf9d-d2fea12eccec', 'f9dca798-ce56-4bf8-bcab-515e9518ad55']",,"[61.4, 12.9]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6677.0,Imanol Agirretxe Arruti,11.359577,0.45577377,1.0,Ground Pass,"[71.6, 17.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.454,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.516291660768586
7725e6fd-94a6-46fc-bf9d-d2fea12eccec,27,1,00:00:16.044,0,16,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8f26add4-3a71-4ccd-8359-c411df7bf9cd'],,"[71.6, 17.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.044,0.5899999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004836639561198397
832bd10f-70eb-4502-b45e-577e1cc55198,28,1,00:00:16.044,0,16,3,1.250943,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9b08d96a-bf45-495b-8811-7039d24db949'],,"[71.6, 17.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,6669.0,David Zurutuza Veillet,11.236102,-1.8503184,1.0,Ground Pass,"[68.5, 7.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.044,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8465730669612775
9b08d96a-bf45-495b-8811-7039d24db949,29,1,00:00:17.295,0,17,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['832bd10f-70eb-4502-b45e-577e1cc55198'],,"[68.5, 7.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.295,1.2510000000000012,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14496463217651512
b06e126f-9dd4-45a8-9203-032714341017,30,1,00:00:17.295,0,17,3,3.467833,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['13b3f0a7-5c19-455b-b987-e76574e1f325', '9b08d96a-bf45-495b-8811-7039d24db949', 'c08b9a88-0633-4e1d-9933-d87280e76662']",,"[68.5, 7.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[72.7, 13.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.295,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2664071539452624
13b3f0a7-5c19-455b-b987-e76574e1f325,31,1,00:00:17.469,0,17,3,4.101096,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,"['b06e126f-9dd4-45a8-9203-032714341017', 'c08b9a88-0633-4e1d-9933-d87280e76662']",,"[49.8, 70.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.469,0.1739999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.17661986376446803
