id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,out,foul_committed_type_id,foul_committed_type_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,block_deflection,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_switch,pass_inswinging,shot_first_time,pass_cross,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,shot_aerial_won,block_offensive,pass_goal_assist,pass_straight,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_through_ball,foul_committed_penalty,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
adb71af1-8fc1-44e7-89ac-72eb816c4875,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.18483284434095149
dfe3432f-16c0-4d98-b6be-40a37222d5e9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26764, 'name': 'Jon Ansotegi Gorostola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 24453, 'name': 'Josip Radošević'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9943542203607889
3a543e67-bd13-488d-ae7c-52c457374380,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,322,Eibar,,,['1d80569f-b00c-41a1-bba3-e187ed338902'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7435144975922062
1d80569f-b00c-41a1-bba3-e187ed338902,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3a543e67-bd13-488d-ae7c-52c457374380'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6541278729523182
d36d7d55-cec6-4191-9701-96a31943fae3,5,1,00:00:00.152,0,0,2,0.308762,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['2681d031-fd7c-45c7-b68f-09c4979cf1c8'],"[61.0, 40.1]",6566.0,Borja González Tomás,23.0,Center Forward,6557.0,Adrián González Morales,5.108816,-3.0828369,1.0,Ground Pass,"[55.9, 39.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.152,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8160478887130457
2681d031-fd7c-45c7-b68f-09c4979cf1c8,6,1,00:00:00.461,0,0,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['d36d7d55-cec6-4191-9701-96a31943fae3'],"[55.9, 39.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.30900000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9769289147452608
65e45f3d-7f38-4873-90f4-4f239f518af0,7,1,00:00:00.461,0,0,2,0.013595001,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['2681d031-fd7c-45c7-b68f-09c4979cf1c8', '59d95647-49e3-4646-8a3b-f385ebfd748a']","[55.9, 39.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[56.3, 39.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6612237544925471
59d95647-49e3-4646-8a3b-f385ebfd748a,8,1,00:00:00.474,0,0,2,1.56106,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['40401ec5-b8f3-4574-ae66-18182e2942c4'],"[56.3, 39.0]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,24453.0,Josip Radošević,12.658989,2.9829373,1.0,Ground Pass,"[43.8, 41.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474,0.012999999999999956,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5621486286748851
40401ec5-b8f3-4574-ae66-18182e2942c4,9,1,00:00:02.035,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['59d95647-49e3-4646-8a3b-f385ebfd748a'],"[43.8, 41.0]",24453.0,Josip Radošević,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035,1.5610000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4280102583892925
0c638a0f-5724-472d-b995-bc30c7fa3b8e,10,1,00:00:02.035,0,2,2,0.24,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['40401ec5-b8f3-4574-ae66-18182e2942c4', 'bd229e2e-108d-48da-9714-62984690bc9f']","[43.8, 41.0]",24453.0,Josip Radošević,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.6, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03616469453146043
bd229e2e-108d-48da-9714-62984690bc9f,11,1,00:00:02.275,0,2,2,3.325936,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['0914ac48-23d9-45dd-b746-f2189e5d4e8b'],"[43.6, 41.3]",24453.0,Josip Radošević,11.0,Left Defensive Midfield,24508.0,Manuel Castellano Castro,30.782625,1.9223428,1.0,Ground Pass,"[33.0, 70.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.275,0.23999999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6640395520551087
0914ac48-23d9-45dd-b746-f2189e5d4e8b,12,1,00:00:05.601,0,5,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['bd229e2e-108d-48da-9714-62984690bc9f'],"[33.0, 70.2]",24508.0,Manuel Castellano Castro,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.601,3.326,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5250250825025211
388c4421-a9c2-4f06-952a-c91ea9465329,13,1,00:00:05.601,0,5,2,0.176288,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['0914ac48-23d9-45dd-b746-f2189e5d4e8b', '7fa64ac9-c16b-4cbc-80aa-37ecd6280afe']","[33.0, 70.2]",24508.0,Manuel Castellano Castro,2.0,Right Back,,,,,,,,,,,,"[30.0, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.601,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9054552867220435
7fa64ac9-c16b-4cbc-80aa-37ecd6280afe,14,1,00:00:05.777,0,5,2,2.734639,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['d7644e02-e4f6-494f-a03c-ba19918b054b'],"[30.0, 73.5]",24508.0,Manuel Castellano Castro,2.0,Right Back,,,47.185802,-0.26811078,3.0,High Pass,"[75.5, 61.0]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.777,0.17600000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38536018319646514
5d0a43a9-89ac-459f-9799-7434132ccd3f,15,1,00:00:08.512,0,8,2,0.0,4,Duel,322,Eibar,9,From Kick Off,322,Eibar,,,['d7644e02-e4f6-494f-a03c-ba19918b054b'],"[75.5, 61.0]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.512,2.7350000000000003,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08631269017679544
d7644e02-e4f6-494f-a03c-ba19918b054b,16,1,00:00:08.512,0,8,3,1.054425,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5d0a43a9-89ac-459f-9799-7434132ccd3f', '7fa64ac9-c16b-4cbc-80aa-37ecd6280afe', 'a297b5e6-a415-429c-a100-cf73f9d2f3d6']","[44.6, 19.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6801.0,Pedro Pablo Hernández,8.221922,0.32175055,2.0,Low Pass,"[52.4, 21.7]",66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.512,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8603630226135512
cd15d627-2272-4324-a603-1d7d61fb4535,17,1,00:00:09.390,0,9,3,0.279996,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['319cd2dd-b93c-4e00-bfda-b157337d9ae8', '82eef2b9-5093-42be-9e14-4b28a4592d98', 'a297b5e6-a415-429c-a100-cf73f9d2f3d6']","[65.9, 58.4]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39,0.8780000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3415316007789604
a297b5e6-a415-429c-a100-cf73f9d2f3d6,18,1,00:00:09.566,0,9,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['cd15d627-2272-4324-a603-1d7d61fb4535', 'd7644e02-e4f6-494f-a03c-ba19918b054b']","[52.4, 21.7]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.566,0.17600000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.908736829405505
82eef2b9-5093-42be-9e14-4b28a4592d98,19,1,00:00:09.566,0,9,3,0.039999,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['319cd2dd-b93c-4e00-bfda-b157337d9ae8', 'a297b5e6-a415-429c-a100-cf73f9d2f3d6', 'cd15d627-2272-4324-a603-1d7d61fb4535']","[52.4, 21.7]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[51.6, 21.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.566,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3172295800604409
319cd2dd-b93c-4e00-bfda-b157337d9ae8,20,1,00:00:09.606,0,9,3,2.813869,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2753785a-16ff-4c75-9271-acbe9613eb30', 'cd15d627-2272-4324-a603-1d7d61fb4535']","[51.6, 21.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6804.0,Sergi Gómez Solà,20.298769,3.0429044,2.0,Low Pass,"[31.4, 23.5]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.606,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.40279252937056365
2753785a-16ff-4c75-9271-acbe9613eb30,21,1,00:00:12.420,0,12,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['319cd2dd-b93c-4e00-bfda-b157337d9ae8'],"[31.4, 23.5]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42,2.814,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8415916342765299
9f0c324f-8187-492e-839a-5c0f16662e4b,22,1,00:00:12.420,0,12,3,0.435589,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2753785a-16ff-4c75-9271-acbe9613eb30', 'd2876ecb-caa1-4ef3-9947-dfbbe5f717cd']","[31.4, 23.5]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[24.6, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6383667977906274
d2876ecb-caa1-4ef3-9947-dfbbe5f717cd,23,1,00:00:12.856,0,12,3,2.101122,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ddd6f921-01b8-4695-8601-3dc3db11b040'],"[24.6, 20.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,18.16948,2.5719087,1.0,Ground Pass,"[9.3, 29.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.856,0.43599999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29621221686916654
ddd6f921-01b8-4695-8601-3dc3db11b040,24,1,00:00:14.957,0,14,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d2876ecb-caa1-4ef3-9947-dfbbe5f717cd'],"[9.3, 29.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.957,2.101000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07205545511542155
e8aa99e2-46da-4394-8cf6-03131b43a66d,25,1,00:00:14.957,0,14,3,3.841414,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7866f27e-4b9e-4235-8be0-d06462612ff8'],"[9.8, 33.7]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,53.0,0.5565993,3.0,High Pass,"[54.8, 61.7]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.957,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6408834815990366
7866f27e-4b9e-4235-8be0-d06462612ff8,26,1,00:00:18.798,0,18,3,1.33724,30,Pass,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['83fd95e3-1d0b-4faf-8bb6-7e7142f80c4f', 'e8aa99e2-46da-4394-8cf6-03131b43a66d']","[65.3, 18.4]",6776.0,David Juncà Reñé,6.0,Left Back,,,20.349447,-0.25332174,3.0,High Pass,"[85.0, 13.3]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.798,3.8409999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21687081897858285
83fd95e3-1d0b-4faf-8bb6-7e7142f80c4f,27,1,00:00:20.136,0,20,3,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7866f27e-4b9e-4235-8be0-d06462612ff8'],"[35.1, 66.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.136,1.338000000000001,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9638767049458077
626dc72e-fac4-42e3-86da-938137cce59d,28,1,00:00:20.136,0,20,3,1.039123,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['33220555-fff6-44f1-839d-a86af280f3af', '83fd95e3-1d0b-4faf-8bb6-7e7142f80c4f', 'dcfc0d0e-fae3-45c6-b69c-ed7fd5f6b69d']","[35.1, 66.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[35.5, 66.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.136,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7000319229871373
dcfc0d0e-fae3-45c6-b69c-ed7fd5f6b69d,29,1,00:00:20.628,0,20,3,0.588927,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['33220555-fff6-44f1-839d-a86af280f3af', '626dc72e-fac4-42e3-86da-938137cce59d']","[85.5, 14.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.628,0.4920000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6723111024330055
33220555-fff6-44f1-839d-a86af280f3af,30,1,00:00:21.175,0,21,3,2.929088,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['7fce08c1-c4ef-4d16-afbb-7689d09361bf', 'dcfc0d0e-fae3-45c6-b69c-ed7fd5f6b69d']","[35.5, 66.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6038.0,John Guidetti,31.7,-0.23885785,3.0,High Pass,"[66.3, 59.3]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.175,0.5470000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6102701923457344
3ada8e22-0ed7-4d8d-a0d0-161af37a67fa,31,1,00:00:24.047,0,24,3,0.150451,17,Pressure,209,Celta Vigo,1,Regular Play,322,Eibar,,,"['7fce08c1-c4ef-4d16-afbb-7689d09361bf', 'bf9a97f7-0c5f-4fa7-b7d6-71a444f17751', 'e464a1c2-1cba-4be9-a026-e0a3b3a36088']","[54.4, 18.2]",26764.0,Jon Ansotegi Gorostola,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.047,2.872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.793661629016869
