id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_recovery_recovery_failure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,shot_first_time,out,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,clearance_right_foot,block_offensive,pass_through_ball,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_outswinging,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_straight,shot_deflected,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f9417db9-72f4-4f4e-b47d-de329f9180d6,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6783, 'name': 'Samuel García Sánchez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 26}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.39505166322906116
17192049-f4b5-4c8b-8921-775618aa10b4,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.38816501139180604
cbdd5d26-af08-4f05-ada1-8f5dd31f44c6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['6ab9cf15-5a5f-4a5d-84bc-bf1d74df0cdf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7306357233371956
6ab9cf15-5a5f-4a5d-84bc-bf1d74df0cdf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['cbdd5d26-af08-4f05-ada1-8f5dd31f44c6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.24337022112436846
584ec1cb-17d7-4e80-9d67-2730790fcaee,5,1,00:00:00.964,0,0,2,0.476546,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['626cbb97-e71b-4073-a917-46963ee39c4c'],True,"[60.0, 40.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,6801.0,Pedro Pablo Hernández,5.5,-2.2142975,1.0,Ground Pass,"[56.7, 35.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05085127336128148
626cbb97-e71b-4073-a917-46963ee39c4c,6,1,00:00:01.441,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['584ec1cb-17d7-4e80-9d67-2730790fcaee'],,"[56.7, 35.6]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.441,0.4770000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028745800017558
26cc1edf-b0a6-4abe-a8ae-e29c276cbc2a,7,1,00:00:01.449,0,1,2,1.010429,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['faf0db4f-e3ac-4ca2-8b68-f32ffa8aee8c'],True,"[59.6, 38.7]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6797.0,Daniel Wass,11.520851,2.9050348,1.0,Ground Pass,"[48.4, 41.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.449,0.008000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06847774650622895
faf0db4f-e3ac-4ca2-8b68-f32ffa8aee8c,8,1,00:00:02.459,0,2,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['26cc1edf-b0a6-4abe-a8ae-e29c276cbc2a'],,"[48.4, 41.4]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.459,1.01,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7879861973389218
4f47a03c-6bea-4a38-a741-33a92081164d,9,1,00:00:03.167,0,3,2,1.757403,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e7bf552b-c940-49a8-a76b-c380d191d17f'],,"[47.3, 41.4]",6797.0,Daniel Wass,13.0,Right Center Midfield,6802.0,Jonathan Castro Otto,24.340296,-1.8496603,1.0,Ground Pass,"[40.6, 18.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.167,0.7079999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8363039461272178
e7bf552b-c940-49a8-a76b-c380d191d17f,10,1,00:00:04.924,0,4,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['4f47a03c-6bea-4a38-a741-33a92081164d'],,"[40.6, 18.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.924,1.7570000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7311436704408402
780bfcf2-8758-4770-abf8-9cd770ca9887,11,1,00:00:04.924,0,4,2,0.04,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['b202f382-3d95-477b-b8c7-71943aadd349', 'e7bf552b-c940-49a8-a76b-c380d191d17f']",,"[40.6, 18.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[41.0, 17.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.924,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30055585999074863
b202f382-3d95-477b-b8c7-71943aadd349,12,1,00:00:04.964,0,4,2,1.91528,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['088f135a-956b-4abb-a1d3-2d97d0378e7b'],,"[41.0, 17.6]",6802.0,Jonathan Castro Otto,6.0,Left Back,6804.0,Sergi Gómez Solà,17.280046,2.8601134,1.0,Ground Pass,"[24.4, 22.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.964,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.764494343104463
012074a1-117e-4dc9-abdb-e9288c62ddd5,13,1,00:00:06.578,0,6,2,0.978839,17,Pressure,209,Celta Vigo,9,From Kick Off,222,Villarreal,,,"['088f135a-956b-4abb-a1d3-2d97d0378e7b', '35638875-3d40-4224-a815-13026becf21a', '8425682c-4139-44da-8524-92e8fb2ecca6']",,"[93.4, 57.9]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.578,1.6139999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.095708764534855
088f135a-956b-4abb-a1d3-2d97d0378e7b,14,1,00:00:06.880,0,6,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['012074a1-117e-4dc9-abdb-e9288c62ddd5', 'b202f382-3d95-477b-b8c7-71943aadd349']",,"[24.4, 22.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88,0.3019999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10017349506829143
35638875-3d40-4224-a815-13026becf21a,15,1,00:00:06.880,0,6,2,0.437189,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['012074a1-117e-4dc9-abdb-e9288c62ddd5', '088f135a-956b-4abb-a1d3-2d97d0378e7b', '8425682c-4139-44da-8524-92e8fb2ecca6']",,"[24.4, 22.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[24.7, 22.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.632955324133282
8425682c-4139-44da-8524-92e8fb2ecca6,16,1,00:00:07.317,0,7,2,2.456478,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['012074a1-117e-4dc9-abdb-e9288c62ddd5', '59e1c920-e5a7-49ef-975c-d6853d01af2b']",,"[24.7, 22.0]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,29.275587,2.346533,1.0,Ground Pass,"[4.2, 42.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.317,0.4370000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.12340451670399033
59e1c920-e5a7-49ef-975c-d6853d01af2b,17,1,00:00:09.773,0,9,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['8425682c-4139-44da-8524-92e8fb2ecca6'],,"[4.2, 42.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.773,2.4559999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17211268730453544
ba6c64d8-905d-4397-8b00-b068a22d9806,18,1,00:00:09.773,0,9,2,1.271103,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['0cc47c79-cd07-4f72-a18e-76b56ac20035'],,"[5.8, 43.4]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,34.45693,-0.6121525,1.0,Ground Pass,"[34.0, 23.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.773,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6888144900365041
0cc47c79-cd07-4f72-a18e-76b56ac20035,19,1,00:00:11.044,0,11,2,0.0,2,Ball Recovery,209,Celta Vigo,9,From Kick Off,222,Villarreal,,,['ba6c64d8-905d-4397-8b00-b068a22d9806'],,"[86.1, 56.5]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.044,1.2710000000000008,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9730298528233914
63ecaac4-0530-4ed2-bc0e-b6f4b194569e,20,1,00:00:13.400,0,13,2,1.356807,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['7c0aeef1-a7df-48a4-8ffb-cf1132d6f6f1'],,"[34.8, 9.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,6801.0,Pedro Pablo Hernández,17.069857,0.40335333,1.0,Ground Pass,"[50.5, 16.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,2.356,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2738041247807862
7c0aeef1-a7df-48a4-8ffb-cf1132d6f6f1,21,1,00:00:14.757,0,14,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['63ecaac4-0530-4ed2-bc0e-b6f4b194569e'],,"[50.5, 16.4]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.757,1.3569999999999993,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8476709027628181
c6bc8e88-7881-48df-b2e4-c3296b07c5bd,22,1,00:00:14.757,0,14,2,1.567014,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['7c0aeef1-a7df-48a4-8ffb-cf1132d6f6f1', 'b40af11a-3cd3-4b23-9d7b-9492daf97a94']",,"[50.5, 16.4]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[48.3, 16.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.757,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7011517969487082
b40af11a-3cd3-4b23-9d7b-9492daf97a94,23,1,00:00:16.324,0,16,2,0.674416,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['d90e1fbb-2241-4ed9-b91a-c39c32141304'],,"[48.3, 16.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6724.0,Manuel Agudo Durán,15.081446,-1.3773019,1.0,Ground Pass,"[51.2, 1.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.324,1.567000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5192158805271065
d90e1fbb-2241-4ed9-b91a-c39c32141304,24,1,00:00:16.998,0,16,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['b40af11a-3cd3-4b23-9d7b-9492daf97a94'],,"[51.2, 1.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.998,0.6739999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.305843123996542
2e99b8eb-c96b-4fff-abb2-59da6993448e,25,1,00:00:16.998,0,16,2,0.048963,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['d90e1fbb-2241-4ed9-b91a-c39c32141304', 'e829475a-ad0d-46e1-a7e8-957b32ee0ee6']",,"[51.2, 1.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[51.1, 1.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.998,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5462463590617087
e829475a-ad0d-46e1-a7e8-957b32ee0ee6,26,1,00:00:17.047,0,17,2,2.102689,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['b9df1295-f8cd-4d18-aac5-007b05b06410'],,"[51.1, 1.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6801.0,Pedro Pablo Hernández,16.772001,0.2840326,3.0,High Pass,"[67.2, 5.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.047,0.04899999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6109970324044147
4efa5670-84c4-4535-a201-84520b335626,27,1,00:00:18.699,0,18,2,0.746493,17,Pressure,209,Celta Vigo,9,From Kick Off,222,Villarreal,,,"['69c5f21c-f204-42c5-9abb-5eaad8b12e49', 'b9df1295-f8cd-4d18-aac5-007b05b06410', 'f6a241f3-2329-4c65-900c-68a3fbada500']",,"[51.9, 74.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.699,1.652000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9867091215398044
827c9a03-4b3f-4d3b-8c2b-1b62404a9e64,28,1,00:00:18.860,0,18,2,0.47247,17,Pressure,209,Celta Vigo,9,From Kick Off,222,Villarreal,,,"['69c5f21c-f204-42c5-9abb-5eaad8b12e49', 'b9df1295-f8cd-4d18-aac5-007b05b06410', 'f6a241f3-2329-4c65-900c-68a3fbada500']",,"[54.7, 75.0]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.86,0.1609999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9652920286413853
e508feab-5081-4499-9ece-26391c91a6e9,29,1,00:00:18.882,0,18,2,0.58825,17,Pressure,209,Celta Vigo,9,From Kick Off,222,Villarreal,,,"['69c5f21c-f204-42c5-9abb-5eaad8b12e49', 'b9df1295-f8cd-4d18-aac5-007b05b06410', 'f6a241f3-2329-4c65-900c-68a3fbada500']",,"[51.4, 74.6]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.882,0.022000000000002018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8702743016512129
b9df1295-f8cd-4d18-aac5-007b05b06410,30,1,00:00:19.150,0,19,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['4efa5670-84c4-4535-a201-84520b335626', '827c9a03-4b3f-4d3b-8c2b-1b62404a9e64', 'e508feab-5081-4499-9ece-26391c91a6e9', 'e829475a-ad0d-46e1-a7e8-957b32ee0ee6']",,"[67.2, 5.8]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15,0.26799999999999713,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6684973506710589
