id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,interception_outcome_id,interception_outcome_name,out,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_overrun,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,ball_recovery_recovery_failure,clearance_head,pass_outswinging,clearance_aerial_won,foul_won_defensive,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,pass_no_touch,clearance_right_foot,dribble_nutmeg,pass_shot_assist,dribble_no_touch,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,pass_inswinging,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
99e2bc12-b858-44db-8875-d9f8e13c69e1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 31904, 'name': 'Giedrius Arlauskis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 15297, 'name': 'Mickaël Ciani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9968825385208793
1a24f0f2-826b-458b-a93d-71b744e4d082,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,210,Real Sociedad,4141.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 10754, 'name': 'Héctor Hernández Ortega'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.11988169764907997
8249c1dd-04a4-4108-b277-ed9a6f7a4700,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['4e32f5c6-eaa4-40e2-9cd7-6a359cb2840d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.20549483072093533
4e32f5c6-eaa4-40e2-9cd7-6a359cb2840d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,210,Real Sociedad,,,['8249c1dd-04a4-4108-b277-ed9a6f7a4700'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5288674855408213
bd3c8466-bffc-4c87-b9f7-0ea8088eb3a5,5,1,00:00:00.953,0,0,2,0.838633,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['580c6537-f06d-4f23-9b52-e5d085e25c79'],True,"[61.0, 40.1]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,6671.0,Asier Illarramendi Andonegi,4.3863425,1.9936502,1.0,Ground Pass,"[59.2, 44.1]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953,0.953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8676900255122223
580c6537-f06d-4f23-9b52-e5d085e25c79,6,1,00:00:01.791,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['bd3c8466-bffc-4c87-b9f7-0ea8088eb3a5'],,"[59.2, 44.1]",6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.791,0.838,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4377079352782469
6596f53b-1fac-44e3-97b2-e2d0cd4a17b6,7,1,00:00:02.872,0,2,2,3.881458,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['ce30e71d-1f2f-4f75-97b2-aed6657a0209', 'dd00efb8-7f3c-41d1-8369-5f3adc5a2523']",,"[59.0, 45.1]",6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,8584.0,Jonathas Cristian de Jesus,49.26033,-0.25236404,3.0,High Pass,"[106.7, 32.8]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.872,1.081,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9245627686902542
ce30e71d-1f2f-4f75-97b2-aed6657a0209,8,1,00:00:06.754,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['6596f53b-1fac-44e3-97b2-e2d0cd4a17b6'],,"[98.0, 36.6]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.754,3.8819999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16255537645272822
dd00efb8-7f3c-41d1-8369-5f3adc5a2523,9,1,00:00:06.754,0,6,3,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,['6596f53b-1fac-44e3-97b2-e2d0cd4a17b6'],,"[13.4, 47.3]",31904.0,Giedrius Arlauskis,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.754,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12250481389583279
de939fe6-4f7f-42b8-bc7b-1a8b0daa8a7c,10,1,00:00:06.754,0,6,3,2.486967,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['75b4bb58-a3ae-4d16-af49-24568ef06504', 'dd00efb8-7f3c-41d1-8369-5f3adc5a2523']",,"[13.4, 47.3]",31904.0,Giedrius Arlauskis,1.0,Goalkeeper,,,,,,,,,,,,,,,,"[14.9, 50.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4180144016159206
75b4bb58-a3ae-4d16-af49-24568ef06504,11,1,00:00:09.241,0,9,3,2.799996,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['4aecec48-a350-45ed-9c0a-0e5222d052fc'],,"[14.9, 50.7]",31904.0,Giedrius Arlauskis,1.0,Goalkeeper,15297.0,Mickaël Ciani,31.524593,-1.4818596,2.0,Low Pass,"[17.7, 19.3]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.241,2.487,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8458302643331551
4aecec48-a350-45ed-9c0a-0e5222d052fc,12,1,00:00:12.041,0,12,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['75b4bb58-a3ae-4d16-af49-24568ef06504'],,"[17.7, 19.3]",15297.0,Mickaël Ciani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.041,2.8000000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04559099555916868
da2a1214-e903-4b5a-8c64-8c1f281a25a5,13,1,00:00:12.041,0,12,3,5.990763,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0d358e86-792c-4a90-8512-01c58f9968e2', '4aecec48-a350-45ed-9c0a-0e5222d052fc']",,"[17.7, 19.3]",15297.0,Mickaël Ciani,5.0,Left Center Back,,,,,,,,,,,,,,,,"[30.6, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.041,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31739152313923535
0d358e86-792c-4a90-8512-01c58f9968e2,14,1,00:00:18.032,0,18,3,2.484882,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['42d5d089-4fa5-4112-a421-f0c563ccd347'],,"[30.6, 5.9]",15297.0,Mickaël Ciani,5.0,Left Center Back,6766.0,Gerard Moreno Balaguero,48.869724,0.12308596,3.0,High Pass,"[79.1, 11.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.032,5.991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6342820799416354
42d5d089-4fa5-4112-a421-f0c563ccd347,15,1,00:00:20.516,0,20,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['0d358e86-792c-4a90-8512-01c58f9968e2'],,"[79.1, 11.9]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.516,2.483999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039604611487508934
50900a8f-22bb-4286-b642-c1183e4e168e,16,1,00:00:20.516,0,20,3,0.0,4,Duel,214,Espanyol,1,Regular Play,210,Real Sociedad,,,['981b9c4c-51d6-4155-ae42-4e4cf6c100df'],,"[40.8, 68.2]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.516,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7804553681249566
981b9c4c-51d6-4155-ae42-4e4cf6c100df,17,1,00:00:20.516,0,20,3,1.852275,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['50900a8f-22bb-4286-b642-c1183e4e168e', 'b8e49bb3-f8b5-4df4-9b03-20dacdb299ed']",,"[79.3, 11.9]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,27241.0,Víctor Guillermo Álvarez Delgado,13.505924,-2.3509588,3.0,High Pass,"[69.8, 2.3]",,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.516,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.649706011281799
b8e49bb3-f8b5-4df4-9b03-20dacdb299ed,18,1,00:00:22.369,0,22,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['981b9c4c-51d6-4155-ae42-4e4cf6c100df'],,"[69.8, 2.3]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.369,1.8530000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7299385542022939
d3e78012-83eb-48be-840e-e71a31cfd73b,19,1,00:00:22.369,0,22,3,2.169154,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['37c150f4-2487-4ebc-9374-36c81121ef1b', '5a3df86a-2d50-4fd5-93bf-7d7f60459208', 'b8e49bb3-f8b5-4df4-9b03-20dacdb299ed']",,"[69.8, 2.3]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,"[69.2, 3.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.369,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.868800157122085
37c150f4-2487-4ebc-9374-36c81121ef1b,20,1,00:00:22.607,0,22,3,0.861803,17,Pressure,214,Espanyol,1,Regular Play,210,Real Sociedad,,,['d3e78012-83eb-48be-840e-e71a31cfd73b'],,"[49.9, 76.9]",5560.0,Carlos Alberto Vela Garrido,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.607,0.23799999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.00875020424685724
5a3df86a-2d50-4fd5-93bf-7d7f60459208,21,1,00:00:24.538,0,24,3,1.271228,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['6f9b19df-645f-4245-90b7-35450493979e'],,"[69.2, 3.0]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,15297.0,Mickaël Ciani,18.504324,3.1199744,1.0,Ground Pass,"[50.7, 3.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.538,1.931000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2215681292077213
6f9b19df-645f-4245-90b7-35450493979e,22,1,00:00:25.809,0,25,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['5a3df86a-2d50-4fd5-93bf-7d7f60459208'],,"[50.7, 3.4]",15297.0,Mickaël Ciani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.809,1.2710000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2424740590024803
9ded3f11-0fe3-4279-9891-905cb41ea8b7,23,1,00:00:25.809,0,25,3,0.796175,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6f9b19df-645f-4245-90b7-35450493979e', 'f00442b1-9688-45c5-9811-c330c52b627e']",,"[50.7, 3.4]",15297.0,Mickaël Ciani,5.0,Left Center Back,,,,,,,,,,,,,,,,"[50.7, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.809,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3070901647216473
f00442b1-9688-45c5-9811-c330c52b627e,24,1,00:00:26.605,0,26,3,1.003284,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['766eeec8-f144-42cf-877a-9070acfe2767'],,"[50.7, 3.4]",15297.0,Mickaël Ciani,5.0,Left Center Back,6701.0,Joan Jordán Moreno,9.211406,1.0098956,1.0,Ground Pass,"[55.6, 11.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.605,0.7959999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7529140158756084
766eeec8-f144-42cf-877a-9070acfe2767,25,1,00:00:27.609,0,27,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['f00442b1-9688-45c5-9811-c330c52b627e'],,"[55.6, 11.2]",6701.0,Joan Jordán Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.609,1.0040000000000013,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12476083553997219
c450d855-5971-44ae-92d5-157d52d984dd,26,1,00:00:27.609,0,27,3,0.871946,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['766eeec8-f144-42cf-877a-9070acfe2767', 'b70f36e7-6d28-4890-8deb-6e9bf0f20de5']",,"[55.6, 11.2]",6701.0,Joan Jordán Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,"[49.5, 14.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.609,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6082529053796054
b70f36e7-6d28-4890-8deb-6e9bf0f20de5,27,1,00:00:28.481,0,28,3,3.084487,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['cd682892-bb4b-478d-bb2d-7a962767638e'],,"[49.5, 14.2]",6701.0,Joan Jordán Moreno,11.0,Left Defensive Midfield,6867.0,Papa Kouly Diop,42.439606,1.3715523,1.0,Ground Pass,"[57.9, 55.8]",,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.481,0.8719999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22849318023327647
6cd658c9-5bfd-4b1a-8ae1-fa12400ce4fd,28,1,00:00:31.020,0,31,3,1.030782,17,Pressure,214,Espanyol,1,Regular Play,210,Real Sociedad,,,"['4d5f014d-a7e7-48f5-8e87-d88bf0af733a', 'cd682892-bb4b-478d-bb2d-7a962767638e', 'e6c035d1-53c5-4498-a83d-eba6fafd3ef3']",,"[62.4, 27.1]",6685.0,Mikel Oyarzabal Ugarte,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02,2.538999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.27864888921308084
cd682892-bb4b-478d-bb2d-7a962767638e,29,1,00:00:31.565,0,31,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6cd658c9-5bfd-4b1a-8ae1-fa12400ce4fd', 'b70f36e7-6d28-4890-8deb-6e9bf0f20de5']",,"[57.9, 55.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.565,0.5450000000000017,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10124240867200218
e6c035d1-53c5-4498-a83d-eba6fafd3ef3,30,1,00:00:31.565,0,31,3,0.326944,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['4d5f014d-a7e7-48f5-8e87-d88bf0af733a', '6cd658c9-5bfd-4b1a-8ae1-fa12400ce4fd', 'cd682892-bb4b-478d-bb2d-7a962767638e']",,"[57.9, 55.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,"[56.9, 56.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.565,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0017573448509845546
4d5f014d-a7e7-48f5-8e87-d88bf0af733a,31,1,00:00:31.892,0,31,3,1.349392,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['6cd658c9-5bfd-4b1a-8ae1-fa12400ce4fd', 'fb72c048-e26c-41ab-b189-798d6ffde1ad']",,"[56.9, 56.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,21.447844,1.1885583,1.0,Ground Pass,"[64.9, 76.7]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.892,0.3269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2818356645952529
fb72c048-e26c-41ab-b189-798d6ffde1ad,32,1,00:00:33.241,0,33,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['4d5f014d-a7e7-48f5-8e87-d88bf0af733a'],,"[64.9, 76.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.241,1.3490000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19675599028808444
