id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,pass_cross,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,out,clearance_right_foot,goalkeeper_punched_out,pass_technique_id,pass_technique_name,pass_inswinging,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_end_location,pass_switch,pass_outswinging,pass_cut_back,pass_miscommunication,dribble_nutmeg,clearance_left_foot,ball_recovery_recovery_failure,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,block_offensive,shot_redirect,miscontrol_aerial_won,dribble_overrun,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7fde2bcf-09ca-4312-934f-e0397e77f66b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8812274428403883
f3ef2268-69e7-4b72-9fc4-c7ae38994187,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,360,Rayo Vallecano,442.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9936330278854936
4290245b-511f-4383-a7dd-c9a82abc3aab,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['0e43e5ee-79aa-4fae-b3f9-0018180362da'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2385524275228076
0e43e5ee-79aa-4fae-b3f9-0018180362da,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,360,Rayo Vallecano,,,['4290245b-511f-4383-a7dd-c9a82abc3aab'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16672143748254664
15b16e9c-d7bb-49a3-9c7c-fc892f532570,5,1,00:00:00.879,0,0,2,0.447729,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['bc3afa0f-eeb4-4f06-9070-c052e312c7dc'],True,"[60.0, 40.0]",8419.0,Duje Čop,24.0,Left Center Forward,6707.0,Charles Días Barbosa de Oliveira,1.5524175,1.8313987,1.0,Ground Pass,"[59.6, 41.5]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879,0.879,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7048360065656348
bc3afa0f-eeb4-4f06-9070-c052e312c7dc,6,1,00:00:01.327,0,1,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['15b16e9c-d7bb-49a3-9c7c-fc892f532570'],,"[59.6, 41.5]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.327,0.44799999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6682161434098022
fed37f7d-cbf9-4476-91ca-c1464cbb183a,7,1,00:00:01.529,0,1,2,3.180933,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['9ed13056-2874-4d8c-a0f1-786f459e1a2f'],,"[58.2, 41.2]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,26669.0,Weligton Róbson Pena de Oliveira,28.130054,-2.9665086,1.0,Ground Pass,"[30.5, 36.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.529,0.20199999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12043549150646482
9ed13056-2874-4d8c-a0f1-786f459e1a2f,8,1,00:00:04.710,0,4,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['fed37f7d-cbf9-4476-91ca-c1464cbb183a'],,"[30.5, 36.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,3.181,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18751268171637825
5e8b8f1e-9f6f-4dfd-8351-72fdd3897157,9,1,00:00:04.710,0,4,2,0.079999,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['9ed13056-2874-4d8c-a0f1-786f459e1a2f', 'fe05b221-556f-4f8d-b91f-1ea91a984915']",,"[30.5, 36.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[30.9, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5967636829722951
fe05b221-556f-4f8d-b91f-1ea91a984915,10,1,00:00:04.790,0,4,2,3.323014,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['b36052ce-d89f-4c53-9c44-648561d9d4b0', 'bcf2f6a2-e18b-4777-9861-bf4fa74cb202']",,"[30.9, 37.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,8419.0,Duje Čop,56.261177,0.15346014,3.0,High Pass,"[86.5, 45.7]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.082890837593254
b36052ce-d89f-4c53-9c44-648561d9d4b0,11,1,00:00:08.113,0,8,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['fe05b221-556f-4f8d-b91f-1ea91a984915'],,"[85.5, 45.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.113,3.3229999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.84582923376216
d218cd62-2ca4-4302-b8cf-2a198d8047cb,12,1,00:00:08.113,0,8,2,0.0,4,Duel,223,Málaga,9,From Kick Off,223,Málaga,,,['bcf2f6a2-e18b-4777-9861-bf4fa74cb202'],,"[86.5, 45.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.113,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43500020912137294
bcf2f6a2-e18b-4777-9861-bf4fa74cb202,13,1,00:00:08.113,0,8,2,0.0,9,Clearance,223,Málaga,9,From Kick Off,360,Rayo Vallecano,,,"['d218cd62-2ca4-4302-b8cf-2a198d8047cb', 'fe05b221-556f-4f8d-b91f-1ea91a984915']",,"[33.6, 34.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.113,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34036190773317176
3793a15f-88aa-4597-8ed6-f218b14c598d,14,1,00:00:09.466,0,9,2,0.683166,17,Pressure,223,Málaga,9,From Kick Off,223,Málaga,,,['c6964b10-4f60-4408-8c46-d44c50aecdb2'],,"[74.2, 37.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.466,1.3529999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7901938511044675
c6964b10-4f60-4408-8c46-d44c50aecdb2,15,1,00:00:10.071,0,10,3,0.969364,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3793a15f-88aa-4597-8ed6-f218b14c598d', 'd3a3328e-1127-4665-805f-5dbdbcd7e686']",,"[45.9, 43.0]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,7.3437047,1.6799498,1.0,Ground Pass,"[45.1, 50.3]",66.0,Recovery,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.071,0.6050000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3756559677019793
d3a3328e-1127-4665-805f-5dbdbcd7e686,16,1,00:00:11.040,0,11,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c6964b10-4f60-4408-8c46-d44c50aecdb2'],,"[45.1, 50.3]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04,0.9689999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23318219204581536
d00d163d-0016-479b-bad3-06e30df7ca32,17,1,00:00:11.040,0,11,3,1.138562,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1a4495bf-a982-4163-a9eb-54cdd44f40c1', 'd3a3328e-1127-4665-805f-5dbdbcd7e686']",,"[45.1, 50.3]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[45.1, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5933968899840392
1a4495bf-a982-4163-a9eb-54cdd44f40c1,18,1,00:00:12.178,0,12,3,1.317985,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['537cd8fd-27b7-40a7-859f-c781fc2d57bf'],,"[45.1, 50.6]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,11542.0,Javier Guerra Rodríguez,16.600302,0.49598134,2.0,Low Pass,"[59.7, 58.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.178,1.1380000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.43646899999271394
537cd8fd-27b7-40a7-859f-c781fc2d57bf,19,1,00:00:13.496,0,13,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1a4495bf-a982-4163-a9eb-54cdd44f40c1'],,"[59.7, 58.5]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.496,1.3179999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8640294018927064
62d9ba48-eb47-4961-9410-c25f5e109441,20,1,00:00:13.496,0,13,3,1.62117,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['537cd8fd-27b7-40a7-859f-c781fc2d57bf', '75bd517d-74cf-4bdb-b053-64efd8f30d48', 'b15869e5-299d-4cc8-8c07-32f80b6e1827']",,"[59.7, 58.5]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,"[65.0, 64.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.496,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04824465171745784
b15869e5-299d-4cc8-8c07-32f80b6e1827,21,1,00:00:14.198,0,14,3,0.838449,17,Pressure,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,['62d9ba48-eb47-4961-9410-c25f5e109441'],,"[55.8, 19.3]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.198,0.702,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1252920381271483
75bd517d-74cf-4bdb-b053-64efd8f30d48,22,1,00:00:15.118,0,15,3,0.677971,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['cf0c32c2-26d8-492d-b6f4-54ed71ec4f51'],,"[65.0, 64.3]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,26685.0,Nicolás Ladislao Fedor Flores,11.1606455,-0.63274884,1.0,Ground Pass,"[74.0, 57.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.118,0.9199999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5980146201460772
ee6c41f2-1ced-4c78-81ad-397545cc01d8,23,1,00:00:15.486,0,15,3,0.573415,17,Pressure,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,"['0207511c-615b-4cdc-91d3-a96076e89c3a', '983ea376-5ef1-403e-9e50-0f1228722324', 'cf0c32c2-26d8-492d-b6f4-54ed71ec4f51']",,"[47.0, 21.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.486,0.3680000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.36473799902459947
cf0c32c2-26d8-492d-b6f4-54ed71ec4f51,24,1,00:00:15.796,0,15,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['75bd517d-74cf-4bdb-b053-64efd8f30d48', 'ee6c41f2-1ced-4c78-81ad-397545cc01d8']",,"[74.0, 57.7]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.796,0.3099999999999987,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3713440286553882
983ea376-5ef1-403e-9e50-0f1228722324,25,1,00:00:15.796,0,15,3,0.223792,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0207511c-615b-4cdc-91d3-a96076e89c3a', 'cf0c32c2-26d8-492d-b6f4-54ed71ec4f51', 'ee6c41f2-1ced-4c78-81ad-397545cc01d8']",,"[74.0, 57.7]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,"[71.8, 58.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.796,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8242773348266216
0207511c-615b-4cdc-91d3-a96076e89c3a,26,1,00:00:16.019,0,16,3,1.081771,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['244fa39b-92f1-4c9d-9de0-8b69ebe6a76f', 'c9e3d368-d7d2-44df-869f-4d10456bcd8c', 'ee6c41f2-1ced-4c78-81ad-397545cc01d8']",,"[71.8, 58.5]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,26848.0,Roberto Trashorras Gayoso,8.421995,-2.0928879,1.0,Ground Pass,"[67.6, 51.2]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.019,0.22299999999999898,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14868639825178342
c9e3d368-d7d2-44df-869f-4d10456bcd8c,27,1,00:00:17.101,0,17,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0207511c-615b-4cdc-91d3-a96076e89c3a'],,"[67.6, 53.5]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.101,1.0820000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6641453097056236
244fa39b-92f1-4c9d-9de0-8b69ebe6a76f,28,1,00:00:17.101,0,17,3,0.132507,30,Pass,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,"['0207511c-615b-4cdc-91d3-a96076e89c3a', 'b052c61f-727f-48b7-ae4e-6a6faddb2be9']",,"[52.5, 28.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,3.640055,-1.9359977,1.0,Ground Pass,"[51.2, 25.5]",66.0,Recovery,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.101,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6601234200326827
b052c61f-727f-48b7-ae4e-6a6faddb2be9,29,1,00:00:17.234,0,17,3,1.631859,6,Block,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['244fa39b-92f1-4c9d-9de0-8b69ebe6a76f'],,"[68.9, 54.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.234,0.13300000000000267,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.745089170012021
c4eb8e2a-64a9-47d1-867e-f342bc21332a,30,1,00:00:18.933,0,18,3,1.881615,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['df623052-f84c-4d1f-81f6-02eb74b919d1'],,"[63.7, 44.8]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,6914.0,Roberto Román Triguero,24.083189,-1.3701434,1.0,Ground Pass,"[68.5, 21.2]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.933,1.698999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.303565687736308
df623052-f84c-4d1f-81f6-02eb74b919d1,31,1,00:00:20.814,0,20,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c4eb8e2a-64a9-47d1-867e-f342bc21332a'],,"[68.5, 21.2]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.814,1.8810000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18777372492380473
