id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,off_camera,dribble_overrun,ball_recovery_offensive,pass_cross,pass_goal_assist,clearance_aerial_won,goalkeeper_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_outswinging,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,pass_no_touch,shot_aerial_won,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,miscontrol_aerial_won,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b8f2c149-de6a-48b6-95e1-1e0f0b94077c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8379231047679737
d4ecabed-6ac0-4f0b-8cf7-8590a177ae32,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.37258673994568836
b1f87f84-b07f-402c-8167-5d397899d68f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a749106d-b7cd-49a1-a75a-2db209afd21b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10320580590260864
a749106d-b7cd-49a1-a75a-2db209afd21b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['b1f87f84-b07f-402c-8167-5d397899d68f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6841975193838745
c4681a3c-eb4d-427d-a1d2-1407cfe8fc36,5,1,00:00:01.075,0,1,2,0.597901,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a724791e-1013-45f0-981e-af1f699b6f87'],"[60.0, 40.0]",6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,2.7018511,1.5337762,1.0,Ground Pass,"[60.1, 42.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075,1.075,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8497374683673348
a724791e-1013-45f0-981e-af1f699b6f87,6,1,00:00:01.673,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c4681a3c-eb4d-427d-a1d2-1407cfe8fc36'],"[60.1, 42.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673,0.5980000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05538392525319591
8bd06948-d809-4196-a0b4-bdad8eae341f,7,1,00:00:01.673,0,1,2,1.2568,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6dd693b5-5c8d-4d32-8a61-f450286888f1'],"[59.8, 43.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,14.57738,-2.8849673,1.0,Ground Pass,"[45.7, 39.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6536412939936472
6dd693b5-5c8d-4d32-8a61-f450286888f1,8,1,00:00:02.930,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8bd06948-d809-4196-a0b4-bdad8eae341f'],"[45.7, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,1.2570000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.702893370851405
58afeccb-7009-4291-afa5-2c8d2ff8b8e8,9,1,00:00:02.930,0,2,2,0.8022,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6dd693b5-5c8d-4d32-8a61-f450286888f1', '7a062944-f1b8-48f3-9170-44d507885738']","[45.7, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[46.5, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29214917134484697
7a062944-f1b8-48f3-9170-44d507885738,10,1,00:00:03.732,0,3,2,1.8561,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d6d9969a-3b6c-4b13-812f-788ca7cda0a0'],"[46.5, 38.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6379.0,Sergi Roberto Carnicer,35.410873,-1.6499507,1.0,Ground Pass,"[43.7, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.732,0.802,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5465209205039345
d6d9969a-3b6c-4b13-812f-788ca7cda0a0,11,1,00:00:05.588,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7a062944-f1b8-48f3-9170-44d507885738'],"[43.7, 3.6]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.588,1.8559999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5718836682123628
9686770c-fd70-4569-bbb6-bc8cc18f58ac,12,1,00:00:05.588,0,5,2,1.3207,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7793235d-39b5-4296-9019-34940ba4d0a6', 'd6d9969a-3b6c-4b13-812f-788ca7cda0a0']","[43.7, 3.6]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,"[43.0, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.588,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43852741955247976
7793235d-39b5-4296-9019-34940ba4d0a6,13,1,00:00:06.909,0,6,2,1.704748,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2402664a-0acf-4a53-bc7b-21caa01c9df1'],"[43.0, 4.5]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,5506.0,Javier Alejandro Mascherano,26.096935,2.3372266,1.0,Ground Pass,"[24.9, 23.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909,1.3209999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7437454665886131
2402664a-0acf-4a53-bc7b-21caa01c9df1,14,1,00:00:08.614,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7793235d-39b5-4296-9019-34940ba4d0a6'],"[24.9, 23.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614,1.705000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7973390507940775
5d4f454d-02f7-4f3c-af4d-b0de3ff3e1bf,15,1,00:00:08.614,0,8,2,0.969052,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2402664a-0acf-4a53-bc7b-21caa01c9df1', '754928d4-7347-47c7-894a-d96bf3ddcbe8']","[24.9, 23.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[20.8, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6535710888712132
754928d4-7347-47c7-894a-d96bf3ddcbe8,16,1,00:00:09.583,0,9,2,1.9774,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['874346ee-4cb5-445c-b2a7-21aeded98393'],"[20.8, 23.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,22.774767,2.178285,1.0,Ground Pass,"[7.8, 42.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.583,0.9689999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35865864237577016
874346ee-4cb5-445c-b2a7-21aeded98393,17,1,00:00:11.560,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['754928d4-7347-47c7-894a-d96bf3ddcbe8'],"[7.8, 42.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56,1.9770000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8451555283458936
0560ace7-1ae8-49f2-918a-1fdd8107c11a,18,1,00:00:11.560,0,11,2,1.4242,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['874346ee-4cb5-445c-b2a7-21aeded98393', '92ff017d-1b71-4655-babc-171764464dd8']","[7.8, 42.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[9.5, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7595623966569721
92ff017d-1b71-4655-babc-171764464dd8,19,1,00:00:12.985,0,12,2,1.219,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a1fc3e66-f9b1-4fbe-9769-888a35a528db'],"[9.5, 42.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5203.0,Sergio Busquets i Burgos,21.4581,-0.121464826,1.0,Ground Pass,"[30.8, 40.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.985,1.424999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6621515833466747
a1fc3e66-f9b1-4fbe-9769-888a35a528db,20,1,00:00:14.204,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['92ff017d-1b71-4655-babc-171764464dd8'],"[30.8, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.204,1.2190000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17112560803947874
68091332-ca7f-4efe-aa0b-63b022714f13,21,1,00:00:14.204,0,14,2,1.8293,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c3b06aad-7ed9-4eef-a075-75088039da6a'],"[31.1, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5213.0,Gerard Piqué Bernabéu,26.04093,2.489643,1.0,Ground Pass,"[10.4, 55.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.204,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9729877450657395
61aee3ff-4594-4a24-a4f6-89fd537067fc,22,1,00:00:15.511,0,15,2,0.665836,17,Pressure,217,Barcelona,9,From Kick Off,210,Real Sociedad,,,"['c3b06aad-7ed9-4eef-a075-75088039da6a', 'eb6aaedc-a03f-4a7e-b9f4-c858f2391fd2']","[105.2, 23.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.511,1.3069999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13238733268906866
c3b06aad-7ed9-4eef-a075-75088039da6a,23,1,00:00:16.033,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['61aee3ff-4594-4a24-a4f6-89fd537067fc', '68091332-ca7f-4efe-aa0b-63b022714f13']","[10.4, 55.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.033,0.522000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.974296185990461
eb6aaedc-a03f-4a7e-b9f4-c858f2391fd2,24,1,00:00:16.033,0,16,2,3.263262,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['61aee3ff-4594-4a24-a4f6-89fd537067fc'],"[10.7, 56.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,42.68419,0.5886524,3.0,High Pass,"[46.2, 80.0]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.033,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.034897794335350896
16c94c27-f06e-4f81-ba03-d3f44f33ed51,25,1,00:00:31.437,0,31,3,2.7998,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4dcac27c-94e7-4652-83eb-582be725d067'],"[76.2, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,5560.0,Carlos Alberto Vela Garrido,38.73771,0.18170065,3.0,High Pass,"[114.3, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.437,15.404,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6263619164693753
605e98a5-c726-48e3-b564-1f2978fdc130,26,1,00:00:33.651,0,33,3,0.823316,17,Pressure,210,Real Sociedad,4,From Throw In,217,Barcelona,,,"['418e010b-f4de-404e-917b-9980c23c94ff', '4dcac27c-94e7-4652-83eb-582be725d067', '9c0261fb-fee9-4667-bdfd-18d4061f5143']","[10.4, 71.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651,2.214000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.04244017128905164
4dcac27c-94e7-4652-83eb-582be725d067,27,1,00:00:34.237,0,34,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['16c94c27-f06e-4f81-ba03-d3f44f33ed51', '605e98a5-c726-48e3-b564-1f2978fdc130']","[114.3, 7.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.237,0.5859999999999985,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4121605718603163
9c0261fb-fee9-4667-bdfd-18d4061f5143,28,1,00:00:34.237,0,34,3,0.0519,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['418e010b-f4de-404e-917b-9980c23c94ff', '4dcac27c-94e7-4652-83eb-582be725d067', '605e98a5-c726-48e3-b564-1f2978fdc130']","[114.3, 7.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,"[116.2, 5.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.237,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9515063982783944
418e010b-f4de-404e-917b-9980c23c94ff,29,1,00:00:34.289,0,34,3,0.202,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['099915bf-1d6d-4a4c-a9fb-091914ab26a6', '605e98a5-c726-48e3-b564-1f2978fdc130']","[116.2, 5.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,3.5846896,1.9720252,1.0,Ground Pass,"[114.8, 8.4]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.289,0.0519999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7219679418607822
099915bf-1d6d-4a4c-a9fb-091914ab26a6,30,1,00:00:34.491,0,34,3,0.0,6,Block,210,Real Sociedad,4,From Throw In,217,Barcelona,,,['418e010b-f4de-404e-917b-9980c23c94ff'],"[5.3, 71.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.491,0.20199999999999818,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1217147527992839
0583ebbb-c564-4f9d-84ea-b60aa95451c4,31,1,00:00:55.219,0,55,4,1.0643,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['dd9cbd45-91ff-454e-8e8c-615876d6c7c3'],"[120.0, 0.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,31.827662,1.7349119,3.0,High Pass,"[114.8, 31.5]",38.0,Left Foot,61.0,Corner,,,9.0,Incomplete,,True,107.0,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.219,20.728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4635707517811096
dd9cbd45-91ff-454e-8e8c-615876d6c7c3,32,1,00:00:56.283,0,56,4,0.0,9,Clearance,210,Real Sociedad,2,From Corner,217,Barcelona,,,['0583ebbb-c564-4f9d-84ea-b60aa95451c4'],"[5.3, 48.6]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.283,1.064,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9702947625886501
