id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,ball_recovery_recovery_failure,pass_inswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_through_ball,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_outswinging,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,foul_committed_offensive,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_success_in_play,dribble_overrun,pass_deflected,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,clearance_left_foot,pass_no_touch,pass_miscommunication,pass_cut_back,block_deflection,goalkeeper_punched_out,block_offensive,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
998eb4d0-60ee-4264-b2dd-1049b6f4f385,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5046475109861219
ec7e1c0a-d3d6-46f2-ae00-d21474605ae3,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 186264, 'name': 'Foued Kadir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 5}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.10162215646300587
5625b149-8b73-4be1-97db-3eb743530a05,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,218,Real Betis,,,['0decbfed-1e5e-4d34-8a5d-5f46abd953a3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8346333523666543
0decbfed-1e5e-4d34-8a5d-5f46abd953a3,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['5625b149-8b73-4be1-97db-3eb743530a05'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3655379563424289
afe6ce39-4902-41cd-8d38-5b5d2ae3b2ff,5,1,00:00:00.622,0,0,2,0.490449,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['97f09f44-9cfd-4701-b0ad-d1576c54639f'],"[60.0, 40.0]",6862.0,Cédric Bakambu,24.0,Left Center Forward,26009.0,Roberto Soldado Rillo,3.3734255,-1.7798193,1.0,Ground Pass,"[59.3, 36.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622,0.622,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4565871007400789
97f09f44-9cfd-4701-b0ad-d1576c54639f,6,1,00:00:01.113,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['afe6ce39-4902-41cd-8d38-5b5d2ae3b2ff'],"[59.3, 36.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.113,0.491,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.414987432481014
23dd1549-61c6-42c9-80ba-c141bf7d877d,7,1,00:00:01.113,0,1,2,0.079999,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['4b07ff08-1659-40f0-aabc-038b774384dd', '97f09f44-9cfd-4701-b0ad-d1576c54639f']","[59.3, 36.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[59.3, 37.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.113,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9434733155414287
4b07ff08-1659-40f0-aabc-038b774384dd,8,1,00:00:01.193,0,1,2,0.902574,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['51377533-50bd-4660-a900-366588e3554e'],"[59.3, 37.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,22819.0,Bruno Soriano Llido,12.310159,3.1009645,1.0,Ground Pass,"[47.0, 37.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.193,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.25550390496229625
51377533-50bd-4660-a900-366588e3554e,9,1,00:00:02.095,0,2,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['4b07ff08-1659-40f0-aabc-038b774384dd'],"[47.0, 37.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.095,0.9020000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8644928899610741
ccb9656f-df2b-4d8a-a92b-ba4c7b8b8bf5,10,1,00:00:02.095,0,2,2,3.729427,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['51377533-50bd-4660-a900-366588e3554e', '8f40ee5f-1bea-486e-9813-cef0c1e65af7']","[47.0, 37.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.5, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.095,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.043211356787829946
8f40ee5f-1bea-486e-9813-cef0c1e65af7,11,1,00:00:05.825,0,5,2,1.499972,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b91a72f2-87f8-423a-b167-19c081754878'],"[44.5, 36.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6752.0,Víctor Ruíz Torre,23.641489,-2.0836465,1.0,Ground Pass,"[32.9, 16.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.825,3.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8973658143597939
b91a72f2-87f8-423a-b167-19c081754878,12,1,00:00:07.325,0,7,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8f40ee5f-1bea-486e-9813-cef0c1e65af7'],"[32.9, 16.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.325,1.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9439767966107885
d807a727-bff8-45e1-89cc-b5d6eac5a88c,13,1,00:00:07.325,0,7,2,4.365318,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['48127a36-d3d0-4355-9146-1f293e687f67', 'b91a72f2-87f8-423a-b167-19c081754878']","[32.9, 16.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[41.4, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.325,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3552482156958767
48127a36-d3d0-4355-9146-1f293e687f67,14,1,00:00:11.690,0,11,2,4.66495,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['bc1dee91-f512-45f3-993b-ada54a09dcb4', 'fd8deb18-e522-4d55-bf71-11715c4f4b2b']","[41.4, 20.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,26009.0,Roberto Soldado Rillo,73.09179,-0.16492376,3.0,High Pass,"[113.5, 8.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,4.364999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3910486450652062
adb2173f-256b-4faa-833e-b18e6f1bb152,15,1,00:00:15.511,0,15,2,1.709224,17,Pressure,222,Villarreal,9,From Kick Off,222,Villarreal,,,['bc1dee91-f512-45f3-993b-ada54a09dcb4'],"[114.4, 9.9]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.511,3.8209999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7703419111190011
fd8deb18-e522-4d55-bf71-11715c4f4b2b,16,1,00:00:16.355,0,16,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['48127a36-d3d0-4355-9146-1f293e687f67'],"[113.5, 9.9]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.355,0.8440000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5084448006799688
bc1dee91-f512-45f3-993b-ada54a09dcb4,17,1,00:00:16.355,0,16,2,0.0,2,Ball Recovery,222,Villarreal,9,From Kick Off,218,Real Betis,,,"['48127a36-d3d0-4355-9146-1f293e687f67', 'adb2173f-256b-4faa-833e-b18e6f1bb152']","[6.6, 72.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.355,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9091965008858844
b1e00d96-6acc-49bf-b6fb-31d817b59d08,18,1,00:00:39.238,0,39,3,1.497706,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,['803588ce-2d13-4759-b344-89d1f3c8a364'],"[120.0, 0.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,33.049812,1.7842143,3.0,High Pass,"[113.0, 32.4]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.238,22.883,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4490481554196485
803588ce-2d13-4759-b344-89d1f3c8a364,19,1,00:00:40.736,0,40,3,1.629854,30,Pass,222,Villarreal,2,From Corner,218,Real Betis,,,"['b1e00d96-6acc-49bf-b6fb-31d817b59d08', 'd7db0cef-4127-446a-9d22-805becc297ba']","[7.1, 47.7]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,27.162659,0.6574914,3.0,High Pass,"[28.6, 64.3]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.736,1.4979999999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4690770375595895
d7db0cef-4127-446a-9d22-805becc297ba,20,1,00:00:42.365,0,42,3,,42,Ball Receipt*,222,Villarreal,2,From Corner,218,Real Betis,,,['803588ce-2d13-4759-b344-89d1f3c8a364'],"[28.6, 64.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.365,1.6290000000000049,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03417875855984953
f372241b-3b8f-4e74-9e36-d7bf9dbbb9f4,21,1,00:00:42.365,0,42,3,2.993174,30,Pass,222,Villarreal,2,From Corner,218,Real Betis,,,"['6db47c75-5b9c-4386-9bab-75fe8744d9ba', 'c232909e-c331-4436-9af2-2c7187300aae']","[28.6, 64.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,26723.0,Álvaro Cejudo Carmona,15.952429,-0.13835096,3.0,High Pass,"[44.4, 62.1]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.365,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4223852138079677
6db47c75-5b9c-4386-9bab-75fe8744d9ba,22,1,00:00:45.359,0,45,3,,42,Ball Receipt*,222,Villarreal,2,From Corner,218,Real Betis,,,['f372241b-3b8f-4e74-9e36-d7bf9dbbb9f4'],"[34.7, 50.1]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.359,2.9939999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3537157215734785
c232909e-c331-4436-9af2-2c7187300aae,23,1,00:00:45.359,0,45,3,3.641074,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,"['62f4fe34-8f66-495c-8dfc-2e26310af73a', 'f372241b-3b8f-4e74-9e36-d7bf9dbbb9f4']","[75.7, 18.0]",6935.0,Adrián Marín Gómez,6.0,Left Back,3379.0,Alphonse Areola,42.22381,2.9437327,2.0,Low Pass,"[34.3, 26.3]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.359,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.01290097919640254
62f4fe34-8f66-495c-8dfc-2e26310af73a,24,1,00:00:49.000,0,49,3,,42,Ball Receipt*,222,Villarreal,2,From Corner,222,Villarreal,,,['c232909e-c331-4436-9af2-2c7187300aae'],"[34.3, 26.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,3.6409999999999982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5546453144984839
2da52d36-67ca-492f-b6b9-4fb1cbd9c9e5,25,1,00:00:49.000,0,49,3,6.214656,43,Carry,222,Villarreal,2,From Corner,222,Villarreal,,,"['62f4fe34-8f66-495c-8dfc-2e26310af73a', 'bd742950-0f47-4d7d-941c-c02a820a742a']","[34.3, 26.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,"[34.3, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38069755280779816
bd742950-0f47-4d7d-941c-c02a820a742a,26,1,00:00:55.214,0,55,3,2.696595,30,Pass,222,Villarreal,2,From Corner,222,Villarreal,,,"['6d1b975e-7cbc-4228-acd5-ff845af73b5d', 'fdd74153-2657-4f0a-a391-e0c0e2b6a649']","[34.3, 26.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,6772.0,Mario Gaspar Pérez Martínez,43.774536,0.7999367,3.0,High Pass,"[64.8, 57.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.214,6.213999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4278135360413403
6d1b975e-7cbc-4228-acd5-ff845af73b5d,27,1,00:00:57.911,0,57,3,,42,Ball Receipt*,222,Villarreal,2,From Corner,222,Villarreal,,,['bd742950-0f47-4d7d-941c-c02a820a742a'],"[65.2, 59.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.911,2.6970000000000027,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4587027529687029
0cda3eb6-51b0-456a-a88d-1643a2cf6a81,28,1,00:00:57.911,0,57,3,0.0,4,Duel,222,Villarreal,2,From Corner,222,Villarreal,,,['fdd74153-2657-4f0a-a391-e0c0e2b6a649'],"[64.8, 57.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.911,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4698611956880321
fdd74153-2657-4f0a-a391-e0c0e2b6a649,29,1,00:00:57.911,0,57,3,1.633381,30,Pass,222,Villarreal,2,From Corner,218,Real Betis,,,"['0cda3eb6-51b0-456a-a88d-1643a2cf6a81', 'bd742950-0f47-4d7d-941c-c02a820a742a', 'd6b83f7e-8159-406e-bd79-fe9d0a22c8a2']","[55.3, 22.4]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,6655.0,Fabián Ruiz Peña,14.8499155,-0.7758746,3.0,High Pass,"[65.9, 12.0]",,,66.0,Recovery,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.911,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.044744077004201355
d6b83f7e-8159-406e-bd79-fe9d0a22c8a2,30,1,00:00:59.544,0,59,3,,42,Ball Receipt*,222,Villarreal,2,From Corner,218,Real Betis,,,['fdd74153-2657-4f0a-a391-e0c0e2b6a649'],"[65.9, 12.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.544,1.6329999999999956,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.508476074582497
a82d48f0-ef14-46dd-ae87-7b471f9ebd22,31,1,00:00:59.544,0,59,3,1.498326,43,Carry,222,Villarreal,2,From Corner,218,Real Betis,,,"['26707e8d-333a-47d9-8f7e-16aa45bd7d6e', 'd6b83f7e-8159-406e-bd79-fe9d0a22c8a2', 'f59534a6-20d7-489d-83f9-ef127c780d33']","[65.9, 12.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,"[66.4, 9.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.544,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5588987198665885
