id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_no_touch,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,out,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,pass_miscommunication,off_camera,foul_committed_card_id,foul_committed_card_name,pass_outswinging,shot_aerial_won,shot_saved_off_target,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_off_target,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,foul_won_defensive,dribble_nutmeg,dribble_overrun,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_cut_back,foul_committed_penalty,foul_won_penalty,pass_deflected,block_deflection,ball_recovery_offensive,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,block_save_block,shot_open_goal,shot_redirect,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
631bf849-afa1-4812-8261-fa0d4ade0232,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6545110791832268
14e06f36-07a6-49a7-b73d-e1acaa1b4cc8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 27342, 'name': 'Josep Señé Escudero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4286270776619846
2b2f67e3-223e-4881-8953-7adbeaf11ab2,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['983cd4c8-a42d-4069-9fe2-41786afb9027'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6412785862984267
983cd4c8-a42d-4069-9fe2-41786afb9027,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,209,Celta Vigo,,,['2b2f67e3-223e-4881-8953-7adbeaf11ab2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6195438382534569
ca0e0071-8c23-4eee-b216-fc0a6926a386,5,1,00:00:00.285,0,0,2,0.794644,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e095b1c9-4984-48fe-bc81-ee6f582ceae8'],"[61.0, 40.1]",6038.0,John Guidetti,23.0,Center Forward,6797.0,Daniel Wass,4.103657,2.3906636,1.0,Ground Pass,"[58.0, 42.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,0.285,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8569059935180499
e095b1c9-4984-48fe-bc81-ee6f582ceae8,6,1,00:00:01.079,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['ca0e0071-8c23-4eee-b216-fc0a6926a386'],"[58.0, 42.9]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079,0.794,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11849574644240157
c08f4ce3-6b3e-41fc-a30c-0db46cdfdcb4,7,1,00:00:01.079,0,1,2,0.039956,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['66a6dfef-b17b-4926-9edc-b509c3a9ccc6', 'e095b1c9-4984-48fe-bc81-ee6f582ceae8']","[58.0, 42.9]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,"[56.8, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8460182353507208
66a6dfef-b17b-4926-9edc-b509c3a9ccc6,8,1,00:00:01.119,0,1,2,2.631385,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['02e9c3ed-51a0-4301-a7f0-cee94774fdbb'],"[56.8, 43.4]",6797.0,Daniel Wass,13.0,Right Center Midfield,6802.0,Jonathan Castro Otto,35.445873,-2.5590672,1.0,Ground Pass,"[27.2, 23.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.119,0.040000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9925437751273034
02e9c3ed-51a0-4301-a7f0-cee94774fdbb,9,1,00:00:03.751,0,3,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['66a6dfef-b17b-4926-9edc-b509c3a9ccc6'],"[27.2, 23.9]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751,2.6319999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6750455740023844
5ea0906d-1f86-405a-a7cb-59b62d33c50a,10,1,00:00:03.751,0,3,2,0.116815,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['02e9c3ed-51a0-4301-a7f0-cee94774fdbb', 'a3f0ffc5-8bfa-4100-9bc6-94d3b5f7870e']","[27.2, 23.9]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,,,,,,,,,,,,"[28.4, 25.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8133484733169167
a3f0ffc5-8bfa-4100-9bc6-94d3b5f7870e,11,1,00:00:03.868,0,3,2,2.06535,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['597afd1d-cd7f-4e3a-8bd3-32a7639c5e2c'],"[28.4, 25.3]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,6805.0,Hugo Mallo Novegil,43.501034,1.5638999,1.0,Ground Pass,"[28.7, 68.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.868,0.11699999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5020528213981132
597afd1d-cd7f-4e3a-8bd3-32a7639c5e2c,12,1,00:00:05.933,0,5,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['a3f0ffc5-8bfa-4100-9bc6-94d3b5f7870e'],"[28.7, 68.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.933,2.065,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5639380027662055
1426abd0-3536-4e9b-8d91-d137b27770be,13,1,00:00:05.933,0,5,2,1.22015,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['597afd1d-cd7f-4e3a-8bd3-32a7639c5e2c', 'e3c49085-6572-4a56-a496-8e79a4fe7bc4']","[28.7, 68.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[30.7, 71.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.933,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04749872043645731
e3c49085-6572-4a56-a496-8e79a4fe7bc4,14,1,00:00:07.153,0,7,2,2.241,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['871e3a11-3f1a-40f3-b3ba-00aeae04bed8'],"[30.7, 71.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6797.0,Daniel Wass,30.69609,-0.43013248,3.0,High Pass,"[58.6, 58.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.153,1.2199999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5417260674986315
460a1463-01b4-4526-9a1b-322402623696,15,1,00:00:08.493,0,8,2,0.605978,17,Pressure,209,Celta Vigo,9,From Kick Off,217,Barcelona,,,,"[66.6, 28.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.493,1.3400000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4782167167478061
871e3a11-3f1a-40f3-b3ba-00aeae04bed8,16,1,00:00:09.394,0,9,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e3c49085-6572-4a56-a496-8e79a4fe7bc4'],"[58.6, 58.2]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.394,0.9009999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23725707435126775
005650a0-02fa-4688-aee0-77785748f002,17,1,00:00:09.434,0,9,2,1.767,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['5d86a9e7-fcd6-45eb-a353-3be3cc8a6a85', 'b4e42e7f-0dd3-44a0-a35d-1e92c4e260cf']","[58.2, 58.5]",6797.0,Daniel Wass,13.0,Right Center Midfield,6038.0,John Guidetti,17.650496,-0.13067958,3.0,High Pass,"[75.7, 56.2]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.434,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8937607378296754
5d86a9e7-fcd6-45eb-a353-3be3cc8a6a85,18,1,00:00:11.201,0,11,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['005650a0-02fa-4688-aee0-77785748f002'],"[72.8, 54.8]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.201,1.7670000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11911132595863239
b4e42e7f-0dd3-44a0-a35d-1e92c4e260cf,19,1,00:00:11.201,0,11,2,1.0213,30,Pass,209,Celta Vigo,9,From Kick Off,217,Barcelona,,,"['005650a0-02fa-4688-aee0-77785748f002', '7ace583b-e75b-45b3-a504-05de2bb39a2b', 'e1cce367-cbf1-4526-9f5e-1262c5f28104']","[44.4, 23.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5216.0,Andrés Iniesta Luján,13.513327,-0.044415217,2.0,Low Pass,"[57.9, 23.3]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.201,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5068905396990975
7ace583b-e75b-45b3-a504-05de2bb39a2b,20,1,00:00:12.222,0,12,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,217,Barcelona,,,['b4e42e7f-0dd3-44a0-a35d-1e92c4e260cf'],"[59.2, 23.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.222,1.020999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.663640548263367
e1cce367-cbf1-4526-9f5e-1262c5f28104,21,1,00:00:12.222,0,12,2,1.41138,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0cdd53cc-5e68-45b6-af4d-e9a119165f5a', 'b4e42e7f-0dd3-44a0-a35d-1e92c4e260cf']","[62.2, 56.8]",6797.0,Daniel Wass,13.0,Right Center Midfield,6805.0,Hugo Mallo Novegil,15.880806,2.5081668,2.0,Low Pass,"[49.4, 66.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.222,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9422623240165939
0cdd53cc-5e68-45b6-af4d-e9a119165f5a,22,1,00:00:13.634,0,13,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e1cce367-cbf1-4526-9f5e-1262c5f28104'],"[49.4, 66.2]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.634,1.4120000000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5875108156154697
e30bf208-8f07-43f3-ae64-72fe77b9b45e,23,1,00:00:13.634,0,13,2,0.61882,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0cdd53cc-5e68-45b6-af4d-e9a119165f5a', 'c9a40d95-60b5-4c8f-80a0-9230d4498981', 'eac78bdd-b1e0-482d-8477-8dbf72e8f819']","[49.4, 66.2]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[49.7, 63.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.634,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10127559818040555
c9a40d95-60b5-4c8f-80a0-9230d4498981,24,1,00:00:13.701,0,13,2,0.64911,17,Pressure,209,Celta Vigo,9,From Kick Off,217,Barcelona,,,"['e30bf208-8f07-43f3-ae64-72fe77b9b45e', 'eac78bdd-b1e0-482d-8477-8dbf72e8f819']","[66.1, 11.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.701,0.06700000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19528196747364768
eac78bdd-b1e0-482d-8477-8dbf72e8f819,25,1,00:00:14.253,0,14,2,2.0425,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['5acb4f49-32f1-4a0a-b958-3b6924d2dba0', 'c9a40d95-60b5-4c8f-80a0-9230d4498981']","[49.7, 63.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6038.0,John Guidetti,27.170755,-0.22266094,3.0,High Pass,"[76.2, 57.6]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.253,0.5519999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5677765751071592
5acb4f49-32f1-4a0a-b958-3b6924d2dba0,26,1,00:00:16.295,0,16,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['eac78bdd-b1e0-482d-8477-8dbf72e8f819'],"[76.2, 57.6]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.295,2.0420000000000016,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4518093766201605
853a54f0-a171-431c-87f2-5d56209c9ea5,27,1,00:00:16.375,0,16,2,0.0,4,Duel,209,Celta Vigo,9,From Kick Off,217,Barcelona,,,['83c7c721-1483-4886-bee0-fbb8c2614247'],"[40.8, 22.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.375,0.0799999999999983,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5440243355805584
83c7c721-1483-4886-bee0-fbb8c2614247,28,1,00:00:16.375,0,16,2,0.0,38,Miscontrol,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['853a54f0-a171-431c-87f2-5d56209c9ea5'],"[79.3, 57.9]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.375,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5221151238104789
9c50ad90-08ea-4e6e-86eb-509d0952ed2f,29,1,00:00:17.369,0,17,3,0.6684,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2f5c7f8b-8c97-4a68-ae13-ec5b328613ef'],"[50.8, 21.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5506.0,Javier Alejandro Mascherano,8.868484,3.0172377,2.0,Low Pass,"[42.0, 22.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.369,0.9939999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7986090770504898
2f5c7f8b-8c97-4a68-ae13-ec5b328613ef,30,1,00:00:18.037,0,18,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['9c50ad90-08ea-4e6e-86eb-509d0952ed2f'],"[42.0, 22.1]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.037,0.6679999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4490934391188012
e5c199a6-6ca6-4e3e-90b7-00f883075591,31,1,00:00:18.037,0,18,3,2.0382,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6ee0a687-d04c-4d03-9bb5-21857879f55b'],"[41.7, 22.1]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,19.173159,2.3893926,3.0,High Pass,"[27.7, 35.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.037,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.054663690699241596
