id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,foul_won_defensive,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,interception_outcome_id,interception_outcome_name,block_offensive,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_head,shot_one_on_one,goalkeeper_punched_out,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_deflected,block_deflection,pass_through_ball,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ce7b6261-7b26-4bf6-8154-598eb8636b30,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5830172858685226
c9a198bc-a0b6-446a-9128-d05bb071de48,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.731350063725756
f50ebb28-9cf7-4f0c-b9c6-1b539e04d218,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['457ddd44-39a4-4d8b-b385-7219dec4b4c5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5372398763223498
457ddd44-39a4-4d8b-b385-7219dec4b4c5,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,214,Espanyol,,,['f50ebb28-9cf7-4f0c-b9c6-1b539e04d218'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.051898823863992805
2ebca721-d1d7-48e2-9df4-131b0fa63829,5,1,00:00:00.986,0,0,2,1.126981,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['b2b513a5-355b-4b37-9e27-b93221fee819'],"[60.0, 40.0]",7788.0,Ciro Immobile,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,2.2671568,0.72297937,1.0,Ground Pass,"[61.7, 41.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986,0.986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8395713867592263
b2b513a5-355b-4b37-9e27-b93221fee819,6,1,00:00:02.113,0,2,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['2ebca721-d1d7-48e2-9df4-131b0fa63829'],"[61.7, 41.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.113,1.127,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014165911571865308
a39ea5d4-c4d7-45d7-8e21-ed0e2b50ad19,7,1,00:00:02.113,0,2,2,0.726802,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['3f5399b6-d007-4cf6-983d-edc14b975b7d', 'b2b513a5-355b-4b37-9e27-b93221fee819']","[61.7, 41.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[63.3, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.113,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41304765687862866
3f5399b6-d007-4cf6-983d-edc14b975b7d,8,1,00:00:02.840,0,2,2,1.250205,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['1c274b79-603c-4b93-bcd7-6685ff01496c'],"[63.3, 41.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,8523.0,Yevhen Konoplyanka,36.106785,-1.5901845,1.0,Ground Pass,"[62.6, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,0.7269999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5677026665211056
1c274b79-603c-4b93-bcd7-6685ff01496c,9,1,00:00:04.090,0,4,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['3f5399b6-d007-4cf6-983d-edc14b975b7d'],"[62.6, 4.9]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,1.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3146133435823488
d8d1e4b8-a283-42ed-abb2-783d2c5dd042,10,1,00:00:04.090,0,4,2,2.109098,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['1c274b79-603c-4b93-bcd7-6685ff01496c', '9937cc80-518d-4bf6-a535-89ad6ddfe911']","[62.6, 4.9]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[63.5, 5.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49777487951674904
9937cc80-518d-4bf6-a535-89ad6ddfe911,11,1,00:00:06.199,0,6,2,1.474359,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['9338d911-d55f-4299-ba02-7806c024721c'],"[63.5, 5.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,27483.0,Benoît Trémoulinas,14.066272,2.5279546,1.0,Ground Pass,"[52.0, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.199,2.109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.495788647183769
9338d911-d55f-4299-ba02-7806c024721c,12,1,00:00:07.674,0,7,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['9937cc80-518d-4bf6-a535-89ad6ddfe911'],"[52.0, 13.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.674,1.4750000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8682443900722616
b0225bc8-7a04-45cc-9373-41e8f71a08b4,13,1,00:00:07.674,0,7,2,4.069124,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['9338d911-d55f-4299-ba02-7806c024721c', '9b37b225-3bc0-472e-8f9a-1b735ae026f3']","[52.0, 13.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[60.3, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.674,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3623506164012831
9b37b225-3bc0-472e-8f9a-1b735ae026f3,14,1,00:00:11.743,0,11,2,0.779623,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['a00145ee-de49-4bcb-8381-4488488040f8'],"[60.3, 12.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,7788.0,Ciro Immobile,11.8207445,0.5128503,1.0,Ground Pass,"[70.6, 18.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.743,4.069,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11293705968399759
8a25047f-527d-4cd4-bf29-be24e59ba887,15,1,00:00:12.364,0,12,2,1.040305,17,Pressure,213,Sevilla,9,From Kick Off,214,Espanyol,,,"['0cfdb770-6488-413d-83fc-dbbf43dacc91', 'a00145ee-de49-4bcb-8381-4488488040f8']","[48.3, 59.9]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.364,0.6210000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6549219947973756
a00145ee-de49-4bcb-8381-4488488040f8,16,1,00:00:12.522,0,12,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['8a25047f-527d-4cd4-bf29-be24e59ba887', '9b37b225-3bc0-472e-8f9a-1b735ae026f3']","[70.6, 18.0]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522,0.15799999999999947,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6557055974469426
0cfdb770-6488-413d-83fc-dbbf43dacc91,17,1,00:00:12.522,0,12,2,1.352772,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['8a25047f-527d-4cd4-bf29-be24e59ba887', 'a00145ee-de49-4bcb-8381-4488488040f8', 'bffd6813-bd7f-47d3-b42a-9014eef67380', 'e159b345-74c6-4ca7-97c8-12e5d15f5ab1']","[70.6, 18.0]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,"[66.8, 20.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.855714791290486
e159b345-74c6-4ca7-97c8-12e5d15f5ab1,18,1,00:00:13.450,0,13,2,0.572798,17,Pressure,213,Sevilla,9,From Kick Off,214,Espanyol,,,"['0cfdb770-6488-413d-83fc-dbbf43dacc91', 'bffd6813-bd7f-47d3-b42a-9014eef67380']","[55.0, 60.5]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45,0.927999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6112361442447658
bffd6813-bd7f-47d3-b42a-9014eef67380,19,1,00:00:13.875,0,13,2,0.8643,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['a9ce6255-87af-4180-aed6-d9c383fef1dc', 'e159b345-74c6-4ca7-97c8-12e5d15f5ab1']","[66.8, 20.4]",7788.0,Ciro Immobile,23.0,Center Forward,27483.0,Benoît Trémoulinas,9.403191,-2.1440508,1.0,Ground Pass,"[61.7, 12.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.875,0.4250000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08971450264391267
a9ce6255-87af-4180-aed6-d9c383fef1dc,20,1,00:00:14.739,0,14,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['bffd6813-bd7f-47d3-b42a-9014eef67380'],"[61.7, 12.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.739,0.8640000000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3065919902910118
9b3b2803-b53f-44b7-8da9-4f2b240db6a6,21,1,00:00:14.739,0,14,2,0.14272,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['15c036df-a358-427f-a1cd-056c9a4c1ce9', 'a9ce6255-87af-4180-aed6-d9c383fef1dc']","[61.7, 12.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[61.7, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.739,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35430619608656433
15c036df-a358-427f-a1cd-056c9a4c1ce9,22,1,00:00:14.882,0,14,2,1.756896,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['27e8b61f-3b7c-4918-8423-aee594a77ce1'],"[61.7, 12.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,10476.0,Timothée Kolodziejczak,20.779316,2.7619798,1.0,Ground Pass,"[42.4, 20.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.882,0.1429999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9651066769799428
27e8b61f-3b7c-4918-8423-aee594a77ce1,23,1,00:00:16.639,0,16,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['15c036df-a358-427f-a1cd-056c9a4c1ce9'],"[42.4, 20.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.639,1.7569999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7667589317121125
89dbecdc-424b-4a7e-9e98-7b1c8e6c453f,24,1,00:00:16.639,0,16,2,1.679811,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['27e8b61f-3b7c-4918-8423-aee594a77ce1', 'bdc5c963-f5e0-427f-ba15-45ffdd021f4d']","[42.4, 20.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[43.6, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.639,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8181678256821105
bdc5c963-f5e0-427f-ba15-45ffdd021f4d,25,1,00:00:18.319,0,18,2,1.206148,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['e8b821a6-4e4e-4a09-9ca2-78bb25143bde'],"[43.6, 21.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3497.0,Vicente Iborra De La Fuente,19.293781,1.0259324,1.0,Ground Pass,"[53.6, 37.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.319,1.6799999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3308493476505183
e8b821a6-4e4e-4a09-9ca2-78bb25143bde,26,1,00:00:19.525,0,19,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['bdc5c963-f5e0-427f-ba15-45ffdd021f4d'],"[53.6, 37.7]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.525,1.2059999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5554727004636554
78e161cb-5aaa-4362-b518-0941d3d8c44f,27,1,00:00:19.525,0,19,2,0.08,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['de80d313-26d0-4efa-906e-3921ffea5acb', 'e8b821a6-4e4e-4a09-9ca2-78bb25143bde']","[53.6, 37.7]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.6, 37.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.525,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8941128991589785
de80d313-26d0-4efa-906e-3921ffea5acb,28,1,00:00:19.605,0,19,2,1.743929,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['549fdb42-ff62-45bd-bc69-ce1b98415c87'],"[53.6, 37.7]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,10476.0,Timothée Kolodziejczak,13.790214,-2.340811,2.0,Low Pass,"[44.0, 27.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.605,0.08000000000000185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6100512869727587
549fdb42-ff62-45bd-bc69-ce1b98415c87,29,1,00:00:21.349,0,21,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['de80d313-26d0-4efa-906e-3921ffea5acb'],"[44.0, 27.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.349,1.7439999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10988859983206123
d583ccd6-42b3-48a4-9be8-63c0663a2e70,30,1,00:00:21.349,0,21,2,0.039999,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['52bc1ed1-1dd2-4eb8-a34e-e6712dcc00e9', '549fdb42-ff62-45bd-bc69-ce1b98415c87']","[44.0, 27.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[44.8, 27.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.349,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9881004939107105
52bc1ed1-1dd2-4eb8-a34e-e6712dcc00e9,31,1,00:00:21.389,0,21,2,2.172156,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['42a81f03-114c-4018-ad09-bdb4a937f7b0'],"[44.8, 27.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3253.0,Adil Rami,31.046417,1.804838,1.0,Ground Pass,"[37.6, 57.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.389,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33638239236886724
42a81f03-114c-4018-ad09-bdb4a937f7b0,32,1,00:00:23.561,0,23,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['52bc1ed1-1dd2-4eb8-a34e-e6712dcc00e9'],"[37.6, 57.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.561,2.1720000000000006,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13376414189778718
21bfd5ff-74c0-4b6d-8564-1c5f01661a76,33,1,00:00:23.561,0,23,2,0.096179,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['1aa8b72f-f8d1-46a6-8b10-b5c147dc44b0', '42a81f03-114c-4018-ad09-bdb4a937f7b0']","[37.6, 57.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[37.6, 57.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.561,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10719384166581458
