id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_won_defensive,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,out,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,dribble_overrun,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_shot_assist,goalkeeper_end_location,pass_cross,shot_first_time,clearance_right_foot,bad_behaviour_card_id,bad_behaviour_card_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_inswinging,block_offensive,pass_cut_back,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
00a89f5a-2af9-4082-9b6b-43bb02fd8305,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.318382977217083
7ebbef30-fb82-4192-9fd4-fb30121a6679,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,214,Espanyol,4141.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.40743543875182575
e1a6dc7c-12d7-45e2-91ba-1b829ceef4b5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['dc540bcf-2370-407b-a913-55a1c5123308'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4238474836638165
dc540bcf-2370-407b-a913-55a1c5123308,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,214,Espanyol,,,['e1a6dc7c-12d7-45e2-91ba-1b829ceef4b5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.31334118952842493
e442ca53-f24e-40a3-af7a-37ffa495dd29,5,1,00:00:00.437,0,0,2,0.594336,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['677c3304-0a9c-448f-88dc-dc8d9db9005a'],"[60.0, 40.0]",8419.0,Duje Čop,22.0,Right Center Forward,6707.0,Charles Días Barbosa de Oliveira,2.3086793,1.8788491,1.0,Ground Pass,"[59.3, 42.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437,0.437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0941453211740374
677c3304-0a9c-448f-88dc-dc8d9db9005a,6,1,00:00:01.031,0,1,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['e442ca53-f24e-40a3-af7a-37ffa495dd29'],"[59.3, 42.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031,0.5939999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7161887478515938
eccd60e3-af1d-46db-91e9-9e96981fec8d,7,1,00:00:01.031,0,1,2,0.192388,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['677c3304-0a9c-448f-88dc-dc8d9db9005a', 'b7a18be4-069d-4cef-930a-7a10fb998d7d']","[59.3, 42.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[60.2, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8295559797396147
b7a18be4-069d-4cef-930a-7a10fb998d7d,8,1,00:00:01.224,0,1,2,1.529983,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['2a13f0fb-dbee-40e7-a85a-e96402a04eca'],"[60.2, 39.5]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,26669.0,Weligton Róbson Pena de Oliveira,20.12014,3.0968463,1.0,Ground Pass,"[40.1, 40.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.224,0.19300000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23271732578269433
2a13f0fb-dbee-40e7-a85a-e96402a04eca,9,1,00:00:02.754,0,2,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['b7a18be4-069d-4cef-930a-7a10fb998d7d'],"[40.1, 40.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.754,1.53,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6823392337114695
b34169a2-1c22-4fcf-a2c7-5b054bca980b,10,1,00:00:02.754,0,2,2,1.073902,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['2a13f0fb-dbee-40e7-a85a-e96402a04eca', '5fab3882-af15-465c-aedb-2d41b72583ae']","[40.1, 40.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[32.1, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1299367299298253
5fab3882-af15-465c-aedb-2d41b72583ae,11,1,00:00:03.828,0,3,2,1.397688,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['060f72cf-e7bf-4345-a5f3-29a96ca75ddb'],"[32.1, 39.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6878.0,Miguel Torres Gómez,21.819715,-1.2490457,1.0,Ground Pass,"[39.0, 18.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828,1.0739999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9176316675285893
060f72cf-e7bf-4345-a5f3-29a96ca75ddb,12,1,00:00:05.225,0,5,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['5fab3882-af15-465c-aedb-2d41b72583ae'],"[39.0, 18.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.225,1.3969999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1294000501112672
8edfb86b-4f7b-438f-8572-63df4ba95863,13,1,00:00:05.225,0,5,2,2.401726,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['060f72cf-e7bf-4345-a5f3-29a96ca75ddb', '400a5901-341c-4a49-8346-c6a8cb1c8ce4']","[39.0, 18.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[42.7, 11.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.225,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09190989115117465
400a5901-341c-4a49-8346-c6a8cb1c8ce4,14,1,00:00:07.627,0,7,2,0.976108,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['907b3cd3-0158-4910-9173-dda2b33bc7cd'],"[42.7, 11.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,6580.0,José Luis García del Pozo,9.953894,1.1790963,1.0,Ground Pass,"[46.5, 20.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.627,2.402,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.894844963133432
907b3cd3-0158-4910-9173-dda2b33bc7cd,15,1,00:00:08.603,0,8,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['400a5901-341c-4a49-8346-c6a8cb1c8ce4'],"[46.5, 20.9]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.603,0.976,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2350600448305431
a2fcbee1-0ef0-45da-afe4-a1972dc6ab95,16,1,00:00:08.603,0,8,2,0.537806,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['907b3cd3-0158-4910-9173-dda2b33bc7cd', 'da406d23-042b-4537-a923-980b5491d5f6', 'e0ec29c5-d0d6-4498-a1e3-10be7fa4a6a1']","[46.5, 20.9]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.6, 19.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.603,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47592994101193675
e0ec29c5-d0d6-4498-a1e3-10be7fa4a6a1,17,1,00:00:09.096,0,9,2,0.453693,17,Pressure,223,Málaga,9,From Kick Off,214,Espanyol,,,"['a2fcbee1-0ef0-45da-afe4-a1972dc6ab95', 'da406d23-042b-4537-a923-980b5491d5f6']","[71.9, 59.1]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.096,0.4930000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7233495854976847
da406d23-042b-4537-a923-980b5491d5f6,18,1,00:00:09.141,0,9,2,1.571713,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['58b93607-4120-4fa4-a6e5-05c0b3cb1c20', 'e0ec29c5-d0d6-4498-a1e3-10be7fa4a6a1']","[44.6, 19.9]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,26669.0,Weligton Róbson Pena de Oliveira,14.729901,-2.929551,1.0,Ground Pass,"[30.2, 16.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.141,0.04499999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.741997290740027
58b93607-4120-4fa4-a6e5-05c0b3cb1c20,19,1,00:00:10.713,0,10,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['da406d23-042b-4537-a923-980b5491d5f6'],"[30.2, 16.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.713,1.5719999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5124624634986467
ba456007-c24e-403f-a253-1202b6cbf141,20,1,00:00:10.713,0,10,2,1.563775,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['58b93607-4120-4fa4-a6e5-05c0b3cb1c20', 'dfda4210-434c-41fa-8b54-d9f9cb611740']","[30.2, 16.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[30.2, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.713,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05366032366147033
dfda4210-434c-41fa-8b54-d9f9cb611740,21,1,00:00:12.276,0,12,2,1.677774,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['21ee762a-dd14-429c-b8d1-25e71557862e'],"[30.2, 16.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6727.0,Raúl Albentosa Redal,38.46297,1.6280254,1.0,Ground Pass,"[28.0, 55.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.276,1.5630000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3662302604775226
21ee762a-dd14-429c-b8d1-25e71557862e,22,1,00:00:13.954,0,13,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['dfda4210-434c-41fa-8b54-d9f9cb611740'],"[28.0, 55.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.954,1.6780000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44171480044643774
5f40be9d-24ae-4de1-98e5-bb14b08bf0b0,23,1,00:00:13.954,0,13,2,5.587387,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['21ee762a-dd14-429c-b8d1-25e71557862e', '245f1f98-2ddb-44b7-a2e5-c18b0227ca50']","[28.0, 55.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[40.1, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.954,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6106586311625953
245f1f98-2ddb-44b7-a2e5-c18b0227ca50,24,1,00:00:19.541,0,19,2,5.174233,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['c4d17fdb-b844-4099-ae54-e3ccf9d37a06'],"[40.1, 59.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6707.0,Charles Días Barbosa de Oliveira,79.901,0.005006216,3.0,High Pass,"[120.0, 59.4]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.541,5.587,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6284395810249139
c4d17fdb-b844-4099-ae54-e3ccf9d37a06,25,1,00:00:24.716,0,24,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['245f1f98-2ddb-44b7-a2e5-c18b0227ca50'],"[106.1, 57.6]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.716,5.175000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4788997199087023
9845379d-b4c2-494a-a5e7-8158b57bbf8b,26,1,00:00:53.446,0,53,3,3.438181,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['1782f135-ba25-4b72-af68-221c9100ea48'],"[7.0, 44.1]",6792.0,Pau López Sabata,1.0,Goalkeeper,6612.0,Rubén Duarte Sánchez,57.082836,-0.7593817,3.0,High Pass,"[48.4, 4.8]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.446,28.729999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0523294596449686
1782f135-ba25-4b72-af68-221c9100ea48,27,1,00:00:56.884,0,56,3,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['9845379d-b4c2-494a-a5e7-8158b57bbf8b'],"[48.4, 4.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.884,3.4380000000000024,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19112512629834622
de9e62fb-b11e-4b9a-84ac-21eca4ea32a8,28,1,00:00:56.912,0,56,3,0.449556,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['0d9f29dd-00fa-41b6-9211-3e94b73b67ea', '1239d174-d773-4246-b71d-3cfee97ce697']","[48.7, 4.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,27148.0,Abraham González Casanova,4.6270943,-0.10827059,2.0,Low Pass,"[53.3, 4.3]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.912,0.027999999999998693,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05225012707780641
1239d174-d773-4246-b71d-3cfee97ce697,29,1,00:00:57.362,0,57,3,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['de9e62fb-b11e-4b9a-84ac-21eca4ea32a8'],"[61.2, 2.9]",27148.0,Abraham González Casanova,16.0,Left Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.362,0.45000000000000284,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8161152579634618
0d9f29dd-00fa-41b6-9211-3e94b73b67ea,30,1,00:00:57.362,0,57,3,0.0,10,Interception,214,Espanyol,7,From Goal Kick,223,Málaga,,,['de9e62fb-b11e-4b9a-84ac-21eca4ea32a8'],"[66.8, 75.8]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.362,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9620178308298699
9d99cc7b-3f1a-4c36-9b2b-bdab5ed440c5,31,1,00:00:57.362,0,57,3,0.988812,43,Carry,214,Espanyol,7,From Goal Kick,223,Málaga,,,"['0d9f29dd-00fa-41b6-9211-3e94b73b67ea', '3a7ff83f-40c1-4ccb-b427-c7e31cf61733', '647c2b41-0ca3-4784-82fa-ef9ca5a5b9a6']","[66.8, 75.8]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[68.2, 71.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.362,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7667819868013935
647c2b41-0ca3-4784-82fa-ef9ca5a5b9a6,32,1,00:00:57.854,0,57,3,0.552733,17,Pressure,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['3a7ff83f-40c1-4ccb-b427-c7e31cf61733', '7721ab4a-2293-454c-904b-8042650b8d96', '9d99cc7b-3f1a-4c36-9b2b-bdab5ed440c5']","[49.8, 6.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.854,0.49199999999999733,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18978992009218965
