id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,block_offensive,ball_recovery_recovery_failure,duel_type_id,duel_type_name,pass_aerial_won,clearance_left_foot,off_camera,pass_switch,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,miscontrol_aerial_won,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,shot_aerial_won,goalkeeper_end_location,dribble_overrun,foul_won_defensive,shot_first_time,dribble_nutmeg,clearance_aerial_won,pass_outswinging,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_straight,foul_committed_offensive,shot_open_goal,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7528c787-343b-4e93-92e1-0002c4e20f51,1160,1,00:25:41.131,25,41,61,0.0,9,Clearance,212,Atlético Madrid,1,Regular Play,209,Celta Vigo,,,['840a50a2-130b-4b82-90d9-0d564cee137f'],"[5.5, 40.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.131,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26380207842974224
5c474a2e-91e0-4838-8dd2-155da493df72,1161,1,00:25:43.959,25,43,61,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,"[96.4, 43.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.959,2.8279999999999745,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14526878837432822
f36870f9-3505-44b3-8dfe-4ce48091a3c8,1162,1,00:25:43.959,25,43,61,1.53981,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5c474a2e-91e0-4838-8dd2-155da493df72', '65ba18f4-b8e8-4221-9c33-06dc72036f17']","[96.4, 43.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[97.5, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.959,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9478614328201914
65ba18f4-b8e8-4221-9c33-06dc72036f17,1163,1,00:25:45.499,25,45,61,3.054884,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['787c24dc-6852-4d2d-ab39-41e133aa20e6'],"[97.5, 45.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6375.0,Juan Francisco Torres Belén,26.488487,1.7992929,3.0,High Pass,"[91.5, 71.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.499,1.5399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.502250864722832
787c24dc-6852-4d2d-ab39-41e133aa20e6,1164,1,00:25:48.554,25,48,61,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['65ba18f4-b8e8-4221-9c33-06dc72036f17'],"[91.5, 71.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.554,3.0550000000000637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8785027227231845
9f0b2045-67b5-476d-8239-d8d4aa8520dc,1165,1,00:25:48.554,25,48,61,2.020615,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2d0c870f-cd66-49ae-999d-18c86e954e3c', '787c24dc-6852-4d2d-ab39-41e133aa20e6']","[91.5, 71.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[79.9, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.554,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6175363402566647
2d0c870f-cd66-49ae-999d-18c86e954e3c,1166,1,00:25:50.575,25,50,61,1.700992,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['08942254-e829-4297-af63-08de00998160'],"[79.9, 72.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,19668.0,Augusto Matías Fernández,17.67088,-2.5739954,1.0,Ground Pass,"[65.0, 63.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.575,2.020999999999958,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.575761972310095
5cc07c40-64ce-47a5-99b2-e337c464770e,1167,1,00:25:52.055,25,52,61,1.911702,17,Pressure,212,Atlético Madrid,1,Regular Play,209,Celta Vigo,,,"['08942254-e829-4297-af63-08de00998160', '97d7574c-c827-44ef-adbb-8fa8adb85b14']","[54.0, 13.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.055,1.4800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3354745503112371
08942254-e829-4297-af63-08de00998160,1168,1,00:25:52.276,25,52,61,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2d0c870f-cd66-49ae-999d-18c86e954e3c', '5cc07c40-64ce-47a5-99b2-e337c464770e']","[65.0, 63.4]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.276,0.22100000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6497495908978184
97d7574c-c827-44ef-adbb-8fa8adb85b14,1169,1,00:25:52.276,25,52,61,2.040937,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['08942254-e829-4297-af63-08de00998160', '36f6a22b-647f-47d4-9f15-4c70c4bf3614', '5cc07c40-64ce-47a5-99b2-e337c464770e', '97f3beef-4789-49f1-abe2-9fadc947be73']","[65.0, 63.4]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.5, 65.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.276,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3299902457980749
97f3beef-4789-49f1-abe2-9fadc947be73,1170,1,00:25:54.317,25,54,61,0.0,22,Foul Committed,212,Atlético Madrid,1,Regular Play,209,Celta Vigo,,,"['36f6a22b-647f-47d4-9f15-4c70c4bf3614', '97d7574c-c827-44ef-adbb-8fa8adb85b14']","[56.6, 14.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.317,2.04099999999994,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2968412707615543
36f6a22b-647f-47d4-9f15-4c70c4bf3614,1171,1,00:25:54.317,25,54,61,0.0,21,Foul Won,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['97f3beef-4789-49f1-abe2-9fadc947be73'],"[63.5, 65.7]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.317,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.07686671016756474
3350dbee-e829-45e0-a5f5-80519292b453,1172,1,00:26:17.865,26,17,62,1.483004,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['60244e0c-6105-42c3-a944-df75196aefec'],"[80.6, 59.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,37.029987,-0.6667276,3.0,High Pass,"[109.7, 36.4]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.865,23.548000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5015351358935242
a63c3dcb-6513-4b48-8e69-86fd106c4dd1,1173,1,00:26:19.348,26,19,62,0.0,4,Duel,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['60244e0c-6105-42c3-a944-df75196aefec'],"[109.7, 36.4]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.348,1.4829999999999472,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7524898198896566
60244e0c-6105-42c3-a944-df75196aefec,1174,1,00:26:19.348,26,19,62,0.0,9,Clearance,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,"['3350dbee-e829-45e0-a5f5-80519292b453', 'a63c3dcb-6513-4b48-8e69-86fd106c4dd1']","[10.4, 43.7]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1579.348,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7760004143007404
63460f68-233c-4298-82b5-9f4ef4698c48,1175,1,00:26:21.604,26,21,62,0.0,2,Ball Recovery,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,,"[104.9, 19.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.604,2.2560000000000855,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.922800044983987
194bcaf6-76d6-41e6-b136-40d2f63b30a3,1176,1,00:26:21.604,26,21,62,2.581517,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['55a338d7-1494-495d-ab2d-7a155636cb2a', '63460f68-233c-4298-82b5-9f4ef4698c48', '89b634e8-c0d1-4bac-ad98-1af531b2f52b']","[104.9, 19.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[100.1, 23.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.604,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14805689451935866
89b634e8-c0d1-4bac-ad98-1af531b2f52b,1177,1,00:26:22.000,26,22,62,1.103928,17,Pressure,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,['194bcaf6-76d6-41e6-b136-40d2f63b30a3'],"[15.8, 59.7]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,0.39599999999995816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.983322458451684
55a338d7-1494-495d-ab2d-7a155636cb2a,1178,1,00:26:24.186,26,24,62,0.512225,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['bb1df8a7-3a3f-4738-abe4-ff8bf5fa63a8', 'f922cf0a-5d9e-4d04-82a4-71e5f306dbd1']","[100.1, 23.1]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,5487.0,Antoine Griezmann,2.6,0.0,2.0,Low Pass,"[102.7, 23.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.186,2.185999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.372605579473529
bb1df8a7-3a3f-4738-abe4-ff8bf5fa63a8,1179,1,00:26:24.698,26,24,62,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['55a338d7-1494-495d-ab2d-7a155636cb2a'],"[107.3, 23.0]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.698,0.512000000000171,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3816276230765505
f922cf0a-5d9e-4d04-82a4-71e5f306dbd1,1180,1,00:26:24.698,26,24,62,0.0,10,Interception,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,['55a338d7-1494-495d-ab2d-7a155636cb2a'],"[17.4, 57.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.698,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9530907247801516
e63fe158-1aee-4e4d-bcf4-ff32236e914d,1181,1,00:26:24.698,26,24,62,0.60348,43,Carry,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,"['b26450eb-652b-4607-b82b-fbec0a076070', 'f922cf0a-5d9e-4d04-82a4-71e5f306dbd1']","[17.4, 57.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[18.9, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.698,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6804111754141579
b26450eb-652b-4607-b82b-fbec0a076070,1182,1,00:26:25.302,26,25,62,2.449332,30,Pass,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,['d3d2bc50-84f8-4437-956a-d8ea207c0e48'],"[18.9, 57.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,42.742252,-0.044467155,3.0,High Pass,"[61.6, 55.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.302,0.6039999999998145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7975972126626237
d3d2bc50-84f8-4437-956a-d8ea207c0e48,1183,1,00:26:27.751,26,27,62,0.0,2,Ball Recovery,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['b26450eb-652b-4607-b82b-fbec0a076070'],"[58.5, 25.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.751,2.449000000000069,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04703404129218802
dc95f64f-621a-4a1c-bf57-8ef54a53a2bc,1184,1,00:26:27.751,26,27,62,2.113154,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['a344e74b-c65f-481e-bace-f8d4940ce338', 'd3d2bc50-84f8-4437-956a-d8ea207c0e48']","[58.5, 25.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[64.0, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.751,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9331585755704899
a344e74b-c65f-481e-bace-f8d4940ce338,1185,1,00:26:29.864,26,29,62,3.225918,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['21514f57-d786-4bb6-bca2-9c462e9033de', '78d8ba94-13fc-4b93-85b6-3a3e9ddda46c']","[64.0, 25.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6375.0,Juan Francisco Torres Belén,55.59865,0.9013924,3.0,High Pass,"[98.5, 68.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.864,2.1130000000000564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29905448260668965
21514f57-d786-4bb6-bca2-9c462e9033de,1186,1,00:26:33.090,26,33,62,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['a344e74b-c65f-481e-bace-f8d4940ce338'],"[100.1, 72.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.09,3.2259999999998854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8215451913651798
78d8ba94-13fc-4b93-85b6-3a3e9ddda46c,1187,1,00:26:33.090,26,33,62,0.0,10,Interception,212,Atlético Madrid,3,From Free Kick,209,Celta Vigo,,,['a344e74b-c65f-481e-bace-f8d4940ce338'],"[21.6, 11.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.09,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.717001967598154
9a9964ec-7d66-4649-8c67-7c1403b92556,1188,1,00:26:43.043,26,43,63,0.818348,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b7bc4d12-62e7-462c-9a3c-425f75c155b7'],"[103.3, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6381.0,Saúl Ñíguez Esclapez,9.055386,-1.6814536,2.0,Low Pass,"[102.3, 71.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.043,9.952999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12973028296834643
b7bc4d12-62e7-462c-9a3c-425f75c155b7,1189,1,00:26:43.861,26,43,63,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9a9964ec-7d66-4649-8c67-7c1403b92556'],"[102.3, 71.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.861,0.818000000000211,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06145273342933566
b26b24c7-1b46-4460-9896-031445959ab1,1190,1,00:26:43.861,26,43,63,0.119999,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['b7bc4d12-62e7-462c-9a3c-425f75c155b7', 'deb1a506-3801-4c96-86d8-29749ed28a08']","[102.3, 71.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,"[102.8, 70.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.861,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2800472011912829
deb1a506-3801-4c96-86d8-29749ed28a08,1191,1,00:26:43.981,26,43,63,0.588644,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c432725e-34b5-4629-83ad-5130e357b779'],"[102.8, 70.6]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,6.356886,1.2341216,2.0,Low Pass,"[104.9, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.981,0.11999999999989086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.630733977275737
c432725e-34b5-4629-83ad-5130e357b779,1192,1,00:26:44.570,26,44,63,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['deb1a506-3801-4c96-86d8-29749ed28a08'],"[104.9, 76.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.57,0.5889999999999418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1696201528680481
a199e553-b360-40aa-b9d8-aae5606e9d0b,1193,1,00:26:44.570,26,44,63,1.546161,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['c432725e-34b5-4629-83ad-5130e357b779', 'cbc14efb-7fc5-4ba4-aa32-78c729365705']","[104.9, 76.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[105.3, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.57,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1666203031095539
cbc14efb-7fc5-4ba4-aa32-78c729365705,1194,1,00:26:46.116,26,46,63,0.566517,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['633de34d-b939-45ce-a88d-c2b2b2f3fb65'],"[105.3, 76.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6384.0,Gabriel Fernández Arenas,4.243819,-0.60107374,1.0,Ground Pass,"[108.8, 74.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.116,1.5460000000000491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19204942201408504
633de34d-b939-45ce-a88d-c2b2b2f3fb65,1195,1,00:26:46.682,26,46,63,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cbc14efb-7fc5-4ba4-aa32-78c729365705'],"[108.8, 74.2]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.682,0.5660000000000309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49409653591919067
