id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,out,miscontrol_aerial_won,clearance_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,dribble_overrun,foul_won_defensive,clearance_other,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,pass_goal_assist,shot_open_goal,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,shot_one_on_one,block_offensive,injury_stoppage_in_chain,ball_recovery_recovery_failure,pass_outswinging,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,pass_no_touch,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9dc06606-0e15-4fb9-824c-76bada6c1070,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8631439017615817
e931aca6-34f8-4a65-b694-448b99249070,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3084, 'name': 'Christian Atsu Twasam'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5553704273423703
a14df865-3125-48ac-ad94-c80fc6404546,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,223,Málaga,,,['1c15816c-f1a1-4baf-a97a-68898e39a6aa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8940575187756611
1c15816c-f1a1-4baf-a97a-68898e39a6aa,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a14df865-3125-48ac-ad94-c80fc6404546'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9173016397031744
c398fd88-d7c9-4400-a373-2e300a1db454,5,1,00:00:00.602,0,0,2,0.606461,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['c8e46db8-e401-4472-bef3-99b2062e0cf2'],True,"[61.0, 40.1]",8419.0,Duje Čop,22.0,Right Center Forward,6707.0,Charles Días Barbosa de Oliveira,2.6172504,2.383215,1.0,Ground Pass,"[59.1, 41.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602,0.602,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7483486443484676
c8e46db8-e401-4472-bef3-99b2062e0cf2,6,1,00:00:01.209,0,1,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['c398fd88-d7c9-4400-a373-2e300a1db454'],,"[59.1, 41.9]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.209,0.6070000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6604801501039473
b6312387-433e-41f0-80f9-0a6e7b117dbe,7,1,00:00:01.371,0,1,2,1.543949,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['bafaa5e0-e988-46e3-8c03-738b9f53dcd5'],,"[58.1, 42.4]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,26669.0,Weligton Róbson Pena de Oliveira,20.690336,-2.882547,1.0,Ground Pass,"[38.1, 37.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371,0.16199999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.514070160873637
bafaa5e0-e988-46e3-8c03-738b9f53dcd5,8,1,00:00:02.915,0,2,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['b6312387-433e-41f0-80f9-0a6e7b117dbe'],,"[38.1, 37.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915,1.544,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6514747208744117
7f2fa7eb-d540-4fb7-b3f5-6d76edb83573,9,1,00:00:02.915,0,2,2,0.798886,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['2469dd52-98c8-40a1-924c-8bcee8380d82', 'bafaa5e0-e988-46e3-8c03-738b9f53dcd5']",,"[38.1, 37.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[38.0, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.651407481771787
2469dd52-98c8-40a1-924c-8bcee8380d82,10,1,00:00:03.714,0,3,2,1.601045,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['12ab4874-0e3b-4bd4-afb3-d4485f8e402c'],,"[38.0, 37.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,16723.0,Egor Filipenko,23.027374,1.785226,1.0,Ground Pass,"[33.1, 60.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.714,0.7989999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04122421951063837
12ab4874-0e3b-4bd4-afb3-d4485f8e402c,11,1,00:00:05.315,0,5,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['2469dd52-98c8-40a1-924c-8bcee8380d82'],,"[33.1, 60.3]",16723.0,Egor Filipenko,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315,1.6010000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8055572476943909
97030901-de5e-487d-b4bd-4e1777f2bd71,12,1,00:00:05.315,0,5,2,1.355626,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['12ab4874-0e3b-4bd4-afb3-d4485f8e402c', 'c9ff8e73-7ff2-4b1d-a9d0-155a2c9681a0']",,"[33.1, 60.3]",16723.0,Egor Filipenko,3.0,Right Center Back,,,,,,,,,,,,"[34.2, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8994133954162574
c9ff8e73-7ff2-4b1d-a9d0-155a2c9681a0,13,1,00:00:06.670,0,6,2,2.467244,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['be23398b-e900-49b6-9277-7787ef578fbe'],,"[34.2, 60.3]",16723.0,Egor Filipenko,3.0,Right Center Back,6707.0,Charles Días Barbosa de Oliveira,45.35813,-0.44195476,2.0,Low Pass,"[75.2, 40.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,1.3549999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17797333768428025
ddeb78a1-f598-498b-882d-1ae3f01d2620,14,1,00:00:08.977,0,8,2,0.450891,17,Pressure,223,Málaga,9,From Kick Off,209,Celta Vigo,,,"['2bbb67fc-1a39-41c7-ada1-af27b8a2022d', 'be23398b-e900-49b6-9277-7787ef578fbe']",,"[43.2, 38.3]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.977,2.3070000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6034170673351232
be23398b-e900-49b6-9277-7787ef578fbe,15,1,00:00:09.137,0,9,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,"['c9ff8e73-7ff2-4b1d-a9d0-155a2c9681a0', 'ddeb78a1-f598-498b-882d-1ae3f01d2620']",,"[75.2, 40.9]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.137,0.16000000000000014,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017589419086253555
2bbb67fc-1a39-41c7-ada1-af27b8a2022d,16,1,00:00:09.137,0,9,2,1.62654,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['675f6005-1678-4d32-bba0-7d4767893bb1', 'ddeb78a1-f598-498b-882d-1ae3f01d2620']",,"[74.7, 41.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,3084.0,Christian Atsu Twasam,14.024621,1.7863717,1.0,Ground Pass,"[71.7, 54.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.137,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.98852934184395
675f6005-1678-4d32-bba0-7d4767893bb1,17,1,00:00:10.764,0,10,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['2bbb67fc-1a39-41c7-ada1-af27b8a2022d'],,"[71.7, 54.9]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.764,1.626999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5202140738585995
39789e19-7ccc-491b-8dfe-a112526e0239,18,1,00:00:10.764,0,10,2,0.955521,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['58c62c24-ebc7-413d-89ae-a639d1c9775f', '675f6005-1678-4d32-bba0-7d4767893bb1', 'eac9a60f-9488-4cd3-8b39-543bd2275b68']",,"[71.7, 54.9]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,"[70.6, 49.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.764,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10907000907394493
58c62c24-ebc7-413d-89ae-a639d1c9775f,19,1,00:00:11.270,0,11,2,0.617968,17,Pressure,223,Málaga,9,From Kick Off,209,Celta Vigo,,,"['39789e19-7ccc-491b-8dfe-a112526e0239', 'eac9a60f-9488-4cd3-8b39-543bd2275b68']",,"[46.7, 29.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27,0.5060000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4065386447646432
eac9a60f-9488-4cd3-8b39-543bd2275b68,20,1,00:00:11.719,0,11,2,0.0,38,Miscontrol,223,Málaga,9,From Kick Off,223,Málaga,,,['58c62c24-ebc7-413d-89ae-a639d1c9775f'],,"[70.6, 49.8]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.719,0.44899999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14079464524482221
725bdc02-cf11-4f35-a8f8-62ae2c448c32,21,1,00:00:11.917,0,11,2,0.351567,17,Pressure,223,Málaga,9,From Kick Off,223,Málaga,,,['7285e023-681e-4659-8870-8e8c447000a9'],,"[69.8, 49.1]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.917,0.1980000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9609532992149407
7285e023-681e-4659-8870-8e8c447000a9,22,1,00:00:12.210,0,12,2,1.251386,30,Pass,223,Málaga,9,From Kick Off,209,Celta Vigo,,,"['725bdc02-cf11-4f35-a8f8-62ae2c448c32', '85633a7b-5344-4960-ba62-d49c0735b56d']",,"[51.1, 32.5]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,12.345445,-2.9044724,1.0,Ground Pass,"[39.1, 29.6]",38.0,Left Foot,66.0,Recovery,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21,0.29300000000000104,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18600732791925056
85633a7b-5344-4960-ba62-d49c0735b56d,23,1,00:00:13.462,0,13,2,2.121926,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['569b60b0-2fed-4bde-b321-b0d0e117a8b9', '7285e023-681e-4659-8870-8e8c447000a9', '729a4ce7-dd2c-4701-ba8e-425deeb85ef5']",,"[81.0, 50.5]",8419.0,Duje Čop,22.0,Right Center Forward,6707.0,Charles Días Barbosa de Oliveira,26.584394,-0.50234884,1.0,Ground Pass,"[104.3, 37.7]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.462,1.251999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3412085392850185
729a4ce7-dd2c-4701-ba8e-425deeb85ef5,24,1,00:00:15.584,0,15,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['85633a7b-5344-4960-ba62-d49c0735b56d'],,"[95.0, 34.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.584,2.122,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.369855032994149
569b60b0-2fed-4bde-b321-b0d0e117a8b9,25,1,00:00:15.584,0,15,2,0.0,23,Goal Keeper,223,Málaga,9,From Kick Off,209,Celta Vigo,,,['85633a7b-5344-4960-ba62-d49c0735b56d'],,"[15.8, 42.4]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,48.0,Clear,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.584,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.22088435458287337
9a512f64-1303-426b-b1a4-7ac709110bc1,26,1,00:00:16.715,0,16,3,1.052952,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['36c1cc3e-982b-415a-9b57-d1df0c1f8e9a'],,"[43.2, 32.8]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,6797.0,Daniel Wass,11.2605505,1.915015,1.0,Ground Pass,"[39.4, 43.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.715,1.1310000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7599052099430534
36c1cc3e-982b-415a-9b57-d1df0c1f8e9a,27,1,00:00:17.768,0,17,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9a512f64-1303-426b-b1a4-7ac709110bc1'],,"[39.4, 43.4]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.768,1.0530000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7227725818841366
bdeb89b5-12b8-4f04-b8c5-1d595a5b3222,28,1,00:00:17.768,0,17,3,0.402194,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['36c1cc3e-982b-415a-9b57-d1df0c1f8e9a', 'b3f05275-6039-43e9-85ff-329963624bce', 'd939f4cd-35c8-4006-aaed-732679c22bfb']",,"[39.4, 43.4]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.2, 38.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.768,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893689393625748
b3f05275-6039-43e9-85ff-329963624bce,29,1,00:00:18.144,0,18,3,0.465141,17,Pressure,209,Celta Vigo,1,Regular Play,223,Málaga,,,"['bdeb89b5-12b8-4f04-b8c5-1d595a5b3222', 'd939f4cd-35c8-4006-aaed-732679c22bfb']",,"[87.1, 40.6]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.144,0.37599999999999767,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5431069310379565
d939f4cd-35c8-4006-aaed-732679c22bfb,30,1,00:00:18.170,0,18,3,1.452918,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['8f22bdb5-f0cc-4a07-b677-8715b9970833', 'b3f05275-6039-43e9-85ff-329963624bce']",,"[38.2, 38.9]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,7577.0,Carles Planas Antolínez,22.87116,-1.8136541,1.0,Ground Pass,"[32.7, 16.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17,0.026000000000003354,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.608163552570024
8f22bdb5-f0cc-4a07-b677-8715b9970833,31,1,00:00:19.623,0,19,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d939f4cd-35c8-4006-aaed-732679c22bfb'],,"[32.7, 16.7]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.623,1.4529999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1199682527126279
