id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,off_camera,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,pass_switch,counterpress,out,duel_outcome_id,duel_outcome_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,pass_through_ball,foul_committed_offensive,dribble_nutmeg,block_offensive,pass_straight,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,ball_recovery_offensive,block_save_block,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
874e40cc-8bd4-4c62-bf0d-5bf413a5a770,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,433.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9611358892293207
f23fe294-aab5-49a6-9123-293a6b9c5fae,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 24782, 'name': 'Jonhatan Montiel Caballero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 26}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46241356305371817
eabb7748-0211-4906-ad92-cf8844b61661,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['9147bf78-613c-4b68-844e-0e4889f3842c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3473281642365018
9147bf78-613c-4b68-844e-0e4889f3842c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,360,Rayo Vallecano,,,['eabb7748-0211-4906-ad92-cf8844b61661'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5845177027761129
b8ec4e64-32a4-4459-8a4b-5569336b6162,5,1,00:00:00.583,0,0,2,0.237434,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['762ed00d-e99a-4f71-8e31-a9ef7617fa9a'],"[61.0, 40.1]",24782.0,Jonhatan Montiel Caballero,19.0,Center Attacking Midfield,26690.0,Alberto Mateus Contreiras Gonçalves,1.4866068,-2.4037776,1.0,Ground Pass,"[59.9, 39.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,0.583,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7965443802639204
762ed00d-e99a-4f71-8e31-a9ef7617fa9a,6,1,00:00:00.821,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['b8ec4e64-32a4-4459-8a4b-5569336b6162'],"[59.9, 39.1]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821,0.238,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06855604112254965
289078ed-378e-496d-9801-eea88180fc0e,7,1,00:00:00.821,0,0,2,1.111925,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['63c4c700-da6d-4960-b858-4cc910f6e56f'],"[60.2, 40.4]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,26848.0,Roberto Trashorras Gayoso,9.687621,3.0069947,1.0,Ground Pass,"[50.6, 41.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27989768787217384
63c4c700-da6d-4960-b858-4cc910f6e56f,8,1,00:00:01.933,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['289078ed-378e-496d-9801-eea88180fc0e'],"[50.6, 41.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.933,1.112,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8339607098857718
95693b1b-3523-4e45-b2d7-7565e244885a,9,1,00:00:01.933,0,1,2,0.930088,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['63c4c700-da6d-4960-b858-4cc910f6e56f', 'ac0225e3-bc36-40b5-a8a3-262912b75f0c']","[50.6, 41.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.1, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.933,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.587423825150787
ac0225e3-bc36-40b5-a8a3-262912b75f0c,10,1,00:00:02.863,0,2,2,1.524078,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['0cea06be-a2d5-42a0-89c9-228acdfe738f'],"[50.1, 47.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,6713.0,Diego Javier Llorente Ríos,14.466859,2.7739224,1.0,Ground Pass,"[36.6, 52.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.863,0.9299999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5381744420769004
0cea06be-a2d5-42a0-89c9-228acdfe738f,11,1,00:00:04.387,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['ac0225e3-bc36-40b5-a8a3-262912b75f0c'],"[36.6, 52.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.387,1.5239999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2794423351739851
f3d76cfa-6522-4b84-9fec-fe6b84d30d8d,12,1,00:00:04.387,0,4,2,0.984827,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['0cea06be-a2d5-42a0-89c9-228acdfe738f', '9c06abff-4773-450c-abe5-77f853f0303e']","[36.6, 52.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,"[36.4, 52.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.387,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5831758881072919
9c06abff-4773-450c-abe5-77f853f0303e,13,1,00:00:05.372,0,5,2,1.955827,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e7e34d70-2c0d-43bc-abfa-2335dee37a61'],"[36.4, 52.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,18404.0,José Ángel Crespo Rincón,26.006922,-1.9241666,1.0,Ground Pass,"[27.4, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.372,0.9850000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7549531001353335
e7e34d70-2c0d-43bc-abfa-2335dee37a61,14,1,00:00:07.327,0,7,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9c06abff-4773-450c-abe5-77f853f0303e'],"[27.4, 28.2]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.327,1.955,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8761478201397771
f0da0035-9e9f-469a-b0fa-3cd6aef1fada,15,1,00:00:07.327,0,7,2,3.740595,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['31a51bda-0e59-4f26-92a9-29c590613dba', 'e7e34d70-2c0d-43bc-abfa-2335dee37a61']","[27.4, 28.2]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[51.6, 23.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.327,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.173060749586332
31a51bda-0e59-4f26-92a9-29c590613dba,16,1,00:00:11.068,0,11,2,2.110165,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['05a1c8a9-7877-4be8-95d6-00aae366390e', '83dfc915-c558-4ae0-bf6c-92635c5d0570']","[51.6, 23.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,7900.0,Tiago Manuel Dias Correia,38.2106,-0.023555852,3.0,High Pass,"[89.8, 22.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.068,3.7409999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5371503840057883
05a1c8a9-7877-4be8-95d6-00aae366390e,17,1,00:00:13.178,0,13,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['31a51bda-0e59-4f26-92a9-29c590613dba'],"[90.9, 18.4]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.178,2.110000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.560231778764624
83dfc915-c558-4ae0-bf6c-92635c5d0570,18,1,00:00:13.178,0,13,2,1.537731,30,Pass,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,,,"['31a51bda-0e59-4f26-92a9-29c590613dba', '365e001d-9edc-4c46-9647-650c43f9b389', 'eda5ca90-bf20-4688-b981-461ca35c4967']","[30.3, 57.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6791.0,Javier López Rodríguez,19.221342,0.57790196,2.0,Low Pass,"[46.4, 68.1]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.178,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7345546047117216
eda5ca90-bf20-4688-b981-461ca35c4967,19,1,00:00:14.716,0,14,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,,,['83dfc915-c558-4ae0-bf6c-92635c5d0570'],"[42.9, 67.6]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.716,1.5379999999999985,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6413012111036447
365e001d-9edc-4c46-9647-650c43f9b389,20,1,00:00:14.716,0,14,2,0.0,2,Ball Recovery,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['83dfc915-c558-4ae0-bf6c-92635c5d0570'],"[73.7, 12.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.716,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7262781229861637
0ec2b4c0-7e02-41a6-8b1b-fb33a777c4c5,21,1,00:00:14.716,0,14,2,1.185082,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['365e001d-9edc-4c46-9647-650c43f9b389', 'a4c3c001-ba55-4b55-9f01-8569cc87c669', 'eaf8331d-cce4-4120-9ccb-8e0353f2f325']","[73.7, 12.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[75.0, 8.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.716,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5217118853220076
eaf8331d-cce4-4120-9ccb-8e0353f2f325,22,1,00:00:15.223,0,15,2,0.747897,17,Pressure,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,,,"['0ec2b4c0-7e02-41a6-8b1b-fb33a777c4c5', 'a4c3c001-ba55-4b55-9f01-8569cc87c669']","[42.9, 67.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.223,0.5070000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9707747563856212
04a8cc2b-aa52-48fd-a162-16e632f88246,23,1,00:00:15.606,0,15,2,0.384323,17,Pressure,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,,,['a4c3c001-ba55-4b55-9f01-8569cc87c669'],"[46.4, 64.8]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.606,0.3829999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2675907507143245
a4c3c001-ba55-4b55-9f01-8569cc87c669,24,1,00:00:15.901,0,15,2,1.022257,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['04a8cc2b-aa52-48fd-a162-16e632f88246', 'c9b5d48a-4777-4c29-bb6a-df9eb072c0d0', 'eaf8331d-cce4-4120-9ccb-8e0353f2f325']","[75.0, 8.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,26607.0,José Raúl Baena Urdiales,9.662815,3.0275068,1.0,Ground Pass,"[65.4, 9.9]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.901,0.29499999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07903296043680352
c9b5d48a-4777-4c29-bb6a-df9eb072c0d0,25,1,00:00:16.923,0,16,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a4c3c001-ba55-4b55-9f01-8569cc87c669'],"[65.4, 9.9]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.923,1.0219999999999985,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7206245227627969
c0abfe02-62db-4a4b-8435-a54e4cd0ce20,26,1,00:00:16.923,0,16,2,1.336903,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['55d20aa2-c65c-4303-88d8-3cc8f0c119c8', 'c9b5d48a-4777-4c29-bb6a-df9eb072c0d0']","[65.4, 9.9]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[58.2, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.923,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07929886058793023
55d20aa2-c65c-4303-88d8-3cc8f0c119c8,27,1,00:00:18.260,0,18,2,1.862523,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9a00d646-c744-4e7c-aa6c-3375edf5b19a'],"[58.2, 7.2]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,18404.0,José Ángel Crespo Rincón,17.090641,2.706733,1.0,Ground Pass,"[42.7, 14.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.26,1.3370000000000033,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.49773104839974525
9a00d646-c744-4e7c-aa6c-3375edf5b19a,28,1,00:00:20.123,0,20,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['55d20aa2-c65c-4303-88d8-3cc8f0c119c8'],"[42.7, 14.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.123,1.8629999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49349417079623437
557b521b-64d0-4276-ab94-5d8b327c25d6,29,1,00:00:20.123,0,20,2,1.187158,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['969549fd-faa4-4b4a-bdc2-f2077a426c52', '9a00d646-c744-4e7c-aa6c-3375edf5b19a']","[42.7, 14.4]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,"[42.9, 19.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.123,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1234297709204093
969549fd-faa4-4b4a-bdc2-f2077a426c52,30,1,00:00:21.310,0,21,2,2.298079,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['d61b7666-7975-47fc-b928-09388a0b149c'],"[42.9, 19.9]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,28.474024,1.7330582,1.0,Ground Pass,"[38.3, 48.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.31,1.1869999999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.819235685630738
d61b7666-7975-47fc-b928-09388a0b149c,31,1,00:00:23.608,0,23,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['969549fd-faa4-4b4a-bdc2-f2077a426c52'],"[38.3, 48.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.608,2.298000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3144081673490501
