id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,off_camera,out,pass_switch,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,pass_inswinging,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,shot_one_on_one,foul_committed_advantage,foul_won_advantage,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
f18b8579-e274-4892-932e-0d19636f8819,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03153499560199302
f91af42c-1d6e-40b7-a981-7cbb9f1e241e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5087287874622574
a69f31a2-a3e9-4eeb-a427-d7a772b66e1d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,223,Málaga,,,['fe948d80-1b1c-41ea-8ebb-73069921da67'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6052259424759833
fe948d80-1b1c-41ea-8ebb-73069921da67,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['a69f31a2-a3e9-4eeb-a427-d7a772b66e1d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6088631813653917
d5f2922f-c661-491a-a5db-8c372070c0a4,5,1,00:00:00.413,0,0,2,0.48,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['f69e6849-dd18-4ef1-8f83-d435c8a78ba4'],"[61.0, 40.1]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,6566.0,Borja González Tomás,2.4738634,1.815775,1.0,Ground Pass,"[60.4, 42.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,0.413,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11856682689060116
f69e6849-dd18-4ef1-8f83-d435c8a78ba4,6,1,00:00:00.893,0,0,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['d5f2922f-c661-491a-a5db-8c372070c0a4'],"[60.4, 42.5]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893,0.48000000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12469228031725332
eb4477b3-caea-401a-a3f1-dc9f47d9ebdc,7,1,00:00:00.893,0,0,2,0.16,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['a8967d2a-9640-44e3-bc8b-a4ede06e3421', 'f69e6849-dd18-4ef1-8f83-d435c8a78ba4']","[60.4, 42.5]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[60.6, 42.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8709489679696741
a8967d2a-9640-44e3-bc8b-a4ede06e3421,8,1,00:00:01.053,0,1,2,1.021253,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['dcf08822-bff2-4552-9dec-f1a126a9a160'],"[60.6, 42.7]",6566.0,Borja González Tomás,24.0,Left Center Forward,6775.0,Daniel García Carrillo,21.411446,-2.4653928,1.0,Ground Pass,"[43.9, 29.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053,0.15999999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9123882695545689
dcf08822-bff2-4552-9dec-f1a126a9a160,9,1,00:00:02.074,0,2,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['a8967d2a-9640-44e3-bc8b-a4ede06e3421'],"[43.9, 29.3]",6775.0,Daniel García Carrillo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.074,1.021,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16500124267621752
4a85abf6-3ef6-4f64-80d5-78fb8b25138b,10,1,00:00:02.074,0,2,2,0.2,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['9878b3ba-738d-4ca2-ba9c-3e336ee9f35c', 'dcf08822-bff2-4552-9dec-f1a126a9a160']","[43.9, 29.3]",6775.0,Daniel García Carrillo,15.0,Left Center Midfield,,,,,,,,,,,,"[43.9, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.074,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7482062843691715
9878b3ba-738d-4ca2-ba9c-3e336ee9f35c,11,1,00:00:02.274,0,2,2,0.961423,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,['4957ff40-dd7e-4eee-b82b-26e0f45d0d28'],"[43.9, 29.3]",6775.0,Daniel García Carrillo,15.0,Left Center Midfield,6776.0,David Juncà Reñé,23.14865,-1.5059524,1.0,Ground Pass,"[45.4, 6.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.274,0.20000000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.042135728708940334
4957ff40-dd7e-4eee-b82b-26e0f45d0d28,12,1,00:00:03.235,0,3,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['9878b3ba-738d-4ca2-ba9c-3e336ee9f35c'],"[45.4, 6.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.235,0.9609999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9567696003855694
4eab4fec-a007-4532-aa1e-e0cbf076b879,13,1,00:00:03.235,0,3,2,1.061164,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['4957ff40-dd7e-4eee-b82b-26e0f45d0d28', '634b6b10-7a6c-4173-8b76-2095d571cbef', 'b16e5606-12f0-4eef-912b-d481f09dea29']","[45.4, 6.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[42.6, 6.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.235,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0934402428246599
b16e5606-12f0-4eef-912b-d481f09dea29,14,1,00:00:03.740,0,3,2,0.605995,17,Pressure,322,Eibar,9,From Kick Off,223,Málaga,,,"['4eab4fec-a007-4532-aa1e-e0cbf076b879', '634b6b10-7a6c-4173-8b76-2095d571cbef']","[68.9, 72.7]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,0.5050000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40761386877048245
634b6b10-7a6c-4173-8b76-2095d571cbef,15,1,00:00:04.296,0,4,2,1.106954,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['b16e5606-12f0-4eef-912b-d481f09dea29', 'b8957f2a-5cd5-45d0-9d60-c121e2d48f48']","[42.6, 6.6]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,14.1014185,-0.014183446,1.0,Ground Pass,"[56.7, 6.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.296,0.556,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03949499553207647
b8957f2a-5cd5-45d0-9d60-c121e2d48f48,16,1,00:00:05.403,0,5,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['634b6b10-7a6c-4173-8b76-2095d571cbef'],"[56.7, 6.4]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.403,1.1069999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49616636166876604
3020471f-7f3d-4144-93dd-d5f935c491ee,17,1,00:00:05.403,0,5,2,1.704243,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['032a5983-c512-4ba6-9e46-e5134aa5b156', 'b8957f2a-5cd5-45d0-9d60-c121e2d48f48']","[56.7, 6.4]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,"[61.9, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.403,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36981718574601363
032a5983-c512-4ba6-9e46-e5134aa5b156,18,1,00:00:07.108,0,7,2,4.382517,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['4247d070-be6a-4342-8abb-a5f39073ad05', 'f6defb3d-7f1a-4e94-ba90-b2cf01945b86']","[61.9, 12.6]",5687.0,Takashi Inui,16.0,Left Midfield,6566.0,Borja González Tomás,54.019627,0.4073225,2.0,Low Pass,"[111.5, 34.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.108,1.705,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1700897299996127
f6defb3d-7f1a-4e94-ba90-b2cf01945b86,19,1,00:00:11.490,0,11,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['032a5983-c512-4ba6-9e46-e5134aa5b156'],"[92.0, 23.7]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,4.382000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9716002691483695
4247d070-be6a-4342-8abb-a5f39073ad05,20,1,00:00:11.490,0,11,2,0.0,2,Ball Recovery,322,Eibar,9,From Kick Off,223,Málaga,,,['032a5983-c512-4ba6-9e46-e5134aa5b156'],"[8.6, 46.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30983268023712496
bf3eb17b-1a56-4ab3-a814-dc5e84954870,21,1,00:00:11.490,0,11,2,9.108381,43,Carry,322,Eibar,9,From Kick Off,223,Málaga,,,"['4247d070-be6a-4342-8abb-a5f39073ad05', 'fc8b5481-5e4e-4436-831b-143d45e1e122']","[8.6, 46.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,"[15.9, 48.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22705273194281805
fc8b5481-5e4e-4436-831b-143d45e1e122,22,1,00:00:20.599,0,20,2,5.374937,30,Pass,322,Eibar,9,From Kick Off,223,Málaga,,,['d021c47e-b940-4120-b9da-2ef22e9161c2'],"[15.9, 48.5]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,66.94304,-0.035859063,3.0,High Pass,"[82.8, 46.1]",68.0,Drop Kick,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.599,9.109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37677593424459555
d021c47e-b940-4120-b9da-2ef22e9161c2,23,1,00:00:25.974,0,25,2,0.912609,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['f09d7b08-c6e4-4755-bd80-865ecf6ef9c1', 'fc8b5481-5e4e-4436-831b-143d45e1e122']","[37.3, 34.0]",27239.0,Aleksandar Pantić,5.0,Left Center Back,6712.0,Gonzalo Escalante,6.873136,1.4247841,3.0,High Pass,"[38.3, 40.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.974,5.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7075781236668831
f09d7b08-c6e4-4755-bd80-865ecf6ef9c1,24,1,00:00:26.886,0,26,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['d021c47e-b940-4120-b9da-2ef22e9161c2'],"[38.3, 40.8]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.886,0.911999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7640489238478442
2d03a0e9-3e07-4110-a706-3eef6876fe9f,25,1,00:00:26.886,0,26,2,0.199998,43,Carry,322,Eibar,9,From Kick Off,322,Eibar,,,"['b32c58a0-52f6-4994-a464-2bc2cfa10ffe', 'f09d7b08-c6e4-4755-bd80-865ecf6ef9c1']","[38.3, 40.8]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,"[38.3, 40.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.886,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.000933009172179533
b32c58a0-52f6-4994-a464-2bc2cfa10ffe,26,1,00:00:27.086,0,27,2,2.666759,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['07551bfc-11c5-427d-bb51-ea0d768a06bc', '21dc8647-7188-4b4d-8c4c-37ce4eabd095']","[38.3, 40.8]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,6700.0,Sergio Enrich Ametller,27.0,0.0,3.0,High Pass,"[65.3, 40.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.086,0.1999999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.564538760213887
07551bfc-11c5-427d-bb51-ea0d768a06bc,27,1,00:00:29.753,0,29,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['b32c58a0-52f6-4994-a464-2bc2cfa10ffe'],"[66.1, 40.8]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.753,2.6670000000000016,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1950922061524677
21dc8647-7188-4b4d-8c4c-37ce4eabd095,28,1,00:00:29.753,0,29,2,1.221876,30,Pass,322,Eibar,9,From Kick Off,223,Málaga,,,"['2b8b5f29-1677-41aa-9d04-aba86abfbd9c', 'b32c58a0-52f6-4994-a464-2bc2cfa10ffe']","[54.8, 39.3]",8234.0,Ignacio Camacho Barnola,15.0,Left Center Midfield,,,12.946815,-0.8948491,3.0,High Pass,"[62.9, 29.2]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.753,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3655590029906335
2b8b5f29-1677-41aa-9d04-aba86abfbd9c,29,1,00:00:30.975,0,30,2,2.273954,30,Pass,322,Eibar,9,From Kick Off,322,Eibar,,,"['07bd216a-ada0-40bf-8062-293a25d7edf6', '21dc8647-7188-4b4d-8c4c-37ce4eabd095', '53e1201d-6ebe-4ec9-9ecc-e61c3c696f78']","[57.2, 50.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6566.0,Borja González Tomás,35.107975,-0.551655,3.0,High Pass,"[87.1, 32.5]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.975,1.2220000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7155578450779732
53e1201d-6ebe-4ec9-9ecc-e61c3c696f78,30,1,00:00:33.249,0,33,2,,42,Ball Receipt*,322,Eibar,9,From Kick Off,322,Eibar,,,['2b8b5f29-1677-41aa-9d04-aba86abfbd9c'],"[87.7, 31.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.249,2.274000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8103468636124875
07bd216a-ada0-40bf-8062-293a25d7edf6,31,1,00:00:33.249,0,33,2,0.0,10,Interception,322,Eibar,9,From Kick Off,223,Málaga,,,['2b8b5f29-1677-41aa-9d04-aba86abfbd9c'],"[33.0, 47.6]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.249,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9233586475686815
47b6638d-8e43-4278-86a4-e5a75523c0bd,32,1,00:00:35.010,0,35,2,1.639809,30,Pass,322,Eibar,9,From Kick Off,223,Málaga,,,"['0c1f5c46-7346-4067-9136-6355ce48f58d', '155c718d-71da-45e5-9a9e-06c35a954ab9', 'db46e739-83c7-49ea-b05a-a9093647739a']","[55.9, 38.9]",8419.0,Duje Čop,24.0,Left Center Forward,6707.0,Charles Días Barbosa de Oliveira,14.492066,-0.28683025,2.0,Low Pass,"[69.8, 34.8]",,,66.0,Recovery,,True,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.01,1.7609999999999957,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07337131430912414
