id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,out,off_camera,pass_switch,pass_no_touch,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,pass_cross,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,50_50_outcome_id,50_50_outcome_name,clearance_head,dribble_overrun,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,miscontrol_aerial_won,ball_recovery_recovery_failure,pass_goal_assist,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,goalkeeper_punched_out,pass_outswinging,pass_straight,dribble_no_touch,pass_through_ball,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3ee47b7d-609a-40c0-a089-b4b119ca69ac,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6689822315547196
7c8a9ec5-6a1f-4342-9bfc-6794543eaf45,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5566551671002671
6708ff19-bc03-4b67-8112-d522881c046c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,219,RC Deportivo La Coruña,,,['b107a57e-fba7-4f85-a76b-a89e642bceeb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6911700807309892
b107a57e-fba7-4f85-a76b-a89e642bceeb,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['6708ff19-bc03-4b67-8112-d522881c046c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6820509713580977
60e161d1-3917-4d64-bb08-8bf51849d854,5,1,00:00:01.063,0,1,2,0.691944,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['fe713b0b-318f-4947-bd55-7acabfffe590'],"[60.0, 40.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,7105.0,Fabián Ariel Orellana Valenzuela,6.670832,-1.1540941,1.0,Ground Pass,"[62.7, 33.9]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.063,1.063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7602716403319677
fe713b0b-318f-4947-bd55-7acabfffe590,6,1,00:00:01.755,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['60e161d1-3917-4d64-bb08-8bf51849d854'],"[62.7, 33.9]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.755,0.692,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5121682404638975
d3dce7ba-32ef-47e1-b179-fcda269f6648,7,1,00:00:01.755,0,1,2,1.783849,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['19a09482-8fa7-41a6-b429-e24f20e36f76'],"[63.4, 33.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6724.0,Manuel Agudo Durán,29.90067,-1.5641074,1.0,Ground Pass,"[63.6, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.755,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8283621061661344
19a09482-8fa7-41a6-b429-e24f20e36f76,8,1,00:00:03.539,0,3,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['d3dce7ba-32ef-47e1-b179-fcda269f6648'],"[63.6, 3.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539,1.7840000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5064203907242661
e81db519-9a08-41b1-93fb-b7c0e1f1be29,9,1,00:00:03.539,0,3,2,3.0622,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['19a09482-8fa7-41a6-b429-e24f20e36f76', '3328fec5-a3d0-4a47-a8e4-76766dc2e33a']","[63.6, 3.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[68.3, 9.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11797158086184545
3328fec5-a3d0-4a47-a8e4-76766dc2e33a,10,1,00:00:06.601,0,6,2,0.948684,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['5e06d812-6974-4169-aed1-3d7f7dd7d93f'],"[68.3, 9.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,14.26359,1.344523,1.0,Ground Pass,"[71.5, 23.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.601,3.062,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.766955172534221
5e06d812-6974-4169-aed1-3d7f7dd7d93f,11,1,00:00:07.549,0,7,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['3328fec5-a3d0-4a47-a8e4-76766dc2e33a'],"[71.5, 23.0]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.549,0.9480000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4115660968606215
0915eb24-279d-4aef-8589-0dcedfdaa7db,12,1,00:00:07.549,0,7,2,0.120012,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['5e06d812-6974-4169-aed1-3d7f7dd7d93f', 'fb69fe49-d846-490c-80ea-462ad83d91e8']","[71.5, 23.0]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[71.1, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.549,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8704088784948606
fb69fe49-d846-490c-80ea-462ad83d91e8,13,1,00:00:07.669,0,7,2,1.581611,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['093fc507-6c22-4cb9-a8a9-88da4b1dcb05'],"[71.1, 23.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6796.0,Nemanja Radoja,20.663252,2.1668525,1.0,Ground Pass,"[59.5, 40.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.669,0.11999999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.18582205980274036
093fc507-6c22-4cb9-a8a9-88da4b1dcb05,14,1,00:00:09.251,0,9,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['fb69fe49-d846-490c-80ea-462ad83d91e8'],"[59.5, 40.6]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.251,1.5819999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06447278273039458
63985ed8-d025-4639-b40f-08653057d97a,15,1,00:00:09.251,0,9,2,1.430673,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['093fc507-6c22-4cb9-a8a9-88da4b1dcb05', '8d66c848-8936-416a-87fa-2931a78fb967']","[59.5, 40.6]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.2, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.251,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14761111680213768
8d66c848-8936-416a-87fa-2931a78fb967,16,1,00:00:10.682,0,10,2,1.624128,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['712661da-6d80-47ef-a76f-6ce17a5072f8'],"[63.2, 43.6]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,23785.0,Théo Bongonda Mbul''Ofeko Batombo,34.302334,1.1149713,1.0,Ground Pass,"[78.3, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.682,1.431000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02644191045424582
712661da-6d80-47ef-a76f-6ce17a5072f8,17,1,00:00:12.306,0,12,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['8d66c848-8936-416a-87fa-2931a78fb967'],"[78.3, 74.4]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.306,1.6239999999999988,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9186778667454588
ff0e4e7b-20b9-4b96-ba37-384ad7589c4c,18,1,00:00:12.306,0,12,2,4.106569,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['64c8513a-4c2c-418e-97af-8d1fe515cff2', '712661da-6d80-47ef-a76f-6ce17a5072f8', 'ed1677d9-2a3a-4f6a-9ad6-f8bae9808959']","[78.3, 74.4]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,"[92.5, 69.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.306,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5742583713975189
ed1677d9-2a3a-4f6a-9ad6-f8bae9808959,19,1,00:00:13.588,0,13,2,1.433898,17,Pressure,209,Celta Vigo,9,From Kick Off,219,RC Deportivo La Coruña,,,['ff0e4e7b-20b9-4b96-ba37-384ad7589c4c'],"[35.8, 7.0]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.588,1.282,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31549925937449164
64c8513a-4c2c-418e-97af-8d1fe515cff2,20,1,00:00:16.412,0,16,2,1.302683,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['f7bbbcb7-d546-484d-a1d2-f8d4b655df24'],"[92.5, 69.2]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,7105.0,Fabián Ariel Orellana Valenzuela,17.651062,-1.9176313,1.0,Ground Pass,"[86.5, 52.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.412,2.824,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1427914975535367
f7bbbcb7-d546-484d-a1d2-f8d4b655df24,21,1,00:00:17.715,0,17,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['64c8513a-4c2c-418e-97af-8d1fe515cff2'],"[86.5, 52.6]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.715,1.3030000000000008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5115424284378128
d3736b99-c4f5-4f64-8d57-154f10f34ef2,22,1,00:00:17.715,0,17,2,3.033701,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['29a2d5ba-c96b-4751-b5f4-10a59e7183a4', '36b14bd2-8081-4d12-8e52-6a05c42064c1', 'f7bbbcb7-d546-484d-a1d2-f8d4b655df24']","[86.5, 52.6]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[86.7, 51.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.715,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12702344622079087
29a2d5ba-c96b-4751-b5f4-10a59e7183a4,23,1,00:00:19.005,0,19,2,1.544026,17,Pressure,209,Celta Vigo,9,From Kick Off,219,RC Deportivo La Coruña,,,['d3736b99-c4f5-4f64-8d57-154f10f34ef2'],"[32.3, 28.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.005,1.2899999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3611810902633764
36b14bd2-8081-4d12-8e52-6a05c42064c1,24,1,00:00:20.749,0,20,2,0.0,3,Dispossessed,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['1737c18a-59f1-469b-8933-200dca679cb3'],"[86.7, 51.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.749,1.7439999999999998,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35479859470561437
1737c18a-59f1-469b-8933-200dca679cb3,25,1,00:00:20.749,0,20,3,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['36b14bd2-8081-4d12-8e52-6a05c42064c1'],"[33.4, 28.8]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.749,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2881108805647469
7a67a588-e908-497a-a577-680bb130db38,26,1,00:00:20.749,0,20,3,2.567115,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1737c18a-59f1-469b-8933-200dca679cb3', '436a23a5-4bab-433d-a745-85c7b64a0e89']","[33.4, 28.8]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.9, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.749,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33385647753086045
436a23a5-4bab-433d-a745-85c7b64a0e89,27,1,00:00:23.316,0,23,3,1.823409,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a38cb408-fb1d-485a-b2e0-d8fa91304ad6'],"[43.9, 24.3]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,5724.0,Fayçal Fajr,15.849606,-1.1551344,1.0,Ground Pass,"[50.3, 9.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.316,2.567,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14395782895363862
a38cb408-fb1d-485a-b2e0-d8fa91304ad6,28,1,00:00:25.139,0,25,3,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['436a23a5-4bab-433d-a745-85c7b64a0e89'],"[50.3, 9.8]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.139,1.8230000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7894827151199274
d220ac08-9a17-47eb-8350-3a1081a1bd88,29,1,00:00:25.139,0,25,3,2.027698,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['a38cb408-fb1d-485a-b2e0-d8fa91304ad6', 'e501385b-1eeb-4ea3-a85a-9a6523d8ec82']","[50.3, 9.8]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,"[62.5, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.139,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3838311149522542
e501385b-1eeb-4ea3-a85a-9a6523d8ec82,30,1,00:00:27.167,0,27,3,0.948352,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['35ed09f6-3a53-456c-96a5-dc419735d83b'],"[62.5, 9.2]",5724.0,Fayçal Fajr,21.0,Left Wing,7782.0,Luis Alberto Romero Alconchel,14.3628,0.75092906,1.0,Ground Pass,"[73.0, 19.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.167,2.0280000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.18135625077959305
d9c88107-ac7e-442e-9530-e0d14ad09817,31,1,00:00:27.999,0,27,3,0.132349,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,"['1663beb7-a298-4421-a6ae-a32af5291959', '35ed09f6-3a53-456c-96a5-dc419735d83b']","[44.3, 62.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.999,0.8319999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.010335110809383208
