id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_overrun,shot_aerial_won,goalkeeper_end_location,clearance_aerial_won,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,shot_one_on_one,ball_recovery_recovery_failure,foul_won_defensive,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,miscontrol_aerial_won,pass_inswinging,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
4cabdc73-6c56-4c30-abd4-ef8832ae9fae,3462,2,00:38:07.724,83,7,189,2.317385,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['5aab7550-f251-4aa2-9790-835f4aefdaf9', 'd7ef6499-39a3-4a16-8311-22d3aca68a37', 'e4f108e8-2dab-44ea-aca9-599cec4349d0']",,"[6.5, 36.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[8.6, 33.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.724,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9045714930858563
e4f108e8-2dab-44ea-aca9-599cec4349d0,3463,2,00:38:09.461,83,9,189,0.602914,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['4cabdc73-6c56-4c30-abd4-ef8832ae9fae', '5aab7550-f251-4aa2-9790-835f4aefdaf9']",,"[107.5, 41.7]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.461,1.7369999999996253,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4512515085805423
5aab7550-f251-4aa2-9790-835f4aefdaf9,3464,2,00:38:10.042,83,10,189,2.767926,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2527a69c-0f19-46c6-acce-aefa2bc3f467', '40b15113-1835-47cd-be31-a5ecd2f09fd3', 'e4f108e8-2dab-44ea-aca9-599cec4349d0']",,"[8.6, 33.4]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6732.0,Lucas Pérez Martínez,48.507732,-0.1448125,3.0,High Pass,"[56.6, 26.4]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.042,0.581000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.039061093037116246
40b15113-1835-47cd-be31-a5ecd2f09fd3,3465,2,00:38:12.810,83,12,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5aab7550-f251-4aa2-9790-835f4aefdaf9'],,"[59.4, 26.2]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.81,2.768000000000029,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18510882739424128
2527a69c-0f19-46c6-acce-aefa2bc3f467,3466,2,00:38:12.810,83,12,189,2.78786,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['3f939464-d7e2-48d5-8c46-a9019359fa35', '5aab7550-f251-4aa2-9790-835f4aefdaf9', '5b981df7-e07f-450b-94aa-60917b763646', 'b42fc5d2-f4d5-4d65-ad2c-72ab82b16aa7']",,"[63.5, 53.7]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6690.0,Xabier Prieto Argarate,28.087898,0.44931737,3.0,High Pass,"[88.8, 65.9]",66.0,Recovery,,,,True,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.81,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10652651750281161
5b981df7-e07f-450b-94aa-60917b763646,3467,2,00:38:12.810,83,12,189,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['2527a69c-0f19-46c6-acce-aefa2bc3f467'],,"[56.6, 26.4]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.81,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9308087758700574
3f939464-d7e2-48d5-8c46-a9019359fa35,3468,2,00:38:15.598,83,15,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['2527a69c-0f19-46c6-acce-aefa2bc3f467'],,"[87.9, 65.4]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.598,2.788000000000011,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8532729682447037
53833e18-940b-408a-97de-a82584fb1da5,3469,2,00:38:15.598,83,15,189,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['b42fc5d2-f4d5-4d65-ad2c-72ab82b16aa7'],,"[88.8, 65.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.598,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2267984109590926
b42fc5d2-f4d5-4d65-ad2c-72ab82b16aa7,3470,2,00:38:15.598,83,15,189,1.244367,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2527a69c-0f19-46c6-acce-aefa2bc3f467', '53833e18-940b-408a-97de-a82584fb1da5', 'f411a914-e4e6-422b-9382-b204e5b6aaab']",,"[31.3, 14.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6913.0,Fernando Navarro i Corbacho,12.455521,-0.56796074,2.0,Low Pass,"[41.8, 7.5]",66.0,Recovery,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.598,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6098878280088534
f411a914-e4e6-422b-9382-b204e5b6aaab,3471,2,00:38:16.842,83,16,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['b42fc5d2-f4d5-4d65-ad2c-72ab82b16aa7'],,"[41.8, 7.5]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.842,1.2440000000001419,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11259057131818107
