id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_outcome_id,duel_outcome_name,counterpress,foul_won_defensive,pass_switch,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_miscommunication,interception_outcome_id,interception_outcome_name,shot_one_on_one,shot_aerial_won,dribble_overrun,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,clearance_left_foot,miscontrol_aerial_won,clearance_right_foot,clearance_aerial_won,pass_inswinging,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,ball_recovery_offensive,pass_cut_back,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
117d8864-d00f-474f-b38e-182fd9ce68b6,3122,2,00:41:33.286,86,33,207,0.98451,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['c9748a01-7acd-41ca-90ea-b83d7b84e85b'],,"[95.7, 7.8]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,11212.0,Fábio Ricardo Gomes Fonseca,6.441273,0.48447794,1.0,Ground Pass,"[101.4, 10.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.286,2.44399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1391844747121872
dffe1492-ef20-4368-9b3f-453c2ae4ef16,3123,2,00:41:33.745,86,33,207,0.640681,17,Pressure,223,Málaga,3,From Free Kick,219,RC Deportivo La Coruña,,,"['b1a0c59f-ca7a-4759-a36a-5dfcaeecdfe3', 'c9748a01-7acd-41ca-90ea-b83d7b84e85b']",,"[13.8, 71.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.745,0.45899999999983265,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5535121100426617
c9748a01-7acd-41ca-90ea-b83d7b84e85b,3124,2,00:41:34.270,86,34,207,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,"['117d8864-d00f-474f-b38e-182fd9ce68b6', 'dffe1492-ef20-4368-9b3f-453c2ae4ef16']",,"[101.4, 10.8]",11212.0,Fábio Ricardo Gomes Fonseca,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.27,0.525000000000091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2599423839935944
b1a0c59f-ca7a-4759-a36a-5dfcaeecdfe3,3125,2,00:41:34.270,86,34,207,0.275952,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['63f0ff6f-29ea-4caf-8d64-d8d59c7bdbac', 'c9748a01-7acd-41ca-90ea-b83d7b84e85b', 'dffe1492-ef20-4368-9b3f-453c2ae4ef16']",,"[101.4, 10.8]",11212.0,Fábio Ricardo Gomes Fonseca,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,"[105.5, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.27,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9232249738718181
63f0ff6f-29ea-4caf-8d64-d8d59c7bdbac,3126,2,00:41:34.546,86,34,207,0.0,14,Dribble,223,Málaga,3,From Free Kick,223,Málaga,,,['bb285773-036b-4df4-a5f5-e86cff815c07'],,"[105.5, 7.2]",11212.0,Fábio Ricardo Gomes Fonseca,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.546,0.27599999999983993,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41318287601223824
bb285773-036b-4df4-a5f5-e86cff815c07,3127,2,00:41:34.546,86,34,207,0.0,4,Duel,223,Málaga,3,From Free Kick,219,RC Deportivo La Coruña,,,['63f0ff6f-29ea-4caf-8d64-d8d59c7bdbac'],,"[14.6, 72.9]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.546,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7516968815107193
883727bd-1ed1-4b35-98de-8118fe3c1a4b,3128,2,00:41:48.936,86,48,208,0.964555,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['716a9c58-2655-4602-b56c-a3338168951a'],,"[107.1, 0.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,10868.0,Ricardo Jorge Luz Horta,13.579396,1.4080689,2.0,Low Pass,"[109.3, 13.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.936,14.390000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.27935824904625506
716a9c58-2655-4602-b56c-a3338168951a,3129,2,00:41:49.900,86,49,208,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['883727bd-1ed1-4b35-98de-8118fe3c1a4b'],,"[109.3, 13.5]",10868.0,Ricardo Jorge Luz Horta,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.9,0.9639999999999418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24693475364097184
8a194d13-e7cd-447e-85ba-42def3d5d1f2,3130,2,00:41:49.900,86,49,208,0.868821,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['c41634aa-852a-4573-9383-4b2797d3599c'],,"[108.7, 12.4]",10868.0,Ricardo Jorge Luz Horta,19.0,Center Attacking Midfield,27335.0,Arthur Etienne Boka,7.4040527,-1.8583722,1.0,Ground Pass,"[106.6, 5.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.9,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2531015380691143
c41634aa-852a-4573-9383-4b2797d3599c,3131,2,00:41:50.769,86,50,208,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['8a194d13-e7cd-447e-85ba-42def3d5d1f2'],,"[106.6, 5.3]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.769,0.8689999999996871,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27354429781064293
