id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,pass_inswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,out,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_right_foot,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_overrun,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_miscommunication,foul_won_defensive,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,block_deflection,shot_deflected,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
0d5e3c1f-c110-4bb1-8a43-9090c9d5beaa,1706,1,00:38:57.765,38,57,92,0.0,23,Goal Keeper,217,Barcelona,4,From Throw In,221,Levante UD,,,['d913f681-28db-4828-a305-9ecd47a8f35e'],,"[0.4, 40.5]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4, 40.5]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337.765,0.8669999999997344,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9207346089290012
ce5d338c-efef-489f-a9ad-ad64f549dcd5,1707,1,00:39:17.964,39,17,93,0.714654,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['7556b755-d7a6-4b0d-9634-9a25bb65fca7'],True,"[7.0, 44.1]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,49.960785,0.70037633,3.0,High Pass,"[45.2, 76.3]",40.0,Right Foot,63.0,Goal Kick,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.964,20.19900000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3326757445533153
7556b755-d7a6-4b0d-9634-9a25bb65fca7,1708,1,00:39:18.679,39,18,94,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['ce5d338c-efef-489f-a9ad-ad64f549dcd5'],,"[74.9, 3.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.679,0.7150000000001455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17654397703743474
0148546a-8de3-4fbe-a95a-ce2ef4e8efa0,1709,1,00:39:19.587,39,19,94,1.321521,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,,,"[41.5, 75.1]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.587,0.9079999999999018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2608593259368457
05285afd-0f6c-439e-a3dc-31a7792fc6f3,1710,1,00:39:21.104,39,21,94,1.029425,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e9fd2c47-60dc-4f0d-a983-8664b1ef3ad9'],,"[81.5, 12.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,3508.0,Sandro Ramírez Castillo,12.662148,0.75747246,1.0,Ground Pass,"[90.7, 20.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.104,1.5169999999998254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7012306369345611
2b182112-2d05-4a01-a8d5-04dd4437609c,1711,1,00:39:21.641,39,21,94,0.409316,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,,,"[28.2, 59.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.641,0.5370000000002619,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.28912942362495053
e9fd2c47-60dc-4f0d-a983-8664b1ef3ad9,1712,1,00:39:22.134,39,22,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['05285afd-0f6c-439e-a3dc-31a7792fc6f3'],,"[90.7, 20.8]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.134,0.49299999999993815,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2941512340424749
b040e0b0-774a-443d-a4e3-24f87a8ed29a,1713,1,00:39:22.134,39,22,94,1.085275,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['af06de12-547f-4b4d-a2bf-9e4cf3878d57', 'e9fd2c47-60dc-4f0d-a983-8664b1ef3ad9']",,"[90.7, 20.8]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,,,,,"[85.6, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.134,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3063476506331626
af06de12-547f-4b4d-a2bf-9e4cf3878d57,1714,1,00:39:23.219,39,23,94,0.79686,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['50925fb7-d321-49c5-85dd-5418bfd55498'],,"[85.6, 23.6]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,5470.0,Ivan Rakitić,12.747549,2.300696,1.0,Ground Pass,"[77.1, 33.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.219,1.0850000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7913527075477454
50925fb7-d321-49c5-85dd-5418bfd55498,1715,1,00:39:24.016,39,24,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['af06de12-547f-4b4d-a2bf-9e4cf3878d57'],,"[77.1, 33.1]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.016,0.7970000000000255,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8357478161393868
b889700d-7299-4b8f-bb68-4cf199d73062,1716,1,00:39:24.016,39,24,94,0.82634,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', '50925fb7-d321-49c5-85dd-5418bfd55498', '992a4bf0-1067-4977-a00e-ce4581012c3c']",,"[77.1, 33.1]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,"[78.4, 34.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.016,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6916448130914428
3d3961d8-e0ef-4bae-bbe8-83b15071facf,1717,1,00:39:24.029,39,24,94,5.780598,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,"['263ae8f6-ce8b-4984-ae9c-f126f3a8959e', '3b6a9f35-7e65-4d78-be16-ff2983c2450b', '827e3820-4507-430a-a243-d2718b75eb0a', '992a4bf0-1067-4977-a00e-ce4581012c3c', 'b7150905-e7a9-4e93-9396-77b525662514', 'b889700d-7299-4b8f-bb68-4cf199d73062', 'c982d3a4-a856-4c96-bd5a-d1eaf81a334f', 'e749bd2f-1b3e-435b-9047-52569cfe6621']",,"[46.6, 42.0]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.029,0.012999999999919964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.14935762299733057
992a4bf0-1067-4977-a00e-ce4581012c3c,1718,1,00:39:24.842,39,24,94,0.61826,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', '827e3820-4507-430a-a243-d2718b75eb0a']",,"[78.4, 34.8]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,5203.0,Sergio Busquets i Burgos,7.7620873,-1.8313987,1.0,Ground Pass,"[76.4, 27.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.842,0.8130000000001019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.23233943422296732
827e3820-4507-430a-a243-d2718b75eb0a,1719,1,00:39:25.461,39,25,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', '992a4bf0-1067-4977-a00e-ce4581012c3c']",,"[76.4, 27.3]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.461,0.6189999999996871,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1593018066046018
3b6a9f35-7e65-4d78-be16-ff2983c2450b,1720,1,00:39:25.461,39,25,94,1.770389,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', '827e3820-4507-430a-a243-d2718b75eb0a', 'b7150905-e7a9-4e93-9396-77b525662514']",,"[76.4, 27.3]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,"[80.5, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.461,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.915678524533687
b7150905-e7a9-4e93-9396-77b525662514,1721,1,00:39:27.231,39,27,94,1.223893,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['263ae8f6-ce8b-4984-ae9c-f126f3a8959e', '3d3961d8-e0ef-4bae-bbe8-83b15071facf']",,"[80.5, 27.8]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,5470.0,Ivan Rakitić,12.124768,2.1862519,1.0,Ground Pass,"[73.5, 37.7]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.231,1.7700000000004366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.015566904436684403
263ae8f6-ce8b-4984-ae9c-f126f3a8959e,1722,1,00:39:28.455,39,28,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', 'b7150905-e7a9-4e93-9396-77b525662514']",,"[73.5, 37.7]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.455,1.2239999999997053,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07119436634570964
e749bd2f-1b3e-435b-9047-52569cfe6621,1723,1,00:39:28.455,39,28,94,1.247758,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['263ae8f6-ce8b-4984-ae9c-f126f3a8959e', '3d3961d8-e0ef-4bae-bbe8-83b15071facf', 'c982d3a4-a856-4c96-bd5a-d1eaf81a334f']",,"[73.5, 37.7]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,"[77.4, 39.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.455,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2865267351381675
c982d3a4-a856-4c96-bd5a-d1eaf81a334f,1724,1,00:39:29.703,39,29,94,2.113347,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3d3961d8-e0ef-4bae-bbe8-83b15071facf', '6d345dbf-e3da-42ff-91e1-f4cbc6ac263b']",,"[77.4, 39.8]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,4324.0,Daniel Alves da Silva,37.789547,1.1071488,3.0,High Pass,"[94.3, 73.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.703,1.2480000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8048937809211114
6d345dbf-e3da-42ff-91e1-f4cbc6ac263b,1725,1,00:39:31.816,39,31,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c982d3a4-a856-4c96-bd5a-d1eaf81a334f'],,"[94.3, 73.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.816,2.112999999999829,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8440220936547325
32011c28-47b5-414e-bab4-fd0cee35a26d,1726,1,00:39:31.816,39,31,94,3.490828,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6d345dbf-e3da-42ff-91e1-f4cbc6ac263b', 'a9f49f6c-93e2-49c9-8cf2-4e80935eb695']",,"[94.3, 73.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,"[98.1, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.816,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8680979706669819
a9f49f6c-93e2-49c9-8cf2-4e80935eb695,1727,1,00:39:35.307,39,35,94,1.149925,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a7e78bad-a97d-4400-8504-a0901c038dc1', 'b3c222fd-5faa-488a-adf4-052de919bda7']",,"[98.1, 71.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5470.0,Ivan Rakitić,14.400695,-1.6891221,3.0,High Pass,"[96.4, 57.6]",40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.307,3.4909999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1732398443154517
a7e78bad-a97d-4400-8504-a0901c038dc1,1728,1,00:39:36.457,39,36,94,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a9f49f6c-93e2-49c9-8cf2-4e80935eb695'],,"[97.4, 54.1]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.457,1.150000000000091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8369528024990379
b3c222fd-5faa-488a-adf4-052de919bda7,1729,1,00:39:36.457,39,36,94,0.0,9,Clearance,217,Barcelona,1,Regular Play,221,Levante UD,,,['a9f49f6c-93e2-49c9-8cf2-4e80935eb695'],,"[23.7, 22.5]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.457,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8861569246097064
6692d86c-f01c-472a-8bbd-4a1f65557500,1730,1,00:39:38.254,39,38,94,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,217,Barcelona,,,,,"[88.7, 44.4]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,2378.254,1.7970000000000255,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5683149325288942
01c8b39f-a07b-4af7-a8db-cc280c6d9331,1731,1,00:40:00.484,40,0,95,1.1537,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['f8ab152f-8143-4301-8df1-f9fda9bbcc58'],,"[35.8, 35.7]",6647.0,Zouhair Feddal,4.0,Center Back,6659.0,Víctor Camarasa Ferrando,22.000227,0.81432897,1.0,Ground Pass,"[50.9, 51.7]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.484,22.230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.34590537950550215
f8ab152f-8143-4301-8df1-f9fda9bbcc58,1732,1,00:40:01.637,40,1,95,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['01c8b39f-a07b-4af7-a8db-cc280c6d9331'],,"[50.9, 51.7]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.637,1.1530000000002474,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4432217523165183
bb1fef9f-6978-4d9a-8d1a-9096db7c7ee3,1733,1,00:40:01.637,40,1,95,1.6789,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['c7faf9db-a921-48f2-842d-9e1d3bf01841', 'f8ab152f-8143-4301-8df1-f9fda9bbcc58']",,"[50.9, 51.7]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,"[51.4, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.637,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7310112787388464
c7faf9db-a921-48f2-842d-9e1d3bf01841,1734,1,00:40:03.316,40,3,95,1.445183,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['9be69789-e888-44f0-b623-53b05d0648f8'],,"[51.4, 53.6]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,25824.0,Ángel Trujillo Canorea,23.38568,1.9751266,1.0,Ground Pass,"[42.2, 75.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.316,1.6789999999996326,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13337350160620287
9be69789-e888-44f0-b623-53b05d0648f8,1735,1,00:40:04.761,40,4,95,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['c7faf9db-a921-48f2-842d-9e1d3bf01841'],,"[42.2, 75.1]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.761,1.4450000000001637,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.053479514154208374
3a9d002c-0f3b-437a-ad81-c3ccd57dfba1,1736,1,00:40:04.761,40,4,95,1.045017,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['84314f51-2d73-4473-a1d5-8993557ff40c', '9be69789-e888-44f0-b623-53b05d0648f8']",,"[42.2, 75.1]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,"[43.2, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.761,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8856973887035432
84314f51-2d73-4473-a1d5-8993557ff40c,1737,1,00:40:05.807,40,5,95,0.730787,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['75e2f653-cb5f-432a-a5de-b4a5930210a2'],,"[43.2, 76.2]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,24149.0,José Antonio García Rabasco,17.39684,-1.11229,1.0,Ground Pass,"[50.9, 60.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.807,1.0459999999998217,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3556695651180771
ca7275a3-2cda-4b97-8521-bdce945fc624,1738,1,00:40:06.461,40,6,95,0.485194,17,Pressure,221,Levante UD,3,From Free Kick,217,Barcelona,,,"['34bc21f1-70ad-47fb-b05d-18594fd368b7', '4f8fc99e-f487-4ca9-a71b-68d4c9f4a47d', '75e2f653-cb5f-432a-a5de-b4a5930210a2']",,"[66.3, 18.8]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.461,0.6539999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5370260717778085
75e2f653-cb5f-432a-a5de-b4a5930210a2,1739,1,00:40:06.537,40,6,95,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['84314f51-2d73-4473-a1d5-8993557ff40c', 'ca7275a3-2cda-4b97-8521-bdce945fc624']",,"[50.9, 60.6]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.537,0.07600000000002183,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9292776022655905
4f8fc99e-f487-4ca9-a71b-68d4c9f4a47d,1740,1,00:40:06.537,40,6,95,0.258996,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['34bc21f1-70ad-47fb-b05d-18594fd368b7', '75e2f653-cb5f-432a-a5de-b4a5930210a2', 'ca7275a3-2cda-4b97-8521-bdce945fc624']",,"[50.9, 60.6]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,"[51.4, 60.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.537,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9851131508662034
34bc21f1-70ad-47fb-b05d-18594fd368b7,1741,1,00:40:06.796,40,6,95,0.0,38,Miscontrol,221,Levante UD,3,From Free Kick,221,Levante UD,,,['ca7275a3-2cda-4b97-8521-bdce945fc624'],,"[51.4, 60.5]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.796,0.25900000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5060153803353049
