id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,shot_aerial_won,clearance_right_foot,pass_through_ball,pass_technique_id,pass_technique_name,dribble_overrun,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,clearance_left_foot,pass_inswinging,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,pass_cut_back,miscontrol_aerial_won,block_deflection,shot_one_on_one,pass_outswinging,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1815a955-3074-44ed-bc13-ae898b99805c,485,1,00:15:38.563,15,38,29,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ae0bfb95-7bba-4095-a2cd-9049171ff1f8'],,"[81.2, 22.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.563,0.7519999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8386950747430573
fe552ed5-a315-4ff3-baa8-10dba90a9ca6,486,1,00:15:38.563,15,38,29,1.292283,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1815a955-3074-44ed-bc13-ae898b99805c', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[81.2, 22.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[80.4, 26.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.563,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34111787978197994
c829235e-b6d6-4032-a9cf-504ad5dcc2a6,487,1,00:15:39.285,15,39,29,0.639896,17,Pressure,213,Sevilla,1,Regular Play,223,Málaga,,,"['14deb36d-1e68-4bc9-b794-7d01ec2f251d', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'fe552ed5-a315-4ff3-baa8-10dba90a9ca6']",,"[38.7, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.285,0.72199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04519063612036556
7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f,488,1,00:15:39.855,15,39,29,0.0,39,Dribbled Past,213,Sevilla,1,Regular Play,223,Málaga,,,"['14deb36d-1e68-4bc9-b794-7d01ec2f251d', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e']",,"[39.7, 53.2]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855,0.57000000000005,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5742247894294908
9fefb76a-d331-4c2c-b1e7-1fe9004fc88e,489,1,00:15:39.855,15,39,29,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,"['7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[80.4, 26.9]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8661904789004544
14deb36d-1e68-4bc9-b794-7d01ec2f251d,490,1,00:15:39.855,15,39,29,0.331584,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00051297-4aa5-4ae0-a428-95b419a93dd6', '7f7ec3e0-4be9-4afd-9de3-a01c9cc32d7f', '9fefb76a-d331-4c2c-b1e7-1fe9004fc88e', 'c829235e-b6d6-4032-a9cf-504ad5dcc2a6']",,"[80.4, 26.9]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[80.8, 26.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.855,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40712977220624413
00051297-4aa5-4ae0-a428-95b419a93dd6,491,1,00:15:40.187,15,40,29,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[80.8, 26.5]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.187,0.33199999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4529785242261065
6379e597-8aa9-4596-ac09-58e053939830,492,1,00:15:40.847,15,40,30,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[40.1, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.847,0.6599999999999682,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6658806409238408
b2222213-aec3-41f7-be2f-26de76708ee4,493,1,00:15:40.847,15,40,30,0.454799,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['6379e597-8aa9-4596-ac09-58e053939830', 'ec041779-24fd-40af-becd-e950ea2297c5']",,"[40.1, 54.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[40.2, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.847,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7590139639759792
ec041779-24fd-40af-becd-e950ea2297c5,494,1,00:15:41.302,15,41,30,1.2226,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['0d13d34b-9a16-4a6e-848f-bfa18cae59ce'],,"[40.2, 56.4]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,16.62077,0.27416745,1.0,Ground Pass,"[56.2, 60.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.302,0.4550000000000409,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8399714039212698
0d13d34b-9a16-4a6e-848f-bfa18cae59ce,495,1,00:15:42.524,15,42,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ec041779-24fd-40af-becd-e950ea2297c5'],,"[56.2, 60.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.524,1.22199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8602858767764
a1b6142e-7674-428e-93c4-da2215c67199,496,1,00:15:42.524,15,42,30,1.519699,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0d13d34b-9a16-4a6e-848f-bfa18cae59ce', 'd6ea9ff0-bf67-4f46-8153-634c5b8dc24a', 'ea86ed7c-86e1-4552-8b8f-a39cb589a4b7']",,"[56.2, 60.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[53.7, 55.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.524,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25466165210336955
d6ea9ff0-bf67-4f46-8153-634c5b8dc24a,497,1,00:15:43.284,15,43,30,1.100482,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,"['a1b6142e-7674-428e-93c4-da2215c67199', 'ea86ed7c-86e1-4552-8b8f-a39cb589a4b7']",,"[64.1, 21.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.284,0.7599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09514440289710002
ea86ed7c-86e1-4552-8b8f-a39cb589a4b7,498,1,00:15:44.044,15,44,30,0.8213,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['5cffcd27-0cce-426f-9fd4-1cc0be7506a5', 'd6ea9ff0-bf67-4f46-8153-634c5b8dc24a']",,"[53.7, 55.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,10868.0,Ricardo Jorge Luz Horta,7.5960517,-1.8509043,1.0,Ground Pass,"[51.6, 48.0]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.044,0.7599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9977700256714687
5cffcd27-0cce-426f-9fd4-1cc0be7506a5,499,1,00:15:44.865,15,44,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ea86ed7c-86e1-4552-8b8f-a39cb589a4b7'],,"[51.6, 48.0]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.865,0.8210000000000264,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08838410995347956
d85168f0-25b6-4b77-bd0e-9c069630b722,500,1,00:15:44.865,15,44,30,3.024497,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0d9f1037-b47c-4329-bfd2-b0310ccec211', '5cffcd27-0cce-426f-9fd4-1cc0be7506a5', 'ce2259fd-2090-4edd-9257-a19bff98f9c8']",,"[51.6, 48.0]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,,,,,,,,,,,,"[55.6, 64.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.865,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3974626466763699
0d9f1037-b47c-4329-bfd2-b0310ccec211,501,1,00:15:47.064,15,47,30,0.785518,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['d85168f0-25b6-4b77-bd0e-9c069630b722'],,"[59.5, 25.0]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.064,2.1989999999999554,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8414863991590061
53460ffc-7902-4aa0-83b7-3c07abd11a5e,502,1,00:15:47.630,15,47,30,0.393891,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['ce2259fd-2090-4edd-9257-a19bff98f9c8'],,"[61.4, 20.4]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.63,0.5660000000000309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6414504719859091
ce2259fd-2090-4edd-9257-a19bff98f9c8,503,1,00:15:47.890,15,47,30,1.164299,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['53460ffc-7902-4aa0-83b7-3c07abd11a5e', '67a6af1e-269b-43f0-b0f2-cc8781cab0a6']",,"[55.6, 64.1]",10868.0,Ricardo Jorge Luz Horta,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,13.406342,2.4353936,1.0,Ground Pass,"[45.4, 72.8]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.89,0.2599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0745658630970123
67a6af1e-269b-43f0-b0f2-cc8781cab0a6,504,1,00:15:49.054,15,49,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ce2259fd-2090-4edd-9257-a19bff98f9c8'],,"[45.4, 72.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.054,1.1639999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7316412469717165
a4c6d68e-cd72-4712-bd6a-88cbfea7a15e,505,1,00:15:49.054,15,49,30,1.0549,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['30115e06-27dd-48e0-aa9a-4acb3cbe458f'],,"[44.5, 72.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3236.0,Sergi Darder Moll,10.407689,-1.5323538,1.0,Ground Pass,"[44.9, 62.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.054,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5510230404207155
30115e06-27dd-48e0-aa9a-4acb3cbe458f,506,1,00:15:50.109,15,50,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['a4c6d68e-cd72-4712-bd6a-88cbfea7a15e'],,"[44.9, 62.0]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.109,1.0550000000000637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6310607786299814
e6538876-8080-423b-87c3-7347f81bc2ea,507,1,00:15:50.109,15,50,30,3.193799,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['30115e06-27dd-48e0-aa9a-4acb3cbe458f', 'e8b67889-6bb1-45ff-9a15-f95514139c80']",,"[44.9, 62.0]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.6, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.109,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3882889239264078
e8b67889-6bb1-45ff-9a15-f95514139c80,508,1,00:15:53.303,15,53,30,1.1975,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['b23f8879-ae54-4ef2-bf55-9ae3bd666d62'],,"[51.6, 54.9]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,19431.0,Fernando Damián Tissone,12.61943,-1.9100889,1.0,Ground Pass,"[47.4, 43.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.303,3.19399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8165619205388098
b23f8879-ae54-4ef2-bf55-9ae3bd666d62,509,1,00:15:54.500,15,54,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e8b67889-6bb1-45ff-9a15-f95514139c80'],,"[47.4, 43.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.5,1.1970000000000027,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4812309764852595
c94c2a58-36e6-433b-ba32-81924499ad17,510,1,00:15:54.500,15,54,30,0.891499,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['b23f8879-ae54-4ef2-bf55-9ae3bd666d62', 'e8a09f2f-682b-4641-8294-4a11321e2364']",,"[47.4, 43.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.1, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.5,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6184778462371125
e8a09f2f-682b-4641-8294-4a11321e2364,511,1,00:15:55.392,15,55,30,1.1056,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6'],,"[48.1, 45.1]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,3236.0,Sergi Darder Moll,8.989994,1.1220729,1.0,Ground Pass,"[52.0, 53.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.392,0.8920000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8473933544242227
74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6,512,1,00:15:56.497,15,56,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e8a09f2f-682b-4641-8294-4a11321e2364'],,"[52.0, 53.2]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.497,1.1049999999999045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17141866168507913
0f9bc386-2ba0-46b6-b853-f4c7b42a9775,513,1,00:15:56.497,15,56,30,4.043798,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['74b7bc70-3e42-4c5a-a507-5b1c2afe4ad6', '7bd88b90-2b78-4849-a1e3-b2e9f9d36ce1']",,"[52.0, 53.2]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.8, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.497,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2951904412952695
7bd88b90-2b78-4849-a1e3-b2e9f9d36ce1,514,1,00:16:00.541,16,0,30,1.388199,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['080f5a85-50ac-4dd6-b898-0fc11bd337d2'],,"[55.8, 61.2]",3236.0,Sergi Darder Moll,11.0,Left Defensive Midfield,6727.0,Raúl Albentosa Redal,12.876335,-2.3891497,1.0,Ground Pass,"[46.4, 52.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.541,4.044000000000096,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5348560742661799
080f5a85-50ac-4dd6-b898-0fc11bd337d2,515,1,00:16:01.929,16,1,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['7bd88b90-2b78-4849-a1e3-b2e9f9d36ce1'],,"[46.4, 52.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.929,1.38799999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7406041532685862
5ea7602b-3e76-48da-a036-4d72489af741,516,1,00:16:01.929,16,1,30,5.007599,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['080f5a85-50ac-4dd6-b898-0fc11bd337d2', 'bbc64cb0-afaa-41b6-a88d-0ab4490d01eb']",,"[46.4, 52.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[52.9, 37.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.929,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23801508869524124
bbc64cb0-afaa-41b6-a88d-0ab4490d01eb,517,1,00:16:06.937,16,6,30,1.869199,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['b128049b-67a4-4b3c-b418-32f8d37e827c'],,"[52.9, 37.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,27184.0,Marcos Alberto Angeleri,16.252077,-1.6508716,1.0,Ground Pass,"[51.6, 21.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.937,5.008000000000038,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6128535710741732
b128049b-67a4-4b3c-b418-32f8d37e827c,518,1,00:16:08.806,16,8,30,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['bbc64cb0-afaa-41b6-a88d-0ab4490d01eb'],,"[51.6, 21.0]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.806,1.8690000000000282,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43594786785255757
01cd4593-8065-407f-b14b-6756dcf4e8fa,519,1,00:16:08.806,16,8,30,0.992799,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['b128049b-67a4-4b3c-b418-32f8d37e827c', 'e655a9f5-1bc8-46c2-901e-acfcd73344bc']",,"[51.6, 21.0]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,"[51.6, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.806,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7127209398294221
